method,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,ap_ci_low,ap_ci_high,brier,brier_ci_low,brier_ci_high,notes
traditional fold-selected timing/template,0.6059536273904444,0.5991637536565075,0.6199118959679901,0.5706808660114394,0.5620169127128481,0.5825437261075849,0.23950757656764776,0.2371712794714,0.24200318166262733,"Fold-local best signed timing, curvature, shape-summary, or matched-template score."
direct D_t/curvature cross-check,0.5305223552231033,0.5191120922225818,0.5370487305057461,0.5814487265220658,0.5654802064903532,0.5979410585403199,0.2442204433738515,0.2410219144606201,0.24779876867977876,Not label-defining here; target is injected two-pulse truth.
all-three shape-only RF,0.794483669956837,0.7703956586683696,0.820716370569486,0.8092043142351041,0.7828241720730934,0.8413583550443231,0.1896211727506096,0.17711231622852908,0.20329122906146974,"Best params={'n_estimators': 400, 'max_depth': 5, 'min_samples_leaf': 15}; excludes timing, run/event ids, injection params, amplitudes, and topology flags."
