n_pairs,n_events,veto_fraction,timing_efficiency,tail_capture,tail_fraction_before,tail_fraction_after,tail_fraction_delta,sigma68_before_ns,sigma68_after_ns,full_rms_before_ns,full_rms_after_ns,charge_support_tvd,current_proxy_tvd,topology_support_tvd,saturation_fraction_delta,late_peak_fraction_delta,support_drift_max,method,threshold_quantile,heldout_run
1110,370,0.3009009009009009,0.6990990990990991,0.47058823529411764,0.015315315315315315,0.011597938144329897,-0.0037173771709854177,1.8190125506653212,1.676545735832057,6.186312428191332,5.2980609061106225,0.0028930992848518536,0.02571050431875173,0.05197594501718214,0.0,0.005974273242314476,0.05197594501718214,gradient_boosted_trees,0.7,63
198,66,0.3181818181818182,0.6818181818181819,0.0,0.0,0.0,0.0,1.5639898548543092,1.3948969976526,1.6496900544024526,1.5678634883933003,0.039057239057239096,0.04646464646464647,0.05925925925925926,0.0,0.01414141414141415,0.05925925925925926,gradient_boosted_trees,0.7,65
219,73,0.2831050228310502,0.7168949771689498,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.494923539459864,4.245584726803905,1.4387271841502132,0.009655934618852322,0.029142308699066394,0.010615711252653925,0.0,0.0074746240874851155,0.029142308699066394,gradient_boosted_trees,0.75,58
2289,763,0.2516382699868938,0.7483617300131062,0.6944444444444444,0.015727391874180863,0.00642148277875073,-0.009305909095430134,1.6083042242117618,1.552877358574737,5.355791269302135,1.8212153498523118,0.010570619095820293,0.013206387971406677,0.05954465849387039,0.0,0.000652630145391922,0.05954465849387039,gradient_boosted_trees,0.75,59
2424,808,0.2908415841584158,0.7091584158415842,0.6410256410256411,0.01608910891089109,0.008144269924374637,-0.007944838986516453,1.6585190010528037,1.5401344218801374,6.872022451994516,5.18852156829775,0.020673140612490606,0.007853403141361251,0.04130308318789991,0.0,0.0008092432279877201,0.04130308318789991,gradient_boosted_trees,0.75,60
2799,933,0.24615934262236513,0.7538406573776348,0.6842105263157895,0.020364415862808145,0.008530805687203791,-0.011833610175604354,1.6969451470464478,1.5802410265974025,6.264312275363575,3.735592070569774,0.02496473859147395,0.008561791702859353,0.041390205371248046,0.0,0.00034304736458010826,0.041390205371248046,gradient_boosted_trees,0.75,61
2421,807,0.2660057827344073,0.7339942172655927,0.6086956521739131,0.00950020652622883,0.005064715813168261,-0.004435490713060569,1.685448011531863,1.600236582499356,4.387585259011599,1.8581409329731553,0.025604138613617464,0.005853397292542292,0.056649784280622756,0.0,0.0003384380294631645,0.056649784280622756,gradient_boosted_trees,0.75,62
1110,370,0.24414414414414415,0.7558558558558559,0.47058823529411764,0.015315315315315315,0.010727056019070322,-0.004588259296244993,1.8190125506653212,1.6691324622067012,6.186312428191332,5.116690375512688,0.009543751140890561,0.024572367361401976,0.06475963448549862,0.0,0.005561103415692208,0.06475963448549862,gradient_boosted_trees,0.75,63
198,66,0.2474747474747475,0.7525252525252525,0.0,0.0,0.0,0.0,1.5639898548543092,1.4978332958650507,1.6496900544024526,1.615843138094976,0.022303572639143135,0.032743542810656875,0.02908277404921697,0.0,0.006236865297267996,0.032743542810656875,gradient_boosted_trees,0.75,65
219,73,0.2328767123287671,0.7671232876712328,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.4911269472532511,4.245584726803905,1.491182236398596,0.01337247227658184,0.03661121983039792,0.01785714285714282,0.0,0.017938682322243965,0.03661121983039792,gradient_boosted_trees,0.8,58
2289,763,0.19877675840978593,0.8012232415902141,0.6666666666666666,0.015727391874180863,0.006543075245365322,-0.009184316628815543,1.6083042242117618,1.560106484490328,5.355791269302135,1.8116482780375844,0.011472058534177702,0.008288895781017061,0.0439840058160669,0.0,0.00017007993757066353,0.0439840058160669,gradient_boosted_trees,0.8,59
2424,808,0.22978547854785478,0.7702145214521452,0.6153846153846154,0.01608910891089109,0.008034279592929834,-0.008054829317961256,1.6585190010528037,1.5866012392567295,6.872022451994516,5.237057035529159,0.016845913300489124,0.00883770755222281,0.023924299232279927,0.0,0.0007132743268970718,0.023924299232279927,gradient_boosted_trees,0.8,60
2799,933,0.20078599499821365,0.7992140050017864,0.6842105263157895,0.020364415862808145,0.008046490835940992,-0.012317925026867153,1.6969451470464478,1.587650204641948,6.264312275363575,3.650023689693974,0.023518361736893405,0.009252937419536283,0.03248398152287291,0.0,0.0006739746601498731,0.03248398152287291,gradient_boosted_trees,0.8,61
2421,807,0.2057001239157373,0.7942998760842627,0.5652173913043478,0.00950020652622883,0.005200208008320333,-0.0042999985179084975,1.685448011531863,1.6363586361894258,4.387585259011599,1.8549450889985493,0.02057980708323748,0.0060797970952295305,0.03172126885075402,0.0,0.0006173233298600866,0.03172126885075402,gradient_boosted_trees,0.8,62
1110,370,0.21081081081081082,0.7891891891891891,0.4117647058823529,0.015315315315315315,0.01141552511415525,-0.0038997902011600645,1.8190125506653212,1.693166841473374,6.186312428191332,5.027908065109431,0.009977786005183247,0.018264840182648415,0.04908675799086756,0.0,0.005744785881772185,0.04908675799086756,gradient_boosted_trees,0.8,63
198,66,0.20202020202020202,0.797979797979798,0.0,0.0,0.0,0.0,1.5639898548543092,1.4407845780952881,1.6496900544024526,1.5848509600211482,0.032540595831735075,0.023398542385884125,0.01476793248945149,0.0,0.010484592763073786,0.032540595831735075,gradient_boosted_trees,0.8,65
219,73,0.1735159817351598,0.8264840182648402,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.5229816161228997,4.245584726803905,1.5438273935988565,0.0017407099069098805,0.015136607886172715,0.014732965009208093,0.0,0.008072857539292128,0.015136607886172715,gradient_boosted_trees,0.85,58
2289,763,0.1472258628221931,0.8527741371778069,0.6388888888888888,0.015727391874180863,0.00665983606557377,-0.009067555808607092,1.6083042242117618,1.5468523922256079,5.355791269302135,1.799755251956022,0.012222344570253993,0.002704488322626375,0.033982240437158445,0.0,0.0007170788303289405,0.033982240437158445,gradient_boosted_trees,0.85,59
2424,808,0.17037953795379537,0.8296204620462047,0.5384615384615384,0.01608910891089109,0.008950770760815515,-0.0071383381500755745,1.6585190010528037,1.5989854593412387,6.872022451994516,5.071334629604824,0.01249357904462752,0.009696668324216798,0.01972484667661198,0.0,0.0012480860219288986,0.01972484667661198,gradient_boosted_trees,0.85,60
2799,933,0.14826723829939265,0.8517327617006074,0.5964912280701754,0.020364415862808145,0.00964765100671141,-0.010716764856096735,1.6969451470464478,1.5934819416795616,6.264312275363575,3.8104867657918677,0.021504863913526195,0.0076667781638216775,0.02362975391498881,0.0,0.0009700552210640881,0.02362975391498881,gradient_boosted_trees,0.85,61
2421,807,0.1503510945890128,0.8496489054109873,0.5652173913043478,0.00950020652622883,0.004861448711716091,-0.004638757814512739,1.685448011531863,1.6479404924873498,4.387585259011599,1.8515002382284083,0.016729327346984346,0.0032933754779370383,0.017825311942959027,0.0,0.0007224903950745418,0.017825311942959027,gradient_boosted_trees,0.85,62
1110,370,0.15585585585585585,0.8441441441441442,0.35294117647058826,0.015315315315315315,0.011739594450373533,-0.0035757208649417824,1.8190125506653212,1.6838046284004957,6.186312428191332,5.294718738519284,0.011945349832222788,0.017609391675560304,0.027036641764496633,0.0,0.0032718951609026353,0.027036641764496633,gradient_boosted_trees,0.85,63
198,66,0.14646464646464646,0.8535353535353536,0.0,0.0,0.0,0.0,1.5639898548543092,1.5272289767896707,1.6496900544024526,1.5976706527697575,0.025162871316717517,0.026627218934911254,0.015779092702169595,0.0,0.018349172195326058,0.026627218934911254,gradient_boosted_trees,0.85,65
219,73,0.1095890410958904,0.8904109589041096,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.4787781161884035,4.245584726803905,1.5318888548067076,0.010467158412363899,0.014963119072708114,0.015384615384615385,0.0,0.008781173164734812,0.015384615384615385,gradient_boosted_trees,0.9,58
2289,763,0.10091743119266056,0.8990825688073394,0.5833333333333334,0.015727391874180863,0.007288629737609329,-0.008438762136571534,1.6083042242117618,1.5610757360975307,5.355791269302135,1.8454939632316578,0.00914756466151332,0.0031695509134191113,0.02429543245869778,0.0,0.0008425388504025438,0.02429543245869778,gradient_boosted_trees,0.9,59
2424,808,0.11303630363036303,0.886963696369637,0.46153846153846156,0.01608910891089109,0.009767441860465116,-0.006321667050425974,1.6585190010528037,1.615668947162487,6.872022451994516,5.8846016598719535,0.011858930079054445,0.006046511627906981,0.014573643410852682,0.0,3.684089339166252e-05,0.014573643410852682,gradient_boosted_trees,0.9,60
2799,933,0.09146123615576991,0.90853876384423,0.5263157894736842,0.020364415862808145,0.01061738104600865,-0.009747034816799494,1.6969451470464478,1.593192337189163,6.264312275363575,3.9281396132928412,0.0184655297233423,0.003064967447365105,0.017564556298335282,0.0,0.00020848971818343554,0.0184655297233423,gradient_boosted_trees,0.9,61
2421,807,0.10532837670384139,0.8946716232961586,0.5652173913043478,0.00950020652622883,0.0046168051708217915,-0.004883401355407039,1.685448011531863,1.63418419122255,4.387585259011599,1.8392129724541693,0.01600549668699891,0.005315332942020495,0.01385041551246538,0.0,0.00039188494944398383,0.01600549668699891,gradient_boosted_trees,0.9,62
1110,370,0.1,0.9,0.35294117647058826,0.015315315315315315,0.011011011011011011,-0.004304304304304304,1.8190125506653212,1.6996529767707211,6.186312428191332,5.146179280596292,0.011811811811811788,0.011511511511511488,0.02102102102102102,0.0,0.002102102102102099,0.02102102102102102,gradient_boosted_trees,0.9,63
198,66,0.09595959595959595,0.9040404040404041,0.0,0.0,0.0,0.0,1.5639898548543092,1.565271539991343,1.6496900544024526,1.6288700115346137,0.020766322442300117,0.01955307262569833,0.00931098696461824,0.0,0.015010439591445185,0.020766322442300117,gradient_boosted_trees,0.9,65
219,73,0.0639269406392694,0.9360730593607306,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.525293840431345,4.245584726803905,1.5591567218454603,0.013943646285777897,0.01904443701971266,0.01138211382113824,0.0,0.0036529680365297024,0.01904443701971266,gradient_boosted_trees,0.95,58
2289,763,0.04237658366098733,0.9576234163390127,0.4722222222222222,0.015727391874180863,0.008667883211678832,-0.0070595086625020315,1.6083042242117618,1.5640869451341681,5.355791269302135,1.906990949760993,0.0045722082444442265,0.0029363298925677433,0.008819951338199516,0.0,0.0008890903177047917,0.008819951338199516,gradient_boosted_trees,0.95,59
2424,808,0.05858085808580858,0.9414191419141914,0.4358974358974359,0.01608910891089109,0.009640666082383873,-0.006448442828507216,1.6585190010528037,1.6178239878097882,6.872022451994516,5.806647187898711,0.0086760209763308,0.00503943908851881,0.010224948875255602,0.0,0.0001171458074817125,0.010224948875255602,gradient_boosted_trees,0.95,60
2799,933,0.04215791354055019,0.9578420864594498,0.45614035087719296,0.020364415862808145,0.011562849682954122,-0.008801566179854023,1.6969451470464478,1.6224673020309281,6.264312275363575,4.895554484321166,0.014860105496727876,0.003904655563164716,0.011065522814870082,0.0,0.0010352980809606033,0.014860105496727876,gradient_boosted_trees,0.95,61
2421,807,0.048740190004130525,0.9512598099958695,0.5217391304347826,0.00950020652622883,0.004776378636561007,-0.004723827889667823,1.685448011531863,1.6540096215403608,4.387585259011599,1.8654584423319776,0.01251192032087162,0.0019381002420741922,0.008973802286872196,0.0,8.788350163026204e-06,0.01251192032087162,gradient_boosted_trees,0.95,62
1110,370,0.044144144144144144,0.9558558558558559,0.35294117647058826,0.015315315315315315,0.010367577756833177,-0.004947737558482138,1.8190125506653212,1.7003429116961355,6.186312428191332,5.0157219691817065,0.00603883808407839,0.005828259928165658,0.014765944077913928,0.0,0.0020115308522471592,0.014765944077913928,gradient_boosted_trees,0.95,63
198,66,0.020202020202020204,0.9797979797979798,0.0,0.0,0.0,0.0,1.5639898548543092,1.552454688621002,1.6496900544024526,1.6469368285366026,0.003748828491096534,0.005467041549515786,0.008591065292096217,0.0,0.002915755493075073,0.008591065292096217,gradient_boosted_trees,0.95,65
219,73,0.2557077625570776,0.7442922374429224,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.4720508529050647,4.245584726803905,1.4230396710605275,0.03790234473485166,0.03941507689721824,0.16155419222903886,0.0,2.8013558562328678e-05,0.16155419222903886,mlp,0.7,58
2289,763,0.29357798165137616,0.7064220183486238,0.6944444444444444,0.015727391874180863,0.006802721088435374,-0.008924670785745489,1.6083042242117618,1.474862864121298,5.355791269302135,1.7562042238164088,0.02858391062847157,0.008175747363165453,0.05627705627705629,0.0,0.007506255212677233,0.05627705627705629,mlp,0.7,59
2424,808,0.2929042904290429,0.7070957095709571,0.6410256410256411,0.01608910891089109,0.008168028004667444,-0.007921080906223645,1.6585190010528037,1.5581351456370973,6.872022451994516,5.172801521754277,0.019668638392427305,0.016044340723453898,0.11688059120964604,0.0,0.005637903346927459,0.11688059120964604,mlp,0.7,60
2799,933,0.2897463379778492,0.7102536620221508,0.6491228070175439,0.020364415862808145,0.01006036217303823,-0.010304053689769915,1.6969451470464478,1.5262102613665367,6.264312275363575,3.7031757239681786,0.046010971150231096,0.019650593809372813,0.05818242790073777,0.0,0.009907066550787394,0.05818242790073777,mlp,0.7,61
2421,807,0.322180916976456,0.677819083023544,0.7391304347826086,0.00950020652622883,0.003656307129798903,-0.005843899396429927,1.685448011531863,1.5589066731655712,4.387585259011599,1.8427359300573778,0.04588733408996691,0.015549499466505357,0.04509445460085312,0.0,0.010472050242885417,0.04588733408996691,mlp,0.7,62
1110,370,0.33063063063063064,0.6693693693693694,0.7058823529411765,0.015315315315315315,0.006729475100942127,-0.008585840214373188,1.8190125506653212,1.6074639426981396,6.186312428191332,2.960689922763512,0.03452160100881501,0.022207267833109,0.1274113952445043,0.0,0.010060262146399435,0.1274113952445043,mlp,0.7,63
198,66,0.26262626262626265,0.7373737373737373,0.0,0.0,0.0,0.0,1.5639898548543092,1.5714271837389648,1.6496900544024526,1.5652137999149836,0.03002629030026291,0.03424657534246578,0.14155251141552513,0.0,0.016120105161201048,0.14155251141552513,mlp,0.7,65
219,73,0.182648401826484,0.817351598173516,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.507741605176848,4.245584726803905,1.466366215401987,0.027269712507333985,0.031223693273130806,0.08752327746741155,0.0,0.0008163057064870805,0.08752327746741155,mlp,0.75,58
2289,763,0.24814329401485366,0.7518567059851463,0.6666666666666666,0.015727391874180863,0.006972690296339338,-0.008754701577841525,1.6083042242117618,1.4727795199460374,5.355791269302135,1.755762784870188,0.029520717658081744,0.008351083638014123,0.030602362967267094,0.0,0.006895012881504632,0.030602362967267094,mlp,0.75,59
2424,808,0.24752475247524752,0.7524752475247525,0.5897435897435898,0.01608910891089109,0.008771929824561403,-0.0073171790863296865,1.6585190010528037,1.5668660092031017,6.872022451994516,5.685402424039848,0.019112602049678667,0.01644736842105264,0.07236842105263161,0.0,0.007496308841410455,0.07236842105263161,mlp,0.75,60
2799,933,0.23722758127902824,0.7627724187209718,0.5964912280701754,0.020364415862808145,0.010772833723653397,-0.009591582139154748,1.6969451470464478,1.541949089444405,6.264312275363575,3.8674899418247737,0.04186808102257996,0.019037076640787576,0.024512099921935954,0.0,0.010070341281136708,0.04186808102257996,mlp,0.75,61
2421,807,0.2746798843453119,0.7253201156546881,0.6956521739130435,0.00950020652622883,0.003986332574031891,-0.005513873952196939,1.685448011531863,1.561099565331321,4.387585259011599,1.8279527100711612,0.03943639509643688,0.01056035881932861,0.02429764616552768,0.0,0.010416872487225018,0.03943639509643688,mlp,0.75,62
1110,370,0.27927927927927926,0.7207207207207207,0.5882352941176471,0.015315315315315315,0.00875,-0.006565315315315314,1.8190125506653212,1.6404325618500133,6.186312428191332,3.649708911155533,0.03207207207207207,0.017499999999999988,0.07458333333333336,0.0,0.014786036036036038,0.07458333333333336,mlp,0.75,63
198,66,0.1919191919191919,0.8080808080808081,0.0,0.0,0.0,0.0,1.5639898548543092,1.5329193342084362,1.6496900544024526,1.6046522179410494,0.021464646464646492,0.05625000000000001,0.07708333333333334,0.0,0.014835858585858591,0.07708333333333334,mlp,0.75,65
219,73,0.1506849315068493,0.8493150684931507,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.4864433791917353,4.245584726803905,1.4616633906713017,0.02931212255118575,0.039843865075858007,0.05913978494623659,0.0,0.0027986448666961206,0.05913978494623659,mlp,0.8,58
2289,763,0.1913499344692005,0.8086500655307995,0.6111111111111112,0.015727391874180863,0.007563479200432199,-0.008163912673748663,1.6083042242117618,1.4910539123451052,5.355791269302135,1.8524524332557186,0.029598254777800648,0.005905206565400167,0.022150189086979993,0.0,0.005282115225166098,0.029598254777800648,mlp,0.8,59
2424,808,0.2075082508250825,0.7924917491749175,0.5384615384615384,0.01608910891089109,0.009370119729307652,-0.006718989181583437,1.6585190010528037,1.581579190183052,6.872022451994516,6.029421419893978,0.017672485624408357,0.016397709526288384,0.039736248481693576,0.0,0.008012019317496559,0.039736248481693576,mlp,0.8,60
2799,933,0.17934976777420508,0.8206502322257949,0.5614035087719298,0.020364415862808145,0.0108837614279495,-0.009480654434858645,1.6969451470464478,1.5759457298630943,6.264312275363575,3.7645080213782744,0.03824675862997905,0.01365497939667798,0.0158177332752866,0.0,0.008520208178087109,0.03824675862997905,mlp,0.8,61
2421,807,0.21974390747624947,0.7802560925237505,0.6521739130434783,0.00950020652622883,0.004235044997353097,-0.005265161528875733,1.685448011531863,1.5882546420397452,4.387585259011599,1.8345418631541095,0.0323261107098664,0.012088508242134893,0.009352391035821417,0.0,0.008805517453707626,0.0323261107098664,mlp,0.8,62
1110,370,0.22522522522522523,0.7747747747747747,0.5294117647058824,0.015315315315315315,0.009302325581395349,-0.006012989733919966,1.8190125506653212,1.6698479026118707,6.186312428191332,3.6057874842029163,0.027886025560444165,0.016467630421118776,0.03217054263565891,0.0,0.012780222082547671,0.03217054263565891,mlp,0.8,63
198,66,0.15656565656565657,0.8434343434343434,0.0,0.0,0.0,0.0,1.5639898548543092,1.5165245021760287,1.6496900544024526,1.6050994625303545,0.017722131494586638,0.050898203592814384,0.04590818363273455,0.0,0.026250529244541215,0.050898203592814384,mlp,0.8,65
219,73,0.0958904109589041,0.904109589041096,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.4774357958377777,4.245584726803905,1.4978007412278302,0.027328075273280756,0.0321018403210184,0.020202020202020193,0.0,0.010723675107236763,0.0321018403210184,mlp,0.85,58
2289,763,0.15334207077326342,0.8466579292267365,0.6111111111111112,0.015727391874180863,0.007223942208462332,-0.008503449665718532,1.6083042242117618,1.5234236010028037,5.355791269302135,1.84647258903653,0.02845754429246348,0.002203295610856623,0.019607843137254888,0.0,0.004664927293949933,0.02845754429246348,mlp,0.85,59
2424,808,0.15552805280528054,0.8444719471947195,0.46153846153846156,0.01608910891089109,0.010258915486077186,-0.005830193424813904,1.6585190010528037,1.6108173671506023,6.872022451994516,6.098199848726914,0.014310163307488558,0.013922813873961895,0.022797589969060394,0.0,0.00709804737190866,0.022797589969060394,mlp,0.85,60
2799,933,0.13326187924258664,0.8667381207574134,0.5263157894736842,0.020364415862808145,0.011129431162407255,-0.00923498470040089,1.6969451470464478,1.5972027131895707,6.264312275363575,3.999374968529551,0.035401437387690284,0.011603484579788978,0.014976641934597412,0.0,0.006288902496386799,0.035401437387690284,mlp,0.85,61
2421,807,0.15985130111524162,0.8401486988847584,0.5217391304347826,0.00950020652622883,0.005408062930186824,-0.004092143596042006,1.685448011531863,1.6501208978761905,4.387585259011599,1.8908909187283183,0.02334111918939374,0.007502567870367335,0.0054080629301868355,0.0,0.007111447401607615,0.02334111918939374,mlp,0.85,62
1110,370,0.16846846846846847,0.8315315315315315,0.47058823529411764,0.015315315315315315,0.009750812567713976,-0.005564502747601339,1.8190125506653212,1.698489502908398,6.186312428191332,5.328101633430421,0.02711096795603833,0.009747884395771692,0.018057060310581435,0.0,0.010792265721843192,0.02711096795603833,mlp,0.85,63
198,66,0.11616161616161616,0.8838383838383839,0.0,0.0,0.0,0.0,1.5639898548543092,1.5426097909545708,1.6496900544024526,1.6136624717233754,0.01789321789321792,0.048571428571428585,0.024761904761904763,0.0,0.018585858585858595,0.048571428571428585,mlp,0.85,65
219,73,0.0639269406392694,0.9360730593607306,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.520248891857079,4.245584726803905,1.553692097901809,0.02084864684263284,0.019044437019712673,0.013008130081300778,0.0,0.0036529680365297024,0.02084864684263284,mlp,0.9,58
2289,763,0.10222804718217562,0.8977719528178244,0.5833333333333334,0.015727391874180863,0.0072992700729927005,-0.008428121801188163,1.6083042242117618,1.5813253837069938,5.355791269302135,1.8561489090372199,0.01578287780658366,0.001665853510760762,0.013138686131386829,0.0,0.0026084765922708766,0.01578287780658366,mlp,0.9,59
2424,808,0.11097359735973597,0.889026402640264,0.46153846153846156,0.01608910891089109,0.00974477958236659,-0.0063443293285245,1.6585190010528037,1.621644377398999,6.872022451994516,5.95901814611034,0.011043088067507463,0.011368909512761025,0.02165506573859241,0.0,0.00447726907261492,0.02165506573859241,mlp,0.9,60
2799,933,0.08824580207216863,0.9117541979278314,0.49122807017543857,0.020364415862808145,0.011363636363636364,-0.00900077949917178,1.6969451470464478,1.6340262196048698,6.264312275363575,4.5077406915345115,0.025365502233780337,0.00888864249547254,0.013975966562173453,0.0,0.0043454838886704955,0.025365502233780337,mlp,0.9,61
2421,807,0.107393638992152,0.892606361007848,0.5217391304347826,0.00950020652622883,0.005090236001850995,-0.0044099705243778355,1.685448011531863,1.6602008221062468,4.387585259011599,1.8839136551951934,0.017176368812073784,0.005015691597182681,0.008020977942310686,0.0,0.004193218332342277,0.017176368812073784,mlp,0.9,62
1110,370,0.109009009009009,0.890990990990991,0.35294117647058826,0.015315315315315315,0.011122345803842264,-0.004192969511473051,1.8190125506653212,1.7431455831492062,6.186312428191332,5.175261048823197,0.015420071234024687,0.008263875604623813,0.02089652847994608,0.0,0.0068146002423049995,0.02089652847994608,mlp,0.9,63
198,66,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,1.5639898548543092,1.5344019664596869,1.6496900544024526,1.6257733751744792,0.013131313131313174,0.038888888888888876,0.016666666666666663,0.0,0.01414141414141415,0.038888888888888876,mlp,0.9,65
219,73,0.045662100456621,0.954337899543379,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.5412825365669465,4.245584726803905,1.5753569545812214,0.013239824342924584,0.014026348561316127,0.007974481658692217,0.0,0.00017478315964256086,0.014026348561316127,mlp,0.95,58
2289,763,0.05111402359108781,0.9488859764089121,0.5833333333333334,0.015727391874180863,0.006906077348066298,-0.008821314526114565,1.6083042242117618,1.584620782076103,5.355791269302135,1.855757054821486,0.010383554303671896,0.0038781440905218123,0.007826887661141785,0.0,0.0007735772092809998,0.010383554303671896,mlp,0.95,59
2424,808,0.056518151815181515,0.9434818481848185,0.3333333333333333,0.01608910891089109,0.011368605159597726,-0.0047205037512933635,1.6585190010528037,1.6317625670294333,6.872022451994516,5.817534263119872,0.006886029661120898,0.005028421512898992,0.013409124034397313,0.0,0.0019503262088342646,0.013409124034397313,mlp,0.95,60
2799,933,0.046802429439085386,0.9531975705609146,0.38596491228070173,0.020364415862808145,0.013118440779610194,-0.00724597508319795,1.6969451470464478,1.6426224048741251,6.264312275363575,4.944468688865782,0.017616727541909682,0.005408469398741136,0.012868565717141428,0.0,0.002403273175845093,0.017616727541909682,mlp,0.95,61
2421,807,0.053696819496076,0.946303180503924,0.5217391304347826,0.00950020652622883,0.004801396769969445,-0.004698809756259385,1.685448011531863,1.6535874884246418,4.387585259011599,1.8800168811192126,0.013556991052573436,0.0030202770714779087,0.012367234104466746,0.0,0.0015411490214298704,0.013556991052573436,mlp,0.95,62
1110,370,0.04864864864864865,0.9513513513513514,0.29411764705882354,0.015315315315315315,0.011363636363636364,-0.003951678951678951,1.8190125506653212,1.7492522119460656,6.186312428191332,5.0271671937489675,0.011962530712530681,0.008384520884520866,0.017045454545454558,0.0,0.0023239148239148216,0.017045454545454558,mlp,0.95,63
198,66,0.04040404040404041,0.9595959595959596,0.0,0.0,0.0,0.0,1.5639898548543092,1.5537721331261616,1.6496900544024526,1.6141271043003016,0.009622541201488616,0.010526315789473703,0.014035087719298261,0.0,0.005954279638490156,0.014035087719298261,mlp,0.95,65
219,73,0.365296803652968,0.634703196347032,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.6494029122363645,4.245584726803905,1.5528521175623275,0.03409874839854143,0.05361190499655069,0.009592326139088753,0.0,0.00929667225124009,0.05361190499655069,cnn1d,0.7,58
2289,763,0.2712975098296199,0.72870249017038,0.7222222222222222,0.015727391874180863,0.005995203836930456,-0.009732188037250407,1.6083042242117618,1.4320054571008434,5.355791269302135,1.7719837470975373,0.026669621052830113,0.011934620062796442,0.030575539568345328,0.0,0.003317398505834915,0.030575539568345328,cnn1d,0.7,59
2424,808,0.32838283828382836,0.6716171617161717,0.5128205128205128,0.01608910891089109,0.01167076167076167,-0.004418347240129419,1.6585190010528037,1.5566577669169646,6.872022451994516,6.283858299009185,0.016814857161391843,0.012285012285012303,0.04934479934479932,0.0,0.013112122023013116,0.04934479934479932,cnn1d,0.7,60
2799,933,0.3040371561271883,0.6959628438728117,0.6491228070175439,0.020364415862808145,0.01026694045174538,-0.010097475411062765,1.6969451470464478,1.5957950092951283,6.264312275363575,3.020289971287507,0.03365054841381459,0.014619110814730718,0.02600958247775495,0.0,0.00546873223276427,0.03365054841381459,cnn1d,0.7,61
2421,807,0.3048327137546468,0.6951672862453532,0.6521739130434783,0.00950020652622883,0.004753416518122401,-0.0047467900081064295,1.685448011531863,1.6693081594710963,4.387585259011599,1.9446632420735905,0.009520086056276744,0.009990568267410613,0.02970885323826497,0.0,0.001424699653433531,0.02970885323826497,cnn1d,0.7,62
1110,370,0.2936936936936937,0.7063063063063063,0.7058823529411765,0.015315315315315315,0.006377551020408163,-0.008937764294907152,1.8190125506653212,1.5513436206985862,6.186312428191332,3.5959533245555138,0.031230465159036564,0.026937396580253695,0.021258503401360512,0.0,0.007464607464607462,0.031230465159036564,cnn1d,0.7,63
198,66,0.3383838383838384,0.6616161616161615,0.0,0.0,0.0,0.0,1.5639898548543092,1.5465044289760297,1.6496900544024526,1.5889675378020198,0.02675611072557639,0.08015267175572517,0.005089058524173046,0.0,0.011257614311049435,0.08015267175572517,cnn1d,0.7,65
219,73,0.273972602739726,0.726027397260274,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.589386927121614,4.245584726803905,1.5711252523191612,0.02265874041526665,0.028861893684845347,0.012578616352201255,0.0,0.0013784785043507997,0.028861893684845347,cnn1d,0.75,58
2289,763,0.22892092616863258,0.7710790738313674,0.6666666666666666,0.015727391874180863,0.006798866855524079,-0.008928525018656784,1.6083042242117618,1.4379637411921578,5.355791269302135,1.8191179085499345,0.028641724122140985,0.00925970616954841,0.026440037771482544,0.0,0.001972978291298333,0.028641724122140985,cnn1d,0.75,59
2424,808,0.2665016501650165,0.7334983498349835,0.48717948717948717,0.01608910891089109,0.01124859392575928,-0.00484051498513181,1.6585190010528037,1.5812563451683044,6.872022451994516,6.321793129055143,0.01671743383562205,0.012935883014623173,0.04686914135733031,0.0,0.011911258617425292,0.04686914135733031,cnn1d,0.75,60
2799,933,0.2600928903179707,0.7399071096820293,0.5789473684210527,0.020364415862808145,0.01158860453887011,-0.008775811323938034,1.6969451470464478,1.58872484647713,6.264312275363575,3.689797911876462,0.034706987337168996,0.01361422968022137,0.02543054884918719,0.0,0.008031253487958467,0.034706987337168996,cnn1d,0.75,61
