heldout_run,scope,epoch,loss
-1,prior_p01c_reproduction,1,0.17740660499204214
-1,prior_p01c_reproduction,2,0.05462021139306082
-1,prior_p01c_reproduction,3,0.04289951526992757
-1,prior_p01c_reproduction,4,0.03721632501503951
-1,prior_p01c_reproduction,5,0.03463041808613589
-1,prior_p01c_reproduction,6,0.03212011089994454
-1,prior_p01c_reproduction,7,0.029770560969244426
-1,prior_p01c_reproduction,8,0.027450142388927266
-1,prior_p01c_reproduction,9,0.02607762245592517
-1,prior_p01c_reproduction,10,0.024862330656131387
-1,prior_p01c_reproduction,11,0.024181110876231964
-1,prior_p01c_reproduction,12,0.023623944771751552
-1,prior_p01c_reproduction,13,0.023087066335892175
-1,prior_p01c_reproduction,14,0.022780353137829775
-1,prior_p01c_reproduction,15,0.022425227667349324
-1,prior_p01c_reproduction,16,0.02247996427590998
-1,prior_p01c_reproduction,17,0.022197112716524532
-1,prior_p01c_reproduction,18,0.021879956086861416
-1,prior_p01c_reproduction,19,0.021555338107364277
-1,prior_p01c_reproduction,20,0.02137490460308085
-1,prior_p01c_reproduction,21,0.021486193886105443
-1,prior_p01c_reproduction,22,0.02122027739147905
-1,prior_p01c_reproduction,23,0.021139309085695675
-1,prior_p01c_reproduction,24,0.02092207002807671
-1,prior_p01c_reproduction,25,0.02065199574219509
42,quoted_reproduction_ae,1,0.38891284640242413
42,quoted_reproduction_ae,2,0.19511321514118007
42,quoted_reproduction_ae,3,0.13052534130288335
42,quoted_reproduction_ae,4,0.08204492054334502
42,quoted_reproduction_ae,5,0.06607163297693903
42,quoted_reproduction_ae,6,0.058911601126920884
42,quoted_reproduction_ae,7,0.0524775711138074
42,quoted_reproduction_ae,8,0.047013049718083406
42,quoted_reproduction_ae,9,0.043890623875507496
42,quoted_reproduction_ae,10,0.041722044530438214
42,quoted_reproduction_ae,11,0.03920481263137445
42,quoted_reproduction_ae,12,0.03894023906166961
42,quoted_reproduction_ae,13,0.03719794641180736
42,quoted_reproduction_ae,14,0.03596745358734596
57,quoted_reproduction_ae,1,0.36690306663513184
57,quoted_reproduction_ae,2,0.17598540390410075
57,quoted_reproduction_ae,3,0.09381560199871296
57,quoted_reproduction_ae,4,0.06983857919893614
57,quoted_reproduction_ae,5,0.05533712475401599
57,quoted_reproduction_ae,6,0.04856394304008019
57,quoted_reproduction_ae,7,0.04395544892404138
57,quoted_reproduction_ae,8,0.04216996534931951
57,quoted_reproduction_ae,9,0.039456582287462745
57,quoted_reproduction_ae,10,0.03823158217639458
57,quoted_reproduction_ae,11,0.036965342556558006
57,quoted_reproduction_ae,12,0.03645299193335742
57,quoted_reproduction_ae,13,0.034949318392247686
57,quoted_reproduction_ae,14,0.03432583018410497
64,quoted_reproduction_ae,1,0.34237829223275185
64,quoted_reproduction_ae,2,0.15415112636983394
64,quoted_reproduction_ae,3,0.08528979625552893
64,quoted_reproduction_ae,4,0.0800870817154646
64,quoted_reproduction_ae,5,0.07610306665301322
64,quoted_reproduction_ae,6,0.07279737163335084
64,quoted_reproduction_ae,7,0.06907726153731346
64,quoted_reproduction_ae,8,0.06387871196493507
64,quoted_reproduction_ae,9,0.055176560021936896
64,quoted_reproduction_ae,10,0.04767584735527634
64,quoted_reproduction_ae,11,0.04370361063629389
64,quoted_reproduction_ae,12,0.040323934890329836
64,quoted_reproduction_ae,13,0.038611456472426656
64,quoted_reproduction_ae,14,0.03691662177443504
65,quoted_reproduction_ae,1,0.37941688299179077
65,quoted_reproduction_ae,2,0.2099180495957049
65,quoted_reproduction_ae,3,0.08516157727415968
65,quoted_reproduction_ae,4,0.06541692828986703
65,quoted_reproduction_ae,5,0.057209851901705674
65,quoted_reproduction_ae,6,0.05216371258947908
65,quoted_reproduction_ae,7,0.04654493119295051
65,quoted_reproduction_ae,8,0.041987080490443765
65,quoted_reproduction_ae,9,0.039434440252257556
65,quoted_reproduction_ae,10,0.03880603175337722
65,quoted_reproduction_ae,11,0.03727523164778221
65,quoted_reproduction_ae,12,0.03652390783152929
65,quoted_reproduction_ae,13,0.03565017788148508
65,quoted_reproduction_ae,14,0.03512133067337478
42,variant_ae,1,0.45763935766568997
42,variant_ae,2,0.22100535580297795
42,variant_ae,3,0.10807608249710828
42,variant_ae,4,0.07765173203334576
42,variant_ae,5,0.06490835165832101
42,variant_ae,6,0.05821630058855545
42,variant_ae,7,0.053774940894871226
42,variant_ae,8,0.05057630560747007
42,variant_ae,9,0.0476717232930951
42,variant_ae,10,0.04398915943939511
42,variant_ae,11,0.04135402301099242
42,variant_ae,12,0.03923351154094789
42,variant_ae,13,0.03763556044276168
42,variant_ae,14,0.036839680337324376
57,variant_ae,1,0.4013711424862466
57,variant_ae,2,0.18000652840951595
57,variant_ae,3,0.1114068709132148
57,variant_ae,4,0.07855556360105188
57,variant_ae,5,0.062066834419965744
57,variant_ae,6,0.05360412270557589
57,variant_ae,7,0.04874203481325289
57,variant_ae,8,0.04401237781091434
57,variant_ae,9,0.041627313487413456
57,variant_ae,10,0.03982785843857905
57,variant_ae,11,0.038566477596759796
57,variant_ae,12,0.03757616259702822
57,variant_ae,13,0.036790217113931004
57,variant_ae,14,0.03572679965234384
64,variant_ae,1,0.398013199865818
64,variant_ae,2,0.18258425686508417
64,variant_ae,3,0.08789853509515524
64,variant_ae,4,0.07560506295412779
64,variant_ae,5,0.06404049983248114
64,variant_ae,6,0.05751682175323367
64,variant_ae,7,0.053813695628196004
64,variant_ae,8,0.05027044042944908
64,variant_ae,9,0.04579009935259819
64,variant_ae,10,0.04255142472684383
64,variant_ae,11,0.04073772002011537
64,variant_ae,12,0.0395070425234735
64,variant_ae,13,0.036634937208145854
64,variant_ae,14,0.03687850562855601
65,variant_ae,1,0.3900574365767037
65,variant_ae,2,0.16293092326420108
65,variant_ae,3,0.10423948016108536
65,variant_ae,4,0.08052804139329166
65,variant_ae,5,0.07736008178170134
65,variant_ae,6,0.07177341275098847
65,variant_ae,7,0.0594751742191431
65,variant_ae,8,0.049883525273421915
65,variant_ae,9,0.04528371135636074
65,variant_ae,10,0.04171798032958333
65,variant_ae,11,0.039709897848164165
65,variant_ae,12,0.03819563466964698
65,variant_ae,13,0.03704729603558052
65,variant_ae,14,0.03610313483854619
