dimension,stratum,method,method_label,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,calibration_loss,traditional_sigma68_ns,traditional_full_rms_ns,traditional_tail_frac_abs_gt5ns,traditional_pull_width68,traditional_coverage68,traditional_coverage95,traditional_calibration_loss,ml_minus_traditional_sigma68_ns,ml_minus_traditional_full_rms_ns,ml_minus_traditional_tail_frac_abs_gt5ns,ml_minus_traditional_pull_width68,ml_minus_traditional_coverage68,ml_minus_traditional_coverage95,ml_minus_traditional_calibration_loss
amplitude_bin,"amp_adc[2500,4000)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1.5243660509090184,2.360994789256294,0.009690207018059022,0.9652271102126928,0.6248715313463515,0.9581559242401997,0.03762863643283949,1.561580351012349,2.6379571421248373,0.017178094259286448,2.044799762828156,0.4150638672735281,0.6868301277345471,0.4602482521303858,-0.03721430010333049,-0.2769623528685434,-0.0074878872412274255,-1.0795726526154632,0.20980766407282342,0.2713257965056526,-0.4226196156975463
amplitude_bin,"amp_adc[2500,4000)",cnn1d,1D-CNN residual scale model,1.5227072311788326,2.4171243921805536,0.011305241521068859,1.0735425464445212,0.4618998678608134,0.9323153721920423,0.11193365439184019,1.561580351012349,2.6379571421248373,0.017178094259286448,2.044799762828156,0.4150638672735281,0.6868301277345471,0.4602482521303858,-0.03887311983351638,-0.2208327499442837,-0.005872852738217589,-0.9712572163836348,0.046836000587285265,0.2454852444574952,-0.34831459773854556
amplitude_bin,"amp_adc[2500,4000)",mlp,MLP residual scale model,1.6839076595218971,2.3992054106477583,0.012920276024078697,1.1389357936690643,0.5062399060343562,0.8675671707531933,0.1318937706319798,1.561580351012349,2.6379571421248373,0.017178094259286448,2.044799762828156,0.4150638672735281,0.6868301277345471,0.4602482521303858,0.1223273085095482,-0.23875173147707907,-0.004257818235207751,-0.9058639691590917,0.09117603876082808,0.18073704301864624,-0.32835448149840596
amplitude_bin,"amp_adc[2500,4000)",ridge,Ridge residual scale model,1.6036406733414657,2.5129419395257515,0.014094846571722214,1.125964676406856,0.4947878431948319,0.8662457788870944,0.13336212037236667,1.561580351012349,2.6379571421248373,0.017178094259286448,2.044799762828156,0.4150638672735281,0.6868301277345471,0.4602482521303858,0.04206032232911672,-0.12501520259908583,-0.0030832476875642337,-0.9188350864213,0.07972397592130376,0.17941565115254732,-0.3268861317580191
amplitude_bin,"amp_adc[2500,4000)",gradient_boosted_trees,HistGradientBoosting residual scale model,1.6038494541741812,2.3226606084357386,0.015563059756276611,1.1633146743087632,0.4930259873733666,0.8540596094552929,0.1479301293178185,1.561580351012349,2.6379571421248373,0.017178094259286448,2.044799762828156,0.4150638672735281,0.6868301277345471,0.4602482521303858,0.0422691031618323,-0.3152965336890987,-0.0016150345030098365,-0.8814850885193928,0.0779621200998385,0.1672294817207458,-0.3123181228125673
amplitude_bin,"amp_adc[4000,7000)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1.6263803865343847,4.090115046909771,0.06300813008130081,1.1181301002533064,0.5873983739837398,0.9166666666666666,0.07873214152527071,2.5544394749051538,4.917319702427411,0.09349593495934959,2.616681104173125,0.21544715447154472,0.4329268292682927,0.7732885916922172,-0.9280590883707691,-0.8272046555176402,-0.03048780487804878,-1.4985510039198187,0.3719512195121951,0.48373983739837395,-0.6945564501669464
amplitude_bin,"amp_adc[4000,7000)",cnn1d,1D-CNN residual scale model,1.6406048563295186,4.085648641783582,0.07520325203252033,1.359447488640836,0.45528455284552843,0.8617886178861789,0.2082179926871938,2.5544394749051538,4.917319702427411,0.09349593495934959,2.616681104173125,0.21544715447154472,0.4329268292682927,0.7732885916922172,-0.9138346185756352,-0.8316710606438296,-0.018292682926829257,-1.257233615532289,0.2398373983739837,0.4288617886178862,-0.5650705990050234
amplitude_bin,"amp_adc[4000,7000)",ridge,Ridge residual scale model,2.4168856420526734,4.736821107719291,0.11585365853658537,1.308184031848955,0.491869918699187,0.790650406504065,0.20835944556239422,2.5544394749051538,4.917319702427411,0.09349593495934959,2.616681104173125,0.21544715447154472,0.4329268292682927,0.7732885916922172,-0.13755383285248035,-0.18049859470812013,0.022357723577235783,-1.30849707232417,0.2764227642276423,0.35772357723577236,-0.5649291461298229
amplitude_bin,"amp_adc[4000,7000)",gradient_boosted_trees,HistGradientBoosting residual scale model,1.733919268386987,3.369827197596924,0.07317073170731707,1.4279401517775576,0.5101626016260162,0.8130081300813008,0.22305457310552051,2.5544394749051538,4.917319702427411,0.09349593495934959,2.616681104173125,0.21544715447154472,0.4329268292682927,0.7732885916922172,-0.8205202065181667,-1.5474925048304873,-0.02032520325203252,-1.1887409523955674,0.2947154471544715,0.3800813008130081,-0.5502340185866967
amplitude_bin,"amp_adc[4000,7000)",mlp,MLP residual scale model,1.987197997531456,3.9927468346517014,0.07520325203252033,1.4441457030521985,0.49390243902439024,0.8150406504065041,0.23244132677783924,2.5544394749051538,4.917319702427411,0.09349593495934959,2.616681104173125,0.21544715447154472,0.4329268292682927,0.7732885916922172,-0.5672414773736978,-0.9245728677757099,-0.018292682926829257,-1.1725354011209266,0.2784552845528455,0.3821138211382114,-0.540847264914378
charge_bin,"charge[1000,4000)",ridge,Ridge residual scale model,0.87169415831917,0.848246583118035,0.0,0.9518690881848682,0.6,1.0,0.06515681289830799,1.0061114869503969,0.8940325892006931,0.0,6.5884335324003365,0.31666666666666665,0.3333333333333333,1.765616942651459,-0.1344173286312269,-0.04578600608265804,0.0,-5.636564444215468,0.2833333333333333,0.6666666666666667,-1.700460129753151
charge_bin,"charge[1000,4000)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1.2721752276531009,1.232276837235866,0.0,0.8831412381523005,0.6166666666666667,0.9666666666666667,0.07862096746626657,1.0061114869503969,0.8940325892006931,0.0,6.5884335324003365,0.31666666666666665,0.3333333333333333,1.765616942651459,0.266063740702704,0.33824424803517283,0.0,-5.705292294248036,0.30000000000000004,0.6333333333333333,-1.6869959751851924
charge_bin,"charge[1000,4000)",cnn1d,1D-CNN residual scale model,1.2648210890297278,1.1589167834927008,0.0,0.8565568432238273,0.5166666666666667,0.9333333333333333,0.11940154080523482,1.0061114869503969,0.8940325892006931,0.0,6.5884335324003365,0.31666666666666665,0.3333333333333333,1.765616942651459,0.2587096020793309,0.2648841942920077,0.0,-5.731876689176509,0.20000000000000007,0.6000000000000001,-1.646215401846224
charge_bin,"charge[1000,4000)",gradient_boosted_trees,HistGradientBoosting residual scale model,1.824404528512562,1.8233838212941202,0.0,0.6752275670493921,0.45,0.8833333333333333,0.19845166778902695,1.0061114869503969,0.8940325892006931,0.0,6.5884335324003365,0.31666666666666665,0.3333333333333333,1.765616942651459,0.8182930415621652,0.9293512320934272,0.0,-5.913205965350945,0.13333333333333336,0.55,-1.567165274862432
charge_bin,"charge[1000,4000)",mlp,MLP residual scale model,1.2400140871952223,1.2110501647795306,0.0,0.5248869258569162,0.5,0.9166666666666666,0.21731902014696264,1.0061114869503969,0.8940325892006931,0.0,6.5884335324003365,0.31666666666666665,0.3333333333333333,1.765616942651459,0.23390260024482545,0.3170175755788376,0.0,-6.0635466065434205,0.18333333333333335,0.5833333333333333,-1.5482979225044964
charge_bin,"charge[14000,24000)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1.5331001231816004,2.1790157090502844,0.007178631051752922,0.8294975356411126,0.6464106844741235,0.9681135225375626,0.0684683149081982,1.543294096733852,2.4350762322202217,0.013856427378964942,2.040017922448122,0.41535893155258763,0.6824707846410685,0.4605768965907845,-0.0101939735522516,-0.2560605231699373,-0.00667779632721202,-1.2105203868070094,0.2310517529215359,0.2856427378964941,-0.3921085816825863
charge_bin,"charge[14000,24000)",mlp,MLP residual scale model,1.6034145007689193,2.1892626923263823,0.008347245409015025,0.9540660706936245,0.5202003338898163,0.8864774624373957,0.09778369414924909,1.543294096733852,2.4350762322202217,0.013856427378964942,2.040017922448122,0.41535893155258763,0.6824707846410685,0.4605768965907845,0.060120404035067354,-0.24581353989383947,-0.005509181969949917,-1.0859518517544977,0.10484140233722872,0.2040066777963272,-0.3627932024415354
charge_bin,"charge[14000,24000)",gradient_boosted_trees,HistGradientBoosting residual scale model,1.5148987230850472,2.1749591953781917,0.009348914858096828,0.9858691878239737,0.4931552587646077,0.8784641068447412,0.10213934272893752,1.543294096733852,2.4350762322202217,0.013856427378964942,2.040017922448122,0.41535893155258763,0.6824707846410685,0.4605768965907845,-0.028395373648804734,-0.26011703684203,-0.004507512520868114,-1.0541487346241483,0.07779632721202007,0.19599332220367272,-0.35843755386184695
charge_bin,"charge[14000,24000)",cnn1d,1D-CNN residual scale model,1.559161926374658,2.252776084922575,0.007512520868113523,0.9501535501522522,0.4524207011686144,0.9442404006677796,0.1063019750183203,1.543294096733852,2.4350762322202217,0.013856427378964942,2.040017922448122,0.41535893155258763,0.6824707846410685,0.4605768965907845,0.01586782964080591,-0.18230014729764665,-0.006343906510851419,-1.0898643722958699,0.03706176961602675,0.2617696160267111,-0.3542749215724642
charge_bin,"charge[14000,24000)",ridge,Ridge residual scale model,1.5583063711724794,2.3250234517093764,0.010350584307178631,0.9616756582539544,0.47178631051752923,0.8766277128547579,0.1165141024169348,1.543294096733852,2.4350762322202217,0.013856427378964942,2.040017922448122,0.41535893155258763,0.6824707846410685,0.4605768965907845,0.015012274438627404,-0.11005278051084533,-0.003505843071786311,-1.0783422641941676,0.0564273789649416,0.19415692821368946,-0.34406279417384966
charge_bin,"charge[24000,40000)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1.5526248683459372,2.531638275283633,0.018211920529801324,1.0478770883537236,0.6004415011037527,0.9420529801324503,0.048944994995214305,1.7752475548945676,3.007242040194987,0.030629139072847682,1.9618561757251736,0.39403973509933776,0.6669426048565121,0.45485422599922465,-0.2226226865486305,-0.47560376491135425,-0.012417218543046359,-0.91397908737145,0.20640176600441495,0.2751103752759382,-0.40590923100401033
charge_bin,"charge[24000,40000)",cnn1d,1D-CNN residual scale model,1.5424867664452473,2.557382416912027,0.021799116997792495,1.1537505878087373,0.47240618101545256,0.9122516556291391,0.13451933012386835,1.7752475548945676,3.007242040194987,0.030629139072847682,1.9618561757251736,0.39403973509933776,0.6669426048565121,0.45485422599922465,-0.23276078844932035,-0.4498596232829599,-0.008830022075055188,-0.8081055879164363,0.0783664459161148,0.245309050772627,-0.3203348958753563
charge_bin,"charge[24000,40000)",ridge,Ridge residual scale model,1.7269656971348821,2.829788765151938,0.02924944812362031,1.217959313581356,0.5077262693156733,0.8369205298013245,0.16250583827783982,1.7752475548945676,3.007242040194987,0.030629139072847682,1.9618561757251736,0.39403973509933776,0.6669426048565121,0.45485422599922465,-0.04828185775968552,-0.17745327504304909,-0.0013796909492273732,-0.7438968621438176,0.11368653421633557,0.16997792494481234,-0.29234838772138483
charge_bin,"charge[24000,40000)",mlp,MLP residual scale model,1.6935088799812412,2.495653373363804,0.021799116997792495,1.2894452452663265,0.4980684326710817,0.8463024282560706,0.1804807980202745,1.7752475548945676,3.007242040194987,0.030629139072847682,1.9618561757251736,0.39403973509933776,0.6669426048565121,0.45485422599922465,-0.08173867491332643,-0.5115886668311829,-0.008830022075055188,-0.672410930458847,0.10402869757174393,0.17935982339955847,-0.27437342797895015
charge_bin,"charge[24000,40000)",gradient_boosted_trees,HistGradientBoosting residual scale model,1.6379130992906146,2.3669697658837845,0.02566225165562914,1.3048860298175906,0.5035871964679912,0.831953642384106,0.1876522524362362,1.7752475548945676,3.007242040194987,0.030629139072847682,1.9618561757251736,0.39403973509933776,0.6669426048565121,0.45485422599922465,-0.13733445560395308,-0.6402722743112026,-0.004966887417218544,-0.656970145907583,0.10954746136865345,0.16501103752759383,-0.26720197356298847
charge_bin,"charge[4000,8000)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1.2287935903784133,3.394902497301738,0.017543859649122806,0.7658884719276896,0.6596491228070176,0.9614035087719298,0.09575143880153418,1.2660451706576048,3.240680485252717,0.010526315789473684,7.372129540526859,0.14385964912280702,0.2,2.0763435762620372,-0.03725158027919151,0.1542220120490212,0.007017543859649122,-6.60624106859917,0.5157894736842106,0.7614035087719297,-1.980592137460503
charge_bin,"charge[4000,8000)",cnn1d,1D-CNN residual scale model,1.2359075277002205,3.37807792962709,0.010526315789473684,0.8395836799499881,0.42105263157894735,0.9543859649122807,0.14451176237089555,1.2660451706576048,3.240680485252717,0.010526315789473684,7.372129540526859,0.14385964912280702,0.2,2.0763435762620372,-0.030137642957384303,0.1373974443743733,0.0,-6.532545860576871,0.2771929824561403,0.7543859649122806,-1.9318318138911417
charge_bin,"charge[4000,8000)",ridge,Ridge residual scale model,1.1405334921051773,3.1716815726847334,0.014035087719298246,0.6181566321185964,0.5157894736842106,0.968421052631579,0.17414343476416627,1.2660451706576048,3.240680485252717,0.010526315789473684,7.372129540526859,0.14385964912280702,0.2,2.0763435762620372,-0.1255116785524275,-0.06899891256798352,0.003508771929824562,-6.7539729084082625,0.37192982456140355,0.7684210526315789,-1.9022001414978709
charge_bin,"charge[4000,8000)",mlp,MLP residual scale model,1.3215496028733151,3.345651763774012,0.02456140350877193,0.509427803497571,0.5614035087719298,0.9368421052631579,0.18502152003504452,1.2660451706576048,3.240680485252717,0.010526315789473684,7.372129540526859,0.14385964912280702,0.2,2.0763435762620372,0.05550443221571033,0.10497127852129529,0.014035087719298246,-6.862701737029288,0.4175438596491228,0.736842105263158,-1.8913220562269928
charge_bin,"charge[4000,8000)",gradient_boosted_trees,HistGradientBoosting residual scale model,1.2021436401034302,3.3454855339426843,0.010526315789473684,0.49638550447362917,0.519298245614035,0.9333333333333333,0.19667095536279228,1.2660451706576048,3.240680485252717,0.010526315789473684,7.372129540526859,0.14385964912280702,0.2,2.0763435762620372,-0.06390153055417458,0.10480504868996743,0.0,-6.87574403605323,0.375438596491228,0.7333333333333334,-1.879672620899245
charge_bin,"charge[40000,80000)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,3.6783956645461124,8.968320738613297,0.26666666666666666,1.6468778454913016,0.5,0.8333333333333334,0.2840102129840171,6.492592572886215,10.009406605430389,0.3333333333333333,9.133472017836088,0.06666666666666667,0.2,2.545626564010397,-2.8141969083401026,-1.0410858668170917,-0.06666666666666665,-7.486594172344786,0.43333333333333335,0.6333333333333333,-2.26161635102638
charge_bin,"charge[40000,80000)",ridge,Ridge residual scale model,6.602684110946087,9.986116399814605,0.4,1.5942675038820786,0.5,0.7,0.3208576275817113,6.492592572886215,10.009406605430389,0.3333333333333333,9.133472017836088,0.06666666666666667,0.2,2.545626564010397,0.11009153805987193,-0.02329020561578332,0.06666666666666671,-7.539204513954009,0.43333333333333335,0.49999999999999994,-2.224768936428686
charge_bin,"charge[40000,80000)",mlp,MLP residual scale model,5.650895840988243,9.98866386726068,0.36666666666666664,1.6447869139222302,0.43333333333333335,0.6333333333333333,0.39101967215156586,6.492592572886215,10.009406605430389,0.3333333333333333,9.133472017836088,0.06666666666666667,0.2,2.545626564010397,-0.8416967318979722,-0.02074273816970873,0.033333333333333326,-7.488685103913857,0.3666666666666667,0.4333333333333333,-2.154606891858831
charge_bin,"charge[40000,80000)",gradient_boosted_trees,HistGradientBoosting residual scale model,4.56458454410279,7.591244183502961,0.3,1.9020213959796215,0.5,0.7,0.39779610060609705,6.492592572886215,10.009406605430389,0.3333333333333333,9.133472017836088,0.06666666666666667,0.2,2.545626564010397,-1.9280080287834247,-2.418162421927428,-0.033333333333333326,-7.231450621856466,0.43333333333333335,0.49999999999999994,-2.1478304634042997
charge_bin,"charge[40000,80000)",cnn1d,1D-CNN residual scale model,4.8510187365713175,8.902630851096086,0.3333333333333333,2.0846844251250523,0.4,0.6333333333333333,0.4959296658326381,6.492592572886215,10.009406605430389,0.3333333333333333,9.133472017836088,0.06666666666666667,0.2,2.545626564010397,-1.6415738363148975,-1.1067757543343024,0.0,-7.048787592711035,0.33333333333333337,0.4333333333333333,-2.049696898177759
charge_bin,"charge[8000,14000)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1.32382727913322,2.414546167004788,0.006118286879673691,0.6765141414616889,0.6485384092454113,0.9809653297076818,0.11404014968612768,1.238845681835671,2.150832367144067,0.009517335146159076,7.473081021355483,0.29503738953093134,0.4418762746430999,1.954186190824984,0.08498159729754895,0.26371379986072085,-0.003399048266485385,-6.796566879893795,0.35350101971447995,0.5390890550645819,-1.8401460411388564
charge_bin,"charge[8000,14000)",gradient_boosted_trees,HistGradientBoosting residual scale model,1.354356399663522,2.112652236076957,0.007477906186267845,0.6586906598692437,0.5390890550645819,0.9177430319510537,0.15367868860173914,1.238845681835671,2.150832367144067,0.009517335146159076,7.473081021355483,0.29503738953093134,0.4418762746430999,1.954186190824984,0.11551071782785094,-0.03818013106711016,-0.002039428959891231,-6.8143903614862396,0.2440516655336506,0.47586675730795375,-1.8005075022232448
charge_bin,"charge[8000,14000)",mlp,MLP residual scale model,1.4049738753187169,2.438977452551817,0.009517335146159076,0.7011300244767911,0.5438477226376615,0.8980285520054385,0.15443978555651186,1.238845681835671,2.150832367144067,0.009517335146159076,7.473081021355483,0.29503738953093134,0.4418762746430999,1.954186190824984,0.16612819348304586,0.28814508540774986,0.0,-6.771950996878692,0.24881033310673012,0.4561522773623386,-1.7997464052684722
charge_bin,"charge[8000,14000)",ridge,Ridge residual scale model,1.3279465556816288,2.1403812752863427,0.009517335146159076,0.7933473065664018,0.44119646498980286,0.9170632222977566,0.15469331686626672,1.238845681835671,2.150832367144067,0.009517335146159076,7.473081021355483,0.29503738953093134,0.4418762746430999,1.954186190824984,0.08910087384595777,-0.010451091857724304,0.0,-6.679733714789082,0.14615907545887152,0.4751869476546567,-1.7994928739587173
charge_bin,"charge[8000,14000)",cnn1d,1D-CNN residual scale model,1.3460997850676715,2.1258987925366757,0.006118286879673691,0.7863271707626112,0.42420122365737595,0.964649898028552,0.15849627739777186,1.238845681835671,2.150832367144067,0.009517335146159076,7.473081021355483,0.29503738953093134,0.4418762746430999,1.954186190824984,0.10725410323200046,-0.024933574607391318,-0.003399048266485385,-6.686753850592872,0.1291638341264446,0.5227736233854521,-1.7956899134272122
