pdg,count,mean_ekin_MeV,std_ekin_MeV,min_ekin_MeV,max_ekin_MeV,fraction_of_primary_records
2212,1000000,104.3666868303361,60.21018820623956,19.26001678658669,189.99932765070014,0.5
1000010020,1000000,85.19331518851185,60.210383637724576,8.967617759481072e-10,170.65731139035762,0.5
