late_residual_taxon,n_pulses,pulse_fraction,pulse_fraction_ci_low,pulse_fraction_ci_high,mean_inflation20_ns,mean_inflation20_ci_low_ns,mean_inflation20_ci_high_ns,mean_live20_ns,mean_template_cross20_ns,share_positive_inflation,share_positive_inflation_ci_low,share_positive_inflation_ci_high,inflated_label_rate,final_sample_censored_rate,downstream_event_rate
final_sample_censored_tail,183100,0.725821157032656,0.6268866730457819,0.7917182233336709,28.577485327081497,27.609843162903452,29.75166459711035,131.42419698023124,102.84671165348101,0.8984691941637566,0.8700007189575205,0.9234602189359814,0.9985636264336428,1.0,0.02942654287274713
high_amplitude_late_tail,12627,0.05005430775451309,0.03290299667820331,0.0661778882557664,29.91961443197697,28.815899812752107,31.66563365564059,132.6451151036317,102.72550067164948,0.0648704647468068,0.045387852021462415,0.08271301323851145,0.9999208046250099,1.0,0.038092975370238376
late_rebound_peak,6982,0.027677134453315152,0.01901713043571142,0.04134761900216737,16.029069659361994,15.407083684996449,16.509100702188572,117.74136317787858,101.71229351851616,0.019216708265687693,0.012096366240675614,0.03231029690205972,0.7472071039816671,0.0,0.06989401317674018
baseline_noise_residual,2169,0.008598067119627694,0.005322697923717822,0.013005334068401066,24.239763097935963,23.494562704533433,24.799156856939923,125.91593308251515,101.67616998457765,0.009027734106619943,0.005099481609779925,0.015362086226660679,0.9469801751959428,0.0,0.18994928538497002
moderate_late_residual,2858,0.011329311123972315,0.006242722418764911,0.019230402068110303,11.824485093583878,11.445272389970178,12.44865645545077,113.01990799666359,101.19542290308013,0.005802769222046474,0.003098460065082744,0.010581459500916096,0.4188243526941917,0.0,0.14730580825752274
prompt_clean,44342,0.1757747774174879,0.12417053921739085,0.25037255323486335,-23.47512393730506,-24.436172751743506,-21.957999140409665,78.58368137094047,101.99356637561169,0.002263839479865588,0.0013961642953076898,0.0037510749747127125,0.0,0.14620450137567093,0.2247756077759235
broad_slow_tail,188,0.0007452450984278499,0.0003433512065641762,0.001300635655446073,10.820254742616553,9.758609731225793,12.063217782629529,111.68640949833181,100.86615475571524,0.000349290015216729,0.000161838806914467,0.0006568131308795726,0.425531914893617,0.0,0.2127659574468085
