late_residual_taxon,high_n,low_n,fraction_high_minus_low,fraction_high_minus_low_ci_low,fraction_high_minus_low_ci_high,mean_inflation_high_minus_low_ns,mean_inflation_high_minus_low_ci_low_ns,mean_inflation_high_minus_low_ci_high_ns
final_sample_censored_tail,179689,3411,0.1575170011922662,0.06722669077617537,0.22882794707381002,-0.3470672541073725,-1.7645970680209007,0.8135443780387787
high_amplitude_late_tail,12378,249,0.008497668894031231,-0.00779703293426642,0.02523828636135819,-0.7653615896923363,-2.061304407896082,0.8947031282573426
broad_slow_tail,185,3,0.00024800491067235157,-0.000123272791403168,0.0011665376018065586,2.0850182365264462,0.9769889049556021,3.205560618037323
baseline_noise_residual,2118,51,4.642253535948673e-05,-0.008267129357073426,0.004640608742265435,-0.8308924782720943,-3.926939715216932,0.1661997379644172
moderate_late_residual,2735,123,-0.009522992029952451,-0.01463611852520393,0.0005177371561781657,-3.385738808100241,-3.7274056527144688,-2.4526392185551966
late_rebound_peak,6610,372,-0.03554784214705792,-0.05240880385889456,-0.02367540186345576,1.5165335969698823,0.7206740550948274,2.008632612494162
prompt_clean,42588,1754,-0.12123826335531881,-0.1751075725135888,-0.04027303603439616,-11.076681192294105,-12.14047062768762,-10.164773718381598
