late_residual_taxon,current_group,downstream_topology,amplitude_bin,run,n_pulses,mean_inflation20_ns,mean_live20_ns,inflated_label_rate,final_sample_censored_rate,mean_positive_residual_area
high_amplitude_late_tail,high_20nA,single_upstream,amp_top5pct,57,268,32.74171212966524,132.9816746209266,1.0,1.0,0.6025509880763397
late_rebound_peak,high_20nA,single_upstream,amp_2p5k_q95,51,263,16.84498081558941,117.6594934426481,0.7756653992395437,0.0,0.13812815577624182
final_sample_censored_tail,high_20nA,two_staves,amp_2p5k_q95,48,262,28.64071312564195,131.73808974429193,0.9732824427480916,1.0,0.738374629582931
prompt_clean,high_20nA,three_or_more_staves,amp_2p5k_q95,49,247,-27.633454505152013,74.72306881965343,0.0,0.6396761133603239,0.01242900741562778
prompt_clean,high_20nA,two_staves,amp_2p5k_q95,49,246,-32.75815721783206,69.81079482595565,0.0,0.7073170731707317,0.012559336133567536
prompt_clean,high_20nA,three_or_more_staves,amp_2p5k_q95,54,241,-33.21499142974412,70.92040962297342,0.0,0.7468879668049793,0.006433191892936082
baseline_noise_residual,high_20nA,single_upstream,amp_2p5k_q95,57,239,26.192585242821227,126.43254773408259,0.9581589958158996,0.0,0.31989386761151783
prompt_clean,high_20nA,single_upstream,amp_1p5k_2p5k,52,235,-18.23277512648389,83.4246766455542,0.0,0.0,0.0008372694245112331
prompt_clean,high_20nA,three_or_more_staves,amp_2p5k_q95,48,235,-30.451752615277346,73.45423960920166,0.0,0.6212765957446809,0.008144381743725134
prompt_clean,high_20nA,two_staves,amp_2p5k_q95,57,234,-36.14307095173533,66.41629137522233,0.0,0.6837606837606838,0.012983593160565104
prompt_clean,high_20nA,two_staves,amp_2p5k_q95,48,232,-34.22276732446307,69.9455175309694,0.0,0.6551724137931034,0.008000061402777734
baseline_noise_residual,high_20nA,single_upstream,amp_2p5k_q95,49,230,24.938517833964386,126.04479667385371,0.9782608695652174,0.0,0.30829112505293516
prompt_clean,high_20nA,three_or_more_staves,amp_2p5k_q95,53,230,-31.941430784797408,70.52254876163111,0.0,0.7086956521739131,0.00805366606148276
final_sample_censored_tail,high_20nA,three_or_more_staves,amp_2p5k_q95,56,229,25.745111242896314,130.84930016279378,0.9650655021834061,1.0,0.7809368670985881
prompt_clean,high_20nA,two_staves,amp_2p5k_q95,53,224,-37.08028352020214,68.26612508291362,0.0,0.8080357142857143,0.008288900640634674
prompt_clean,high_20nA,three_or_more_staves,amp_1p5k_2p5k,45,222,-27.529081644021215,73.48245486162487,0.0,0.42342342342342343,0.002768460149095353
high_amplitude_late_tail,low_2nA,single_upstream,amp_top5pct,47,220,30.569974887510643,133.87068805570405,1.0,1.0,0.6080957391326862
prompt_clean,high_20nA,two_staves,amp_2p5k_q95,54,220,-37.64409908860352,67.63364656128924,0.0,0.7772727272727272,0.010050735098580984
prompt_clean,high_20nA,single_upstream,amp_1p5k_2p5k,44,214,-19.73367403234818,78.5508700095545,0.0,0.004672897196261682,0.004341818597987019
final_sample_censored_tail,high_20nA,three_or_more_staves,amp_2p5k_q95,45,209,28.717205908621757,129.58816037516345,0.9569377990430622,1.0,0.8353629078368234
baseline_noise_residual,high_20nA,single_upstream,amp_2p5k_q95,48,202,24.495599812492486,124.8461447164898,0.9554455445544554,0.0,0.2838397227115936
prompt_clean,high_20nA,three_or_more_staves,amp_2p5k_q95,55,190,-34.83938502655919,67.74601105991509,0.0,0.7736842105263158,0.008582811382346301
final_sample_censored_tail,high_20nA,two_staves,amp_2p5k_q95,55,180,29.11356170462939,130.75085159196942,0.95,1.0,0.7792166331608705
