method,heldout_run,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
1d_cnn,58,0.7776657087052032,0.7455383700178466,-4.548579545850071,10.894604211475407,0.1896551724137931,0.2926829268292683,0.32926829268292684,-0.013437591286574187,0.1294545136177612,164,82
1d_cnn,60,0.8070147457155695,0.7855443188578227,-0.003916923188578281,12.828549924427715,0.25,0.24390243902439024,0.32926829268292684,0.027808291648581753,0.09080487356594517,164,82
1d_cnn,62,0.7921649381419911,0.7861392028554433,-1.9836629025913899,11.628886014308884,0.19166666666666668,0.2682926829268293,0.32926829268292684,-0.013440087625281963,0.08628762775445653,164,82
1d_cnn,64,0.8646189733911636,0.8652587745389649,-2.667616043240697,11.230884620338749,0.2230769230769231,0.2073170731707317,0.14634146341463414,0.00113703745550604,0.1031456110413477,164,82
1d_cnn,65,0.7436453935427557,0.7480666270077335,-4.188828484831069,11.953370186589748,0.23214285714285715,0.3170731707317073,0.25609756097560976,-0.019770890890495628,0.09854105267046886,164,82
analytic_clipped_template_sideband_traditional,58,0.6414228469433778,0.5902736466389055,1.0327631955150007,11.334592548505366,0.14705882352941177,0.5853658536585366,0.23170731707317074,0.05318568170827343,0.07870961607281939,164,82
analytic_clipped_template_sideband_traditional,60,0.6505838416493477,0.6106484235574062,1.4992917525262062,13.436835451346065,0.25675675675675674,0.5487804878048781,0.23170731707317074,0.08468417526480701,0.09149049047838954,164,82
analytic_clipped_template_sideband_traditional,62,0.6535321607731494,0.5965942891136229,2.0969041993717097,9.964357164125012,0.20588235294117646,0.5853658536585366,0.15853658536585366,0.07957970818194646,0.0938642677952586,164,82
analytic_clipped_template_sideband_traditional,64,0.6860974758555627,0.6413593099345627,-0.45420282974213855,9.319879962023604,0.125,0.5609756097560976,0.1951219512195122,0.0417400604245827,0.1051418188357943,164,82
analytic_clipped_template_sideband_traditional,65,0.6881680320913194,0.631915526472338,0.7430744098136888,7.742529839673587,0.1,0.6341463414634146,0.12195121951219512,0.04216107851260282,0.06560901726362395,164,82
gradient_boosted_trees,58,0.8140435823904224,0.7813801308744794,-0.9160477986197968,6.670820712435001,0.09649122807017543,0.3048780487804878,0.2682926829268293,0.005050731888122732,0.07017346518186444,164,82
gradient_boosted_trees,60,0.8343500831355015,0.8176680547293277,-0.35336105358291015,7.254133816504414,0.08064516129032258,0.24390243902439024,0.24390243902439024,0.016721486436143698,0.06235004817859975,164,82
gradient_boosted_trees,62,0.8477356773604805,0.8161808447352766,-0.2689450774738189,8.340588180490489,0.11320754716981132,0.35365853658536583,0.14634146341463414,-0.007101956849836576,0.06458891531207253,164,82
gradient_boosted_trees,64,0.8508540930567674,0.8532123735871505,-0.4450489933857815,7.0878324496504295,0.08035714285714286,0.3170731707317073,0.12195121951219512,-0.007706943401609295,0.07181865573421492,164,82
gradient_boosted_trees,65,0.7646435242368366,0.76279000594884,-1.2675201908690692,7.155635038838396,0.10526315789473684,0.3048780487804878,0.25609756097560976,-0.002914026879256341,0.07436916894152024,164,82
mlp,58,0.8085137351866877,0.789708506841166,-0.7407126418717747,9.44363597668168,0.11864406779661017,0.2804878048780488,0.21951219512195122,0.004563898094206395,0.09003199411409722,164,82
mlp,60,0.7979513333522603,0.7934265318262937,0.7544979144054054,9.902148422173426,0.15254237288135594,0.2804878048780488,0.2682926829268293,-0.0002824796031771246,0.0797059782149143,164,82
mlp,62,0.7761148963516443,0.7837596668649613,-3.208561120494031,11.86001159061084,0.19444444444444445,0.34146341463414637,0.2682926829268293,-0.01592277184291097,0.06240221089027081,164,82
mlp,64,0.856359628991521,0.8447352766210589,-0.4713361875997979,8.928620972086243,0.14150943396226415,0.35365853658536583,0.13414634146341464,-0.01787873253900654,0.08440688248392758,164,82
mlp,65,0.7638048119728771,0.7373587150505652,-0.9451614813316045,10.716891884780058,0.16363636363636364,0.32926829268292684,0.23170731707317074,-0.023834659212090208,0.08925643538781278,164,82
ridge,58,0.8225673138829388,0.8149910767400357,-0.5759966422309581,8.463240287235099,0.13114754098360656,0.25609756097560976,0.2682926829268293,-0.0036152663019425775,0.06749303260058026,164,82
ridge,60,0.8233913425630561,0.8335812016656752,-0.33078488397896066,9.426185534417705,0.12295081967213115,0.25609756097560976,0.1951219512195122,0.007416453109040942,0.06179214809612406,164,82
ridge,62,0.8108740134026943,0.8059190957763236,-1.232538450117473,9.604077178037173,0.12264150943396226,0.35365853658536583,0.18292682926829268,0.008482532293601538,0.06781212508740894,164,82
ridge,64,0.8724091027480968,0.8688280785246876,-1.7648341290267577,9.82146544621434,0.13559322033898305,0.2804878048780488,0.13414634146341464,-0.0026181284231516443,0.06494925914310325,164,82
ridge,65,0.7664665524311963,0.7676977989292089,-0.6922089674653176,7.985501359547097,0.14705882352941177,0.3780487804878049,0.1951219512195122,-0.013011509200466807,0.0726296149464124,164,82
saturation_residual_fusion_new,58,0.8163094826526274,0.7913444378346223,-0.824691857230464,5.9382094053902055,0.08181818181818182,0.32926829268292684,0.25609756097560976,0.015256770331991718,0.0617313405791043,164,82
saturation_residual_fusion_new,60,0.8356576275078305,0.8212373587150505,0.3463617881451153,6.304342048972549,0.05737704918032787,0.25609756097560976,0.2804878048780488,0.001657330994338856,0.05978625903259009,164,82
saturation_residual_fusion_new,62,0.8558200962985468,0.8267400356930399,0.4639590843531627,8.41533060661494,0.1388888888888889,0.34146341463414637,0.18292682926829268,-0.020078379729005592,0.05581538127991127,164,82
saturation_residual_fusion_new,64,0.8683557135918047,0.8567816775728733,-1.1334042494917584,6.771178615587841,0.08771929824561403,0.3048780487804878,0.12195121951219512,-0.0076759989748004,0.07210118100943491,164,82
saturation_residual_fusion_new,65,0.7971834861639051,0.7723081499107673,-0.7527655852370874,7.060000577143131,0.08181818181818182,0.32926829268292684,0.21951219512195122,-0.0035321030854246443,0.0805126861486174,164,82
tiny_sequence_transformer,58,0.7659194518717406,0.7516359309934563,-6.740379511071546,15.991940738867777,0.38,0.3902439024390244,0.23170731707317074,-0.034663354238149945,0.10850174239348537,164,82
tiny_sequence_transformer,60,0.7633224604366116,0.749851279000595,-5.145511792120563,13.695743314363408,0.28,0.3902439024390244,0.24390243902439024,-0.029165420210444284,0.10381371360541809,164,82
tiny_sequence_transformer,62,0.790020182884251,0.7984830458060679,-7.030326550861736,13.97351337594284,0.32894736842105265,0.5365853658536586,0.13414634146341464,-0.03610418999599489,0.0683049317894737,164,82
tiny_sequence_transformer,64,0.8400819839104214,0.8402736466389054,-9.375225174645037,14.26071149873145,0.3404255319148936,0.4268292682926829,0.0975609756097561,-0.044413172362248975,0.09833737631048145,164,82
tiny_sequence_transformer,65,0.7324054063410548,0.7282867340868531,-8.939182042206895,15.30137016712878,0.4,0.5121951219512195,0.17073170731707318,-0.061249994503671884,0.0839221488660963,164,82
