method,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns,calibration_slope,q_template_mse,failure_rate_abs_gt_5ns,bias_ns_ci_low,bias_ns_ci_high,sigma68_ns_ci_low,sigma68_ns_ci_high,rms_ns_ci_low,rms_ns_ci_high,tail_fraction_abs_gt_5ns_ci_low,tail_fraction_abs_gt_5ns_ci_high,tail_fraction_abs_gt_10ns_ci_low,tail_fraction_abs_gt_10ns_ci_high,calibration_slope_ci_low,calibration_slope_ci_high,q_template_mse_ci_low,q_template_mse_ci_high,failure_rate_abs_gt_5ns_ci_low,failure_rate_abs_gt_5ns_ci_high
traditional_median_template_cfd_timewalk_shape,4926,0.23589687150388805,0.9533160413355102,0.9623804166003755,0.0,0.0,0.995204891020353,0.18208300842324635,0.0,-0.4196545310153574,0.5512147228781505,0.7782098811249983,1.0722526771005514,0.8031343026982225,1.0581686052175943,0.0,0.0,0.0,0.0,0.9935729377013209,0.9969244222039584,0.15721683083886234,0.206481789775038,0.0,0.0
gradient_boosted_trees,4926,-0.8646071893189422,3.5062675117455897,4.700504458652318,0.16849370686155096,0.037961835160373526,1.0095815049902965,0.18208300842324635,0.16849370686155096,-1.7513784066352613,-0.06008730201496145,2.901889667349163,3.8512476273480725,3.3652793065669058,6.316957123521031,0.09950915561236043,0.231520854193166,0.004278168299124699,0.10167439983861207,0.9900621336298691,1.0240492862731665,0.1608559903326311,0.20770273248440074,0.09950915561236043,0.231520854193166
mlp,4926,-1.1293012619556446,3.960900525189764,4.873223650977873,0.21457572066585465,0.04060089321965083,1.0096930262467065,0.18208300842324635,0.21457572066585465,-2.240714142830016,-0.12032617030806352,3.4872592887838936,4.407839445166588,3.537980579644533,6.366651373296402,0.14406089763104654,0.28706904815640427,0.0035169434500578692,0.1066858908447543,0.9926384612431026,1.022416574786258,0.16081296656742222,0.20886690329517937,0.14406089763104654,0.28706904815640427
ridge,4926,-0.43647903884962513,4.011542385168903,5.033665210592828,0.20990661794559481,0.043239951278928136,1.0088553728015746,0.18208300842324635,0.20990661794559481,-1.2569820807916896,0.2642240752088997,3.494290843304535,4.464361768388941,3.5026632002978504,6.863037799687976,0.15056565443911268,0.2722344918672432,0.00468414382785863,0.11118255426277471,0.9905187953433917,1.02291944096332,0.1575544524988925,0.20558414734693645,0.15056565443911268,0.2722344918672432
1d_cnn,4926,-0.9608092614660695,5.185477475867815,7.273400124308126,0.3329273244011368,0.11550954120990661,1.0357667343108008,0.18208300842324635,0.3329273244011368,-1.7572747371769208,-0.07632337813812447,4.602905792323226,5.946801470548289,6.135653977817639,8.615687090500774,0.28172725426482537,0.38279827498011587,0.07653336727879148,0.17476700164641906,1.0135101253174081,1.0552791155298633,0.1567060401566258,0.20879161550204214,0.28172725426482537,0.38279827498011587
shape_time_gate_transformer_new,4926,-1.2029971554251775,5.4959674657919955,7.007833022494062,0.3627689809175802,0.11287048315062931,1.0017043626587963,0.18208300842324635,0.3627689809175802,-2.109741443256852,-0.5501686719314209,5.002221484884765,6.4251980417953405,5.722279338550483,8.683615821746733,0.3273117490651003,0.40954424460044936,0.06995807656610124,0.17339288309911047,0.9748201881505324,1.02118147767637,0.15829615731251037,0.20488245896073748,0.3273117490651003,0.40954424460044936
compact_waveform_transformer,4926,1.98321116025916,6.678949585684561,7.844583579292593,0.46305318717011773,0.17864393016646365,1.0290044850648374,0.18208300842324635,0.46305318717011773,0.8080531249750441,3.022936749413877,6.101470834586617,7.3862118004761,6.964056942843228,8.868261614160787,0.427032287514413,0.4975642879387818,0.14613371645732287,0.2209046134761781,1.002163913778083,1.052022254819792,0.16000682885599474,0.21114573838881284,0.427032287514413,0.4975642879387818
