method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns,calibration_slope,q_template_mse,failure_rate_abs_gt_5ns
ridge,derivative_onset_bin,slow,1537,0.5785298066196276,3.8552479223949776,5.862705752194027,0.24007807417046195,0.07547169811320754,1.0000231533956803,0.4930445124885366,0.24007807417046195
shape_time_gate_transformer_new,derivative_onset_bin,slow,1537,0.7796996500172906,6.606633912088709,8.75334239876454,0.42745608327911516,0.1652569941444372,0.9734685233825655,0.4930445124885366,0.42745608327911516
traditional_median_template_cfd_timewalk_shape,derivative_onset_bin,slow,1537,0.004220094231285998,0.9705905360143643,1.0135136036280576,0.0,0.0,0.9963203952104036,0.4930445124885366,0.0
1d_cnn,energy_bin,q1_low,1241,-2.335672168106157,6.265437484010999,9.292565345744915,0.44480257856567285,0.20467365028203063,1.100137095047186,0.4613351295924959,0.44480257856567285
compact_waveform_transformer,energy_bin,q1_low,1241,3.2470423163609397,6.147732496876964,7.41552709632872,0.46091861402095086,0.1788879935535858,1.0551236931443726,0.4613351295924959,0.46091861402095086
gradient_boosted_trees,energy_bin,q1_low,1241,-1.1342359795813657,3.4826781155197852,4.979542740619686,0.16760676873489122,0.038678485092667206,1.0091529688155574,0.4613351295924959,0.16760676873489122
mlp,energy_bin,q1_low,1241,-1.1109909319205022,3.705978913019586,4.93091516344599,0.18775181305398872,0.041901692183722805,1.003963928145774,0.4613351295924959,0.18775181305398872
ridge,energy_bin,q1_low,1241,0.21189519484215769,3.772826724310132,5.126222634854176,0.20950846091861403,0.0443190975020145,1.0136203501747871,0.4613351295924959,0.20950846091861403
shape_time_gate_transformer_new,energy_bin,q1_low,1241,-0.7875320323956796,6.399130671648496,8.19638967210569,0.4391619661563255,0.15551974214343273,0.9734242990005068,0.4613351295924959,0.4391619661563255
traditional_median_template_cfd_timewalk_shape,energy_bin,q1_low,1241,-0.13751240010366672,1.1090589370672872,1.1587883231235243,0.0,0.0,0.9930616439117947,0.4613351295924959,0.0
1d_cnn,energy_bin,q2,1383,-1.0708389826226483,4.5175120448551915,6.487855051756386,0.2827187274041938,0.08459869848156182,1.0289005982548851,0.10570834535999035,0.2827187274041938
compact_waveform_transformer,energy_bin,q2,1383,4.029239707269753,5.600298657595818,7.446163829124917,0.49023861171366595,0.1829356471438901,1.0152524657560666,0.10570834535999035,0.49023861171366595
gradient_boosted_trees,energy_bin,q2,1383,-0.7298475962280246,3.4466854561351132,4.888355383507201,0.1475054229934924,0.04772234273318872,1.0107318854309195,0.10570834535999035,0.1475054229934924
mlp,energy_bin,q2,1383,-1.3646529982766182,4.013141906589151,5.1049105762040226,0.20607375271149675,0.04844540853217643,1.0141112602556557,0.10570834535999035,0.20607375271149675
ridge,energy_bin,q2,1383,-0.40190029163802876,4.019505200918301,5.216188835855777,0.2010122921185828,0.049168474331164135,1.012009656275216,0.10570834535999035,0.2010122921185828
shape_time_gate_transformer_new,energy_bin,q2,1383,-1.4039441324160578,5.31641611486053,6.851621911083007,0.3383947939262473,0.09978308026030369,1.0436323424821452,0.10570834535999035,0.3383947939262473
traditional_median_template_cfd_timewalk_shape,energy_bin,q2,1383,0.29097278857486275,0.843751340570579,0.7971496997088565,0.0,0.0,0.9962627060984351,0.10570834535999035,0.0
1d_cnn,energy_bin,q3,1291,0.8715305428297597,4.107659425076261,5.802212637739239,0.24244771494965142,0.0766847405112316,0.9775424714735311,0.09033549800904632,0.24244771494965142
compact_waveform_transformer,energy_bin,q3,1291,2.1723306313469877,6.390520403855671,7.494016525471581,0.4469403563129357,0.19054996127033308,1.0023842620056773,0.09033549800904632,0.4469403563129357
gradient_boosted_trees,energy_bin,q3,1291,-0.722021244363422,3.4228013267509967,4.433938745962964,0.16731216111541442,0.03408210689388071,1.0056627481521037,0.09033549800904632,0.16731216111541442
mlp,energy_bin,q3,1291,-0.9882468945617109,3.923914678608103,4.6395333182919885,0.209140201394268,0.03563129357087529,1.0057249873082599,0.09033549800904632,0.209140201394268
ridge,energy_bin,q3,1291,-0.6329848436141976,3.8556568587369986,4.75221151562519,0.21766072811773818,0.03563129357087529,1.0053873404364801,0.09033549800904632,0.21766072811773818
shape_time_gate_transformer_new,energy_bin,q3,1291,-0.6884723056464761,5.367724441112277,6.198768538994307,0.3353989155693261,0.08675445391169635,1.0194143998117253,0.09033549800904632,0.3353989155693261
traditional_median_template_cfd_timewalk_shape,energy_bin,q3,1291,0.42384824247011466,0.8762331784580667,0.8276090179893602,0.0,0.0,0.996325609716827,0.09033549800904632,0.0
1d_cnn,energy_bin,q4_high,1011,-2.0143180428673357,5.340076779085005,6.515253097710584,0.3798219584569733,0.09792284866468842,1.0019075192710738,0.06093593877950413,0.3798219584569733
compact_waveform_transformer,energy_bin,q4_high,1011,-2.9627776977722213,5.751993088504139,7.212466114868733,0.44906033630069236,0.1572700296735905,1.097016306097106,0.06093593877950413,0.44906033630069236
gradient_boosted_trees,energy_bin,q4_high,1011,-1.053059756462165,3.5690079329996864,4.395771256864831,0.19980217606330367,0.028684470820969338,1.0139497450290216,0.06093593877950413,0.19980217606330367
mlp,energy_bin,q4_high,1011,-1.012548853599112,4.212802255329506,4.765415082685582,0.26607319485657766,0.03461918892185954,1.0248107974347087,0.06093593877950413,0.26607319485657766
ridge,energy_bin,q4_high,1011,-0.8553191937769391,3.835886480134807,4.9498980808511766,0.21266073194856577,0.043521266073194856,0.9995987665679954,0.06093593877950413,0.21266073194856577
shape_time_gate_transformer_new,energy_bin,q4_high,1011,-2.078988924210135,5.017870035154311,6.4341258588559,0.33728981206726016,0.11177052423343224,0.9727576216098611,0.06093593877950413,0.33728981206726016
traditional_median_template_cfd_timewalk_shape,energy_bin,q4_high,1011,0.2035288440159384,1.0654097301379504,0.917070432244573,0.0,0.0,0.9940344617778079,0.06093593877950413,0.0
1d_cnn,late_tail_morphology,compact,2928,-1.598299066753694,5.183147932590801,6.520666937302889,0.3360655737704918,0.09665300546448087,0.9532093570225201,0.14712388603641227,0.3360655737704918
compact_waveform_transformer,late_tail_morphology,compact,2928,2.7530297318921786,6.656658891434562,7.128597989932334,0.48463114754098363,0.17076502732240437,1.1199092054306705,0.14712388603641227,0.48463114754098363
gradient_boosted_trees,late_tail_morphology,compact,2928,-1.3708737998335254,3.1980307962071066,4.145464727586171,0.1407103825136612,0.02459016393442623,0.9782461249993084,0.14712388603641227,0.1407103825136612
mlp,late_tail_morphology,compact,2928,-1.8638335350742778,3.68909287836692,4.531125911386408,0.19057377049180327,0.029030054644808744,0.9805124645820974,0.14712388603641227,0.19057377049180327
ridge,late_tail_morphology,compact,2928,-1.1580344465019472,4.019789281997393,4.794454279095623,0.21277322404371585,0.031762295081967214,1.007257679008276,0.14712388603641227,0.21277322404371585
shape_time_gate_transformer_new,late_tail_morphology,compact,2928,-2.1634966746662183,5.870612372570651,6.9652393724435635,0.41700819672131145,0.1294398907103825,0.9131302644671855,0.14712388603641227,0.41700819672131145
traditional_median_template_cfd_timewalk_shape,late_tail_morphology,compact,2928,0.3215213904901617,0.9618869288804985,0.9656153569958772,0.0,0.0,0.9953615450419706,0.14712388603641227,0.0
1d_cnn,late_tail_morphology,diffuse_tail,519,-1.375066494016231,3.9821761558992814,5.109301569113179,0.26396917148362237,0.05009633911368015,0.8223518529409672,0.03613089669276046,0.26396917148362237
compact_waveform_transformer,late_tail_morphology,diffuse_tail,519,-0.4812692545467083,5.973782878572029,6.202477743833919,0.4142581888246628,0.06936416184971098,0.5706469670036782,0.03613089669276046,0.4142581888246628
gradient_boosted_trees,late_tail_morphology,diffuse_tail,519,0.10999447421102948,3.2087143012840498,3.9122528059940818,0.13102119460500963,0.019267822736030827,0.9502047221633866,0.03613089669276046,0.13102119460500963
mlp,late_tail_morphology,diffuse_tail,519,-0.20812351472768675,3.9411383483742783,4.425684942722742,0.23699421965317918,0.019267822736030827,0.8629659860281017,0.03613089669276046,0.23699421965317918
ridge,late_tail_morphology,diffuse_tail,519,-0.375183450635201,3.3605268696262396,4.207254903618357,0.16184971098265896,0.02697495183044316,1.0801223035464123,0.03613089669276046,0.16184971098265896
shape_time_gate_transformer_new,late_tail_morphology,diffuse_tail,519,-0.6883911003141794,3.51613089848996,4.704417486968279,0.19460500963391136,0.030828516377649325,0.8572141632779197,0.03613089669276046,0.19460500963391136
traditional_median_template_cfd_timewalk_shape,late_tail_morphology,diffuse_tail,519,0.5249415901830301,0.8818509949746205,0.8268837778404883,0.0,0.0,0.9682576669946426,0.03613089669276046,0.0
1d_cnn,late_tail_morphology,late_derivative_bump,343,-1.6168227995150897,7.256205215339395,11.669129995720722,0.39941690962099125,0.20408163265306123,1.06616151570217,0.6201695724984712,0.39941690962099125
compact_waveform_transformer,late_tail_morphology,late_derivative_bump,343,0.9984976231309144,6.752442518744385,7.786312733397407,0.45481049562682213,0.18950437317784258,1.038807398930787,0.6201695724984712,0.45481049562682213
gradient_boosted_trees,late_tail_morphology,late_derivative_bump,343,-0.9704612807589046,2.928499413725298,5.159784402348804,0.16909620991253643,0.026239067055393587,1.0695437849792975,0.6201695724984712,0.16909620991253643
mlp,late_tail_morphology,late_derivative_bump,343,-1.4541522885233755,3.804581132735477,4.779642014083605,0.2653061224489796,0.037900874635568516,0.9848144429696676,0.6201695724984712,0.2653061224489796
ridge,late_tail_morphology,late_derivative_bump,343,-0.47273515528473453,3.3832187145158734,4.9972570142036234,0.2099125364431487,0.04664723032069971,0.9769769034693854,0.6201695724984712,0.2099125364431487
shape_time_gate_transformer_new,late_tail_morphology,late_derivative_bump,343,-0.472048866778648,4.941832239746743,8.484948529164827,0.3323615160349854,0.13411078717201166,1.0678572751525888,0.6201695724984712,0.3323615160349854
traditional_median_template_cfd_timewalk_shape,late_tail_morphology,late_derivative_bump,343,0.07499264581206111,1.0287234561550653,1.0004607187625003,0.0,0.0,0.9990183023706193,0.6201695724984712,0.0
1d_cnn,late_tail_morphology,late_rising_tail,1136,0.8996930515173744,5.312315238897998,7.815371752981774,0.3362676056338028,0.16725352112676056,1.0564810167128507,0.20659512537656516,0.3362676056338028
compact_waveform_transformer,late_tail_morphology,late_rising_tail,1136,1.4148753491532773,7.076182844852874,9.909687032156528,0.43221830985915494,0.24559859154929578,1.1239897180960214,0.20659512537656516,0.43221830985915494
gradient_boosted_trees,late_tail_morphology,late_rising_tail,1136,0.40454593404487627,4.309783424227036,5.945147264392727,0.25704225352112675,0.08450704225352113,0.9961957595594784,0.20659512537656516,0.25704225352112675
mlp,late_tail_morphology,late_rising_tail,1136,0.3787205953949133,4.213550326357833,5.793443184748602,0.25088028169014087,0.08098591549295775,1.0060065902299806,0.20659512537656516,0.25088028169014087
ridge,late_tail_morphology,late_rising_tail,1136,0.6310333268311616,3.711862811819807,5.836810174944528,0.2244718309859155,0.07922535211267606,0.9998658600301544,0.20659512537656516,0.2244718309859155
shape_time_gate_transformer_new,late_tail_morphology,late_rising_tail,1136,0.1358551644237167,5.052404402994947,7.463568610530369,0.3089788732394366,0.10123239436619719,0.9997091212073229,0.20659512537656516,0.3089788732394366
traditional_median_template_cfd_timewalk_shape,late_tail_morphology,late_rising_tail,1136,-0.03994480014756974,0.944611970683523,0.9753264448948421,0.0,0.0,0.9919430341582633,0.20659512537656516,0.0
1d_cnn,peak_phase_bin,early_phase,2179,-0.6980655567632112,5.289836170673756,7.524626290650672,0.3340982101881597,0.11840293712712253,1.0498358507389158,0.15791289408845308,0.3340982101881597
compact_waveform_transformer,peak_phase_bin,early_phase,2179,1.736990036955234,7.284792401585966,8.160864249005668,0.4924277191372189,0.20559889857732905,1.0443585287019987,0.15791289408845308,0.4924277191372189
gradient_boosted_trees,peak_phase_bin,early_phase,2179,-0.8667487235819813,3.64040976465969,4.903069381390606,0.19412574575493347,0.04038549793483249,1.0133260293788044,0.15791289408845308,0.19412574575493347
mlp,peak_phase_bin,early_phase,2179,-1.0629134451195594,4.077637869619331,4.941890233441441,0.22946305644791187,0.04222120238641579,1.0120187541227381,0.15791289408845308,0.22946305644791187
ridge,peak_phase_bin,early_phase,2179,-0.5274329492970917,4.077119977412767,5.101509448627562,0.22487379531895366,0.04589261128958238,1.0102833733836485,0.15791289408845308,0.22487379531895366
shape_time_gate_transformer_new,peak_phase_bin,early_phase,2179,-1.6480161834364928,5.535079626590846,6.977683648120129,0.36071592473611747,0.10830656264341441,1.0337438388766316,0.15791289408845308,0.36071592473611747
traditional_median_template_cfd_timewalk_shape,peak_phase_bin,early_phase,2179,0.2740677333099715,0.9644253825159599,0.9622658891020349,0.0,0.0,0.9942531625285054,0.15791289408845308,0.0
1d_cnn,peak_phase_bin,late_phase,1169,-1.534770991580693,5.558947927693881,7.282029829884419,0.3455945252352438,0.12917023096663816,1.0400440912131461,0.16980712809486967,0.3455945252352438
compact_waveform_transformer,peak_phase_bin,late_phase,1169,2.0171147246323766,6.4931284425794695,8.027687077264337,0.44568006843455943,0.17365269461077845,1.0154068893479042,0.16980712809486967,0.44568006843455943
gradient_boosted_trees,peak_phase_bin,late_phase,1169,-1.0298770449085453,3.3926783583780686,4.571359590380599,0.15568862275449102,0.036783575705731396,1.0050342835405408,0.16980712809486967,0.15568862275449102
mlp,peak_phase_bin,late_phase,1169,-1.3646529982766182,3.877619647967379,4.813741526965943,0.20786997433704021,0.041060735671514116,1.002653541638998,0.16980712809486967,0.20786997433704021
ridge,peak_phase_bin,late_phase,1169,-0.4756084518744075,3.855519225242776,4.981154735066125,0.20444824636441403,0.03934987168520103,0.9986558984031776,0.16980712809486967,0.20444824636441403
shape_time_gate_transformer_new,peak_phase_bin,late_phase,1169,-0.6444349471941422,5.7640710869580785,7.248061371746395,0.3781009409751925,0.12318220701454234,0.940765317636321,0.16980712809486967,0.3781009409751925
traditional_median_template_cfd_timewalk_shape,peak_phase_bin,late_phase,1169,0.26919989805811717,0.9149032695863342,0.9269465382003168,0.0,0.0,0.9951374809641179,0.16980712809486967,0.0
1d_cnn,peak_phase_bin,mid_phase,1578,-0.957621859868965,4.920356503822324,6.857564742741292,0.32192648922686945,0.10139416983523447,1.009757000329168,0.2245527062935802,0.32192648922686945
compact_waveform_transformer,peak_phase_bin,mid_phase,1578,2.3194246756724404,6.050804768978072,7.235338364020599,0.435361216730038,0.14512040557667935,1.017245343703251,0.2245527062935802,0.435361216730038
gradient_boosted_trees,peak_phase_bin,mid_phase,1578,-0.7319727910648544,3.419647803714736,4.5020862702367,0.14258555133079848,0.035487959442332066,1.0069174755955117,0.2245527062935802,0.14258555133079848
mlp,peak_phase_bin,mid_phase,1578,-1.0975266352708442,3.899983921348328,4.814568137780193,0.19898605830164764,0.03802281368821293,1.010476027738963,0.2245527062935802,0.19898605830164764
ridge,peak_phase_bin,mid_phase,1578,-0.3295420450367317,3.974952039926575,4.969266936558326,0.1932826362484157,0.042458808618504436,1.0151185880618487,0.2245527062935802,0.1932826362484157
shape_time_gate_transformer_new,peak_phase_bin,mid_phase,1578,-1.0889216774626247,5.244324376263532,6.772088900887772,0.35424588086185044,0.11153358681875793,1.0122689046946356,0.2245527062935802,0.35424588086185044
traditional_median_template_cfd_timewalk_shape,peak_phase_bin,mid_phase,1578,0.15750340979452648,0.9688770436143346,0.9829266132884602,0.0,0.0,0.9965141936780373,0.2245527062935802,0.0
1d_cnn,pedestal_drift_bin,high,1505,-1.176109209719721,7.433563757891786,9.633902533301955,0.43588039867109635,0.21461794019933556,1.023921100988798,0.4165586777340946,0.43588039867109635
compact_waveform_transformer,pedestal_drift_bin,high,1505,0.37193381477613485,6.958343929096747,8.432178144828738,0.47375415282392025,0.1946843853820598,1.0450899383542434,0.4165586777340946,0.47375415282392025
gradient_boosted_trees,pedestal_drift_bin,high,1505,-0.8431002686352658,3.6427140362510757,5.395356006426619,0.18870431893687709,0.053156146179401995,1.014181228926379,0.4165586777340946,0.18870431893687709
mlp,pedestal_drift_bin,high,1505,-0.7823469375807122,4.019345375365163,5.480044722035462,0.22591362126245848,0.05847176079734219,1.011810005656452,0.4165586777340946,0.22591362126245848
ridge,pedestal_drift_bin,high,1505,-0.30521147405557514,4.0612683783324,5.611060702319444,0.2212624584717608,0.05913621262458472,1.0039372192311249,0.4165586777340946,0.2212624584717608
shape_time_gate_transformer_new,pedestal_drift_bin,high,1505,-1.1439538722111706,7.8940181088941745,9.254756373104085,0.5136212624584717,0.22857142857142856,0.9732983454412003,0.4165586777340946,0.5136212624584717
traditional_median_template_cfd_timewalk_shape,pedestal_drift_bin,high,1505,0.15929280859786843,0.9568587333303423,0.9712992058134096,0.0,0.0,0.9959080637577709,0.4165586777340946,0.0
1d_cnn,pedestal_drift_bin,low,1660,-0.8858920279489366,4.541237270990276,5.992860547760825,0.28072289156626506,0.08012048192771085,1.0403529426028941,0.08374201984547887,0.28072289156626506
compact_waveform_transformer,pedestal_drift_bin,low,1660,2.662791990299673,6.3674742909893505,7.570896182561635,0.4602409638554217,0.18012048192771085,1.0235046863476254,0.08374201984547887,0.4602409638554217
gradient_boosted_trees,pedestal_drift_bin,low,1660,-0.941190239277192,3.4954550541755447,4.461749335831026,0.1614457831325301,0.03313253012048193,1.014443863738704,0.08374201984547887,0.1614457831325301
mlp,pedestal_drift_bin,low,1660,-1.1495814202937447,3.82809964348285,4.613592460669633,0.20180722891566266,0.03493975903614458,1.0182114487274576,0.08374201984547887,0.20180722891566266
ridge,pedestal_drift_bin,low,1660,-0.515946171522526,3.895750371326465,4.845935706584177,0.21265060240963857,0.03975903614457831,1.0192956215972737,0.08374201984547887,0.21265060240963857
shape_time_gate_transformer_new,pedestal_drift_bin,low,1660,-1.2261268166833785,4.687608257527133,5.879311547259475,0.2963855421686747,0.06445783132530121,1.021045774127571,0.08374201984547887,0.2963855421686747
traditional_median_template_cfd_timewalk_shape,pedestal_drift_bin,low,1660,0.27307012279662146,0.9444891379165166,0.9565972503927725,0.0,0.0,0.9941963997677687,0.08374201984547887,0.0
1d_cnn,pedestal_drift_bin,mid,1761,-0.8912982748962204,4.616827276058371,5.853938196798903,0.2941510505394662,0.06416808631459398,1.0298167685759112,0.0743942853830802,0.2941510505394662
compact_waveform_transformer,pedestal_drift_bin,mid,1761,2.584314718051276,6.273614845030044,7.340627673955121,0.4565587734241908,0.1635434412265758,0.9953893765571039,0.0743942853830802,0.4565587734241908
gradient_boosted_trees,pedestal_drift_bin,mid,1761,-0.8416518893679434,3.3990547928366586,4.25816414700165,0.15786484951731972,0.029528676888131742,1.0045430021814745,0.0743942853830802,0.15786484951731972
mlp,pedestal_drift_bin,mid,1761,-1.4403309183966373,3.936448488734018,4.549235266020765,0.2169222032935832,0.030664395229982964,1.0051024399207396,0.0743942853830802,0.2169222032935832
ridge,pedestal_drift_bin,mid,1761,-0.5262349625570089,3.8954791966249553,4.663380919585353,0.19761499148211242,0.032935831913685404,1.0083141722929778,0.0743942853830802,0.19761499148211242
shape_time_gate_transformer_new,pedestal_drift_bin,mid,1761,-1.1841701975868855,4.690478270185553,5.626323783432225,0.29642248722316866,0.059625212947189095,1.0087430195274483,0.0743942853830802,0.29642248722316866
traditional_median_template_cfd_timewalk_shape,pedestal_drift_bin,mid,1761,0.26123970892705195,0.9576401011160323,0.9603534261749088,0.0,0.0,0.9937110927042471,0.0743942853830802,0.0
1d_cnn,pid_sideband,central,3369,-0.7766717021055367,4.506578962390316,6.120011742737769,0.27812407242505194,0.07747105966162066,1.0371524715460259,0.0848850733642088,0.27812407242505194
compact_waveform_transformer,pid_sideband,central,3369,2.8912628392709063,6.201692139011742,7.492602745157221,0.4672009498367468,0.1798753339269813,1.0139463823169392,0.0848850733642088,0.4672009498367468
gradient_boosted_trees,pid_sideband,central,3369,-0.8339672097840785,3.4443267276807945,4.515076112104078,0.16295636687444345,0.03591570198872069,1.011057812226425,0.0848850733642088,0.16295636687444345
mlp,pid_sideband,central,3369,-1.0251122817106193,3.9235271026468674,4.697884186160429,0.20391807658058772,0.0365093499554764,1.0116201410172103,0.0848850733642088,0.20391807658058772
ridge,pid_sideband,central,3369,-0.3583376776811633,4.008283323325699,4.93111712497292,0.21222914811516772,0.0406648857227664,1.015135611325454,0.0848850733642088,0.21222914811516772
