method,policy,n_heldout_runs,mean_run_sigma68_ns,sigma68_ci_low_ns,sigma68_ci_high_ns,mean_run_full_rms_ns,full_rms_ci_low_ns,full_rms_ci_high_ns,mean_run_tail_frac_abs_gt5ns,tail_ci_low,tail_ci_high,mean_acceptance,acceptance_ci_low,acceptance_ci_high,mean_max_support_drift,support_drift_ci_low,support_drift_ci_high,b2_harm_delta_ns,b2_harm_ci_low_ns,b2_harm_ci_high_ns,support_preserving,primary_score
hgb,train95_b2_atom_abstention,7,2.9980254277692535,2.720084755428861,3.3235637691388815,12.156597454778403,8.957909081551687,15.786014731639218,0.12909929887135302,0.09265307973651006,0.16865085738952604,0.9764109589046008,0.9647375164631681,0.9881296912545858,0.0474225536668601,0.022681681001998154,0.07680316644574679,1.0872177154541036,0.8577872295543144,1.357838052917482,True,2.9980254277692535
traditional_explicit_timewalk,train95_b2_atom_abstention,7,3.0096870714460118,2.878048774762837,3.176328493571692,12.187168993525798,9.105356830285837,15.601900925887202,0.13446985683489548,0.10298654872223735,0.1676512909715897,0.9764109589046008,0.9648800079751536,0.9871038242388701,0.0474225536668601,0.024140210636730195,0.07811986789906915,1.1949447968837206,1.004623401227679,1.3963406079973513,True,3.0096870714460118
cnn1d,train95_b2_atom_abstention,7,3.11371569706508,2.883885363464355,3.4017718259146554,12.173321354103814,8.942349250330984,15.86987403877929,0.11270323626004088,0.08178968361346765,0.14657944175033485,0.9764109589046008,0.9636838257191711,0.9876158288472296,0.0474225536668601,0.024150674851530836,0.0770142829384218,1.1914390788487028,0.9627854851423007,1.4708342613438194,True,3.11371569706508
gated_mixer,train95_b2_atom_abstention,7,3.127310909467424,2.887162890214102,3.3972115996834877,12.1844444696054,9.040340067741496,15.904800114148639,0.11647094250637194,0.08772038167700931,0.1485560301655455,0.9764109589046008,0.9636650073548815,0.9870915696979936,0.0474225536668601,0.025028111849040146,0.07832818575502419,1.2122373278808587,0.9796377025059286,1.4922353518524158,True,3.127310909467424
mlp,train95_b2_atom_abstention,7,3.277990893336707,2.9694568797792726,3.6196127747955336,12.167386929856573,9.047616439182349,15.746577765392084,0.13395463206310998,0.10068476381462446,0.16783485762307943,0.9764109589046008,0.9646467214874264,0.9869818409338033,0.0474225536668601,0.024919781673679,0.07811986789906913,1.2111807495117226,0.9448235054463022,1.52431166662598,True,3.277990893336707
ridge,train95_b2_atom_abstention,7,3.7227942920357853,3.5011276232038226,4.021303632890976,12.2911853294699,9.067705260950046,15.663176176156353,0.15914414468357166,0.13182107110039817,0.1865671699353294,0.9764109589046008,0.9651805677947057,0.9877630455601346,0.0474225536668601,0.02362795887870482,0.07471691074099085,1.6752785317557226,1.4238791981724337,2.006242608670921,True,3.7227942920357853
