label,score,roc_auc,average_precision,spearman
consensus_curated_any,p09a_traditional_score,0.7686491935483872,0.99135303273887,0.16192402032891554
consensus_curated_any,p09a_ml_score,0.5625,0.9657540169687784,0.037670879025864024
consensus_curated_any,knn_target_any,0.8225806451612903,0.9889112903225806,0.23186944788008415
consensus_target_any,p09a_traditional_score,0.10037831021437578,0.13728955385436256,-0.5897747539763142
consensus_target_any,p09a_ml_score,0.30870113493064316,0.16945024073456272,-0.28232511889620343
consensus_target_any,knn_target_any,0.6708280790248004,0.3261142418032787,0.3006601489233708
consensus_label,knn_exact_label,,0.42578125,
