heldout_run,pair,method,n_events,sigma68_ns,sigma68_ci_low,sigma68_ci_high,median_residual_ns,median_ci_low,median_ci_high
58,B4-B6,analytic_timewalk,73,0.5140316395470995,0.24310197991829782,0.9811828198220657,2.0832929949585264,2.059245218691373,2.1063179473413958
58,B4-B8,analytic_timewalk,73,0.5635352406518978,0.42064330077643997,0.7860802798051694,1.935657249105958,1.7854767628195276,2.042638614750516
58,B6-B8,analytic_timewalk,73,0.7525918235788651,0.4372831303773338,1.1123100286478114,-0.1192136155126775,-0.2087906795743066,-0.0373080016475881
58,B4-B6,mlp_waveform,73,2.396672742556077,1.8194583097570167,2.792274938770551,0.7091031611894749,0.1903912212009295,1.51962694768401
58,B4-B8,mlp_waveform,73,1.8899466307569477,1.3155420375389135,2.227693633425548,1.401178259775179,0.8383553024468924,1.8423691089862189
58,B6-B8,mlp_waveform,73,1.49102617832609,1.302874410592036,1.7616602982364538,0.6745917768086116,0.0569396605800172,0.949855433476614
58,B4-B6,s02_ridge_cfd20,73,1.443531029957778,1.027308532171789,1.8072109907905594,2.154037503401348,1.843139582744854,2.587460695874753
58,B4-B8,s02_ridge_cfd20,73,1.6949637940960864,1.480194342414061,2.108480034435314,2.7157444329249785,1.9353179381012329,3.222897492947755
58,B6-B8,s02_ridge_cfd20,73,1.2338839613593282,1.0098504361484208,1.4814131570627558,0.2469117526031965,-0.1722057486289543,0.5288973488718653
59,B4-B6,analytic_timewalk,763,1.0567552871306134,1.0004207602376198,1.215235549556252,2.0463816918016207,2.0216803524238784,2.0562192607138527
59,B4-B8,analytic_timewalk,763,1.1631790199537648,1.0356372682441979,1.2712316007146762,1.682118309698744,1.5730085772024238,1.7568515059420946
59,B6-B8,analytic_timewalk,763,0.9670901453270415,0.8403103206575663,1.0934395349698596,-0.2598154135637571,-0.3240146874388756,-0.2015975744289676
59,B4-B6,mlp_waveform,763,1.4984051053970546,1.366465304357344,1.6005561382862565,1.9162386017461728,1.7741689834818928,2.0955279775697235
59,B4-B8,mlp_waveform,763,1.3866590753121235,1.3014424624370093,1.4689710417362767,1.7295039879748728,1.6312884307155002,1.8607402340483619
59,B6-B8,mlp_waveform,763,0.9800039992845411,0.9028574149904638,1.0595278744519754,-0.1418828880673643,-0.21411158084662313,-0.0683818430323128
59,B4-B6,s02_ridge_cfd20,763,1.4991469437918865,1.3994288807163942,1.62658276779695,2.225667279721208,2.107092371725308,2.339721818539317
59,B4-B8,s02_ridge_cfd20,763,1.5867910798172038,1.48278481435542,1.6972435884244286,2.253711301128241,2.138985158441756,2.4223107181519006
59,B6-B8,s02_ridge_cfd20,763,1.09528453616955,1.016607420034396,1.1628857432518613,-0.0514774423007295,-0.199393587312187,0.0149226718920232
60,B4-B6,analytic_timewalk,808,0.9682400559658136,0.7955231937421874,1.1474555237462885,1.9310391107960925,1.915273929368226,1.9505571903912793
60,B4-B8,analytic_timewalk,808,0.9366954269723887,0.8526671248921437,1.054690023654686,1.6503857298223892,1.5884212397867328,1.7100135864476647
60,B6-B8,analytic_timewalk,808,0.9737460588911158,0.8735698427449349,1.096503224153505,-0.20194523259199565,-0.2384854616875185,-0.1660476017610029
60,B4-B6,mlp_waveform,808,1.5066319666828694,1.4100526645740747,1.5912664488058035,1.5767354223270758,1.4887171213877382,1.7041164955372214
60,B4-B8,mlp_waveform,808,1.4387533238469021,1.356225939261224,1.5462748071614394,1.447130238232507,1.3470144010658174,1.5787086087106674
60,B6-B8,mlp_waveform,808,1.0094178236889417,0.9405362329556651,1.113069778976236,-0.0814656321051359,-0.1617420426043117,-0.01125507651703285
60,B4-B6,s02_ridge_cfd20,808,1.6286113528946586,1.4714644574099032,1.6972568470033649,2.1328519617189308,2.0208643764741403,2.257413527187442
60,B4-B8,s02_ridge_cfd20,808,1.7723826906362985,1.6647309706818627,1.8656960077661051,2.1591778931257046,1.9725290324633362,2.344954834563765
60,B6-B8,s02_ridge_cfd20,808,1.076020514149222,0.990721562557515,1.156511317237608,0.1147260024391698,0.05276607805142838,0.20807907632640502
61,B4-B6,analytic_timewalk,933,1.267419239980998,1.1890551499410476,1.306716492476392,2.686853616633769,2.5987126647272416,2.7433637411924683
61,B4-B8,analytic_timewalk,933,1.3302294094921447,1.2390044681867156,1.4757881485238802,2.3659138628691423,2.282594578931395,2.478264571363566
61,B6-B8,analytic_timewalk,933,1.0624673239739937,0.9625154105448952,1.1888008636101055,-0.1594992382180535,-0.2486594551603715,-0.106749700559547
61,B4-B6,mlp_waveform,933,1.5568011400809896,1.451012838346146,1.6442192763581664,2.816257114040205,2.6634786950245672,2.911066652806131
61,B4-B8,mlp_waveform,933,1.4104183959497718,1.3296203973520444,1.517020780701204,2.485188862501481,2.3861683322459193,2.571577968691507
61,B6-B8,mlp_waveform,933,1.0879043848911971,1.0156637990737243,1.1656295552395441,-0.1730682672586283,-0.2591444861449332,-0.0856318893047003
61,B4-B6,s02_ridge_cfd20,933,1.591240117504912,1.4815404600006885,1.7065815695236366,3.011386567374217,2.9107193371143296,3.107926409083575
61,B4-B8,s02_ridge_cfd20,933,1.726786930406998,1.6417116161593281,1.8545611646699554,3.001991613217726,2.871275679907555,3.157150083896063
61,B6-B8,s02_ridge_cfd20,933,1.1114703521261924,1.0404163176664512,1.1905173325829055,-0.029820958863965,-0.0972161554803889,0.0649100628574483
62,B4-B6,analytic_timewalk,807,1.08448692377777,0.8643846763133537,1.2193145239479783,2.018772583538407,1.9937660627255738,2.0320235984557775
62,B4-B8,analytic_timewalk,807,1.0941098481691165,1.022329453439712,1.2072970648715655,1.761486775544178,1.6523883511284085,1.8101446061573607
62,B6-B8,analytic_timewalk,807,1.0496756295187482,0.9430834080915727,1.153928126264983,-0.201228646246804,-0.2520607192543126,-0.13852757373334712
62,B4-B6,mlp_waveform,807,1.517344798187189,1.45223926687413,1.606125911480911,1.7703178372225992,1.6390916374481392,1.9046488521535776
62,B4-B8,mlp_waveform,807,1.5530628057231723,1.4494474284780188,1.6431614025008805,1.6102817365399034,1.4886096931184225,1.723135415448212
62,B6-B8,mlp_waveform,807,1.0435079497027793,0.9697470280951999,1.1692514887049814,-0.1485192417605816,-0.2441187233565216,-0.0528236763841363
62,B4-B6,s02_ridge_cfd20,807,1.6086210208374012,1.4654579923475664,1.7167382728175373,2.128448296440915,2.011069726116981,2.2658399009324484
62,B4-B8,s02_ridge_cfd20,807,1.6987540721965941,1.609389454827619,1.8029398854410723,2.270099986032953,2.093284999943627,2.4158096359336696
62,B6-B8,s02_ridge_cfd20,807,1.2505622455601557,1.1500896470142048,1.3497888827881785,0.048300402880713,-0.0678728609488139,0.1020525071181239
63,B4-B6,analytic_timewalk,370,1.1552191427244374,0.8849668676937306,1.2789052506394454,1.9457559638326956,1.914072232860807,1.9755571505965681
63,B4-B8,analytic_timewalk,370,1.0615265344799791,0.9238212475020245,1.231305205494241,1.6616808137131756,1.5284492866769177,1.780343613437804
63,B6-B8,analytic_timewalk,370,1.024877568111947,0.7780015280690515,1.2197703656315861,-0.20664030382958387,-0.3225857368007638,-0.11480057406411487
63,B4-B6,mlp_waveform,370,1.6908127330588965,1.5024784409888146,1.8622473884732063,1.5689140571234539,1.3493764752939825,1.7663316422016588
63,B4-B8,mlp_waveform,370,1.4698203836887438,1.3451872441950785,1.6180603697666713,1.4554787625882568,1.238827549510188,1.5815919462633303
63,B6-B8,mlp_waveform,370,1.029070485752106,0.8763902693092945,1.2104947996747073,-0.0964533478274738,-0.2051170977484382,0.04649676813871105
63,B4-B6,s02_ridge_cfd20,370,1.7567319539652355,1.5417853450856651,1.8915614817047746,2.000618247486102,1.7517845506453005,2.122009576691187
63,B4-B8,s02_ridge_cfd20,370,1.6701691746654233,1.492774191658043,1.9269997397026892,1.93237762711318,1.6726856988737966,2.1803765676322855
63,B6-B8,s02_ridge_cfd20,370,1.1286471220005392,1.0167173995968712,1.2640091338103678,-0.00637009623684285,-0.12660244005850657,0.13128611907550608
65,B4-B6,analytic_timewalk,66,1.0853985498946868,0.5475547994013517,1.579862547356927,2.071575340417237,1.9809674487884479,2.1154532595828925
65,B4-B8,analytic_timewalk,66,1.233102325614388,0.8777297259832436,1.5115550089950676,1.9051589660156836,1.3126506383532188,2.1267482303144334
65,B6-B8,analytic_timewalk,66,0.8897025966335007,0.5662658111538853,1.3980301679672793,-0.29497434511664977,-0.5270741846237562,-0.0613908257650935
65,B4-B6,mlp_waveform,66,2.5272381889660362,1.6770231586966864,3.1106108603012235,1.3017709545459546,0.7197887803136115,1.9728528112295152
65,B4-B8,mlp_waveform,66,1.5942333583690378,1.1955112744044112,2.1484720999871194,1.0438346223660133,0.6518792041098749,1.6536070283116118
65,B6-B8,mlp_waveform,66,1.167364906805227,0.8530095998710436,1.7539880311254885,-0.21896333007940427,-0.50304327960581,0.23795182277777246
65,B4-B6,s02_ridge_cfd20,66,1.6031219233474767,1.3189215795290976,1.8842225707174085,2.132433106639777,1.2483701126373172,2.778467231467964
65,B4-B8,s02_ridge_cfd20,66,1.5656318434767806,1.0309109644564698,1.8089429767298504,1.952689448215299,1.5344111215507255,2.424038361816086
65,B6-B8,s02_ridge_cfd20,66,1.1610677631711228,0.7131433913935158,1.568690986328995,0.0559972581971024,-0.2907405581702562,0.24561744348842696
