heldout_run,n_pulses,n_events,pred_sigma_median_ns,abs_error_median_ns,abs_error_ci_low,abs_error_ci_high,error_sigma68_ns,error_sigma68_ci_low,error_sigma68_ci_high,pull_width_sigma68
58,219,73,2.5306005477905273,1.0238635720985734,0.8853565572645756,1.197963840374939,1.6459088451218327,1.4098546421765137,2.033936971783052,0.3526040981332257
59,2289,763,1.8080869913101196,0.7468362163775382,0.7087886392748809,0.7845689201848481,1.1186843838506824,1.0663346264215097,1.173956997146631,0.5686103056577421
60,2424,808,1.9491828083992004,0.8093504923955024,0.767108845010929,0.860366672656637,1.178132652093458,1.123138023519053,1.2321610629991557,0.5399346610685187
61,2799,933,1.8794057369232178,0.8179199729388955,0.7764922366296076,0.8749153292868215,1.2471490823162235,1.1881130187559261,1.3056446840488674,0.5994840403052321
62,2421,807,1.9809209108352661,0.7735142816817486,0.7412412143480438,0.8216427049364233,1.1714711561336162,1.1205228308711908,1.2366971481467277,0.5502026347032228
63,1110,370,1.9566556811332703,0.8513750374191069,0.7894828534664746,0.9324895367845536,1.2743613754813783,1.1792221113878,1.3574965847078024,0.5677169299330437
65,198,66,2.016140937805176,1.0322650447795603,0.8612230825429105,1.2229310862649285,1.4727415162021997,1.2583338133122368,1.7646250111165525,0.49769126810493
