method,run,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,42,657,2.295851414602204,7.235476477824227,7.79735863712241,0.4946727549467275,0.1841704718417047
1d_cnn,50,680,-1.9328484590160437,9.762046631605614,10.00035746567756,0.5029411764705882,0.3029411764705882
1d_cnn,57,670,2.478365909173333,7.362843752471628,7.338311650277298,0.4955223880597015,0.20149253731343283
1d_cnn,58,654,-2.307563677479888,6.148204296100696,6.580460637773679,0.4327217125382263,0.14220183486238533
1d_cnn,60,720,0.5219472981049478,5.965273645084829,6.651529523064034,0.4041666666666667,0.10694444444444444
1d_cnn,62,720,-0.3920665030410362,5.383818131055115,6.224666236132484,0.3527777777777778,0.09166666666666666
1d_cnn,64,720,-0.10284022208668464,5.678653763795712,6.1480298565006235,0.3861111111111111,0.1
1d_cnn,65,645,-1.225852299947121,5.237058352508528,5.88363110182792,0.34108527131782945,0.08372093023255814
edge_attention_cnn_new,42,657,2.567838863486042,6.155783096776518,7.022000710074672,0.4672754946727549,0.1537290715372907
edge_attention_cnn_new,50,680,-0.549945116646473,9.736633915234496,9.53332226544717,0.43823529411764706,0.29558823529411765
edge_attention_cnn_new,57,670,3.0286959684310952,5.929569050917085,6.216551895550514,0.4671641791044776,0.13880597014925372
edge_attention_cnn_new,58,654,-1.313210645272176,5.252837722548697,5.76631366769349,0.3302752293577982,0.08256880733944955
edge_attention_cnn_new,60,720,1.3140704061260235,4.3371357313286145,5.308372389356829,0.3194444444444444,0.0625
edge_attention_cnn_new,62,720,0.8322829780752992,4.276159052960669,5.335189487443842,0.26944444444444443,0.05138888888888889
edge_attention_cnn_new,64,720,1.0326275796100166,4.462526815301862,5.2094248940585945,0.32916666666666666,0.05694444444444444
edge_attention_cnn_new,65,645,0.5412374218507932,4.152138609035769,5.181129587965914,0.22945736434108527,0.05891472868217054
gradient_boosted_trees,42,657,1.7850198748250448,3.1531881654551497,3.6257689711546006,0.1993911719939117,0.0395738203957382
gradient_boosted_trees,50,680,0.7717281556193148,8.98893841520339,8.832881603682061,0.31176470588235294,0.2529411764705882
gradient_boosted_trees,57,670,0.6476454847204361,4.203584770873048,4.488826579710906,0.27313432835820894,0.05373134328358209
gradient_boosted_trees,58,654,-2.9444768997892243,2.924861113327146,3.5233810700958896,0.2492354740061162,0.010703363914373088
gradient_boosted_trees,60,720,-0.6145512833403224,3.6575621452429123,3.723292470513886,0.1388888888888889,0.004166666666666667
gradient_boosted_trees,62,720,-0.9432761553229512,3.027535000565323,3.1572007094144974,0.10555555555555556,0.004166666666666667
gradient_boosted_trees,64,720,-0.6028888130707948,2.9898299250377693,2.9543592779775985,0.07222222222222222,0.002777777777777778
gradient_boosted_trees,65,645,-1.4160735802213154,3.673541487490513,3.55841205800099,0.24651162790697675,0.006201550387596899
mlp,42,657,1.1368460793171673,4.087212737429213,4.166748747723545,0.2754946727549467,0.0228310502283105
mlp,50,680,-0.10154133475637545,8.486447168841242,8.303123228924107,0.3014705882352941,0.2691176470588235
mlp,57,670,0.2942851511430895,5.299508468760165,5.060031550199315,0.282089552238806,0.08955223880597014
mlp,58,654,-3.214312875936699,4.196421793172932,3.885515848870231,0.290519877675841,0.024464831804281346
mlp,60,720,-1.4672853301428015,4.416932284588549,4.0112096206954995,0.23333333333333334,0.005555555555555556
mlp,62,720,-1.5981496579097945,3.6485588956767483,3.5505412690122737,0.15,0.002777777777777778
mlp,64,720,-1.2942100340236384,4.081379534999771,3.709016889576969,0.15,0.0
mlp,65,645,-2.2834140940544208,4.238883445325723,3.8664595921830314,0.2651162790697674,0.0
ridge,42,657,2.162103391051403,4.643197578636331,4.877913374323452,0.3302891933028919,0.0258751902587519
ridge,50,680,-0.332084766981533,9.37113053784269,8.993263634907953,0.3588235294117647,0.2691176470588235
ridge,57,670,2.139534860522481,4.906026706454902,4.6166571369136555,0.3074626865671642,0.06417910447761194
ridge,58,654,-1.8818740544491632,4.4444763061709445,4.215056112093023,0.29204892966360857,0.04281345565749235
ridge,60,720,-0.6927610938086426,3.588479387533954,3.4557448205900347,0.14444444444444443,0.002777777777777778
ridge,62,720,-0.7172953873483134,3.292748914860849,3.20983576589473,0.13472222222222222,0.002777777777777778
