axis,method,levels,best_level,best_sigma68_ns,worst_level,worst_sigma68_ns,sigma68_span_ns
energy_bin,1d_cnn,4,q3,4.635731525661871,q4_high,7.072391518779629,2.4366599931177575
energy_bin,edge_attention_cnn_new,4,q3,4.589427972363822,q1_low,6.023359155310091,1.433931182946269
energy_bin,mlp,4,q1_low,3.8728920146540142,q3,4.558103639111653,0.6852116244576392
energy_bin,gradient_boosted_trees,4,q2,3.45998664140941,q3,3.784009737858147,0.3240230964487374
energy_bin,traditional_cfd_template_timewalk,4,q2,0.6963749514406945,q4_high,0.9921667796237682,0.2957918281830737
energy_bin,waveform_transformer,4,q4_high,5.707011694558599,q1_low,5.991468892760015,0.2844571982014159
energy_bin,ridge,4,q1_low,3.935239671822293,q4_high,4.119814025235955,0.18457435341366235
pedestal_drift_bin,edge_attention_cnn_new,3,mid,4.485327328052802,high,6.806043780540053,2.3207164524872512
pedestal_drift_bin,1d_cnn,3,mid,5.794706540440303,high,7.758067491480864,1.9633609510405607
pedestal_drift_bin,waveform_transformer,3,mid,5.592963785042965,high,7.006705043939535,1.4137412588965699
pedestal_drift_bin,ridge,3,mid,3.8131402679836164,high,4.346681111133716,0.5335408431500994
pedestal_drift_bin,gradient_boosted_trees,3,low,3.477581107657236,high,3.965668753849,0.48808764619176426
pedestal_drift_bin,mlp,3,low,4.103291253909399,high,4.239610510327007,0.13631925641760834
pedestal_drift_bin,traditional_cfd_template_timewalk,3,mid,0.8338102456933572,low,0.9078410214785778,0.07403077578522066
pid_sideband,edge_attention_cnn_new,3,low_duplicate,4.502296210878455,high_duplicate,8.670188700387756,4.167892489509301
pid_sideband,1d_cnn,3,central,5.84853865906087,high_duplicate,9.211180741930761,3.3626420828698906
pid_sideband,ridge,3,low_duplicate,3.5405311839756104,high_duplicate,4.433546242358872,0.8930150583832619
pid_sideband,waveform_transformer,3,central,5.670453709636287,high_duplicate,6.217970584375625,0.5475168747393386
pid_sideband,mlp,3,central,4.18354221958497,low_duplicate,4.519101866175218,0.33555964659024795
pid_sideband,gradient_boosted_trees,3,low_duplicate,3.5478146029306457,high_duplicate,3.794608672625116,0.24679406969447015
pid_sideband,traditional_cfd_template_timewalk,3,low_duplicate,0.8352265803683132,high_duplicate,0.9337168988795941,0.09849031851128087
pileup_separation_bin,1d_cnn,4,late,0.0,close,6.5983536130220575,6.5983536130220575
pileup_separation_bin,waveform_transformer,4,late,0.0,mid,6.396386242912504,6.396386242912504
pileup_separation_bin,edge_attention_cnn_new,4,late,0.0,mid,5.771507483316514,5.771507483316514
pileup_separation_bin,mlp,4,late,0.0,none,4.2112148856859974,4.2112148856859974
pileup_separation_bin,ridge,4,late,0.0,mid,3.98832248646713,3.98832248646713
pileup_separation_bin,gradient_boosted_trees,4,late,0.0,none,3.8307683214152473,3.8307683214152473
pileup_separation_bin,traditional_cfd_template_timewalk,4,late,0.0,close,0.8797641086931969,0.8797641086931969
pulse_shape_class,edge_attention_cnn_new,3,nominal,4.104868888632853,compact,6.5840992425645455,2.479230353931692
pulse_shape_class,1d_cnn,3,nominal,5.7278912219456455,compact,7.373890691884993,1.6459994699393476
pulse_shape_class,gradient_boosted_trees,3,nominal,3.115830784590891,late_tail,4.125242633776102,1.009411849185211
pulse_shape_class,waveform_transformer,3,nominal,5.699386086356357,compact,6.687870906471779,0.9884848201154215
pulse_shape_class,mlp,3,nominal,3.7837810764872595,late_tail,4.621384000707852,0.8376029242205929
pulse_shape_class,ridge,3,nominal,3.523942987380125,compact,4.352156237354894,0.8282132499747688
pulse_shape_class,traditional_cfd_template_timewalk,3,late_tail,0.7654839097078321,compact,0.9141690179148725,0.1486851082070404
saturation_onset_bin,edge_attention_cnn_new,2,near_saturation,4.637530467338545,linear,5.560374282061486,0.922843814722941
saturation_onset_bin,waveform_transformer,2,near_saturation,5.859532675312881,linear,6.5703676337293935,0.7108349584165126
saturation_onset_bin,1d_cnn,2,near_saturation,6.012165864272407,linear,6.642687897853551,0.6305220335811441
saturation_onset_bin,mlp,2,near_saturation,4.038359089597163,linear,4.343964521798114,0.3056054322009505
saturation_onset_bin,ridge,2,near_saturation,3.9010069920703563,linear,4.203529407883158,0.3025224158128017
saturation_onset_bin,gradient_boosted_trees,2,near_saturation,3.46153166486683,linear,3.7589368833748322,0.2974052185080023
saturation_onset_bin,traditional_cfd_template_timewalk,2,linear,0.8321069114808689,near_saturation,0.9122934780564187,0.08018656657554979
