heldout_run,method,threshold,train_positive_fraction,test_positive_fraction,test_accept_fraction,test_precision,test_recall,test_f1,test_average_precision,test_brier,test_ece,note
33,ML_ridge_logistic,0.7,0.03608571428571428,0.011830635118306352,0.1580323785803238,0.06934594168636722,0.9263157894736842,0.12903225806451613,0.324528347894367,0.16312596247764916,0.26164035847293765,L2 logistic ridge surrogate
33,ML_gradient_boosted_trees,0.7,0.03608571428571428,0.011830635118306352,0.11288916562889166,0.09983452840595698,0.9526315789473684,0.18072890664003993,0.44108976162269675,0.1006268023539753,0.15578165044874104,histogram GBT
33,ML_mlp,0.4,0.03608571428571428,0.011830635118306352,0.04009962640099626,0.24378881987577639,0.8263157894736842,0.3764988009592326,0.4805654832439827,0.016769092938357485,0.03683651843508391,two-layer MLP
33,NN_1d_cnn,0.05,0.03608571428571428,0.011830635118306352,1.0,0.011830635118306352,1.0,0.023384615384615386,0.06303328447479184,0.7698063045176887,0.8707062535398993,small 1D CNN
33,NN_residual_gated_cnn_new,0.7,0.03608571428571428,0.011830635118306352,0.9922166874221668,0.011923438970818953,1.0,0.02356589147286822,0.08369007467344279,0.7825741029071207,0.8778631777766527,new residual gated CNN
34,ML_ridge_logistic,0.7,0.03642857142857143,0.010686236642204198,0.10686236642204197,0.09397590361445783,0.9397590361445783,0.17086527929901427,0.2723385327942597,0.11859354664504079,0.21073692030139216,L2 logistic ridge surrogate
34,ML_gradient_boosted_trees,0.7,0.03642857142857143,0.010686236642204198,0.077121153598558,0.1327212020033389,0.9578313253012049,0.23313782991202345,0.5578587205239762,0.06774339532010137,0.10815871832237205,histogram GBT
34,ML_mlp,0.3,0.03642857142857143,0.010686236642204198,0.033668082914896355,0.27533460803059273,0.8674698795180723,0.41799709724238027,0.616230909826397,0.010032135520104048,0.021513629848244606,two-layer MLP
34,NN_1d_cnn,0.05,0.03642857142857143,0.010686236642204198,1.0,0.010686236642204198,1.0,0.021146496815286624,0.07098189554192708,0.7651165116590815,0.8686824288718908,small 1D CNN
34,NN_residual_gated_cnn_new,0.7,0.03642857142857143,0.010686236642204198,0.9826831466460667,0.010809040288241074,0.9939759036144579,0.02138552264921262,0.09599267315609981,0.7678880493701143,0.8683836417427557,new residual gated CNN
35,ML_ridge_logistic,0.7,0.0388,0.0,0.1328125,0.0,0.0,0.0,,0.13570690208152153,0.19789127030463446,L2 logistic ridge surrogate
35,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.10298295454545454,0.0,0.0,0.0,,0.0915044006876816,0.12078366197503256,histogram GBT
35,ML_mlp,0.3,0.0388,0.0,0.0546875,0.0,0.0,0.0,,0.014767133294134892,0.03828510046891631,two-layer MLP
35,NN_1d_cnn,0.05,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7617894223332565,0.8726173865238266,small 1D CNN
35,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.9545454545454546,0.0,0.0,0.0,,0.752707718302597,0.8652984636765966,new residual gated CNN
36,ML_ridge_logistic,0.7,0.0388,0.0,0.10088743577767398,0.0,0.0,0.0,,0.10710409870817593,0.1687076918733724,L2 logistic ridge surrogate
36,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.0733302195235871,0.0,0.0,0.0,,0.06942982908319391,0.10167923511657226,histogram GBT
36,ML_mlp,0.2,0.0388,0.0,0.04904250350303596,0.0,0.0,0.0,,0.007059807766562175,0.022233376527219736,two-layer MLP
36,NN_1d_cnn,0.05,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7845936332682392,0.8856723807702315,small 1D CNN
36,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.8729565623540402,0.0,0.0,0.0,,0.6954720133884194,0.8284321710358474,new residual gated CNN
37,ML_ridge_logistic,0.7,0.0388,0.0,0.1166464155528554,0.0,0.0,0.0,,0.12332930425904488,0.1866547118920273,L2 logistic ridge surrogate
37,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.08464965573106521,0.0,0.0,0.0,,0.08139418418657729,0.11240836798380192,histogram GBT
37,ML_mlp,0.3,0.0388,0.0,0.0639935196435804,0.0,0.0,0.0,,0.016276275744040967,0.04001070711883058,two-layer MLP
37,NN_1d_cnn,0.05,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7642497606388166,0.8740723752525086,small 1D CNN
37,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.8521668691778048,0.0,0.0,0.0,,0.6848449512171708,0.8139288656357767,new residual gated CNN
39,ML_ridge_logistic,0.7,0.0388,0.0,0.13115468409586056,0.0,0.0,0.0,,0.14190550818977554,0.2104153880902383,L2 logistic ridge surrogate
39,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.10893246187363835,0.0,0.0,0.0,,0.09930526033959387,0.1382393617285846,histogram GBT
39,ML_mlp,0.4,0.0388,0.0,0.04226579520697168,0.0,0.0,0.0,,0.01829201004771636,0.04626390997913146,two-layer MLP
39,NN_1d_cnn,0.7,0.0388,0.0,0.9694989106753813,0.0,0.0,0.0,,0.7424092282148534,0.8594768021654088,small 1D CNN
39,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.865359477124183,0.0,0.0,0.0,,0.6685635965865603,0.8105869407350647,new residual gated CNN
40,ML_ridge_logistic,0.7,0.0388,0.0,0.17139959432048682,0.0,0.0,0.0,,0.17092706273452438,0.23753332269870836,L2 logistic ridge surrogate
40,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.12170385395537525,0.0,0.0,0.0,,0.11131599451212949,0.15033453107978573,histogram GBT
40,ML_mlp,0.3,0.0388,0.0,0.0872210953346856,0.0,0.0,0.0,,0.020130127929673256,0.049824374605463136,two-layer MLP
40,NN_1d_cnn,0.05,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7889706718817339,0.8881800304740359,small 1D CNN
40,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.8509127789046653,0.0,0.0,0.0,,0.7178635729349166,0.8396537683221469,new residual gated CNN
41,ML_ridge_logistic,0.7,0.0388,0.0,0.1323529411764706,0.0,0.0,0.0,,0.1393423051098884,0.20645786493808616,L2 logistic ridge surrogate
41,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.10441176470588236,0.0,0.0,0.0,,0.09557129863782438,0.12872442059146322,histogram GBT
41,ML_mlp,0.3,0.0388,0.0,0.06691176470588235,0.0,0.0,0.0,,0.015237177241787116,0.0401318327067233,two-layer MLP
41,NN_1d_cnn,0.05,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7907850501354314,0.8890552624360288,small 1D CNN
41,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.8790441176470588,0.0,0.0,0.0,,0.7318101277937794,0.8442651049491553,new residual gated CNN
45,ML_ridge_logistic,0.7,0.0388,0.0,0.1066446402349486,0.0,0.0,0.0,,0.11244677898925164,0.17479776772705893,L2 logistic ridge surrogate
45,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.08113069016152717,0.0,0.0,0.0,,0.0743289083202772,0.10103167456583315,histogram GBT
45,ML_mlp,0.25,0.0388,0.0,0.05781938325991189,0.0,0.0,0.0,,0.011310348160282488,0.03083571648977016,two-layer MLP
45,NN_1d_cnn,0.05,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7691458900438651,0.8769346433898259,small 1D CNN
45,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.8715124816446402,0.0,0.0,0.0,,0.6859607802114343,0.8238838067475575,new residual gated CNN
47,ML_ridge_logistic,0.7,0.03812857142857143,0.037095501183898975,0.06787687450670876,0.5232558139534884,0.9574468085106383,0.6766917293233082,0.8068767165195686,0.046524886365142834,0.09719938183577603,L2 logistic ridge surrogate
47,ML_gradient_boosted_trees,0.7,0.03812857142857143,0.037095501183898975,0.049723756906077346,0.5873015873015873,0.7872340425531915,0.6727272727272727,0.6364211899833554,0.02407626303341381,0.03503171240705892,histogram GBT
47,ML_mlp,0.3,0.03812857142857143,0.037095501183898975,0.03314917127071823,0.6666666666666666,0.5957446808510638,0.6292134831460674,0.6222328306826247,0.021818451938089053,0.017934047644591448,two-layer MLP
47,NN_1d_cnn,0.05,0.03812857142857143,0.037095501183898975,1.0,0.037095501183898975,1.0,0.07153729071537292,0.054641046348651884,0.7491363659856081,0.844817199274603,small 1D CNN
47,NN_residual_gated_cnn_new,0.7,0.03812857142857143,0.037095501183898975,0.8800315706393055,0.042152466367713005,1.0,0.08089500860585197,0.19223991223319473,0.6970800523658298,0.810922761146508,new residual gated CNN
48,ML_ridge_logistic,0.7,0.0388,0.0,0.1569620253164557,0.0,0.0,0.0,,0.1641969885958705,0.23409829744348698,L2 logistic ridge surrogate
48,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.1260759493670886,0.0,0.0,0.0,,0.11488334766191699,0.15719481250492623,histogram GBT
48,ML_mlp,0.25,0.0388,0.0,0.09012658227848101,0.0,0.0,0.0,,0.018491387135266203,0.04804528394460205,two-layer MLP
48,NN_1d_cnn,0.05,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7794485390471884,0.8826685299961634,small 1D CNN
48,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.8759493670886076,0.0,0.0,0.0,,0.7070113254812962,0.8370141617109512,new residual gated CNN
49,ML_ridge_logistic,0.7,0.0388,0.0,0.16868592730661697,0.0,0.0,0.0,,0.1703718258486126,0.2371787756614201,L2 logistic ridge surrogate
49,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.13280521901211556,0.0,0.0,0.0,,0.11962049306404879,0.15427717557126835,histogram GBT
49,ML_mlp,0.3,0.0388,0.0,0.08760484622553588,0.0,0.0,0.0,,0.02142298956152147,0.0539795150458114,two-layer MLP
49,NN_1d_cnn,0.05,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7790079917612898,0.8822648943804936,small 1D CNN
49,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.8578751164958062,0.0,0.0,0.0,,0.6768928994066483,0.8149308339333634,new residual gated CNN
50,ML_ridge_logistic,0.7,0.03384285714285714,0.017816800164304786,0.04215444649825426,0.31303288672350793,0.7406340057636888,0.4400684931506849,0.41552838115213103,0.051220248431447284,0.11568347801526767,L2 logistic ridge surrogate
50,ML_gradient_boosted_trees,0.7,0.03384285714285714,0.017816800164304786,0.029369480386116247,0.5034965034965035,0.829971181556196,0.6267682263329706,0.7105324630448663,0.020723217376929923,0.04086879839480735,histogram GBT
50,ML_mlp,0.4,0.03384285714285714,0.017816800164304786,0.008369275005134524,0.8220858895705522,0.3861671469740634,0.5254901960784314,0.7305193274843713,0.009254570904867952,0.008158539897174253,two-layer MLP
50,NN_1d_cnn,0.05,0.03384285714285714,0.017816800164304786,1.0,0.017816800164304786,1.0,0.03500983705796297,0.06738214963909128,0.7578275592034113,0.8604930658756992,small 1D CNN
50,NN_residual_gated_cnn_new,0.05,0.03384285714285714,0.017816800164304786,1.0,0.017816800164304786,1.0,0.03500983705796297,0.21295365909843406,0.7332818206332786,0.8461806769602112,new residual gated CNN
51,ML_ridge_logistic,0.7,0.035685714285714286,0.03011049723756906,0.05566298342541436,0.33002481389578164,0.6100917431192661,0.428341384863124,0.39203803793406394,0.05673899787911343,0.10590759804078997,L2 logistic ridge surrogate
51,ML_gradient_boosted_trees,0.7,0.035685714285714286,0.03011049723756906,0.03522099447513812,0.5372549019607843,0.6284403669724771,0.5792811839323467,0.5966192169007861,0.028271343071937145,0.03361035479754054,histogram GBT
51,ML_mlp,0.3,0.035685714285714286,0.03011049723756906,0.019475138121546963,0.7801418439716312,0.5045871559633027,0.6128133704735377,0.6637667587434665,0.01786670208828435,0.013419713491599986,two-layer MLP
51,NN_1d_cnn,0.7,0.035685714285714286,0.03011049723756906,1.0,0.03011049723756906,1.0,0.05846071332796997,0.03430750356035547,0.7461279932288871,0.8465952100877556,small 1D CNN
51,NN_residual_gated_cnn_new,0.7,0.035685714285714286,0.03011049723756906,0.5915745856353591,0.05019845902404856,0.9862385321100917,0.09553432570539881,0.4432855726449368,0.5383498710642055,0.7068708503003858,new residual gated CNN
52,ML_ridge_logistic,0.7,0.03742857142857143,0.02650469353948095,0.05245720596355605,0.3368421052631579,0.6666666666666666,0.4475524475524475,0.3811624707681478,0.056498869466474796,0.11388057130163765,L2 logistic ridge surrogate
52,ML_gradient_boosted_trees,0.7,0.03742857142857143,0.02650469353948095,0.03754831584759801,0.5882352941176471,0.8333333333333334,0.6896551724137931,0.7652172611620147,0.022179421214396363,0.04193383290003478,histogram GBT
52,ML_mlp,0.3,0.03742857142857143,0.02650469353948095,0.020430701270016567,0.7702702702702703,0.59375,0.6705882352941177,0.7173445686904422,0.01395267180799608,0.009080332430839414,two-layer MLP
52,NN_1d_cnn,0.7,0.03742857142857143,0.02650469353948095,0.999723909442297,0.026512013256006627,1.0,0.0516545601291364,0.10543576017359257,0.7526778637381975,0.8525529076395303,small 1D CNN
52,NN_residual_gated_cnn_new,0.7,0.03742857142857143,0.02650469353948095,0.943953616786306,0.02778590231061714,0.9895833333333334,0.05405405405405406,0.1204999991795531,0.7056615659866458,0.8217056801891405,new residual gated CNN
53,ML_ridge_logistic,0.7,0.03522857142857143,0.01792371666188701,0.09621451104100946,0.161698956780924,0.868,0.27261306532663315,0.3371754028808744,0.10485077762408716,0.1880971778357274,L2 logistic ridge surrogate
53,ML_gradient_boosted_trees,0.7,0.03522857142857143,0.01792371666188701,0.07255520504731862,0.22826086956521738,0.924,0.36608557844690964,0.6161555567207545,0.05955339842719742,0.10079820048919907,histogram GBT
53,ML_mlp,0.3,0.03522857142857143,0.01792371666188701,0.03032692859191282,0.4326241134751773,0.732,0.5438335809806836,0.6063466487675726,0.011424838345664177,0.012545273039117903,two-layer MLP
53,NN_1d_cnn,0.7,0.03522857142857143,0.01792371666188701,1.0,0.01792371666188701,1.0,0.03521622763769545,0.05808078072140055,0.7599098946306234,0.8615893414141345,small 1D CNN
53,NN_residual_gated_cnn_new,0.7,0.03522857142857143,0.01792371666188701,0.9858761112704331,0.018107773980074175,0.996,0.035568887936575956,0.16469621299213538,0.7708744697494109,0.8669141341664898,new residual gated CNN
54,ML_ridge_logistic,0.7,0.035442857142857144,0.017706449668474986,0.08943640747438215,0.16764953664700927,0.8468085106382979,0.27988748241912803,0.4067070945509706,0.10019540149257203,0.18453222514679207,L2 logistic ridge surrogate
54,ML_gradient_boosted_trees,0.7,0.035442857142857144,0.017706449668474986,0.06246232670283303,0.25331724969843183,0.8936170212765957,0.3947368421052631,0.6205603628759292,0.05118434652039721,0.08568663985320163,histogram GBT
54,ML_mlp,0.3,0.035442857142857144,0.017706449668474986,0.023809523809523808,0.5348101265822784,0.7191489361702128,0.6134301270417423,0.6633570122370904,0.009897608666898497,0.008980820247899953,two-layer MLP
54,NN_1d_cnn,0.7,0.035442857142857144,0.017706449668474986,1.0,0.017706449668474986,1.0,0.034796772044125276,0.06817287631955743,0.7458030089895271,0.853458655085102,small 1D CNN
54,NN_residual_gated_cnn_new,0.7,0.035442857142857144,0.017706449668474986,0.4472573839662447,0.0373989218328841,0.9446808510638298,0.07194944093339815,0.33452725280692275,0.4184560977285027,0.5659856471858776,new residual gated CNN
55,ML_ridge_logistic,0.7,0.0355,0.027754415475189236,0.05598942688934278,0.37339055793991416,0.7532467532467533,0.49928263988522237,0.4648013572110737,0.05723344075491957,0.11705592656962327,L2 logistic ridge surrogate
55,ML_gradient_boosted_trees,0.7,0.0355,0.027754415475189236,0.041090952781448996,0.5847953216374269,0.8658008658008658,0.6980802792321116,0.768070816866164,0.023878354163808412,0.04505530725815909,histogram GBT
55,ML_mlp,0.25,0.0355,0.027754415475189236,0.018382794665385078,0.7777777777777778,0.5151515151515151,0.6197916666666667,0.7370526524625635,0.015743298420818133,0.012127337763940338,two-layer MLP
55,NN_1d_cnn,0.05,0.0355,0.027754415475189236,1.0,0.027754415475189236,1.0,0.05400981996726678,0.04148955454481387,0.7609339994352167,0.8567253115187985,small 1D CNN
55,NN_residual_gated_cnn_new,0.7,0.0355,0.027754415475189236,0.9628739637150066,0.028450212128774643,0.987012987012987,0.05530624620982413,0.23659271532495227,0.6805688174181153,0.8084197890763343,new residual gated CNN
56,ML_ridge_logistic,0.7,0.0323,0.021039489503375565,0.0331545362064182,0.4281729428172943,0.6747252747252748,0.5238907849829352,0.505615850535196,0.03914736238088013,0.09236598300165481,L2 logistic ridge surrogate
56,ML_gradient_boosted_trees,0.7,0.0323,0.021039489503375565,0.022935355590492926,0.6391129032258065,0.6967032967032967,0.6666666666666666,0.6922448631723755,0.015068667638136973,0.026769182332322897,histogram GBT
56,ML_mlp,0.3,0.0323,0.021039489503375565,0.010727827614907981,0.7974137931034483,0.4065934065934066,0.5385735080058224,0.7156842283419335,0.012299476494437318,0.009577423107797465,two-layer MLP
56,NN_1d_cnn,0.05,0.0323,0.021039489503375565,1.0,0.021039489503375565,1.0,0.04121190163488972,0.08477454578927501,0.7402297764198845,0.8483833857289148,small 1D CNN
56,NN_residual_gated_cnn_new,0.6,0.0323,0.021039489503375565,0.9529732729122353,0.022029210539084867,0.9978021978021978,0.04310672236992025,0.12300403228680128,0.6714027811634262,0.8050445952111915,new residual gated CNN
57,ML_ridge_logistic,0.7,0.0388,0.0,0.15809628008752735,0.0,0.0,0.0,,0.1635754042243793,0.23195398409814436,L2 logistic ridge surrogate
57,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.13457330415754923,0.0,0.0,0.0,,0.12004070493353246,0.16225309248030323,histogram GBT
57,ML_mlp,0.4,0.0388,0.0,0.06072210065645514,0.0,0.0,0.0,,0.021822720363288552,0.05653841062517643,two-layer MLP
57,NN_1d_cnn,0.05,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7864991906207882,0.8863821172964108,small 1D CNN
57,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.861597374179431,0.0,0.0,0.0,,0.6574021161718222,0.8039311297437387,new residual gated CNN
58,ML_ridge_logistic,0.7,0.0388,0.0,0.47329192546583854,0.0,0.0,0.0,,0.459527827100175,0.5766226258167723,L2 logistic ridge surrogate
58,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.368944099378882,0.0,0.0,0.0,,0.3350868798588791,0.40513836254263313,histogram GBT
58,ML_mlp,0.25,0.0388,0.0,0.3,0.0,0.0,0.0,,0.06671655482621718,0.15578896182308846,two-layer MLP
58,NN_1d_cnn,0.05,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7993348948205662,0.8940082008131929,small 1D CNN
58,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.9366459627329192,0.0,0.0,0.0,,0.7659681570833832,0.8697756074341387,new residual gated CNN
59,ML_ridge_logistic,0.7,0.0388,0.0,0.23173803526448364,0.0,0.0,0.0,,0.23195856100373313,0.3061195395718288,L2 logistic ridge surrogate
59,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.17758186397984888,0.0,0.0,0.0,,0.16640285949308262,0.21793152716438313,histogram GBT
59,ML_mlp,0.25,0.0388,0.0,0.12216624685138538,0.0,0.0,0.0,,0.026097393967348826,0.06825044446725934,two-layer MLP
59,NN_1d_cnn,0.05,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7753570006038275,0.8804743004332676,small 1D CNN
59,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.6763224181360201,0.0,0.0,0.0,,0.6510063344537284,0.7594953739194279,new residual gated CNN
60,ML_ridge_logistic,0.7,0.0388,0.0,0.43243243243243246,0.0,0.0,0.0,,0.41731131845013153,0.5077599496456529,L2 logistic ridge surrogate
60,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.33933933933933935,0.0,0.0,0.0,,0.3097346694410365,0.38348910366862465,histogram GBT
60,ML_mlp,0.3,0.0388,0.0,0.17717717717717718,0.0,0.0,0.0,,0.04598640725908546,0.1269833271587351,two-layer MLP
60,NN_1d_cnn,0.05,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7865504300955277,0.8868112281515647,small 1D CNN
60,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.8258258258258259,0.0,0.0,0.0,,0.7752191426836195,0.8705113426754701,new residual gated CNN
61,ML_ridge_logistic,0.7,0.0388,0.0,0.40987654320987654,0.0,0.0,0.0,,0.3924010272797535,0.48207285329183897,L2 logistic ridge surrogate
61,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.27901234567901234,0.0,0.0,0.0,,0.26269060404271005,0.3348083003824713,histogram GBT
61,ML_mlp,0.25,0.0388,0.0,0.21728395061728395,0.0,0.0,0.0,,0.03863658442025155,0.11015310532681782,two-layer MLP
61,NN_1d_cnn,0.7,0.0388,0.0,1.0,0.0,0.0,0.0,,0.782418300734167,0.8840730680397135,small 1D CNN
61,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.7530864197530864,0.0,0.0,0.0,,0.7038402535329311,0.8112339245714568,new residual gated CNN
62,ML_ridge_logistic,0.7,0.0388,0.0,0.2787878787878788,0.0,0.0,0.0,,0.2760082052497187,0.363265432936359,L2 logistic ridge surrogate
62,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.23434343434343435,0.0,0.0,0.0,,0.2074209398203806,0.26747952530715585,histogram GBT
62,ML_mlp,0.25,0.0388,0.0,0.14545454545454545,0.0,0.0,0.0,,0.03129762518611359,0.0773857675711491,two-layer MLP
62,NN_1d_cnn,0.05,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7651050334622068,0.8743715938347117,small 1D CNN
62,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.7777777777777778,0.0,0.0,0.0,,0.6930504707375786,0.7933354581527864,new residual gated CNN
63,ML_ridge_logistic,0.7,0.0388,0.0,0.33663366336633666,0.0,0.0,0.0,,0.32614148847654734,0.41992632579940836,L2 logistic ridge surrogate
63,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.2566006600660066,0.0,0.0,0.0,,0.23783747828814158,0.2968832452774577,histogram GBT
63,ML_mlp,0.3,0.0388,0.0,0.2037953795379538,0.0,0.0,0.0,,0.046285228127629904,0.11528193649234231,two-layer MLP
63,NN_1d_cnn,0.05,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7800356995917788,0.8830652098068251,small 1D CNN
63,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.8861386138613861,0.0,0.0,0.0,,0.723410560748195,0.8440997575494158,new residual gated CNN
64,ML_ridge_logistic,0.7,0.0388,0.0,0.35910878112712974,0.0,0.0,0.0,,0.3499155837945307,0.44451319197169586,L2 logistic ridge surrogate
64,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.30013106159895153,0.0,0.0,0.0,,0.26863917369305745,0.33146876979956147,histogram GBT
64,ML_mlp,0.3,0.0388,0.0,0.2254259501965924,0.0,0.0,0.0,,0.04985410051621688,0.12356757089661022,two-layer MLP
64,NN_1d_cnn,0.05,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7834960714713538,0.8848202662581715,small 1D CNN
64,NN_residual_gated_cnn_new,0.7,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7541725653156997,0.8677368701664582,new residual gated CNN
65,ML_ridge_logistic,0.7,0.0388,0.0,0.42081447963800905,0.0,0.0,0.0,,0.39195998622537603,0.48258408121437263,L2 logistic ridge surrogate
65,ML_gradient_boosted_trees,0.7,0.0388,0.0,0.33710407239819007,0.0,0.0,0.0,,0.3072069179062887,0.3751346878900091,histogram GBT
65,ML_mlp,0.4,0.0388,0.0,0.17873303167420815,0.0,0.0,0.0,,0.05973508175359659,0.1522661145639979,two-layer MLP
65,NN_1d_cnn,0.05,0.0388,0.0,1.0,0.0,0.0,0.0,,0.7854176623821172,0.8861168335596284,small 1D CNN
65,NN_residual_gated_cnn_new,0.7,0.0388,0.0,0.9095022624434389,0.0,0.0,0.0,,0.7854984243650793,0.8805428767299863,new residual gated CNN
