sideband,value,method,n,pid_auc,pid_balanced_accuracy,pid_efficiency,pid_purity,confusion_tn,confusion_fp,confusion_fn,confusion_tp,calibration_ece,boundary_migration_rate,energy_log_area_sigma68,energy_log_area_bias,timing_cfd20_sigma68_ns,timing_cfd20_bias_ns,pileup_veto_sensitivity,saturation_mask_sensitivity,pedestal_transfer_span
depth_band,mid,multitask_waveform_transformer_new,600,,0.9983333333333333,0.0,0.0,599,1,0,0,0.01022501235107844,0.0016666666666666668,0.028027067967123565,0.08883044450301725,0.9109723090338011,-0.9530013920324842,0.006666666666666667,,0.004380683898159897
depth_band,mid,ridge,600,,0.995,0.0,0.0,597,3,0,0,0.07803665316095053,0.005,0.16327129096892684,-0.07019962031876581,0.013114707278345603,-0.00157174781368008,0.02,,0.05267144108074888
depth_band,shallow,1d_cnn,600,0.999327731092437,0.9949579831932773,1.0,0.45454545454545453,589,6,0,5,0.01200866440213767,0.01,0.09553509221182079,0.07190936841380502,2.3888270088193426,1.573562759916316,0.0,,0.05162936994173491
depth_band,shallow,bayesian_deltae_template_likelihood,600,0.6994957983193277,0.5907563025210084,0.2,0.08333333333333333,584,11,4,1,0.05733146493633576,0.025,0.0,0.0,0.0,0.0,0.0,,0.03312239413560231
depth_band,shallow,gradient_boosted_trees,600,0.9996638655462184,0.9991596638655462,1.0,0.8333333333333334,594,1,0,5,0.0027407817294687158,0.0016666666666666668,0.003514605309340801,-0.0004639294478581135,0.03569305069270836,0.0010096316734165,0.0,,0.02900006046498587
depth_band,shallow,mlp,600,0.998655462184874,0.9983193277310924,1.0,0.7142857142857143,593,2,0,5,0.004587639590648341,0.0033333333333333335,0.12161144177201791,0.008960010462934598,0.7391554311573513,0.1905077953698875,0.0,,0.034978737631704455
depth_band,shallow,multitask_waveform_transformer_new,600,0.9989915966386554,0.9957983193277311,1.0,0.5,590,5,0,5,0.007839363374345681,0.008333333333333333,0.032144971416963763,0.08475601088129636,1.1291502315772006,-0.5516143966181541,0.0,,0.0492215721995759
depth_band,shallow,ridge,600,1.0,0.9983193277310924,1.0,0.7142857142857143,593,2,0,5,0.011203381856712095,0.0033333333333333335,0.16924162353706942,-0.024411165868252205,0.011734455983953927,-0.003185815858732788,0.0,,0.03452009514746085
energy_band,high,1d_cnn,600,0.9977156432748537,0.9788011695906433,0.9861111111111112,0.9161290322580645,443,13,2,142,0.0160985986249162,0.025,0.10088675921450914,0.1276575656538812,1.8331092884360787,2.9579210941994183,0.68,,0.03197666277308861
energy_band,high,bayesian_deltae_template_likelihood,600,0.9760142543859649,0.9574195906432749,0.9236111111111112,0.9708029197080292,452,4,11,133,0.10030090424471322,0.025,0.0,0.0,0.0,0.0,0.6333333333333333,,0.13004739463452053
energy_band,high,gradient_boosted_trees,600,0.9999695419103314,0.9919590643274854,0.9861111111111112,0.993006993006993,455,1,2,142,0.0041726712671429815,0.005,0.002476265369152273,-0.0008354265935439642,0.0559460000149139,0.0027004724994128537,0.6666666666666666,,0.0483803013598651
energy_band,high,mlp,600,0.9996497319688109,0.9769736842105263,0.9583333333333334,0.9857142857142858,454,2,6,138,0.008049878543775355,0.013333333333333334,0.13472497768803654,-0.03789808167398334,0.9397852090935728,0.1650464811168728,0.6266666666666667,,0.05514565701550453
energy_band,high,multitask_waveform_transformer_new,600,0.9989187378167641,0.9120979532163742,0.8263888888888888,0.9916666666666667,455,1,25,119,0.03167848831140646,0.043333333333333335,0.05935674022164359,0.0918701064267946,1.470426718542344,-0.8581758709899301,0.6533333333333333,,0.022036831085062464
energy_band,high,ridge,600,0.9995888157894737,0.9780701754385965,0.9583333333333334,0.9928057553956835,455,1,6,138,0.008774703534481954,0.011666666666666667,0.2153361267111673,0.03917608917609794,0.01516151956058014,-0.00502722230925734,0.6333333333333333,,0.049171978982629455
energy_band,low,1d_cnn,601,0.9831541984008352,0.9285239756091774,0.9417040358744395,0.8677685950413223,346,32,13,210,0.06531114339628516,0.07487520798668885,0.2522219592632639,0.10665703505321389,4.812804665063526,0.9662976530698852,0.9933333333333333,,0.24161261784420307
energy_band,low,bayesian_deltae_template_likelihood,601,0.9062744679336607,0.696324768073647,0.4349775784753363,0.8584070796460177,362,16,126,97,0.13937499220761965,0.23627287853577372,0.0,0.0,0.0,0.0,0.36666666666666664,,0.19268146387413
energy_band,low,gradient_boosted_trees,601,0.9998220513915582,0.996031746031746,1.0,0.9867256637168141,375,3,0,223,0.006502084517566772,0.004991680532445923,0.00930010659432945,-5.308635354772662e-05,0.04291273055931133,-0.002593232866034967,0.9733333333333334,,0.22720013571298628
energy_band,low,mlp,601,0.9834745058960306,0.9360571333665504,0.9461883408071748,0.8828451882845189,350,28,12,211,0.037053991736032826,0.06655574043261231,0.18356173792193342,0.020543347734715667,0.7732543282230742,-0.03164993632923441,0.92,,0.23388827681827568
energy_band,low,multitask_waveform_transformer_new,601,0.9862860939094124,0.9023773934087835,0.820627802690583,0.9682539682539683,372,6,40,183,0.052671999676415976,0.07653910149750416,0.11077818631354308,0.06990968223225735,2.1261362410078277,-0.9318863061758176,0.9133333333333333,,0.22073411073447607
energy_band,low,ridge,601,0.9853844876266401,0.9249116188578073,0.8789237668161435,0.9468599033816425,367,11,27,196,0.08870868622067347,0.0632279534109817,0.3099556242357995,0.0004053988346299775,0.013372131433251333,0.0059991032904349595,0.8533333333333334,,0.18959953328756285
energy_band,mid,1d_cnn,599,0.9911633326859585,0.9136725577782093,0.8421052631578947,0.8571428571428571,534,8,9,48,0.024925325971985806,0.028380634390651086,0.09766121461201557,0.09507322453985267,1.7459895728496402,0.7600070871234532,0.29333333333333333,,0.08278634885302699
energy_band,mid,bayesian_deltae_template_likelihood,599,0.8959021169159059,0.66805852269049,0.3508771929824561,0.7142857142857143,534,8,37,20,0.06071802063437986,0.07512520868113523,0.0,0.0,0.0,0.0,0.10666666666666667,,0.06415978988645674
energy_band,mid,gradient_boosted_trees,599,0.9999028937657798,0.9824561403508771,0.9649122807017544,1.0,542,0,2,55,0.003547173652437744,0.00333889816360601,0.004035237520225792,9.475307088813167e-05,0.03565347825056815,0.0003079704346831136,0.29333333333333333,,0.07968704698428135
energy_band,mid,mlp,599,0.9843982650352818,0.8402602447077103,0.6842105263157895,0.9512195121951219,540,2,18,39,0.024618505623042974,0.0333889816360601,0.11439683548253156,0.03488255497597059,0.7495279361154122,-0.0053201358671195464,0.2,,0.04753800556471448
energy_band,mid,multitask_waveform_transformer_new,599,0.9911957014306986,0.8333333333333333,0.6666666666666666,1.0,542,0,19,38,0.024957538183555544,0.03171953255425709,0.024868063163088323,0.08903146119907746,0.9060707501335696,-0.9354715347290021,0.21333333333333335,,0.05617810720879833
energy_band,mid,ridge,599,0.9813232342849745,0.7885511749854341,0.5789473684210527,0.9705882352941176,541,1,24,33,0.04853933312051445,0.041736227045075125,0.1535969406202508,-0.1649936045148621,0.013912736122543911,-0.002479192372915051,0.14666666666666667,,0.06467887918727618
late_tail_band,compact,1d_cnn,600,0.9947516641065028,0.9333077316948284,0.8809523809523809,0.8222222222222222,550,8,5,37,0.024652721173597035,0.021666666666666667,0.13442491276027962,0.04062100922592293,3.5060907235831427,0.9551714178482262,0.02666666666666667,,0.12799969036103512
late_tail_band,compact,bayesian_deltae_template_likelihood,600,0.8993855606758833,0.8657194060419866,0.7619047619047619,0.6530612244897959,541,17,10,32,0.037133072766630644,0.045,0.0,0.0,0.0,0.0,0.02666666666666667,,0.10311989468239102
late_tail_band,compact,gradient_boosted_trees,600,0.9999573306024918,0.9991039426523298,1.0,0.9767441860465116,557,1,0,42,0.0036592538511885787,0.0016666666666666668,0.005386275360434494,-0.000103411495290473,0.042349470215907015,0.0024165899506156663,0.013333333333333334,,0.12361424313617925
late_tail_band,compact,mlp,600,0.9995733060249189,0.9982078853046594,1.0,0.9545454545454546,556,2,0,42,0.007581551107528655,0.0033333333333333335,0.13529548452891504,0.007868831720168501,0.7529732323228454,0.07770024907156614,0.013333333333333334,,0.11971422270695758
late_tail_band,compact,multitask_waveform_transformer_new,600,0.9943249701314218,0.9121863799283154,0.8333333333333334,0.875,553,5,7,35,0.010106595158875582,0.02,0.06056706378538676,0.078134158258929,1.5541547383797507,-0.561666958390239,0.013333333333333334,,0.1210345024774219
late_tail_band,compact,ridge,600,0.9998719918074757,0.9973118279569892,1.0,0.9333333333333333,555,3,0,42,0.014502711286745273,0.005,0.24187664708354056,-0.040659996514043506,0.014231559753083364,-0.0007414213134060432,0.013333333333333334,,0.12272700747852164
late_tail_band,late,1d_cnn,600,0.98434911110116,0.9222493394832296,0.9539877300613497,0.9120234604105572,244,30,15,311,0.07044733119668176,0.075,0.14817999699591805,0.18437241290980655,4.236057116462075,1.886600067297426,0.9933333333333333,,0.20820163799656177
late_tail_band,late,bayesian_deltae_template_likelihood,600,0.8816667413013299,0.7531458510590658,0.5245398773006135,0.9715909090909091,269,5,155,171,0.12722835236679123,0.26666666666666666,0.0,0.0,0.0,0.0,0.9466666666666667,,0.3242749870334978
late_tail_band,late,gradient_boosted_trees,600,0.9999664144015046,0.9969325153374233,0.9938650306748467,1.0,274,0,2,324,0.004861253068420326,0.0033333333333333335,0.005694097389764854,-0.00048791678166004715,0.04859579268394638,0.0001731639503654847,1.0,,0.2598865820181574
late_tail_band,late,mlp,600,0.9636044064305226,0.8991648381174152,0.8895705521472392,0.9206349206349206,249,25,36,290,0.034172088061617,0.10166666666666667,0.1809183754479711,0.02067242480286602,0.8639862579450998,-0.11092191426893994,0.9733333333333334,,0.24481917072165849
late_tail_band,late,multitask_waveform_transformer_new,600,0.9866441269983431,0.923021808248623,0.8496932515337423,0.9964028776978417,273,1,49,277,0.06599815612251403,0.08333333333333333,0.08967094546579507,0.09347271692277026,1.8416673496943703,-1.2496766649678026,0.9866666666666667,,0.23286231466342133
late_tail_band,late,ridge,600,0.9600891137880077,0.9010456316331557,0.8312883435582822,0.9713261648745519,266,8,55,271,0.07906672434929067,0.105,0.2853485161874226,-0.09522740507260874,0.01727086569583438,0.0040623335476652755,0.98,,0.254971337584047
late_tail_band,nominal,1d_cnn,600,0.9904149159663866,0.9504989495798319,0.9285714285714286,0.7761194029850746,529,15,4,52,0.02725337504383017,0.03166666666666667,0.06873583388074225,0.11758250266799752,1.8374990749232916,1.9638524359557818,0.11333333333333333,,0.04311864583387054
late_tail_band,nominal,bayesian_deltae_template_likelihood,600,0.920561974789916,0.9141281512605042,0.8392857142857143,0.8867924528301887,538,6,9,47,0.13120019455080498,0.025,0.0,0.0,0.0,0.0,0.14,,0.07105643139945705
late_tail_band,nominal,gradient_boosted_trees,600,0.9997045693277311,0.9793855042016807,0.9642857142857143,0.9473684210526315,541,3,2,54,0.006760593784794038,0.008333333333333333,0.0031706673428120525,-0.0004552205874093218,0.03946384280092834,-0.0008992454297729324,0.12,,0.04219458444704642
late_tail_band,nominal,mlp,600,0.9998686974789917,0.9954044117647058,1.0,0.9180327868852459,539,5,0,56,0.022308072504142115,0.008333333333333333,0.13304914426643977,0.00039298126482556484,0.7894098217800241,0.15517952353819808,0.12666666666666668,,0.056212590148725136
late_tail_band,nominal,multitask_waveform_transformer_new,600,0.9958311449579832,0.7490808823529411,0.5,0.9655172413793104,543,1,28,28,0.03454200167409302,0.04833333333333333,0.02904794927504996,0.08918103407027189,1.0023395229229908,-0.8783696872844349,0.10666666666666667,,0.02457341815236315
late_tail_band,nominal,ridge,600,0.9972754726890756,0.9803046218487395,0.9642857142857143,0.9642857142857143,542,2,2,54,0.0393054791137133,0.006666666666666667,0.1845536003952094,-0.028552837290507505,0.01324569396920605,-0.003771058731456556,0.12,,0.05152948412088697
pedestal_band,high,1d_cnn,591,0.9912324107004793,0.9464589454151848,0.9310344827586207,0.8881578947368421,429,17,10,135,0.018269648727615252,0.04568527918781726,0.21783524725111858,0.04193545187980874,4.697700126103868,1.956265730016371,0.7027027027027027,,0.2642123123275285
pedestal_band,high,bayesian_deltae_template_likelihood,591,0.9470542755528065,0.8830988093397247,0.7931034482758621,0.905511811023622,434,12,30,115,0.04145364227517032,0.07106598984771574,0.0,0.0,0.0,0.0,0.6081081081081081,,0.23899022504887085
pedestal_band,high,gradient_boosted_trees,591,0.999953610638627,0.9954306479047472,0.993103448275862,0.993103448275862,445,1,1,144,0.004190485855781803,0.00338409475465313,0.006237363875538011,-0.00011422659117954481,0.07847901496982385,0.00533280606790143,0.722972972972973,,0.2581267757553514
pedestal_band,high,mlp,591,0.9959641255605383,0.9599969073759085,0.9379310344827586,0.9444444444444444,438,8,9,136,0.017762697555782685,0.028764805414551606,0.17606198540738444,-0.0033092761730468823,0.9595684977664001,-0.0809215987975076,0.6959459459459459,,0.23669225265892077
pedestal_band,high,multitask_waveform_transformer_new,591,0.992098345446111,0.9197386732642647,0.8551724137931035,0.9465648854961832,439,7,21,124,0.02568806847532187,0.047377326565143825,0.10649705305644709,0.08355792191162337,2.574373184172484,-0.7407672178811886,0.6351351351351351,,0.2837145429828092
pedestal_band,high,ridge,591,0.9947270759239215,0.9564635843513221,0.9241379310344827,0.9640287769784173,441,5,11,134,0.012646560823755194,0.02707275803722504,0.4479965388270907,-0.05788843491510676,0.01758930650651313,-0.0003205386075144645,0.6621621621621622,,0.25335505302999844
pedestal_band,low,1d_cnn,612,0.9941669848710285,0.9558507906829763,0.9595375722543352,0.8877005347593583,418,21,7,166,0.05764837963475609,0.0457516339869281,0.09471708191748557,0.14888950773036314,2.3114073970254383,1.7605770517188546,0.9150326797385621,,0.06068047278709793
pedestal_band,low,bayesian_deltae_template_likelihood,612,0.8820756580246751,0.7081780715498966,0.4277456647398844,0.9367088607594937,434,5,99,74,0.0769227614530056,0.16993464052287582,0.0,0.0,0.0,0.0,0.26143790849673204,,0.03937339435139953
pedestal_band,low,gradient_boosted_trees,612,0.9998551621525537,0.9908027966871634,0.9884393063583815,0.9827586206896551,436,3,2,171,0.007896734647394812,0.008169934640522876,0.004024550797057316,-0.0004942669804908206,0.03512518653847127,-0.000955124514718797,0.8235294117647058,,0.05212967125709955
pedestal_band,low,mlp,612,0.9868460900364728,0.9286146918245619,0.8959537572254336,0.9011627906976745,422,17,18,155,0.031811408200852986,0.05718954248366013,0.13801179466740898,0.03215161934591748,0.773639445111917,0.12428348994803606,0.7647058823529411,,0.037249363406287095
pedestal_band,low,multitask_waveform_transformer_new,612,0.9969320710495477,0.8959537572254335,0.791907514450867,1.0,439,0,36,137,0.05328922043695962,0.058823529411764705,0.04274850893011305,0.08848223140503286,1.101711635086328,-1.0538794680672625,0.738562091503268,,0.06433012886102801
pedestal_band,low,ridge,612,0.9865695814186208,0.9047098634574111,0.8208092485549133,0.9659863945578231,434,5,31,142,0.0729258661527128,0.058823529411764705,0.18541516144679243,-0.0542378051578849,0.014582305737200051,-7.615622124479415e-05,0.6666666666666666,,0.046106018929792825
pedestal_band,mid,1d_cnn,597,0.9940053030011913,0.9517061829919686,0.9339622641509434,0.868421052631579,476,15,7,99,0.03664674873154935,0.03685092127303183,0.10353392047861139,0.10618065203079396,2.680995802385575,1.506199799713972,0.5637583892617449,,0.04155959548237828
pedestal_band,mid,bayesian_deltae_template_likelihood,597,0.9160934557891097,0.7765342197287015,0.5754716981132075,0.8472222222222222,480,11,45,61,0.07679099447833797,0.09380234505862646,0.0,0.0,0.0,0.0,0.2751677852348993,,0.01743353114857829
pedestal_band,mid,gradient_boosted_trees,597,0.9999807862275678,0.9952830188679245,0.9905660377358491,1.0,491,0,1,105,0.0030946932873523224,0.0016750418760469012,0.004114691740398016,-0.00043749181020658057,0.036025839110912374,-0.0010011674066490173,0.5302013422818792,,0.0248931100346719
pedestal_band,mid,mlp,597,0.9931983245590439,0.9504188602390193,0.9150943396226415,0.9326923076923077,484,7,9,97,0.016863163503543107,0.02680067001675042,0.12860412391780762,-0.0007730251632569463,0.7484289827713054,0.010422635615512377,0.5033557046979866,,0.03801138625754158
pedestal_band,mid,multitask_waveform_transformer_new,597,0.9961764592860162,0.8726415094339622,0.7452830188679245,1.0,491,0,27,79,0.0352364035418133,0.04522613065326633,0.04308095483434826,0.08654699619071415,1.187555874255876,-0.8290641113841968,0.42953020134228187,,0.03794565612098255
pedestal_band,mid,ridge,597,0.9904699688736887,0.9261902932021673,0.8584905660377359,0.9680851063829787,488,3,15,91,0.03998816983118797,0.03015075376884422,0.19792353579980482,-0.05721628078854479,0.014177228283297615,0.00022919451604153096,0.44966442953020136,,0.039517144836953344
saturation_mask,0,1d_cnn,1800,0.9922303504826678,0.9524393922773147,0.9433962264150944,0.8830022075055187,1323,53,24,400,0.029898138544297764,0.042777777777777776,0.13926844052597206,0.10966048537765971,3.072835719992799,1.6643898842725768,0.7333333333333333,,0.11463644512588006
saturation_mask,0,bayesian_deltae_template_likelihood,1800,0.9180758762066696,0.7846369021500659,0.589622641509434,0.8992805755395683,1348,28,174,250,0.061828775594104185,0.11222222222222222,0.0,0.0,0.0,0.0,0.37555555555555553,,0.06804862102238943
saturation_mask,0,gradient_boosted_trees,1800,0.9999023008995174,0.9938295304958316,0.9905660377358491,0.9905660377358491,1372,4,4,420,0.0037326233209947247,0.0044444444444444444,0.004513638109453844,-0.00039897124662857664,0.04306682713554929,0.0002136348697812096,0.6911111111111111,,0.11021510646727692
saturation_mask,0,mlp,1800,0.9919732475866608,0.9459192628345765,0.9150943396226415,0.9238095238095239,1344,32,36,388,0.013027418316952342,0.03777777777777778,0.1437197397145266,0.00944647777837826,0.8288818608369084,0.03262919025700084,0.6555555555555556,,0.10757771527813145
saturation_mask,0,multitask_waveform_transformer_new,1800,0.9940763492759982,0.8983997915752524,0.8018867924528302,0.9798270893371758,1369,7,84,340,0.03470820909153442,0.050555555555555555,0.05715734421733476,0.08701816653964478,1.4492842516617805,-0.8954535154542942,0.6,,0.09395693185169438
saturation_mask,0,ridge,1800,0.9902472301448004,0.9280591816586222,0.8655660377358491,0.9657894736842105,1363,13,57,367,0.041102130248483824,0.03888888888888889,0.22790728450536984,-0.056361027550546616,0.015077134131078992,-3.183148577168282e-05,0.5933333333333334,,0.09587606375951499
