archive,member,bytes,suffix,token_hit,is_root,external_metadata_candidate
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0024.root,6184513,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0025.root,828833,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0026.root,13404039,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0027.root,8618874,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0028.root,1292921,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0029.root,6393883,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0030.root,1303672,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0031.root,9888079,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0032.root,10365191,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0033.root,13980468,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0034.root,9685894,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0035.root,6906038,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0036.root,5406671,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0037.root,12558688,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0039.root,7551093,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0040.root,8132296,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0041.root,8476807,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0042.root,8439631,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0043.root,9816,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0044.root,1072439,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0048.root,7883395,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0049.root,8041307,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0050.root,10925423,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0051.root,5005769,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0052.root,2440882,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0053.root,9656826,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0054.root,9124046,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0055.root,5958441,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0056.root,12667291,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0057.root,7791169,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0058.root,8355851,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0059.root,10400361,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0060.root,8889565,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0061.root,8999644,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0062.root,9250458,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0063.root,9118926,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0064.root,8852963,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrda_run_0065.root,9464668,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0012.root,4273035,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0013.root,14618059,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0014.root,1013221,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0015.root,30026478,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0016.root,3337504,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0017.root,1638803,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0018.root,21681973,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0019.root,21343485,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0020.root,16657460,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0021.root,5508,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0022.root,5508,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0024.root,7084801,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0025.root,758140,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0026.root,12367441,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0027.root,8098305,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0028.root,1507230,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0029.root,7398148,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0030.root,1524216,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0031.root,11638901,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0032.root,12157812,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0033.root,16781109,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0034.root,11697434,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0035.root,7793651,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0036.root,6167361,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0037.root,14369738,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0039.root,8625385,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0040.root,9266489,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0041.root,9691925,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0042.root,9767653,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0043.root,10181,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0044.root,1227977,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0048.root,8995827,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0049.root,9203548,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0050.root,13217424,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0051.root,6036876,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0052.root,2941826,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0053.root,11713879,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0054.root,11056922,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0055.root,7153324,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0056.root,15273160,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0057.root,8881910,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0058.root,9623179,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0059.root,12032616,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0060.root,10174098,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0061.root,10362658,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0062.root,10634393,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0063.root,10494181,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0064.root,10006223,.root,,True,False
/home/billy/ccb-data/raw/root.zip,root/hrdb_run_0065.root,10600278,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0012-sorted.root,25801710,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0013-sorted.root,82464565,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0014-sorted.root,6001886,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0015-sorted.root,164877109,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0016-sorted.root,20657093,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0017-sorted.root,9766059,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0018-sorted.root,120873411,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0019-sorted.root,118569477,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0020-sorted.root,93521112,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0021-sorted.root,6795,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0022-sorted.root,6795,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0023-sorted.root,6603848,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0024-sorted.root,42235235,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0025-sorted.root,5768659,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0026-sorted.root,88314988,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0027-sorted.root,58011722,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0028-sorted.root,9071168,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0029-sorted.root,43674830,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0030-sorted.root,9117933,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0031-sorted.root,65955980,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0032-sorted.root,68999370,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0033-sorted.root,92475690,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0034-sorted.root,65019593,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0035-sorted.root,46754225,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0036-sorted.root,37226919,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0037-sorted.root,82854608,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0039-sorted.root,50872738,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0040-sorted.root,54532162,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0041-sorted.root,56745351,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0042-sorted.root,56633658,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0043-sorted.root,31027,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0044-sorted.root,7496792,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0045-sorted.root,79303852,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0046-sorted.root,2520712,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0047-sorted.root,19113075,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0048-sorted.root,53036833,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0049-sorted.root,54061443,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0050-sorted.root,73323053,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0051-sorted.root,35098402,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0052-sorted.root,17314122,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0053-sorted.root,65120859,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0054-sorted.root,61683595,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0055-sorted.root,41228545,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0056-sorted.root,84522644,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0057-sorted.root,52584479,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0058-sorted.root,56657994,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0059-sorted.root,69459047,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0060-sorted.root,59705764,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0061-sorted.root,60421463,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0062-sorted.root,62060489,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0063-sorted.root,61228030,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0064-sorted.root,59537197,.root,,True,False
/home/billy/ccb-data/raw/sorted-a.zip,hrda_run_0065-sorted.root,63398797,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0012-sorted.root,27709378,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0013-sorted.root,89641511,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0014-sorted.root,6523710,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0015-sorted.root,181287386,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0016-sorted.root,21615766,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0017-sorted.root,10598891,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0018-sorted.root,131636827,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0019-sorted.root,129698033,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0020-sorted.root,101954562,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0021-sorted.root,6795,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0022-sorted.root,6795,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0023-sorted.root,7048647,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0024-sorted.root,44948389,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0025-sorted.root,4988851,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0026-sorted.root,77124600,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0027-sorted.root,51179548,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0028-sorted.root,9709470,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0029-sorted.root,46514517,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0030-sorted.root,9802179,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0031-sorted.root,71297451,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0032-sorted.root,74522295,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0033-sorted.root,101173225,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0034-sorted.root,71345362,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0035-sorted.root,49348572,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0036-sorted.root,39412484,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0037-sorted.root,88499176,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0039-sorted.root,54129957,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0040-sorted.root,58089302,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0041-sorted.root,60575412,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0042-sorted.root,60890659,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0043-sorted.root,32226,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0044-sorted.root,7982639,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0045-sorted.root,85010101,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0046-sorted.root,2665214,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0047-sorted.root,20244544,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0048-sorted.root,56477347,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0049-sorted.root,57650642,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0050-sorted.root,80492682,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0051-sorted.root,38149478,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0052-sorted.root,18888569,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0053-sorted.root,71454883,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0054-sorted.root,67577850,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0055-sorted.root,44799586,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0056-sorted.root,92764111,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0057-sorted.root,55879611,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0058-sorted.root,60264244,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0059-sorted.root,74635423,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0060-sorted.root,63824621,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0061-sorted.root,64836585,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0062-sorted.root,66605992,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0063-sorted.root,65573978,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0064-sorted.root,63157492,.root,,True,False
/home/billy/ccb-data/raw/sorted-b.zip,hrdb_run_0065-sorted.root,67037963,.root,,True,False
