method,energy_scale_bias,energy_resolution_sigma68,saturation_recovery_sigma68,pid_boundary_drift,pedestal_transfer_false_split_span,timing_slice_dependence_ns
1d_cnn,-0.04024481979297726,0.07613474796780037,0.07973159101379326,0.007939066628329425,0.007816764558178119,11.776636310790183
analytic_clipped_template_sideband_traditional,0.0689214719668159,0.10938506741970219,0.018125043325023182,0.014734833328270538,0.1829952619052818,1.0204328794969797
gradient_boosted_trees,0.0007235304109564056,0.06607627331323648,0.06294082027796669,0.006631546947552719,0.011528635996419151,4.539244692718425
mlp,-0.009664982127214583,0.10359635910089394,0.08526992208124232,0.02178304561210406,0.018122666433764922,7.162851966427155
ridge,0.010370364804095398,0.07250078726526504,0.06224257691418016,0.04254427960675439,0.03205310159610472,5.855944404868487
saturation_residual_fusion_new,0.00860441447707132,0.07296648332831417,0.05342201562197908,0.011626711561191425,0.018821371645669105,4.707087133081771
tiny_sequence_transformer,-0.0238639136146611,0.09780399720434307,0.06628178020440682,0.049718840708068035,0.011528635996419151,19.521945419733168
