axis,level,method,metric,value,ci_low,ci_high,n,n_runs
pedestal_regime,nominal,1d_cnn,energy_scale_bias,-0.05113778094779544,-0.061355818739369905,-0.03519940871960486,341,5
pedestal_regime,nominal,1d_cnn,energy_resolution_sigma68,0.052030546980106895,0.04368090543621681,0.05639842070745179,341,5
pedestal_regime,nominal,1d_cnn,false_split_rate,0.13609467455621302,0.04516129032258064,0.23295454545454544,341,5
pedestal_regime,nominal,1d_cnn,saturation_recovery_sigma68,,,,341,5
pedestal_regime,shifted,1d_cnn,energy_scale_bias,-0.033013868134150304,-0.04436412115115876,-0.019114358762432174,539,5
pedestal_regime,shifted,1d_cnn,energy_resolution_sigma68,0.08382055239048773,0.08061808879727562,0.10212514673622597,539,5
pedestal_regime,shifted,1d_cnn,false_split_rate,0.14391143911439114,0.08512974645875492,0.20075757575757575,539,5
pedestal_regime,shifted,1d_cnn,saturation_recovery_sigma68,0.07973159101379326,0.0,0.10951066751628011,539,5
pedestal_regime,nominal,analytic_clipped_template_sideband_traditional,energy_scale_bias,0.06760348891587034,0.05920760678349053,0.09118237084578538,341,5
pedestal_regime,nominal,analytic_clipped_template_sideband_traditional,energy_resolution_sigma68,0.11913806849150996,0.08070594302771134,0.13106365275696982,341,5
pedestal_regime,nominal,analytic_clipped_template_sideband_traditional,false_split_rate,0.31952662721893493,0.2236024844720497,0.4147727272727273,341,5
pedestal_regime,nominal,analytic_clipped_template_sideband_traditional,saturation_recovery_sigma68,,,,341,5
pedestal_regime,shifted,analytic_clipped_template_sideband_traditional,energy_scale_bias,0.07043065113454244,0.05919062642814452,0.07986139787070767,539,5
pedestal_regime,shifted,analytic_clipped_template_sideband_traditional,energy_resolution_sigma68,0.09866669611770348,0.0771276624836074,0.11269788993433533,539,5
pedestal_regime,shifted,analytic_clipped_template_sideband_traditional,false_split_rate,0.13653136531365315,0.10752688172043011,0.16793252250199386,539,5
pedestal_regime,shifted,analytic_clipped_template_sideband_traditional,saturation_recovery_sigma68,0.018125043325023182,0.018125043325023182,0.0299572377422456,539,5
pedestal_regime,nominal,gradient_boosted_trees,energy_scale_bias,0.00016455370566561075,-0.017524139624884822,0.01137824620991351,341,5
pedestal_regime,nominal,gradient_boosted_trees,energy_resolution_sigma68,0.058380670715603544,0.044927144341560754,0.06971828756982126,341,5
pedestal_regime,nominal,gradient_boosted_trees,false_split_rate,0.20710059171597633,0.13043478260869565,0.32386363636363635,341,5
pedestal_regime,nominal,gradient_boosted_trees,saturation_recovery_sigma68,,,,341,5
pedestal_regime,shifted,gradient_boosted_trees,energy_scale_bias,0.00416730658247756,-0.0021087714886570096,0.012014203719226303,539,5
pedestal_regime,shifted,gradient_boosted_trees,energy_resolution_sigma68,0.07650912568192206,0.058595439310386715,0.09534514003854516,539,5
pedestal_regime,shifted,gradient_boosted_trees,false_split_rate,0.19557195571955718,0.15053763440860216,0.25757575757575757,539,5
pedestal_regime,shifted,gradient_boosted_trees,saturation_recovery_sigma68,0.06294082027796669,0.0,0.0909017888160869,539,5
pedestal_regime,nominal,mlp,energy_scale_bias,0.0002789779690233517,-0.011558855835198304,0.010450903839636306,341,5
pedestal_regime,nominal,mlp,energy_resolution_sigma68,0.09692007169819442,0.08424582392641702,0.10560709740707674,341,5
pedestal_regime,nominal,mlp,false_split_rate,0.14792899408284024,0.06451612903225806,0.22598870056497175,341,5
pedestal_regime,nominal,mlp,saturation_recovery_sigma68,,,,341,5
pedestal_regime,shifted,mlp,energy_scale_bias,-0.011333221760528076,-0.02707970107050755,0.024110363443535177,539,5
pedestal_regime,shifted,mlp,energy_resolution_sigma68,0.10518868153956326,0.0913734916653057,0.1274398921676214,539,5
pedestal_regime,shifted,mlp,false_split_rate,0.16605166051660517,0.11151079136690648,0.26515151515151514,539,5
pedestal_regime,shifted,mlp,saturation_recovery_sigma68,0.08526992208124232,0.0,0.11984316806312835,539,5
pedestal_regime,nominal,ridge,energy_scale_bias,0.006173523572105051,0.0005569045492422966,0.013859194185373338,341,5
pedestal_regime,nominal,ridge,energy_resolution_sigma68,0.061747961019821176,0.05295369655169209,0.06614516853941982,341,5
pedestal_regime,nominal,ridge,false_split_rate,0.1893491124260355,0.11180124223602485,0.2742857142857143,341,5
pedestal_regime,nominal,ridge,saturation_recovery_sigma68,,,,341,5
pedestal_regime,shifted,ridge,energy_scale_bias,0.011859518036435781,0.005384149913276523,0.018434493167864073,539,5
pedestal_regime,shifted,ridge,energy_resolution_sigma68,0.08019091213773397,0.06740199239879444,0.09613455118282661,539,5
pedestal_regime,shifted,ridge,false_split_rate,0.22140221402214022,0.17935651478816947,0.29277566539923955,539,5
pedestal_regime,shifted,ridge,saturation_recovery_sigma68,0.06224257691418016,0.0,0.1124628789429145,539,5
pedestal_regime,nominal,saturation_residual_fusion_new,energy_scale_bias,0.012796413475517375,-0.020244178443885,0.03553012483566142,341,5
pedestal_regime,nominal,saturation_residual_fusion_new,energy_resolution_sigma68,0.07193420579234132,0.05608293925268775,0.08334299314113645,341,5
pedestal_regime,nominal,saturation_residual_fusion_new,false_split_rate,0.16568047337278108,0.08345430107526881,0.2717922077922077,341,5
pedestal_regime,nominal,saturation_residual_fusion_new,saturation_recovery_sigma68,,,,341,5
pedestal_regime,shifted,saturation_residual_fusion_new,energy_scale_bias,0.005494047965320184,-0.0005868414290429357,0.017648106516267737,539,5
pedestal_regime,shifted,saturation_residual_fusion_new,energy_resolution_sigma68,0.07349700728771055,0.06364370577380411,0.08509220301084776,539,5
pedestal_regime,shifted,saturation_residual_fusion_new,false_split_rate,0.18450184501845018,0.14336917562724014,0.23247232472324722,539,5
pedestal_regime,shifted,saturation_residual_fusion_new,saturation_recovery_sigma68,0.05342201562197908,0.0,0.11190867669389971,539,5
pedestal_regime,nominal,tiny_sequence_transformer,energy_scale_bias,-0.04796418478839638,-0.0754485605566858,-0.03973264430801194,341,5
pedestal_regime,nominal,tiny_sequence_transformer,energy_resolution_sigma68,0.07713177995553054,0.05963954697694317,0.08288808137697219,341,5
pedestal_regime,nominal,tiny_sequence_transformer,false_split_rate,0.20710059171597633,0.12883435582822086,0.31388392857142855,341,5
pedestal_regime,nominal,tiny_sequence_transformer,saturation_recovery_sigma68,,,,341,5
pedestal_regime,shifted,tiny_sequence_transformer,energy_scale_bias,-0.0112174660133957,-0.016925771820911154,-0.0030065087583830297,539,5
pedestal_regime,shifted,tiny_sequence_transformer,energy_resolution_sigma68,0.10812850010796252,0.09361210138946394,0.12705416280847387,539,5
pedestal_regime,shifted,tiny_sequence_transformer,false_split_rate,0.19557195571955718,0.15140845070422534,0.23863636363636365,539,5
pedestal_regime,shifted,tiny_sequence_transformer,saturation_recovery_sigma68,0.06628178020440682,0.0,0.0920400201239958,539,5
timing_slice,late_tail_high,1d_cnn,energy_scale_bias,-0.05838308104108505,-0.06385401261566914,-0.03635709067627983,476,5
timing_slice,late_tail_high,1d_cnn,energy_resolution_sigma68,0.05968061328542981,0.04515720772273422,0.0704189809638003,476,5
timing_slice,late_tail_high,1d_cnn,false_split_rate,0.08582089552238806,0.033124513618677055,0.14052884615384612,476,5
timing_slice,late_tail_high,1d_cnn,saturation_recovery_sigma68,0.0,0.0,0.0,476,5
timing_slice,late_tail_low,1d_cnn,energy_scale_bias,-0.02813435015763125,-0.034927885671803584,-0.018281557831536455,404,5
timing_slice,late_tail_low,1d_cnn,energy_resolution_sigma68,0.08115128613979208,0.07475938691126036,0.09443317188659006,404,5
timing_slice,late_tail_low,1d_cnn,false_split_rate,0.22674418604651161,0.15083798882681565,0.32222222222222224,404,5
timing_slice,late_tail_low,1d_cnn,saturation_recovery_sigma68,0.07250920821695866,0.07250920821695866,0.10951066751628011,404,5
timing_slice,late_tail_high,analytic_clipped_template_sideband_traditional,energy_scale_bias,0.0916622215164213,0.07637011847846398,0.13217573488458592,476,5
timing_slice,late_tail_high,analytic_clipped_template_sideband_traditional,energy_resolution_sigma68,0.10770764759682264,0.09317300200014987,0.11578101520387281,476,5
timing_slice,late_tail_high,analytic_clipped_template_sideband_traditional,false_split_rate,0.13432835820895522,0.10469314079422383,0.15925925925925927,476,5
timing_slice,late_tail_high,analytic_clipped_template_sideband_traditional,saturation_recovery_sigma68,,,,476,5
timing_slice,late_tail_low,analytic_clipped_template_sideband_traditional,energy_scale_bias,0.05162604946707479,0.047802675066335176,0.054686640317970124,404,5
timing_slice,late_tail_low,analytic_clipped_template_sideband_traditional,energy_resolution_sigma68,0.09388346915632995,0.08066351032501239,0.1234397421960324,404,5
timing_slice,late_tail_low,analytic_clipped_template_sideband_traditional,false_split_rate,0.31976744186046513,0.2484076433121019,0.39572192513368987,404,5
