geometry,method,n,bias_median_frac,res68_abs_frac,depth_order_violation_rate,run
nominal_budget,pstar_depth_only,1911,0.1627066641481117,0.3178137065806091,0.0,44
nominal_budget,traditional_depth_charge_lookup,1911,-0.015433967745462136,0.0218948095448274,0.0,44
nominal_budget,ml_monotonic_hgb,1911,0.005281336201312643,0.027200405005716227,0.0,44
nominal_budget,pstar_depth_only,22999,0.13319781723913265,0.2895387562223882,0.0,45
nominal_budget,traditional_depth_charge_lookup,22999,-0.014461017037723931,0.022134961009279443,0.0,45
nominal_budget,ml_monotonic_hgb,22999,0.0039055919816561005,0.027551866106367805,0.0,45
nominal_budget,pstar_depth_only,676,0.1591375018889011,0.29113507713661574,0.0,46
nominal_budget,traditional_depth_charge_lookup,676,-0.013669376303430422,0.02132800741924309,0.0,46
nominal_budget,ml_monotonic_hgb,676,0.00709801936622155,0.024869920044949246,0.0,46
nominal_budget,pstar_depth_only,5160,0.12877210937202893,0.28318041974630237,0.0,47
nominal_budget,traditional_depth_charge_lookup,5160,-0.012359291753657548,0.020720954834102957,0.0,47
nominal_budget,ml_monotonic_hgb,5160,0.005733445926991399,0.024829550565463165,0.0,47
nominal_budget,pstar_depth_only,13175,0.20183483929623136,0.3426767565683926,0.0,48
nominal_budget,traditional_depth_charge_lookup,13175,-0.015964868711945402,0.02203456645134238,0.0,48
nominal_budget,ml_monotonic_hgb,13175,0.007142406871955495,0.025877886656096593,0.0,48
nominal_budget,pstar_depth_only,13921,0.1912359149766055,0.34166991982615247,0.0,49
nominal_budget,traditional_depth_charge_lookup,13921,-0.015832609453766428,0.022044721348488443,0.0,49
nominal_budget,ml_monotonic_hgb,13921,0.006480010976580449,0.026205807606360845,0.0,49
nominal_budget,pstar_depth_only,34254,-0.16367948999847737,0.24821900684313036,0.0,50
nominal_budget,traditional_depth_charge_lookup,34254,-0.004868664149030565,0.018200286233590976,0.0,50
nominal_budget,ml_monotonic_hgb,34254,-0.009784165844263094,0.02403366798937335,0.0,50
nominal_budget,pstar_depth_only,14294,-0.13485656519331302,0.24942343421707516,0.0,51
nominal_budget,traditional_depth_charge_lookup,14294,-0.005985323176320435,0.019399894837769428,0.0,51
nominal_budget,ml_monotonic_hgb,14294,-0.007620159710463642,0.023977147313703612,0.0,51
nominal_budget,pstar_depth_only,6933,-0.13959556512060975,0.2485375653986753,0.0,52
nominal_budget,traditional_depth_charge_lookup,6933,-0.005923258625997412,0.01960080143707291,0.0,52
nominal_budget,ml_monotonic_hgb,6933,-0.007914737219043259,0.024272880177426803,0.0,52
nominal_budget,pstar_depth_only,31382,-0.1151196712973785,0.21230910819247392,0.0,53
nominal_budget,traditional_depth_charge_lookup,31382,-0.009397120240586372,0.017217707943873964,0.0,53
nominal_budget,ml_monotonic_hgb,31382,-0.008621052821643032,0.019225309816143604,0.0,53
nominal_budget,pstar_depth_only,29664,-0.11520724528634907,0.21208363985061376,0.0,54
nominal_budget,traditional_depth_charge_lookup,29664,-0.009273669749158936,0.017033077616684104,0.0,54
nominal_budget,ml_monotonic_hgb,29664,-0.00852027504444199,0.01911185163198034,0.0,54
nominal_budget,pstar_depth_only,16836,-0.12957362745303225,0.24398707864604585,0.0,55
nominal_budget,traditional_depth_charge_lookup,16836,-0.00605272778444599,0.019048823374593175,0.0,55
nominal_budget,ml_monotonic_hgb,16836,-0.007655520462329245,0.02393351031269226,0.0,55
nominal_budget,pstar_depth_only,38925,-0.1563948176791651,0.24810358271473595,0.0,56
nominal_budget,traditional_depth_charge_lookup,38925,-0.0038214145768530995,0.019348209442190876,0.0,56
nominal_budget,ml_monotonic_hgb,38925,-0.008896350827824322,0.024741799590598863,0.0,56
nominal_budget,pstar_depth_only,12928,0.19836196716076587,0.3451466945853611,0.0,57
nominal_budget,traditional_depth_charge_lookup,12928,-0.016032312424409383,0.02173181430506322,0.0,57
nominal_budget,ml_monotonic_hgb,12928,0.006494219101503467,0.0262828552968542,0.0,57
nominal_budget,pstar_depth_only,15919,0.18389798128388815,0.29750547643283,0.0,58
nominal_budget,traditional_depth_charge_lookup,15919,-0.018869135025732644,0.021322052059896693,0.0,58
nominal_budget,ml_monotonic_hgb,15919,0.0005681628222691266,0.016334294044539167,0.0,58
nominal_budget,pstar_depth_only,13861,0.18023549988953494,0.34395099248628247,0.0,59
nominal_budget,traditional_depth_charge_lookup,13861,-0.017075993113355326,0.02466469146339729,0.0,59
nominal_budget,ml_monotonic_hgb,13861,0.004373445102392052,0.038531168292576815,0.0,59
nominal_budget,pstar_depth_only,10133,0.13380754413539517,0.2919710615038038,0.0,60
nominal_budget,traditional_depth_charge_lookup,10133,-0.016894750193157622,0.02413737185490334,0.0,60
nominal_budget,ml_monotonic_hgb,10133,0.0005576762156362587,0.04432695215666667,0.0,60
nominal_budget,pstar_depth_only,11287,0.13244041587484345,0.2938596654554573,0.0,61
nominal_budget,traditional_depth_charge_lookup,11287,-0.017268184843270164,0.024123160265634918,0.0,61
nominal_budget,ml_monotonic_hgb,11287,-0.0006278325880671883,0.04229702993817655,0.0,61
nominal_budget,pstar_depth_only,11911,0.15964971705649755,0.33860150512389353,0.0,62
nominal_budget,traditional_depth_charge_lookup,11911,-0.01742002310967243,0.02414338849244591,0.0,62
nominal_budget,ml_monotonic_hgb,11911,0.0025920495374802763,0.038409155476297564,0.0,62
nominal_budget,pstar_depth_only,14779,0.25254762693058197,0.3796783601259386,0.0,63
nominal_budget,traditional_depth_charge_lookup,14779,-0.018714215040122533,0.023488632441707204,0.0,63
nominal_budget,ml_monotonic_hgb,14779,0.00704916370507757,0.027391967143377483,0.0,63
nominal_budget,pstar_depth_only,11904,0.3489835751747563,0.4606994859782504,0.0,65
nominal_budget,traditional_depth_charge_lookup,11904,-0.01995578674599224,0.023839332664601382,0.0,65
nominal_budget,ml_monotonic_hgb,11904,0.012826983078643616,0.024500717586386066,0.0,65
first_center_cm_1p5,pstar_depth_only,1911,0.2057684698030184,0.41729380409106015,0.0,44
first_center_cm_1p5,traditional_depth_charge_lookup,1911,-0.019160818846105387,0.02873178820189166,0.0,44
first_center_cm_1p5,ml_monotonic_hgb,1911,0.006235568188442906,0.033597182735805246,0.0,44
first_center_cm_1p5,pstar_depth_only,22999,0.16568703218889339,0.377632219544293,0.0,45
first_center_cm_1p5,traditional_depth_charge_lookup,22999,-0.0179353877805862,0.02903626459488857,0.0,45
first_center_cm_1p5,ml_monotonic_hgb,22999,0.00494898143358574,0.03382451284857026,0.0,45
first_center_cm_1p5,pstar_depth_only,676,0.20136077090629861,0.3798572964023911,0.0,46
first_center_cm_1p5,traditional_depth_charge_lookup,676,-0.017049022563753187,0.02857202912170407,0.0,46
first_center_cm_1p5,ml_monotonic_hgb,676,0.009189135094242741,0.031519767386036304,0.0,46
first_center_cm_1p5,pstar_depth_only,5160,0.16065071759564892,0.35723136796888744,0.0,47
first_center_cm_1p5,traditional_depth_charge_lookup,5160,-0.015377255358884189,0.02721262911143371,0.0,47
first_center_cm_1p5,ml_monotonic_hgb,5160,0.007614708163618426,0.03064275326296425,0.0,47
first_center_cm_1p5,pstar_depth_only,13175,0.25678950608129875,0.45261228030300954,0.0,48
first_center_cm_1p5,traditional_depth_charge_lookup,13175,-0.02008919533073571,0.028996318230092254,0.0,48
first_center_cm_1p5,ml_monotonic_hgb,13175,0.008658406696716458,0.032641490984490686,0.0,48
first_center_cm_1p5,pstar_depth_only,13921,0.24269337923053066,0.45117389676128833,0.0,49
first_center_cm_1p5,traditional_depth_charge_lookup,13921,-0.019869336586741008,0.028932803446692953,0.0,49
first_center_cm_1p5,ml_monotonic_hgb,13921,0.008310178273898829,0.032891057475405674,0.0,49
first_center_cm_1p5,pstar_depth_only,34254,-0.19285701349801573,0.28933933624929314,0.0,50
first_center_cm_1p5,traditional_depth_charge_lookup,34254,-0.0056905242054246415,0.02226543538209479,0.0,50
first_center_cm_1p5,ml_monotonic_hgb,34254,-0.011753043121762521,0.028662108891748653,0.0,50
first_center_cm_1p5,pstar_depth_only,14294,-0.15972179856104454,0.2907712681947627,0.0,51
first_center_cm_1p5,traditional_depth_charge_lookup,14294,-0.007049962028676251,0.02407704039273557,0.0,51
first_center_cm_1p5,ml_monotonic_hgb,14294,-0.00899675280247472,0.028756003484857486,0.0,51
first_center_cm_1p5,pstar_depth_only,6933,-0.16532859041377249,0.2903033794737806,0.0,52
first_center_cm_1p5,traditional_depth_charge_lookup,6933,-0.006938670418339177,0.024303191388137847,0.0,52
first_center_cm_1p5,ml_monotonic_hgb,6933,-0.009601657329906338,0.029515377460316867,0.0,52
first_center_cm_1p5,pstar_depth_only,31382,-0.13674413433882848,0.2494212104780254,0.0,53
first_center_cm_1p5,traditional_depth_charge_lookup,31382,-0.011133699997873437,0.02092872958121501,0.0,53
first_center_cm_1p5,ml_monotonic_hgb,31382,-0.010027692633260308,0.02329528755042681,0.0,53
first_center_cm_1p5,pstar_depth_only,29664,-0.1368764404691887,0.24909856220520482,0.0,54
first_center_cm_1p5,traditional_depth_charge_lookup,29664,-0.010964581269102724,0.020752394272631404,0.0,54
first_center_cm_1p5,ml_monotonic_hgb,29664,-0.010135810854336177,0.023044565518730718,0.0,54
first_center_cm_1p5,pstar_depth_only,16836,-0.1530898914080417,0.28521655614846547,0.0,55
first_center_cm_1p5,traditional_depth_charge_lookup,16836,-0.0071095732140896055,0.02366001862737196,0.0,55
first_center_cm_1p5,ml_monotonic_hgb,16836,-0.008933140557157757,0.028942634015908013,0.0,55
first_center_cm_1p5,pstar_depth_only,38925,-0.18456034418567235,0.2892818639537664,0.0,56
first_center_cm_1p5,traditional_depth_charge_lookup,38925,-0.0044681720459741016,0.024068600800588116,0.0,56
first_center_cm_1p5,ml_monotonic_hgb,38925,-0.010529586214178181,0.029709648476271982,0.0,56
first_center_cm_1p5,pstar_depth_only,12928,0.251882798063528,0.4561438071217013,0.0,57
first_center_cm_1p5,traditional_depth_charge_lookup,12928,-0.020161459200277065,0.028514205950581645,0.0,57
first_center_cm_1p5,ml_monotonic_hgb,12928,0.008371495825445451,0.03309316030032396,0.0,57
first_center_cm_1p5,pstar_depth_only,15919,0.2329359879182044,0.3887535794449017,0.0,58
first_center_cm_1p5,traditional_depth_charge_lookup,15919,-0.024082495469347737,0.027657976393576412,0.0,58
first_center_cm_1p5,ml_monotonic_hgb,15919,0.0010520587268573918,0.019366017539569097,0.0,58
first_center_cm_1p5,pstar_depth_only,13861,0.22270520417353679,0.4544336657806619,0.0,59
first_center_cm_1p5,traditional_depth_charge_lookup,13861,-0.021381239996673095,0.03237011032183865,0.0,59
first_center_cm_1p5,ml_monotonic_hgb,13861,0.004494507948102282,0.04249284468957321,0.0,59
first_center_cm_1p5,pstar_depth_only,10133,0.1526848994877293,0.38102323206320454,0.0,60
first_center_cm_1p5,traditional_depth_charge_lookup,10133,-0.02096694579812001,0.03134142109804291,0.0,60
first_center_cm_1p5,ml_monotonic_hgb,10133,-0.0005633347764835946,0.04425338696224018,0.0,60
first_center_cm_1p5,pstar_depth_only,11287,0.151259992297646,0.38365891729578055,0.0,61
first_center_cm_1p5,traditional_depth_charge_lookup,11287,-0.021381964253370883,0.030902972412447015,0.0,61
first_center_cm_1p5,ml_monotonic_hgb,11287,-0.0012244704890080904,0.04262638275806735,0.0,61
first_center_cm_1p5,pstar_depth_only,11911,0.19800960314844976,0.44679457520224136,0.0,62
