method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,curvature_energy_bin,curved,1562,-1.9449427835666193,6.348818711847665,9.251782071369309,0.4346991037131882,0.16069142125480154
compact_waveform_transformer,curvature_energy_bin,curved,1562,-3.3869711747837687,6.5612033913629215,7.977033890986422,0.499359795134443,0.2029449423815621
derivative_gate_transformer_new,curvature_energy_bin,curved,1562,-0.20122018014874404,5.38146819531775,7.53609468942252,0.3559539052496799,0.09795134443021766
gradient_boosted_trees,curvature_energy_bin,curved,1562,-0.19268034606433335,3.514652044862685,5.232608256280478,0.18629961587708066,0.03393085787451985
mlp,curvature_energy_bin,curved,1562,-0.5950816257932117,3.945697133530736,5.751545625247261,0.23431498079385404,0.04673495518565941
ridge,curvature_energy_bin,curved,1562,-0.6414526520720552,4.22017915749238,5.996056859727261,0.24647887323943662,0.04737516005121639
traditional_time_warped_template_cfd,curvature_energy_bin,curved,1562,0.27779473717660674,0.9338751476628933,0.8929901572959608,0.0,0.0
1d_cnn,curvature_energy_bin,moderate,1938,-1.085647447948734,4.691161573687881,7.260648254473454,0.3126934984520124,0.1021671826625387
compact_waveform_transformer,curvature_energy_bin,moderate,1938,1.7029861199146534,6.002891712008008,8.035797437757866,0.4298245614035088,0.12332301341589268
derivative_gate_transformer_new,curvature_energy_bin,moderate,1938,1.7434380672332574,5.3627104458201345,7.576800257135307,0.3797729618163055,0.09958720330237358
gradient_boosted_trees,curvature_energy_bin,moderate,1938,-0.21606953761472525,3.434318776788535,5.917050112292538,0.1609907120743034,0.04489164086687306
mlp,curvature_energy_bin,moderate,1938,-0.3757092701461491,3.8731037153860024,6.1054772579027015,0.21259029927760578,0.05056759545923633
ridge,curvature_energy_bin,moderate,1938,-0.6621993295750599,4.079760973804552,6.2328104394041,0.2347781217750258,0.04489164086687306
traditional_time_warped_template_cfd,curvature_energy_bin,moderate,1938,0.22901427389690399,0.9332573414437548,0.857190492708219,0.0,0.0
1d_cnn,curvature_energy_bin,smooth,1966,-2.441860897686884,4.840604812964099,6.883036723396637,0.3748728382502543,0.10274669379450661
compact_waveform_transformer,curvature_energy_bin,smooth,1966,-0.036015116723323304,4.684813021797883,6.816815133245319,0.2904374364191251,0.0686673448626653
derivative_gate_transformer_new,curvature_energy_bin,smooth,1966,0.3945101268126132,4.6081665918890256,6.781332796284264,0.280264496439471,0.0681586978636826
gradient_boosted_trees,curvature_energy_bin,smooth,1966,-0.5918798489366212,3.193638947527612,5.787240192400814,0.14445574771108852,0.0422177009155646
mlp,curvature_energy_bin,smooth,1966,-1.0989083132757975,3.870534983939037,6.022684231029377,0.19074262461851474,0.04425228891149542
ridge,curvature_energy_bin,smooth,1966,0.2432387404045801,3.7647053641343877,6.221737367122507,0.2121057985757884,0.05239064089521872
traditional_time_warped_template_cfd,curvature_energy_bin,smooth,1966,0.0774464216177034,0.9385743283910635,0.8672572866616164,0.0,0.0
1d_cnn,derivative_onset_bin,nominal,1864,-2.690713831966439,4.717782706559096,5.950933715634535,0.35783261802575106,0.08476394849785408
compact_waveform_transformer,derivative_onset_bin,nominal,1864,-1.4276520159262773,5.905009213395167,6.8973787768004104,0.3916309012875536,0.11373390557939914
