method,run,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,42,657,1.971466469618676,6.085557977249282,6.906253107598556,0.4368340943683409,0.1126331811263318
1d_cnn,50,680,-3.259552947479575,13.828043303348824,13.3836198536443,0.4514705882352941,0.2852941176470588
1d_cnn,57,670,0.23795529422272205,5.67339731764373,7.036427436151438,0.373134328358209,0.0626865671641791
1d_cnn,58,654,-3.712806442228644,5.500272859138006,5.716349603956758,0.45871559633027525,0.1452599388379205
1d_cnn,60,720,-1.336977611451755,4.621494229977772,6.909559765226709,0.2763888888888889,0.08333333333333333
1d_cnn,62,720,-2.120097021213084,4.34839013726602,5.04321153200028,0.2902777777777778,0.07361111111111111
1d_cnn,64,720,-2.9892864929421066,4.403534475096327,5.313742680893951,0.34444444444444444,0.09583333333333334
1d_cnn,65,645,-2.558567420947721,4.160204656734837,5.434123677669892,0.34418604651162793,0.09922480620155039
compact_waveform_transformer,42,657,2.748721967192864,6.15861243276332,6.43167740346158,0.4353120243531202,0.1689497716894977
compact_waveform_transformer,50,680,-2.397433609013668,13.56176428159502,12.98226470461993,0.4294117647058823,0.3088235294117647
compact_waveform_transformer,57,670,0.6913202614765908,5.629707819612327,5.956548229729627,0.3805970149253731,0.10149253731343283
compact_waveform_transformer,58,654,-2.926876938198779,6.361008135855084,6.328692213538122,0.45565749235474007,0.12385321100917432
compact_waveform_transformer,60,720,0.4623328110343756,6.303841858842297,6.9838913048904425,0.42777777777777776,0.1
compact_waveform_transformer,62,720,0.0528612608215297,5.82432840664708,6.822968807450169,0.39444444444444443,0.1
compact_waveform_transformer,64,720,-0.8554474609880129,5.386931449554776,5.894818382504232,0.34444444444444444,0.05
compact_waveform_transformer,65,645,-0.5575551186778807,4.994019276835047,5.655429441673097,0.3302325581395349,0.06356589147286822
derivative_gate_transformer_new,42,657,3.740369319929908,5.014675671049913,5.375137461045024,0.4140030441400304,0.1461187214611872
derivative_gate_transformer_new,50,680,0.3262211367989236,14.001484477480762,13.970514730764485,0.38088235294117645,0.2911764705882353
derivative_gate_transformer_new,57,670,1.5572080658207468,4.930228665292054,5.255218016412104,0.31343283582089554,0.06865671641791045
derivative_gate_transformer_new,58,654,-1.7167603349489857,5.551443817594156,5.4168488742730005,0.38073394495412843,0.06574923547400612
derivative_gate_transformer_new,60,720,1.4299485761656587,5.333486433816498,6.23082032545219,0.35694444444444445,0.04027777777777778
derivative_gate_transformer_new,62,720,1.2199965277199682,5.137724424052603,5.478118005538289,0.35,0.030555555555555555
derivative_gate_transformer_new,64,720,-0.16217310979297034,4.644947668286097,5.338608626029757,0.2763888888888889,0.03194444444444444
derivative_gate_transformer_new,65,645,-0.4718365591608382,4.3421715015945015,4.940783411712153,0.2248062015503876,0.03565891472868217
gradient_boosted_trees,42,657,2.9682957315771006,3.028424684077275,3.2265268466112205,0.30441400304414,0.0410958904109589
gradient_boosted_trees,50,680,0.3861242873875952,13.262380922102626,13.345513969958555,0.275,0.2647058823529412
gradient_boosted_trees,57,670,0.70055249007941,2.012523509540845,2.759246086112162,0.10298507462686567,0.008955223880597015
gradient_boosted_trees,58,654,-3.349792564782244,2.86146413460415,3.1369235285226633,0.26146788990825687,0.00764525993883792
gradient_boosted_trees,60,720,-0.463510639708689,3.559467458382966,3.29365046803141,0.12222222222222222,0.002777777777777778
gradient_boosted_trees,62,720,-1.2723013169075552,2.618954435912908,2.6946779321542733,0.06111111111111111,0.002777777777777778
gradient_boosted_trees,64,720,-1.6614952916482153,2.7353914506211168,2.8125107287023408,0.06388888888888888,0.001388888888888889
gradient_boosted_trees,65,645,-2.185701363789191,2.9256559542193887,2.8455056874858746,0.12713178294573643,0.0
mlp,42,657,2.7313731561329817,3.842273157321963,4.187712349938356,0.3546423135464231,0.0532724505327245
mlp,50,680,-0.5889625785772958,13.213874044236823,12.89270887200513,0.2985294117647059,0.2661764705882353
mlp,57,670,1.1176678445051054,3.1505791631690565,3.3889573087403972,0.12686567164179105,0.008955223880597015
mlp,58,654,-2.7249695723430207,3.747114210692721,3.8468282376972684,0.29204892966360857,0.03363914373088685
mlp,60,720,-0.6536362984029584,3.924342614469481,3.952739903210732,0.2,0.005555555555555556
mlp,62,720,-1.1874676153124808,3.70416959981058,3.6617380725588293,0.14722222222222223,0.008333333333333333
mlp,64,720,-2.083241469685996,3.4876753004437657,3.3531848118907424,0.12916666666666668,0.001388888888888889
mlp,65,645,-2.435560817801246,3.4232054617359715,3.366888226018177,0.15193798449612403,0.004651162790697674
ridge,42,657,3.2492699966108365,4.442530792724129,4.208190694206213,0.3531202435312024,0.0532724505327245
ridge,50,680,-0.7409029141594421,13.552896013609063,13.323065134822274,0.35,0.27058823529411763
ridge,57,670,0.8467600647015328,4.168295467343601,4.229528131729545,0.24925373134328357,0.014925373134328358
ridge,58,654,-2.3979682913541867,4.295079616122474,4.032567687765351,0.3012232415902141,0.0382262996941896
ridge,60,720,-0.2591871377908084,3.555649054435726,3.518069426515677,0.1736111111111111,0.004166666666666667
ridge,62,720,-1.0235209348058811,3.5695007137858275,3.7510715019867154,0.15694444444444444,0.002777777777777778
ridge,64,720,-1.538350432824232,3.2944337840003493,3.1977511351857304,0.1375,0.0
ridge,65,645,-1.2545003784003672,3.240802490837968,3.2783271515263945,0.13333333333333333,0.007751937984496124
traditional_time_warped_template_cfd,42,657,-0.3463973922597549,1.1822386262748936,1.114269383241726,0.0,0.0
traditional_time_warped_template_cfd,50,680,-0.2828472380233755,0.3315507568470144,0.37128573010849586,0.0,0.0
traditional_time_warped_template_cfd,57,670,-0.938812909737571,0.6718357333205979,0.6337294471271379,0.0,0.0
traditional_time_warped_template_cfd,58,654,0.6431725206880312,0.7241659103199258,0.6753185334948801,0.0,0.0
traditional_time_warped_template_cfd,60,720,0.5299463050972486,0.7236448117965396,0.6472342345802363,0.0,0.0
traditional_time_warped_template_cfd,62,720,0.5815605401952332,0.6085157314743033,0.5719319075700371,0.0,0.0
traditional_time_warped_template_cfd,64,720,0.8936209755669073,0.7105550279097923,0.6648833523594693,0.0,0.0
traditional_time_warped_template_cfd,65,645,0.7641237505002882,1.18497914245673,1.08374717966166,0.0,0.0
