method,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns,calibration_slope,q_template_mse,failure_rate_abs_gt_5ns,bias_ns_ci_low,bias_ns_ci_high,sigma68_ns_ci_low,sigma68_ns_ci_high,rms_ns_ci_low,rms_ns_ci_high,tail_fraction_abs_gt_5ns_ci_low,tail_fraction_abs_gt_5ns_ci_high,tail_fraction_abs_gt_10ns_ci_low,tail_fraction_abs_gt_10ns_ci_high,calibration_slope_ci_low,calibration_slope_ci_high,q_template_mse_ci_low,q_template_mse_ci_high,failure_rate_abs_gt_5ns_ci_low,failure_rate_abs_gt_5ns_ci_high
traditional_median_template_cfd_timewalk_shape,4926,0.39045686557335124,0.9257884726830388,0.9458105626695478,0.0,0.0,0.993833827193964,0.18158701089640747,0.0,-0.18454372548248751,0.6028387614312124,0.6779457744187007,1.074157924112565,0.7638377545595624,1.030263920096728,0.0,0.0,0.0,0.0,0.991921867555005,0.9958113944662677,0.16545225280627893,0.1980254160119225,0.0,0.0
gradient_boosted_trees,4926,-0.48728905689744817,3.3305729052662514,3.9842123125439417,0.14453917986195697,0.028623629719853837,1.0141750720981642,0.18158701089640747,0.14453917986195697,-1.4334695962053787,0.44378689816515365,2.7163504497896898,3.774894661377537,3.2524007641575614,4.7767959888708615,0.09660466176137222,0.19085082723250657,0.005751170034625346,0.07160795997666132,1.0041805370789263,1.0227666077810196,0.16644397172071013,0.19995040203153266,0.09660466176137222,0.19085082723250657
mlp,4926,-0.541539098644821,3.802215788787766,4.278267764348142,0.19285424279334146,0.02984165651644336,1.0053718345711562,0.18158701089640747,0.19285424279334146,-1.5206596381097275,0.3479842063431642,3.3597581312938707,4.286602314937133,3.691543268595534,4.985323503730415,0.14006210253161472,0.2510224477244772,0.006520532642316827,0.071372342086756,0.9978176804698532,1.013211913521552,0.16614332557355016,0.19802784049054464,0.14006210253161472,0.2510224477244772
ridge,4926,-0.027349200675519825,3.920470184631286,4.467208674036914,0.2023954526999594,0.03532277710109622,1.0161328329055817,0.18158701089640747,0.2023954526999594,-0.6760641533399999,0.4589457407690522,3.4027435771823753,4.4793794537463985,3.604581016590184,5.407938743398343,0.13630953299029452,0.2649959699391798,0.004637594806442542,0.08676261187957689,1.0081298432475025,1.0259953991843194,0.1666043678708009,0.19976826312697385,0.13630953299029452,0.2649959699391798
shape_time_gate_transformer_new,4926,0.22854523780804747,5.308621328123544,7.017355647246766,0.3493706861550954,0.08993097848152659,0.9734737614509292,0.18158701089640747,0.3493706861550954,-0.7169311591573594,0.8333613014172061,4.958491969796114,5.793513563006281,6.470758721823228,7.598001095501709,0.31643623233796275,0.38190427611584776,0.05915320588458245,0.13371972618654787,0.9612503943736724,0.9845729531067058,0.16659846931201194,0.19583273275223606,0.31643623233796275,0.38190427611584776
1d_cnn,4926,0.5160480376275016,5.541416086040594,7.077958585703002,0.3692651238327243,0.1027202598457166,1.0196859374669702,0.18158701089640747,0.3692651238327243,-0.42952298658230936,1.1581261638451323,5.009993825407305,6.275088572454031,6.599300472972958,7.571217293092967,0.32528263228434445,0.415844259232904,0.07232728652836272,0.14252036093062345,1.0047303985305276,1.03227758421008,0.1658853903126713,0.19799018067009053,0.32528263228434445,0.415844259232904
compact_waveform_transformer,4926,1.2522156560853084,6.1457273142433895,7.026384572774572,0.4358505887129517,0.11327649208282582,1.037795449388927,0.18158701089640747,0.4358505887129517,0.37970878333381664,2.0183850953246782,5.855565746491327,6.585952518502875,6.451842863893998,7.5244024289796,0.41602823493108415,0.4545225683859692,0.08733067700203453,0.13986949702739174,1.0263146481433019,1.0495437017670624,0.16584851003765216,0.19683201641037038,0.41602823493108415,0.4545225683859692
