ablation,n_features,sigma68_ns,sigma68_ns_ci_low,sigma68_ns_ci_high,bias_ns,tail_fraction_abs_gt_5ns,delta_sigma68_vs_full_ns
drop_derivative_features,34,3.309959019750074,2.7353622867357803,3.746943778604243,-0.5561490654689247,0.14535119772634997,-0.0431935846465854
full_derivative_gradient_boosted_trees,77,3.3531526043966595,2.876649562393811,3.7734252757904856,-0.51479308980853,0.14758424685343077,0.0
amplitude_cfd_no_derivative,5,3.93706882758625,3.6243740812890564,4.3460897984864735,-0.048658951931745964,0.2170117742590337,0.5839162231895907
derivative_only,43,3.9528944330976707,3.600011776478079,4.702219708371853,-0.15026254313122414,0.21619975639464067,0.5997418287010112
late_tail_curvature_window_only,17,4.3750458556193665,3.9788548859811304,5.096469389780053,0.10935127049997528,0.2620787657328461,1.021893251222707
onset_derivative_window_only,14,4.673357797979595,4.04500945204385,5.981322927505241,-0.29165626920621757,0.2986195696305319,1.320205193582935
pretrigger_derivative_only,7,17.75130312074745,16.691588843725594,19.616298378997282,-3.1208656479151964,0.5464880227365002,14.398150516350793
