method,split,n,bias_median_frac,res68_abs_frac,full_rms_frac,within_25pct,chi2_ndf_unit_frac,target_a_order_violation_rate,prediction_order_violation_rate,res68_ci95_low,res68_ci95_high,prediction_order_violation_ci95_low,prediction_order_violation_ci95_high
traditional_bins,leave-one-run-out,4055,-0.0013324838428306438,0.3541172335960003,0.6099709900736466,0.49247842170160294,2.9670457008505666,0.4933168527405658,0.4702441416511962,0.3430545329926571,0.36875415503257547,0.45769275079101707,0.4788857864786577
ml_monotonic_residual,leave-one-run-out,4055,-0.0673332468907881,0.36017303925384836,0.5585808995539505,0.46757090012330454,2.4051920573208725,0.49302421009437836,0.4334724432301518,0.35126690914146963,0.3720718463007442,0.4191517910600394,0.4405910325133501
ml_shuffled_depth_control,leave-one-run-out,4055,-0.0796082881643774,0.36356884599258105,0.55675533690196,0.4651048088779285,2.345068073583357,0.49434035909445745,0.4522162951991113,0.3543401433752831,0.374971836997899,0.4372695095624703,0.4596497541906763
