event_id,pair,method,residual_ns,heldout_run
59:454257:2826:65245,B6-B8,tcn_unweighted,0.9689083490294905,59
59:454273:2842:65261,B4-B6,tcn_unweighted,0.5439090713159729,59
59:454273:2842:65261,B4-B8,tcn_unweighted,0.02401524603976668,59
59:454273:2842:65261,B6-B8,tcn_unweighted,-0.5198938252762062,59
59:454370:2933:65358,B4-B6,tcn_unweighted,-0.9228126275040864,59
59:454370:2933:65358,B4-B8,tcn_unweighted,-0.9783528741052763,59
59:454370:2933:65358,B6-B8,tcn_unweighted,-0.055540246601189835,59
59:454418:2979:65406,B4-B6,tcn_unweighted,0.051813999591331594,59
59:454418:2979:65406,B4-B8,tcn_unweighted,-0.7851165267835825,59
59:454418:2979:65406,B6-B8,tcn_unweighted,-0.836930526374914,59
59:454483:3035:65471,B4-B6,tcn_unweighted,3.503605084425203,59
59:454483:3035:65471,B4-B8,tcn_unweighted,-0.14556187631757922,59
59:454483:3035:65471,B6-B8,tcn_unweighted,-3.6491669607427824,59
59:454484:3036:65472,B4-B6,tcn_unweighted,0.5383254240911626,59
59:454484:3036:65472,B4-B8,tcn_unweighted,0.4107601608706375,59
59:454484:3036:65472,B6-B8,tcn_unweighted,-0.12756526322052508,59
59:454499:3048:65487,B4-B6,tcn_unweighted,-0.9428172761517715,59
59:454499:3048:65487,B4-B8,tcn_unweighted,0.5415417486877914,59
59:454499:3048:65487,B6-B8,tcn_unweighted,1.4843590248395628,59
59:454501:3049:65489,B4-B6,tcn_unweighted,-0.983408146293776,59
59:454501:3049:65489,B4-B8,tcn_unweighted,-1.2892624923901579,59
59:454501:3049:65489,B6-B8,tcn_unweighted,-0.30585434609638185,59
59:454593:3164:65581,B4-B6,tcn_unweighted,0.05353275567470206,59
59:454593:3164:65581,B4-B8,tcn_unweighted,-0.3844657571258807,59
59:454593:3164:65581,B6-B8,tcn_unweighted,-0.4379985128005828,59
59:454714:3278:65702,B4-B6,tcn_unweighted,0.46521155272230885,59
59:454714:3278:65702,B4-B8,tcn_unweighted,0.7270167560526772,59
59:454714:3278:65702,B6-B8,tcn_unweighted,0.2618052033303684,59
59:454772:3332:65760,B4-B6,tcn_unweighted,0.42278844337575805,59
59:454772:3332:65760,B4-B8,tcn_unweighted,0.8076355757284119,59
59:454772:3332:65760,B6-B8,tcn_unweighted,0.3848471323526539,59
59:454829:3384:65817,B4-B6,tcn_unweighted,-2.485907429087902,59
59:454829:3384:65817,B4-B8,tcn_unweighted,-1.4135607859955144,59
59:454829:3384:65817,B6-B8,tcn_unweighted,1.0723466430923878,59
59:454858:3413:65846,B4-B6,tcn_unweighted,0.0625380934069284,59
59:454858:3413:65846,B4-B8,tcn_unweighted,1.1261656279771017,59
59:454858:3413:65846,B6-B8,tcn_unweighted,1.0636275345701733,59
59:454886:3440:65874,B4-B6,tcn_unweighted,0.5265195688297268,59
59:454886:3440:65874,B4-B8,tcn_unweighted,0.4256881815452047,59
59:454886:3440:65874,B6-B8,tcn_unweighted,-0.10083138728452212,59
59:454905:3456:65893,B4-B6,tcn_unweighted,-1.01362721052476,59
59:454905:3456:65893,B4-B8,tcn_unweighted,2.075627959556577,59
59:454905:3456:65893,B6-B8,tcn_unweighted,3.089255170081337,59
59:454994:3543:65982,B4-B6,tcn_unweighted,-0.572527707399523,59
59:454994:3543:65982,B4-B8,tcn_unweighted,-1.235369144111317,59
59:454994:3543:65982,B6-B8,tcn_unweighted,-0.6628414367117941,59
59:455032:3579:66020,B4-B6,tcn_unweighted,1.068454851260043,59
59:455032:3579:66020,B4-B8,tcn_unweighted,-0.22665692311030483,59
59:455032:3579:66020,B6-B8,tcn_unweighted,-1.2951117743703477,59
59:455140:3715:66128,B4-B6,tcn_unweighted,0.40477519521900973,59
59:455140:3715:66128,B4-B8,tcn_unweighted,0.8131026055694122,59
59:455140:3715:66128,B6-B8,tcn_unweighted,0.40832741035040243,59
59:455167:3739:66155,B4-B6,tcn_unweighted,0.351055237173334,59
59:455167:3739:66155,B4-B8,tcn_unweighted,-29.147864324497085,59
59:455167:3739:66155,B6-B8,tcn_unweighted,-29.49891956167042,59
59:455185:3756:66173,B4-B6,tcn_unweighted,-0.9580167917962825,59
59:455185:3756:66173,B4-B8,tcn_unweighted,0.21720066316794373,59
59:455185:3756:66173,B6-B8,tcn_unweighted,1.1752174549642262,59
59:455217:3785:66205,B4-B6,tcn_unweighted,0.7571498671078203,59
59:455217:3785:66205,B4-B8,tcn_unweighted,-0.1843478752170853,59
59:455217:3785:66205,B6-B8,tcn_unweighted,-0.9414977423249056,59
59:455252:3818:66240,B4-B6,tcn_unweighted,0.03448600049306094,59
59:455252:3818:66240,B4-B8,tcn_unweighted,-2.341723314221518,59
59:455252:3818:66240,B6-B8,tcn_unweighted,-2.376209314714579,59
59:455274:3840:66262,B4-B6,tcn_unweighted,-1.29681723109465,59
59:455274:3840:66262,B4-B8,tcn_unweighted,0.34895997685066504,59
59:455274:3840:66262,B6-B8,tcn_unweighted,1.645777207945315,59
59:455291:3855:66279,B4-B6,tcn_unweighted,4.065006206750979,59
59:455291:3855:66279,B4-B8,tcn_unweighted,4.668244446622019,59
59:455291:3855:66279,B6-B8,tcn_unweighted,0.6032382398710396,59
59:455298:3861:66286,B4-B6,tcn_unweighted,0.381848611326717,59
59:455298:3861:66286,B4-B8,tcn_unweighted,0.9259908754948967,59
59:455298:3861:66286,B6-B8,tcn_unweighted,0.5441422641681797,59
59:455351:3911:66339,B4-B6,tcn_unweighted,-2.1634369911492186,59
59:455351:3911:66339,B4-B8,tcn_unweighted,-1.350072789860512,59
59:455351:3911:66339,B6-B8,tcn_unweighted,0.8133642012887066,59
59:455483:4027:66471,B4-B6,tcn_unweighted,0.5007052387785365,59
59:455483:4027:66471,B4-B8,tcn_unweighted,0.832028096822583,59
59:455483:4027:66471,B6-B8,tcn_unweighted,0.3313228580440466,59
59:455611:4147:66599,B4-B6,tcn_unweighted,-0.9421953253457644,59
59:455611:4147:66599,B4-B8,tcn_unweighted,-1.148894831264002,59
59:455611:4147:66599,B6-B8,tcn_unweighted,-0.2066995059182375,59
59:455717:4245:66705,B4-B6,tcn_unweighted,1.0691065966319613,59
59:455717:4245:66705,B4-B8,tcn_unweighted,0.13859600588314436,59
59:455717:4245:66705,B6-B8,tcn_unweighted,-0.9305105907488169,59
59:455876:4391:66864,B4-B6,tcn_unweighted,-0.13645951957483504,59
59:455876:4391:66864,B4-B8,tcn_unweighted,0.3586368548510137,59
59:455876:4391:66864,B6-B8,tcn_unweighted,0.49509637442584875,59
59:455906:4418:66894,B4-B6,tcn_unweighted,-0.4410852865526991,59
59:455906:4418:66894,B4-B8,tcn_unweighted,-1.3431364844106568,59
59:455906:4418:66894,B6-B8,tcn_unweighted,-0.9020511978579577,59
59:456010:4516:66998,B4-B6,tcn_unweighted,-0.8149036949704325,59
59:456010:4516:66998,B4-B8,tcn_unweighted,-2.3938309056712725,59
59:456010:4516:66998,B6-B8,tcn_unweighted,-1.57892721070084,59
59:456173:4669:67161,B4-B6,tcn_unweighted,0.5535969064874706,59
59:456173:4669:67161,B4-B8,tcn_unweighted,0.6549151355728853,59
59:456173:4669:67161,B6-B8,tcn_unweighted,0.10131822908541466,59
59:456178:4674:67166,B4-B6,tcn_unweighted,0.542671115198452,59
59:456178:4674:67166,B4-B8,tcn_unweighted,0.39911605099508307,59
59:456178:4674:67166,B6-B8,tcn_unweighted,-0.14355506420336894,59
59:456193:4687:67181,B4-B6,tcn_unweighted,0.5844660697937911,59
59:456193:4687:67181,B4-B8,tcn_unweighted,0.15836112541688863,59
59:456193:4687:67181,B6-B8,tcn_unweighted,-0.4261049443769025,59
59:456203:4696:67191,B4-B6,tcn_unweighted,0.45328440858015284,59
59:456203:4696:67191,B4-B8,tcn_unweighted,-0.7317022931511872,59
59:456203:4696:67191,B6-B8,tcn_unweighted,-1.18498670173134,59
59:456228:4718:67216,B4-B6,tcn_unweighted,-0.9079792518551457,59
59:456228:4718:67216,B4-B8,tcn_unweighted,-1.7111264715848549,59
59:456228:4718:67216,B6-B8,tcn_unweighted,-0.8031472197297091,59
59:456248:4738:67236,B4-B6,tcn_unweighted,1.1106418158775213,59
59:456248:4738:67236,B4-B8,tcn_unweighted,1.669610009866787,59
59:456248:4738:67236,B6-B8,tcn_unweighted,0.5589681939892657,59
59:456291:4780:67279,B4-B6,tcn_unweighted,0.4821314999851083,59
59:456291:4780:67279,B4-B8,tcn_unweighted,0.7637886525237221,59
59:456291:4780:67279,B6-B8,tcn_unweighted,0.2816571525386138,59
59:456360:4843:67348,B4-B6,tcn_unweighted,1.0547034276201046,59
59:456360:4843:67348,B4-B8,tcn_unweighted,0.20328485231389948,59
59:456360:4843:67348,B6-B8,tcn_unweighted,-0.8514185753062051,59
59:456403:4881:67391,B4-B6,tcn_unweighted,0.7921770665625232,59
59:456403:4881:67391,B4-B8,tcn_unweighted,1.4912359874219518,59
59:456403:4881:67391,B6-B8,tcn_unweighted,0.6990589208594287,59
59:456404:4882:67392,B4-B6,tcn_unweighted,1.5665961603725762,59
59:456404:4882:67392,B4-B8,tcn_unweighted,0.20517422346210168,59
59:456404:4882:67392,B6-B8,tcn_unweighted,-1.3614219369104745,59
59:456410:4888:67398,B4-B6,tcn_unweighted,-2.439398170970449,59
59:456410:4888:67398,B4-B8,tcn_unweighted,-3.2340857677760866,59
59:456410:4888:67398,B6-B8,tcn_unweighted,-0.7946875968056375,59
59:456447:4924:67435,B4-B6,tcn_unweighted,0.04243902878220496,59
59:456447:4924:67435,B4-B8,tcn_unweighted,-0.7646870199733584,59
59:456447:4924:67435,B6-B8,tcn_unweighted,-0.8071260487555634,59
59:456605:5076:67593,B4-B6,tcn_unweighted,-0.8890733721771227,59
59:456605:5076:67593,B4-B8,tcn_unweighted,-0.7747051915833154,59
59:456605:5076:67593,B6-B8,tcn_unweighted,0.11436818059380727,59
59:456615:5086:67603,B4-B6,tcn_unweighted,0.5691320643703506,59
59:456615:5086:67603,B4-B8,tcn_unweighted,0.6511807025992695,59
59:456615:5086:67603,B6-B8,tcn_unweighted,0.08204863822891895,59
59:456621:5092:67609,B4-B6,tcn_unweighted,0.840979619069067,59
59:456621:5092:67609,B4-B8,tcn_unweighted,1.076796877287343,59
59:456621:5092:67609,B6-B8,tcn_unweighted,0.23581725821827604,59
59:456660:5127:67648,B4-B6,tcn_unweighted,0.4290183309779323,59
59:456660:5127:67648,B4-B8,tcn_unweighted,0.2764540818731973,59
59:456660:5127:67648,B6-B8,tcn_unweighted,-0.15256424910473498,59
59:456914:5368:67902,B4-B6,tcn_unweighted,0.5039280756319471,59
59:456914:5368:67902,B4-B8,tcn_unweighted,0.5979437865983783,59
59:456914:5368:67902,B6-B8,tcn_unweighted,0.09401571096643124,59
59:457028:5471:68016,B4-B6,tcn_unweighted,1.5021123475741547,59
59:457028:5471:68016,B4-B8,tcn_unweighted,1.3043669607796744,59
59:457028:5471:68016,B6-B8,tcn_unweighted,-0.19774538679448028,59
59:457054:5496:68042,B4-B6,tcn_unweighted,0.5300014723993982,59
59:457054:5496:68042,B4-B8,tcn_unweighted,0.6770606564535271,59
59:457054:5496:68042,B6-B8,tcn_unweighted,0.14705918405412888,59
59:457235:5662:68223,B4-B6,tcn_unweighted,0.9866584282532287,59
59:457235:5662:68223,B4-B8,tcn_unweighted,3.050562194342106,59
59:457235:5662:68223,B6-B8,tcn_unweighted,2.0639037660888775,59
59:457250:5677:68238,B4-B6,tcn_unweighted,3.0644585823272337,59
59:457250:5677:68238,B4-B8,tcn_unweighted,2.377237714585604,59
59:457250:5677:68238,B6-B8,tcn_unweighted,-0.6872208677416296,59
59:457313:5736:68301,B4-B6,tcn_unweighted,-1.4792601160781587,59
59:457313:5736:68301,B4-B8,tcn_unweighted,-2.677371632709388,59
59:457313:5736:68301,B6-B8,tcn_unweighted,-1.1981115166312293,59
59:457397:5811:68385,B4-B6,tcn_unweighted,2.3881588995398815,59
59:457397:5811:68385,B4-B8,tcn_unweighted,2.857391815957641,59
59:457397:5811:68385,B6-B8,tcn_unweighted,0.4692329164177593,59
59:457466:5876:68454,B4-B6,tcn_unweighted,0.9296367328852781,59
59:457466:5876:68454,B4-B8,tcn_unweighted,1.2424340012838258,59
59:457466:5876:68454,B6-B8,tcn_unweighted,0.3127972683985476,59
59:457586:5988:68574,B4-B6,tcn_unweighted,0.525320719129148,59
59:457586:5988:68574,B4-B8,tcn_unweighted,0.34751796213577535,59
59:457586:5988:68574,B6-B8,tcn_unweighted,-0.17780275699337267,59
59:457600:6001:68588,B4-B6,tcn_unweighted,0.7444667167825116,59
59:457600:6001:68588,B4-B8,tcn_unweighted,0.7930397550131261,59
59:457600:6001:68588,B6-B8,tcn_unweighted,0.04857303823061443,59
59:457639:6038:68627,B4-B6,tcn_unweighted,0.5781186109382332,59
59:457639:6038:68627,B4-B8,tcn_unweighted,0.6521154689761204,59
59:457639:6038:68627,B6-B8,tcn_unweighted,0.07399685803788714,59
59:457740:6134:68728,B4-B6,tcn_unweighted,0.05929729948749696,59
59:457740:6134:68728,B4-B8,tcn_unweighted,-0.7937714263628166,59
59:457740:6134:68728,B6-B8,tcn_unweighted,-0.8530687258503136,59
59:457746:6140:68734,B4-B6,tcn_unweighted,0.9516027083231151,59
59:457746:6140:68734,B4-B8,tcn_unweighted,1.8386219201023977,59
59:457746:6140:68734,B6-B8,tcn_unweighted,0.8870192117792826,59
59:457758:6151:68746,B4-B6,tcn_unweighted,-0.4815996056702545,59
59:457758:6151:68746,B4-B8,tcn_unweighted,-0.09274288120652585,59
59:457758:6151:68746,B6-B8,tcn_unweighted,0.38885672446372865,59
59:457802:6193:68790,B4-B6,tcn_unweighted,-0.9739545855609961,59
59:457802:6193:68790,B4-B8,tcn_unweighted,1.882387109356003,59
59:457802:6193:68790,B6-B8,tcn_unweighted,2.856341694916999,59
59:457806:6197:68794,B4-B6,tcn_unweighted,-0.43667968654450107,59
59:457806:6197:68794,B4-B8,tcn_unweighted,-0.9075713626312094,59
59:457806:6197:68794,B6-B8,tcn_unweighted,-0.47089167608670834,59
59:457848:6235:68836,B4-B6,tcn_unweighted,0.4144127565658451,59
59:457848:6235:68836,B4-B8,tcn_unweighted,0.23921099150407343,59
59:457848:6235:68836,B6-B8,tcn_unweighted,-0.17520176506177165,59
59:457919:6301:68907,B4-B6,tcn_unweighted,-0.5112345669610576,59
59:457919:6301:68907,B4-B8,tcn_unweighted,-1.2498350033891157,59
59:457919:6301:68907,B6-B8,tcn_unweighted,-0.7386004364280581,59
59:457925:6307:68913,B4-B6,tcn_unweighted,0.5469228597692748,59
59:457925:6307:68913,B4-B8,tcn_unweighted,0.6307328630760267,59
59:457925:6307:68913,B6-B8,tcn_unweighted,0.08381000330675192,59
59:457940:6322:68928,B4-B6,tcn_unweighted,0.5605608815514529,59
59:457940:6322:68928,B4-B8,tcn_unweighted,-0.2848365758069491,59
59:457940:6322:68928,B6-B8,tcn_unweighted,-0.845397457358402,59
59:457964:6340:68952,B4-B6,tcn_unweighted,-1.4159864015168395,59
59:457964:6340:68952,B4-B8,tcn_unweighted,-1.111588703979585,59
59:457964:6340:68952,B6-B8,tcn_unweighted,0.30439769753725443,59
59:458167:6526:69155,B4-B6,tcn_unweighted,0.5911364741602441,59
59:458167:6526:69155,B4-B8,tcn_unweighted,0.7985548246456489,59
59:458167:6526:69155,B6-B8,tcn_unweighted,0.2074183504854048,59
59:458205:6561:69193,B4-B6,tcn_unweighted,1.6240176511199493,59
59:458205:6561:69193,B4-B8,tcn_unweighted,0.36059992064534185,59
59:458205:6561:69193,B6-B8,tcn_unweighted,-1.2634177304746075,59
59:458304:6651:69292,B4-B6,tcn_unweighted,0.7077374655857511,59
59:458304:6651:69292,B4-B8,tcn_unweighted,0.9795144175020738,59
59:458304:6651:69292,B6-B8,tcn_unweighted,0.2717769519163227,59
59:458359:6702:69347,B4-B6,tcn_unweighted,0.5433389950046248,59
59:458359:6702:69347,B4-B8,tcn_unweighted,0.7896892451077875,59
59:458359:6702:69347,B6-B8,tcn_unweighted,0.2463502501031627,59
59:458362:6705:69350,B4-B6,tcn_unweighted,2.040430406559956,59
59:458362:6705:69350,B4-B8,tcn_unweighted,1.5808306088738036,59
59:458362:6705:69350,B6-B8,tcn_unweighted,-0.45959979768615256,59
59:458508:6845:69496,B4-B6,tcn_unweighted,0.4846563116822864,59
59:458508:6845:69496,B4-B8,tcn_unweighted,0.5434317719419681,59
59:458508:6845:69496,B6-B8,tcn_unweighted,0.05877546025968172,59
59:458557:6891:69545,B4-B6,tcn_unweighted,0.527356690198026,59
59:458557:6891:69545,B4-B8,tcn_unweighted,0.7722248813352692,59
59:458557:6891:69545,B6-B8,tcn_unweighted,0.24486819113724323,59
59:458614:6944:69602,B4-B6,tcn_unweighted,0.6329187366502751,59
59:458614:6944:69602,B4-B8,tcn_unweighted,0.5627573435399071,59
59:458614:6944:69602,B6-B8,tcn_unweighted,-0.07016139311036795,59
59:458627:6956:69615,B4-B6,tcn_unweighted,-1.47172243806952,59
59:458627:6956:69615,B4-B8,tcn_unweighted,-0.6058907449232933,59
59:458627:6956:69615,B6-B8,tcn_unweighted,0.8658316931462267,59
59:458762:7086:69750,B4-B6,tcn_unweighted,-0.9715933762793298,59
59:458762:7086:69750,B4-B8,tcn_unweighted,-0.6141615069414854,59
59:458762:7086:69750,B6-B8,tcn_unweighted,0.35743186933784443,59
59:458793:7117:69781,B4-B6,tcn_unweighted,-1.4490659432594697,59
59:458793:7117:69781,B4-B8,tcn_unweighted,-1.1149586251539745,59
59:458793:7117:69781,B6-B8,tcn_unweighted,0.3341073181054952,59
59:458816:7136:69804,B4-B6,tcn_unweighted,0.5351626075387728,59
59:458816:7136:69804,B4-B8,tcn_unweighted,0.775565418583227,59
59:458816:7136:69804,B6-B8,tcn_unweighted,0.24040281104445427,59
59:458839:7156:69827,B4-B6,tcn_unweighted,0.38972769275138575,59
59:458839:7156:69827,B4-B8,tcn_unweighted,0.7150749397020917,59
59:458839:7156:69827,B6-B8,tcn_unweighted,0.32534724695070594,59
59:458870:7187:69858,B4-B6,tcn_unweighted,-0.4466687205689226,59
59:458870:7187:69858,B4-B8,tcn_unweighted,1.272017829478557,59
59:458870:7187:69858,B6-B8,tcn_unweighted,1.7186865500474795,59
59:458896:7210:69884,B4-B6,tcn_unweighted,-0.4572598529782965,59
59:458896:7210:69884,B4-B8,tcn_unweighted,-1.9647475424780296,59
59:458896:7210:69884,B6-B8,tcn_unweighted,-1.507487689499733,59
59:458931:7245:69919,B4-B6,tcn_unweighted,0.5216570092842261,59
59:458931:7245:69919,B4-B8,tcn_unweighted,0.6676788983472761,59
59:458931:7245:69919,B6-B8,tcn_unweighted,0.14602188906305003,59
59:458947:7260:69935,B4-B6,tcn_unweighted,0.6350083286243375,59
59:458947:7260:69935,B4-B8,tcn_unweighted,0.5120844445998358,59
59:458947:7260:69935,B6-B8,tcn_unweighted,-0.12292388402450172,59
59:458955:7266:69943,B4-B6,tcn_unweighted,0.4356402055879869,59
59:458955:7266:69943,B4-B8,tcn_unweighted,0.4071361074978199,59
59:458955:7266:69943,B6-B8,tcn_unweighted,-0.028504098090166963,59
59:458957:7268:69945,B4-B6,tcn_unweighted,0.5083386179510967,59
59:458957:7268:69945,B4-B8,tcn_unweighted,0.5008695021173111,59
59:458957:7268:69945,B6-B8,tcn_unweighted,-0.007469115833785622,59
59:458959:7270:69947,B4-B6,tcn_unweighted,-1.5052878811341586,59
59:458959:7270:69947,B4-B8,tcn_unweighted,-0.2083680403681214,59
59:458959:7270:69947,B6-B8,tcn_unweighted,1.2969198407660372,59
59:459037:7341:70025,B4-B6,tcn_unweighted,-0.937861334682367,59
59:459037:7341:70025,B4-B8,tcn_unweighted,0.7764526582571705,59
59:459037:7341:70025,B6-B8,tcn_unweighted,1.7143139929395375,59
59:459091:7388:70079,B4-B6,tcn_unweighted,-2.6275741941034596,59
59:459091:7388:70079,B4-B8,tcn_unweighted,-0.7846139794692704,59
59:459091:7388:70079,B6-B8,tcn_unweighted,1.8429602146341892,59
59:459152:7448:70140,B4-B6,tcn_unweighted,-0.5314816691957773,59
59:459152:7448:70140,B4-B8,tcn_unweighted,-0.7310177530489312,59
59:459152:7448:70140,B6-B8,tcn_unweighted,-0.1995360838531539,59
59:459314:7597:70302,B4-B6,tcn_unweighted,0.387225814131142,59
59:459314:7597:70302,B4-B8,tcn_unweighted,0.41892888900973446,59
59:459314:7597:70302,B6-B8,tcn_unweighted,0.031703074878592474,59
59:459403:7678:70391,B4-B6,tcn_unweighted,-1.8989136005704665,59
59:459403:7678:70391,B4-B8,tcn_unweighted,-1.651722511844099,59
59:459403:7678:70391,B6-B8,tcn_unweighted,0.24719108872636752,59
59:459458:7729:70446,B4-B6,tcn_unweighted,-0.8792037682949285,59
59:459458:7729:70446,B4-B8,tcn_unweighted,-0.6027747618124124,59
59:459458:7729:70446,B6-B8,tcn_unweighted,0.2764290064825161,59
59:459471:7741:70459,B4-B6,tcn_unweighted,-1.8728581633311379,59
59:459471:7741:70459,B4-B8,tcn_unweighted,0.45269889152064735,59
59:459471:7741:70459,B6-B8,tcn_unweighted,2.325557054851785,59
59:459495:7765:70483,B4-B6,tcn_unweighted,3.12436713833371,59
59:459495:7765:70483,B4-B8,tcn_unweighted,4.807955345008288,59
59:459495:7765:70483,B6-B8,tcn_unweighted,1.6835882066745782,59
59:459537:7807:70525,B4-B6,tcn_unweighted,1.4607159766623212,59
59:459537:7807:70525,B4-B8,tcn_unweighted,2.996436931478833,59
59:459537:7807:70525,B6-B8,tcn_unweighted,1.5357209548165116,59
59:459545:7810:70533,B4-B6,tcn_unweighted,-0.9837753826269307,59
59:459545:7810:70533,B4-B8,tcn_unweighted,-1.4044833801396592,59
59:459545:7810:70533,B6-B8,tcn_unweighted,-0.4207079975127286,59
59:459549:7813:70537,B4-B6,tcn_unweighted,0.11489343625017057,59
59:459549:7813:70537,B4-B8,tcn_unweighted,-0.23737361593511253,59
59:459549:7813:70537,B6-B8,tcn_unweighted,-0.3522670521852831,59
59:459551:7815:70539,B4-B6,tcn_unweighted,-2.050803907572046,59
59:459551:7815:70539,B4-B8,tcn_unweighted,-3.731652269756559,59
59:459551:7815:70539,B6-B8,tcn_unweighted,-1.6808483621845127,59
59:459554:7818:70542,B4-B6,tcn_unweighted,0.5376917375243693,59
59:459554:7818:70542,B4-B8,tcn_unweighted,0.7062237364280719,59
59:459554:7818:70542,B6-B8,tcn_unweighted,0.16853199890370263,59
59:459618:7876:70606,B4-B6,tcn_unweighted,-0.5625942758741758,59
59:459618:7876:70606,B4-B8,tcn_unweighted,0.16317399059818172,59
59:459618:7876:70606,B6-B8,tcn_unweighted,0.7257682664723575,59
59:459655:7910:70643,B4-B6,tcn_unweighted,0.09025163691015337,59
59:459655:7910:70643,B4-B8,tcn_unweighted,0.28531941371839054,59
59:459655:7910:70643,B6-B8,tcn_unweighted,0.19506777680823717,59
59:459677:7930:70665,B4-B6,tcn_unweighted,1.5779866267946971,59
59:459677:7930:70665,B4-B8,tcn_unweighted,-0.6482525809878155,59
59:459677:7930:70665,B6-B8,tcn_unweighted,-2.2262392077825126,59
59:459732:7979:70720,B4-B6,tcn_unweighted,0.46490048259737904,59
59:459732:7979:70720,B4-B8,tcn_unweighted,0.6086008888821439,59
59:459732:7979:70720,B6-B8,tcn_unweighted,0.14370040628476488,59
59:459743:7989:70731,B4-B6,tcn_unweighted,0.4375205373590063,59
59:459743:7989:70731,B4-B8,tcn_unweighted,0.42818213184752096,59
59:459743:7989:70731,B6-B8,tcn_unweighted,-0.009338405511485348,59
59:459773:8016:70761,B4-B6,tcn_unweighted,1.6885921902627672,59
59:459773:8016:70761,B4-B8,tcn_unweighted,2.2855376625685224,59
59:459773:8016:70761,B6-B8,tcn_unweighted,0.5969454723057552,59
59:459841:8083:70829,B4-B6,tcn_unweighted,0.5216148858778524,59
59:459841:8083:70829,B4-B8,tcn_unweighted,0.47964425517046294,59
59:459841:8083:70829,B6-B8,tcn_unweighted,-0.04197063070738949,59
59:459960:8195:70948,B4-B6,tcn_unweighted,0.49812919240019227,59
59:459960:8195:70948,B4-B8,tcn_unweighted,0.6157935606098803,59
59:459960:8195:70948,B6-B8,tcn_unweighted,0.11766436820968806,59
59:459992:8226:70980,B4-B6,tcn_unweighted,0.541456196889115,59
59:459992:8226:70980,B4-B8,tcn_unweighted,0.5291574141982949,59
59:459992:8226:70980,B6-B8,tcn_unweighted,-0.012298782690820076,59
59:460083:8314:71071,B4-B6,tcn_unweighted,0.25583217856280527,59
59:460083:8314:71071,B4-B8,tcn_unweighted,1.0314567022917274,59
59:460083:8314:71071,B6-B8,tcn_unweighted,0.7756245237289221,59
59:460207:8432:71195,B4-B6,tcn_unweighted,0.4901120045844962,59
59:460207:8432:71195,B4-B8,tcn_unweighted,0.866840950025221,59
59:460207:8432:71195,B6-B8,tcn_unweighted,0.37672894544072477,59
59:460334:8550:71322,B4-B6,tcn_unweighted,-1.4045838298237854,59
59:460334:8550:71322,B4-B8,tcn_unweighted,-0.7865162668767525,59
59:460334:8550:71322,B6-B8,tcn_unweighted,0.6180675629470329,59
59:460413:8625:71401,B4-B6,tcn_unweighted,-0.9620807491839685,59
59:460413:8625:71401,B4-B8,tcn_unweighted,2.659526433763382,59
59:460413:8625:71401,B6-B8,tcn_unweighted,3.6216071829473506,59
59:460441:8653:71429,B4-B6,tcn_unweighted,0.5695941908219879,59
59:460441:8653:71429,B4-B8,tcn_unweighted,-0.19446117130989649,59
59:460441:8653:71429,B6-B8,tcn_unweighted,-0.7640553621318844,59
59:460478:8687:71466,B4-B6,tcn_unweighted,0.5729486447255496,59
59:460478:8687:71466,B4-B8,tcn_unweighted,1.8340373820164828,59
59:460478:8687:71466,B6-B8,tcn_unweighted,1.2610887372909332,59
59:460657:8857:71645,B4-B6,tcn_unweighted,3.5583644159533847,59
59:460657:8857:71645,B4-B8,tcn_unweighted,3.5586233994530545,59
59:460657:8857:71645,B6-B8,tcn_unweighted,0.00025898349966979595,59
59:460659:8859:71647,B4-B6,tcn_unweighted,0.047314476784784176,59
59:460659:8859:71647,B4-B8,tcn_unweighted,-0.6648065516878816,59
59:460659:8859:71647,B6-B8,tcn_unweighted,-0.7121210284726658,59
59:460812:9002:71800,B4-B6,tcn_unweighted,-0.4819474060277784,59
59:460812:9002:71800,B4-B8,tcn_unweighted,-0.9165528667435439,59
59:460812:9002:71800,B6-B8,tcn_unweighted,-0.43460546071576545,59
59:460854:9042:71842,B4-B6,tcn_unweighted,-2.9244884840292826,59
59:460854:9042:71842,B4-B8,tcn_unweighted,-2.224881142622614,59
59:460854:9042:71842,B6-B8,tcn_unweighted,0.6996073414066686,59
59:460891:9078:71879,B4-B6,tcn_unweighted,-2.0226402579380505,59
59:460891:9078:71879,B4-B8,tcn_unweighted,-3.8849106644809908,59
59:460891:9078:71879,B6-B8,tcn_unweighted,-1.8622704065429403,59
59:460927:9111:71915,B4-B6,tcn_unweighted,0.02075254383495917,59
59:460927:9111:71915,B4-B8,tcn_unweighted,-0.6923410412425426,59
59:460927:9111:71915,B6-B8,tcn_unweighted,-0.7130935850775018,59
59:460954:9138:71942,B4-B6,tcn_unweighted,2.0419460316070115,59
59:460954:9138:71942,B4-B8,tcn_unweighted,0.030102934775058543,59
59:460954:9138:71942,B6-B8,tcn_unweighted,-2.011843096831953,59
59:461038:9219:72026,B4-B6,tcn_unweighted,-0.4257797830903556,59
59:461038:9219:72026,B4-B8,tcn_unweighted,0.3631453834577343,59
59:461038:9219:72026,B6-B8,tcn_unweighted,0.7889251665480899,59
59:461095:9273:72083,B4-B6,tcn_unweighted,0.42437195403764605,59
59:461095:9273:72083,B4-B8,tcn_unweighted,0.8972940823641764,59
