C,cv_auc,cv_auc_std,cv_average_precision
10.0,0.6965314745110529,0.02126353293726922,0.48057413335186966
1.0,0.6933722257914988,0.022381609841365547,0.4747676681051843
0.1,0.6651534814033416,0.03843087581049356,0.4396554401258217
