run,method,n,bias_frac,res68_frac,mae_mev
44,old_power_law,1911,-0.03950153703450372,0.6097089554521752,1.8663972409239593
44,geant4_birks_lookup,1911,-0.01603761833582465,0.04372009722926762,0.30541654701934456
44,ridge,1911,-0.011824489271075043,0.13722483662740617,0.3996213887046054
44,gradient_boosted_trees,1911,4.7452386387064954e-05,0.06138270500498052,0.2311619023616533
44,mlp,1911,0.007842886478105823,0.25532655536501636,0.6978988290684872
44,1d_cnn,1911,0.003588791187741565,0.1527101991657544,0.4487685318762031
44,attention_transformer_new,1911,0.014950945244225031,0.13169861063560073,0.43233066064914155
44,range_gated_residual_mlp_new,1911,0.0020155100508678406,0.0718978717985704,0.2652873188128019
45,old_power_law,22999,-0.11240711403938562,0.4958233267213173,1.931177351380585
45,geant4_birks_lookup,22999,-0.016559483217517806,0.04483075000265197,0.319329728934644
45,ridge,22999,-0.0173038921074047,0.12275586158361808,0.3836945112550333
45,gradient_boosted_trees,22999,-0.00386458022318925,0.06490439045254132,0.23940267298949358
45,mlp,22999,0.01577213393102187,0.23358003424131651,0.6572315607989837
45,1d_cnn,22999,0.009175010121172137,0.14072769060692714,0.44507198054958713
45,attention_transformer_new,22999,0.02144738404443884,0.12538005637424324,0.41709415972014696
45,range_gated_residual_mlp_new,22999,-0.0008472548734686279,0.07102835576410697,0.265958053142755
46,old_power_law,676,-0.06946963497059902,0.47710947897311934,1.7082788986958783
46,geant4_birks_lookup,676,-0.011277044337228996,0.03442343752688014,0.22072119518298014
46,ridge,676,-0.057213408371271715,0.10893458597892391,0.31344872327843415
46,gradient_boosted_trees,676,0.011194174534245808,0.05679034170887049,0.1943017170845092
46,mlp,676,-0.038584914779227104,0.2425575777830713,0.5620932992604762
46,1d_cnn,676,-0.04213196978706399,0.15384876805441705,0.3750240137650118
46,attention_transformer_new,676,-0.025843104351711686,0.10969417291719237,0.34058120205264364
46,range_gated_residual_mlp_new,676,-0.02298758192015077,0.06670888983397674,0.2184519450784141
47,old_power_law,5160,-0.12633689092974443,0.47547164955825694,1.7960232507085345
47,geant4_birks_lookup,5160,-0.012257825296585464,0.03679790856911224,0.23393314736834842
47,ridge,5160,-0.05587515955347036,0.10634162490923268,0.3228291561534342
47,gradient_boosted_trees,5160,0.004811656864815911,0.055093343749206714,0.20272230373964248
47,mlp,5160,-0.03144415527583294,0.23045651908255996,0.5658085865156434
47,1d_cnn,5160,-0.03917318073005516,0.14073243282924747,0.38138979783101284
47,attention_transformer_new,5160,-0.02611110970868538,0.10931106302263117,0.36038667873891755
47,range_gated_residual_mlp_new,5160,-0.026700196248976665,0.06579610668882432,0.22660677863554668
48,old_power_law,13175,0.051310020861849846,0.6494274912211109,1.7896813912425857
48,geant4_birks_lookup,13175,-0.014263155213692593,0.04251079070801534,0.31026811932956966
48,ridge,13175,-0.008158685073130058,0.13865103284405203,0.38215513914042604
48,gradient_boosted_trees,13175,0.006973536140896013,0.06496389058496048,0.21532769970830096
48,mlp,13175,0.002280127442507267,0.26171166887866293,0.6779852750397871
48,1d_cnn,13175,0.0010467184939189531,0.15745829196973138,0.4475169640000105
48,attention_transformer_new,13175,0.018686822206496947,0.1337919457149152,0.4091780221046278
48,range_gated_residual_mlp_new,13175,0.003456513935789141,0.07351389020922243,0.2569921671400376
49,old_power_law,13921,0.019605394312461055,0.6485558117151008,1.8103366662330895
49,geant4_birks_lookup,13921,-0.01463548078238275,0.04269980869586902,0.3094270013666087
49,ridge,13921,-0.0101258833808528,0.1370331625803978,0.3796458860390897
49,gradient_boosted_trees,13921,0.0034601142960310528,0.06454114598297077,0.21678239066016802
49,mlp,13921,0.0026088718782779105,0.2609085528206478,0.6755114996561814
49,1d_cnn,13921,-0.0006852233099397924,0.1575400461785934,0.4426851256571551
49,attention_transformer_new,13921,0.014700948263945043,0.13238419962666714,0.4058685306034189
49,range_gated_residual_mlp_new,13921,0.0032804861562355492,0.07403038636049901,0.25652371089711834
50,old_power_law,34254,-0.39625763083579923,0.44619683491279566,2.3524401142360314
50,geant4_birks_lookup,34254,-0.03069822043353799,0.041936275022036874,0.2505015505468107
50,ridge,34254,-0.039242314701456574,0.07304618991691002,0.32362803616027674
50,gradient_boosted_trees,34254,-0.024952301406827034,0.04610030291952071,0.2645717490258016
50,mlp,34254,0.028314056734819678,0.08746476740642367,0.4843261547711905
50,1d_cnn,34254,0.021703925959469517,0.06709887472620536,0.33205330891077367
50,attention_transformer_new,34254,0.0242057658023223,0.09664618826587702,0.42701552259942227
50,range_gated_residual_mlp_new,34254,-0.008782004790965348,0.04874128349858565,0.22794717591471214
51,old_power_law,14294,-0.3796251416192805,0.4463091680367766,2.2729003161555688
51,geant4_birks_lookup,14294,-0.028748818406576844,0.04178212763733984,0.25890021636627847
51,ridge,14294,-0.0353075020851462,0.07821948593160326,0.333211577840939
51,gradient_boosted_trees,14294,-0.02212481001276527,0.04673989275940324,0.2482559618586327
51,mlp,14294,0.031014064151977015,0.09496230659116464,0.497297678584486
51,1d_cnn,14294,0.022796680479843824,0.07071360796629429,0.34563100718391276
51,attention_transformer_new,14294,0.02599850523643285,0.10157127792860157,0.4296370781086663
51,range_gated_residual_mlp_new,14294,-0.006178795046253073,0.04962909872843071,0.2303970189762616
52,old_power_law,6933,-0.38321337676394635,0.4459773409668642,2.2885807464130545
52,geant4_birks_lookup,6933,-0.029463284063846802,0.042113629105907796,0.2638053575097109
52,ridge,6933,-0.0352404472497982,0.0777666049258346,0.32924973817876446
52,gradient_boosted_trees,6933,-0.022745384947143107,0.04632028378369639,0.2549685593852749
52,mlp,6933,0.028404234297159943,0.09386712393374115,0.4905456737092491
52,1d_cnn,6933,0.02167952198732028,0.07120417052245755,0.344768396748426
52,attention_transformer_new,6933,0.02750756339109719,0.10215689577422904,0.43296074819919983
52,range_gated_residual_mlp_new,6933,-0.006266640632146131,0.04989119048213525,0.2319654610372874
53,old_power_law,31382,-0.3666980294311754,0.4195758328891414,2.142782140517054
53,geant4_birks_lookup,31382,-0.03134133085008156,0.038843743298790444,0.21287487580287134
53,ridge,31382,-0.034772257252839014,0.07076703647734642,0.3072763780943599
53,gradient_boosted_trees,31382,-0.021156891678920688,0.03485059128239201,0.1962036104568105
53,mlp,31382,0.02507903495711264,0.0868894206425766,0.4454433481081239
53,1d_cnn,31382,0.02021832063819498,0.0650299448412044,0.3050238994678781
53,attention_transformer_new,31382,0.002364949006835865,0.10331728715117407,0.4446502564867952
53,range_gated_residual_mlp_new,31382,-0.001581890249980452,0.04173852412047875,0.20285389177881616
54,old_power_law,29664,-0.36714050285938493,0.4197135449078839,2.1374153284521813
54,geant4_birks_lookup,29664,-0.0313142460487715,0.03864883259994547,0.21265847549875058
54,ridge,29664,-0.03454931812789865,0.07019216528189756,0.3054603998834461
54,gradient_boosted_trees,29664,-0.021212656396570332,0.034457803976618004,0.19511754343427148
54,mlp,29664,0.024020656938676003,0.08600118896971352,0.4462862082056307
54,1d_cnn,29664,0.02012313415907472,0.06528533743351457,0.3114666104210357
54,attention_transformer_new,29664,0.0024265981080752123,0.10309454812244792,0.44546538533370206
54,range_gated_residual_mlp_new,29664,-0.001494387889941453,0.04119433954227243,0.20058584161236154
55,old_power_law,16836,-0.37624959783508893,0.4413214906584888,2.2413870242413783
55,geant4_birks_lookup,16836,-0.028356073050092915,0.04104964865616989,0.25018058712623753
55,ridge,16836,-0.03646112533085918,0.07823774944297818,0.32872288272546446
55,gradient_boosted_trees,16836,-0.02149514242697028,0.044279410278784744,0.24020607252949083
55,mlp,16836,0.02720737883086044,0.09385109542936286,0.489010392438432
55,1d_cnn,16836,0.02109248409328543,0.07100592092858563,0.3389817634032767
55,attention_transformer_new,16836,0.02378488139777967,0.10212362495615486,0.43004244093383154
55,range_gated_residual_mlp_new,16836,-0.006471670293272698,0.050160678275674504,0.22762849402577415
56,old_power_law,38925,-0.3925887658935907,0.4458869846595854,2.330895558201918
56,geant4_birks_lookup,38925,-0.028246520632307297,0.04111133703516172,0.24697737251537133
56,ridge,38925,-0.041797750656673835,0.0757418393529161,0.3308449688950726
56,gradient_boosted_trees,38925,-0.023469061913877123,0.04621663368202137,0.2628082124466116
56,mlp,38925,0.025447413685877954,0.08863315851153306,0.4893850005728804
