method,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,detection_auc_ci_low,detection_auc_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,winner_score
template_residual_boosted_stack_new,0.8830942756073502,0.8647993827160494,-1.0250180383491392,7.1455341489664566,0.095703125,0.28888888888888886,0.1388888888888889,-0.0016765333044954514,0.07075730822835152,720,360,0.8614926730720202,0.9033508606346665,0.8342901234567901,0.8922685185185186,-1.8128348393110836,-0.27145499486602276,6.453592817839521,8.100371270417618,0.07114782172841569,0.12244897959183673,0.24722222222222223,0.3362499999999999,0.10555555555555556,0.16666666666666666,-0.009139885376170592,0.002572042423751423,0.0684726592076129,0.07266702965988756,0.163601538606905
gradient_boosted_trees,0.8802647490348552,0.8665432098765432,-0.7284200026594689,7.634139451765667,0.10646387832699619,0.26944444444444443,0.15555555555555556,-0.002341343657463949,0.07081431792081169,720,360,0.868781089306893,0.8935266109515428,0.8473456790123457,0.885432098765432,-1.668598650169546,-0.12475668052619682,6.485879123213197,8.734018193144404,0.08241758241758242,0.1324110671936759,0.23333333333333334,0.3111111111111111,0.12222222222222222,0.18333333333333332,-0.011817599243989963,0.0011950228824972363,0.06667938399774082,0.0815917914102775,0.16840571243846836
ridge,0.8642369700498086,0.8524074074074074,-0.25486978490012024,8.62905318145115,0.12777777777777777,0.25,0.16944444444444445,-0.0009226859241779497,0.06694498022957807,720,360,0.8463557189423254,0.8846020613674475,0.8284336419753087,0.8805478395061729,-0.9194765596333099,0.5973402477460915,8.120028522981746,9.132205298741308,0.09707733812949641,0.15458015267175573,0.21388888888888888,0.2861111111111111,0.14722222222222223,0.18888888888888888,-0.007121964397185286,0.0035411079359162507,0.058434658667033026,0.07519590379270047,0.1742077342663118
two_pulse_template_cfd_baseline,0.6882156905114964,0.6374112654320987,0.5004084912756745,9.546915683006521,0.1787878787878788,0.5416666666666666,0.19166666666666668,-0.006252018731465372,0.08686439120375052,720,360,0.6667051264900226,0.7198247001813005,0.6171822916666667,0.6653703703703704,-0.6276708800577424,2.278375649167035,7.664232848980504,10.276751083870268,0.16046921154283117,0.20170454545454544,0.4861111111111111,0.5834027777777777,0.18055555555555555,0.20833333333333334,-0.013066653006940682,0.0028639930500230066,0.07843303237000697,0.09242576963459861,0.21900021470048242
1d_cnn,0.8169292955915997,0.8041975308641975,0.6805315489367647,10.49874409749286,0.17636363636363636,0.2361111111111111,0.3111111111111111,0.03958349097054076,0.08976923888942012,720,360,0.7966789239150259,0.8385803684872474,0.7801375385802469,0.8296082175925925,-0.11064393392786087,1.7984127998366972,9.481095667658975,11.773125127034278,0.15204545454545457,0.2003610780226325,0.19444444444444445,0.2722222222222222,0.2722222222222222,0.3501388888888887,0.03175529574018374,0.048276765080012427,0.08231599228383962,0.09937599212530257,0.22211779097545986
mlp,0.8742877906597106,0.854266975308642,0.15694740730128665,10.933333003522332,0.20149253731343283,0.25555555555555554,0.15555555555555556,-0.0073290700247347195,0.12044360912912459,720,360,0.8456911752819988,0.8999736436837844,0.8206172839506173,0.8847226080246913,-0.40712990261004833,0.8299295177748534,10.01342529424248,12.28194536306639,0.15010376833341402,0.2549019607843137,0.20826388888888892,0.30840277777777775,0.13048611111111114,0.17777777777777778,-0.019259140384593552,-0.0017916917811722438,0.10710976224495394,0.13158074786370247,0.2503324947199035
tiny_sequence_transformer,0.7800955905175868,0.7763117283950617,-11.376070873723787,13.860404430764493,0.4276595744680851,0.3472222222222222,0.2111111111111111,-0.02241183433909254,0.10837096934031723,720,360,0.7627029993586798,0.7991749315992406,0.7668805941358025,0.7858674768518519,-13.60084967437685,-9.163047389401775,12.389700750856282,16.484017720488062,0.3719857142857143,0.47630707215836526,0.3055555555555556,0.3888888888888889,0.18333333333333332,0.2388888888888889,-0.032839668221491064,-0.017557693340630526,0.09712083705257203,0.13157692758820813,0.27489168031462885
