run,n_pairs,sigma68_ns,log_sigma,hier_mu_log_sigma,hier_tau_log_sigma,posterior_sigma68_ns,posterior_ci_low_ns,posterior_ci_high_ns,posterior_rank_widest_1_is_widest,run63_posterior_delta_ns
58,25,1.1794444569445703,0.16504352841731681,0.4293931727416201,0.2488619724695931,1.260595535411259,0.9869504011210875,1.61011242519758,6,0.006760547922516569
59,11,2.2422312446484285,0.8074714614580485,0.4293931727416201,0.2488619724695931,1.8937981142239355,1.366948854912238,2.62370555017466,1,0.006760547922516569
60,11,1.1044027464664716,0.09930468791111025,0.4293931727416201,0.2488619724695931,1.2798652148810232,0.9238103453495919,1.7731507083768023,5,0.006760547922516569
61,18,1.8566704442327469,0.6187847998647475,0.4293931727416201,0.2488619724695931,1.746830157473534,1.324483536996323,2.303853172821644,4,0.006760547922516569
62,7,0.825696988710227,-0.19152741451922894,0.4293931727416201,0.2488619724695931,1.1790051673954267,0.81483645499118,1.7059290563529887,7,0.006760547922516569
63,28,1.8243369124501525,0.6012165853683151,0.4293931727416201,0.2488619724695931,1.7535907053960507,1.387697290574548,2.2159590444816994,3,0.006760547922516569
65,27,1.9330927938960922,0.659121204193536,0.4293931727416201,0.2488619724695931,1.8306836121751278,1.4437739138086745,2.321279291607075,2,0.006760547922516569
