run,n_pairs,full_core_sigma_ns,exclude_run_core_sigma_ns,delta_full_minus_exclude_ns,run_only_sigma68_ns,run_only_rms_ns,run_only_core_sigma_ns,run_median_residual_ns
63,28,1.9921764037756304,3.2254281857279934,-1.233251781952363,1.8243369124501525,1.5905917070810784,3.4157949194572854,-0.31352281316334896
62,7,1.9921764037756304,2.32930821369255,-0.3371318099169196,0.825696988710227,1.402042041656352,37115.03107808989,-0.9468490236086495
58,25,1.9921764037756304,2.2280025030050687,-0.2358260992294383,1.1794444569445703,1.3861763282851727,,-0.08918077321531825
60,11,1.9921764037756304,2.0327441504865034,-0.04056774671087293,1.1044027464664716,1.2984645134999442,33624.2825768396,-1.2197429714009118
61,18,1.9921764037756304,1.9994091663343707,-0.00723276255874028,1.8566704442327469,2.2007001684280327,3.585580964508406,-1.3993343099062017
59,11,1.9921764037756304,1.8809104924795008,0.11126591129612962,2.2422312446484285,2.2939662510910352,57652.693296069236,-0.4705803548834453
65,27,1.9921764037756304,1.8085776399185294,0.18359876385710105,1.9330927938960922,1.8096815281039016,2.6262948181616665,-0.2768941656620001
