method,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns,bias_ns_ci_low,bias_ns_ci_high,sigma68_ns_ci_low,sigma68_ns_ci_high,rms_ns_ci_low,rms_ns_ci_high,tail_fraction_abs_gt_5ns_ci_low,tail_fraction_abs_gt_5ns_ci_high,tail_fraction_abs_gt_10ns_ci_low,tail_fraction_abs_gt_10ns_ci_high
traditional_cfd_template_derivative,5466,0.18564319083611355,0.9205579552501246,0.9142460346034518,0.0,0.0,-0.0573438519129598,0.5649021231459924,0.7173995064904062,1.0828087619795117,0.7382874775918089,1.069203131022307,0.0,0.0,0.0,0.0
gradient_boosted_trees,5466,-0.6640222172823591,3.5448534718968956,5.003458680865991,0.16611781924624955,0.04079765825100622,-1.7614380096032154,0.6537993776344697,2.95550279243487,4.022604521619203,3.2610861194494016,7.115027945847552,0.10894938674391808,0.22761465580088366,0.0042494911692869805,0.10598730113755923
ridge,5466,-0.5574254794946416,3.95042487468048,5.267455376908772,0.22155140870837908,0.04445664105378705,-1.377372151929636,0.4925183914144044,3.4255871603391497,4.784364895236129,3.572669627118936,7.276679240378544,0.15469953915996754,0.29387344310872343,0.007426212265544266,0.11127397552383718
mlp,5466,-1.1506576504426944,4.230780022424059,5.380343802531749,0.24496889864617635,0.050493962678375415,-2.064221495908193,0.07300418299850825,3.6417009579193267,4.724083480060137,3.886455807609647,7.262630396936647,0.19511562972854973,0.2933621651464786,0.011868474642941138,0.11426478666910822
derivative_gate_transformer_new,5466,-1.2963423780189696,4.67279502019224,6.529144784802369,0.3159531650201244,0.07372850347603366,-2.324975506681582,-0.14986944665637608,4.178445849646689,5.648204283623081,4.93014189074611,8.608421708363888,0.27242472630600995,0.372679013946747,0.03415833337745983,0.1466745913419564
1d_cnn,5466,0.25825983702431804,5.2578162056612445,7.453081378757349,0.3446761800219539,0.12111233077204538,-0.5897764007030935,1.296638446928254,4.728955551989184,6.179487870666092,6.215756308049112,8.911679411230649,0.29385781865392907,0.404435694365311,0.08357213631952293,0.17324706562991424
compact_waveform_transformer,5466,-0.34901474057302634,6.2159390814828,7.234934112547637,0.420234174899378,0.11873399195023783,-1.0491836934319092,0.4749504554122156,5.811598856984123,7.0384196772764005,6.125479236776279,8.635037494508122,0.39767145715845004,0.4403945194300127,0.07608774574533093,0.17147523135547088
