axis,method,levels,best_level,best_sigma68_ns,worst_level,worst_sigma68_ns,sigma68_span_ns
curvature_energy_bin,1d_cnn,3,smooth,4.819924547196531,curved,6.651643287262839,1.8317187400663082
curvature_energy_bin,compact_waveform_transformer,3,smooth,4.840223850401121,moderate,6.212153392816472,1.3719295424153506
curvature_energy_bin,derivative_gate_transformer_new,3,smooth,4.160873900643319,curved,5.200234230897593,1.039360330254274
curvature_energy_bin,mlp,3,curved,3.986928954862092,moderate,4.399814180692836,0.41288522583074405
curvature_energy_bin,ridge,3,smooth,3.7290788926415557,curved,4.044565796199547,0.315486903557991
curvature_energy_bin,gradient_boosted_trees,3,smooth,3.3844896817743395,moderate,3.689288578042802,0.30479889626846246
curvature_energy_bin,traditional_cfd_template_derivative,3,moderate,0.8910159014830918,curved,0.9684153336627426,0.07739943217965073
derivative_onset_bin,1d_cnn,3,nominal,4.328993923835236,slow,8.054579914684991,3.725585990849755
derivative_onset_bin,gradient_boosted_trees,3,sharp,3.0919031676140842,slow,4.412177019036781,1.3202738514226966
derivative_onset_bin,mlp,3,nominal,3.6980318984560236,slow,4.888860892254025,1.190828993798001
derivative_onset_bin,derivative_gate_transformer_new,3,nominal,4.392854063499964,slow,5.463473011375848,1.070618947875884
derivative_onset_bin,compact_waveform_transformer,3,sharp,5.849650065830567,slow,6.888927764838381,1.0392776990078136
derivative_onset_bin,ridge,3,nominal,3.5947944882472767,slow,4.37600037607815,0.7812058878308736
derivative_onset_bin,traditional_cfd_template_derivative,3,slow,0.8944065424584726,nominal,0.9053238174294702,0.010917274970997592
energy_bin,1d_cnn,4,q2,4.541550786152904,q1_low,7.021638119572232,2.4800873334193287
energy_bin,derivative_gate_transformer_new,4,q2,4.229840820345778,q4_high,5.175620267520692,0.9457794471749139
energy_bin,compact_waveform_transformer,4,q4_high,5.374739719419299,q3,6.191473364778362,0.8167336453590632
energy_bin,mlp,4,q4_high,3.9834298939455675,q2,4.354972727689305,0.37154283374373787
energy_bin,traditional_cfd_template_derivative,4,q2,0.834420354012787,q1_low,1.043031913387414,0.20861155937462694
energy_bin,ridge,4,q2,3.8767844174259514,q3,4.062970917053059,0.18618649962710787
energy_bin,gradient_boosted_trees,4,q4_high,3.4000627717224647,q3,3.575483463397457,0.1754206916749923
late_tail_morphology,1d_cnn,4,diffuse_tail,3.664252053822363,late_rising_tail,5.9644738510066775,2.3002217971843146
late_tail_morphology,gradient_boosted_trees,4,diffuse_tail,2.9521267089783962,late_rising_tail,4.605005320266651,1.6528786112882545
late_tail_morphology,derivative_gate_transformer_new,4,diffuse_tail,4.173156379425892,late_derivative_bump,5.459380429049727,1.2862240496238346
late_tail_morphology,compact_waveform_transformer,4,diffuse_tail,5.160704182529766,late_rising_tail,6.379419685810031,1.218715503280265
late_tail_morphology,mlp,4,late_derivative_bump,3.672668731913899,late_rising_tail,4.845938882671329,1.1732701507574301
late_tail_morphology,ridge,4,diffuse_tail,3.388297091641176,late_rising_tail,4.29831211731781,0.9100150256766337
late_tail_morphology,traditional_cfd_template_derivative,4,late_derivative_bump,0.8599014539217341,diffuse_tail,0.9605848424330967,0.1006833885113626
pedestal_drift_bin,1d_cnn,3,mid,4.423184236955623,high,7.34619024646936,2.9230060095137365
pedestal_drift_bin,compact_waveform_transformer,3,mid,5.5186121614567,high,7.160859119808859,1.6422469583521595
pedestal_drift_bin,derivative_gate_transformer_new,3,mid,4.263852054346523,high,5.270737984206414,1.006885929859891
pedestal_drift_bin,gradient_boosted_trees,3,low,3.357149794341746,high,3.839107398051555,0.4819576037098092
pedestal_drift_bin,ridge,3,mid,3.7576935823758193,low,4.086037505542029,0.32834392316620953
pedestal_drift_bin,mlp,3,mid,4.081081593363321,low,4.285195483094901,0.2041138897315795
pedestal_drift_bin,traditional_cfd_template_derivative,3,low,0.8990453903617792,high,0.9473216816296908,0.04827629126791155
pid_sideband,1d_cnn,3,low_duplicate,4.295902809741018,high_duplicate,10.014979821552295,5.719077011811277
pid_sideband,derivative_gate_transformer_new,3,low_duplicate,4.3544341814926515,high_duplicate,5.5278322959810495,1.173398114488398
pid_sideband,compact_waveform_transformer,3,central,5.5007330687419795,high_duplicate,6.1221169300563725,0.6213838613143929
pid_sideband,ridge,3,low_duplicate,3.466269851730111,central,4.052524027590063,0.5862541758599518
pid_sideband,gradient_boosted_trees,3,low_duplicate,3.351698433729995,high_duplicate,3.760229125574199,0.408530691844204
pid_sideband,mlp,3,low_duplicate,3.855169217662811,central,4.213994976711266,0.35882575904845515
pid_sideband,traditional_cfd_template_derivative,3,low_duplicate,0.8737870519297064,high_duplicate,0.9759557056758363,0.10216865374612993
pileup_separation_bin,mlp,4,mid,3.726192741608152,late,28.959024645363343,25.23283190375519
