method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,curvature_energy_bin,curved,1622,0.6190950581314558,6.651643287262839,9.299704212214435,0.42231812577065353,0.1812577065351418
compact_waveform_transformer,curvature_energy_bin,curved,1622,-3.2693447627582186,6.047188829105837,7.404643940518679,0.49013563501849566,0.1781750924784217
derivative_gate_transformer_new,curvature_energy_bin,curved,1622,-2.072746704137492,5.200234230897593,7.354927751118312,0.37731196054254007,0.10049321824907521
gradient_boosted_trees,curvature_energy_bin,curved,1622,-0.45827532606955446,3.5026190292705777,4.995155865077068,0.18495684340320592,0.03884093711467324
mlp,curvature_energy_bin,curved,1622,-1.1161276869938956,3.986928954862092,5.550788178107315,0.25709001233045625,0.04932182490752158
ridge,curvature_energy_bin,curved,1622,-0.659031356116035,4.044565796199547,5.23682794776426,0.2435265104808878,0.05240443896424168
traditional_cfd_template_derivative,curvature_energy_bin,curved,1622,0.15512321770883505,0.9684153336627426,0.9293364624146667,0.0,0.0
1d_cnn,curvature_energy_bin,moderate,1949,0.7405100779886666,4.946610149621412,6.6385487877859255,0.3237557721908671,0.10364289379168805
compact_waveform_transformer,curvature_energy_bin,moderate,1949,1.0932238136125465,6.212153392816472,7.373746623817681,0.4422780913288866,0.1185223191380195
derivative_gate_transformer_new,curvature_energy_bin,moderate,1949,-0.6615805404323716,4.725109012254935,6.512383468713831,0.29707542329399694,0.07491021036428938
gradient_boosted_trees,curvature_energy_bin,moderate,1949,-0.4993987880121624,3.689288578042802,5.051645972583838,0.17085684966649564,0.04361210877373012
mlp,curvature_energy_bin,moderate,1949,-0.9517764407311632,4.399814180692836,5.452275842929529,0.2591072344792201,0.05079527963057978
ridge,curvature_energy_bin,moderate,1949,-0.8526447985461161,3.9732666872390157,5.343393154333554,0.22832221652129298,0.043099025141098
traditional_cfd_template_derivative,curvature_energy_bin,moderate,1949,0.2416044010670575,0.8910159014830918,0.8392170608896423,0.0,0.0
1d_cnn,curvature_energy_bin,smooth,1895,-0.4839284482661057,4.819924547196531,6.295138990715912,0.29973614775725593,0.08759894459102903
