pool,method,n_pairs,median_ns,robust_width_ns,full_rms_ns,within_abs_2ns,tail_fraction_abs_gt_5ns,robust_ci_low_ns,robust_ci_high_ns,core_sigma_ns,core_sigma_err_ns,core_mean_ns,chi2_ndf,gate_family
fixed_adc_cut1000,raw_percentile68,127,3.724376296008302,1.6099706543209522,1.4992425001417917,0.8267716535433071,0.0,1.3120773627790578,1.7086549613180537,1.8749892887759023,0.4369641867809996,-0.05268347755626,2.0220707908458113,fixed_adc_cut1000
fixed_efficiency,raw_percentile68,1627,2.7249294815679406,38.66814868144009,41.23040220974282,0.12354025814382298,0.7713583282114321,35.13693654396118,42.68470131951382,1.8882506665268954,0.32006968293958116,0.5377386485057258,2.7542217511893,fixed_efficiency
