sigma68_ns,ci_low,ci_high,delta_vs_cfd20_ns,delta_ci_low,delta_ci_high,full_rms_ns,tail_abs_gt_2ns,tail_abs_gt_5ns,n_events,n_pair_residuals,method,heldout_run
3.1884502039551736,3.059755808943881,3.3206911714731753,0.0,0.0,0.0,5.677758856597346,0.6658496732026143,0.2589869281045752,408,1224,CFD20,pooled
1.9566775802522884,1.874044489306688,2.058016319051385,-1.2317726237028852,-1.3942082129028655,-1.049113082626933,4.455197783636607,0.43709150326797386,0.05310457516339869,408,1224,traditional_hand_shape_ridge,pooled
1.9110023522210122,1.8236956347047348,1.9947722306102553,-1.2774478517341614,-1.4668995981765383,-1.0837097367865882,4.482021441643653,0.41830065359477125,0.03839869281045752,408,1224,ridge_raw_waveform,pooled
1.8630354257492938,1.7370273990904657,1.957771328724927,-1.3254147782058798,-1.4996742360016202,-1.1702204046363391,4.103247928506228,0.38643790849673204,0.04820261437908497,408,1224,gradient_boosted_trees,pooled
1.9808023721790333,1.8695347624166492,2.067931194423734,-1.2076478317761403,-1.3886047906718226,-1.0398413343445942,4.210297962587084,0.4297385620915033,0.06290849673202614,408,1224,mlp_waveform,pooled
1.9822433591866486,1.8890300613256692,2.056547930933953,-1.206206844768525,-1.3882063461984382,-1.0403678477124256,4.145472102557095,0.45179738562091504,0.03676470588235294,408,1224,cnn_1d_waveform,pooled
2.047475329518318,1.9213376005553597,2.1770276619138724,-1.1409748744368557,-1.3341800832533361,-0.9484757878323986,3.6229183663218025,0.4591503267973856,0.056372549019607844,408,1224,atom_gated_cnn,pooled
