support_cell,run,n,charge_failure_rate,timing_tail_rate,weak_pid_fraction
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_adaptive_lowering|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_dense|charge_transfer_ok,51,1,0.0,0.0,1.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_pretrigger_activity|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,50,1,0.0,0.0,1.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_pretrigger_activity|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,52,1,0.0,0.0,1.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_pretrigger_activity|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,56,1,0.0,0.0,1.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_bad,60,1,1.0,0.0,0.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_ok,32,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_ok,40,1,0.0,0.0,1.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_ok,55,1,0.0,0.0,1.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,31,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,32,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,33,4,0.0,0.0,1.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,34,6,0.0,0.0,0.6666666666666666
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,37,3,0.0,0.0,0.6666666666666666
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,39,1,0.0,0.0,1.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,42,1,0.0,0.0,1.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,45,3,0.0,0.0,0.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,48,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,50,3,0.0,0.0,1.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,51,3,0.0,0.0,0.6666666666666666
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,52,3,0.0,0.0,1.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,53,1,0.0,0.0,1.0
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,54,3,0.0,0.0,0.6666666666666666
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,55,5,0.0,0.0,0.4
shape_broad_template|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,56,7,0.0,0.0,1.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_adaptive_lowering|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_bad,59,3,1.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_adaptive_lowering|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_bad,63,1,1.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_adaptive_lowering|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_ok,59,2,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_adaptive_lowering|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_ok,62,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_bad,45,1,1.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_bad,49,1,1.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_bad,59,3,1.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_bad,64,1,1.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_ok,41,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_ok,59,2,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_ok,63,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_ok,64,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,45,1,1.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,49,1,1.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,51,1,1.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,52,1,1.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,54,3,1.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,55,1,1.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,31,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,33,3,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,34,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,37,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,39,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,53,2,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,54,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,55,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_none|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,56,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_plateau|pileup_quiet|baseline_adaptive_lowering|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_bad,55,1,1.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_plateau|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_bad,31,1,1.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_plateau|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_bad,41,1,1.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_plateau|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_bad,63,1,1.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_plateau|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_ok,59,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_plateau|pileup_quiet|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_ok,64,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_plateau|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,44,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_high_4000_7000|sat_plateau|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,50,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_mid_2000_4000|sat_none|pileup_quiet|baseline_adaptive_lowering|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_bad,62,1,1.0,0.0,0.0
shape_broad_template|timing_core|amp_mid_2000_4000|sat_none|pileup_quiet|baseline_adaptive_lowering|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_ok,37,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_mid_2000_4000|sat_none|pileup_quiet|baseline_adaptive_lowering|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_ok,59,2,0.0,0.0,0.0
shape_broad_template|timing_core|amp_mid_2000_4000|sat_none|pileup_quiet|baseline_adaptive_lowering|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_ok,63,1,0.0,0.0,0.0
shape_broad_template|timing_core|amp_mid_2000_4000|sat_plateau|pileup_quiet|baseline_adaptive_lowering|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_coupled|charge_transfer_ok,62,1,0.0,0.0,0.0
shape_broad_template|timing_tail|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_pretrigger_activity|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_ok,31,1,0.0,1.0,0.0
shape_broad_template|timing_tail|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,32,1,0.0,1.0,0.0
shape_broad_template|timing_tail|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,33,1,0.0,1.0,0.0
shape_broad_template|timing_tail|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,34,2,0.0,1.0,0.0
shape_broad_template|timing_tail|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,48,1,0.0,1.0,0.0
shape_broad_template|timing_tail|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,50,1,0.0,1.0,0.0
shape_broad_template|timing_tail|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,51,1,0.0,1.0,0.0
shape_broad_template|timing_tail|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,52,1,0.0,1.0,0.0
shape_broad_template|timing_tail|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,54,2,0.0,1.0,0.0
shape_broad_template|timing_tail|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,55,1,0.0,1.0,0.0
shape_broad_template|timing_tail|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,56,1,0.0,1.0,0.0
shape_broad_template|timing_tail|amp_extreme_ge7000|sat_high_amp|pileup_quiet|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_ok,59,1,0.0,1.0,0.0
shape_broad_template|timing_tail|amp_mid_2000_4000|sat_none|pileup_quiet|baseline_adaptive_lowering|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_dense|charge_transfer_ok,64,1,0.0,1.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_adaptive_lowering|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_dense|charge_transfer_ok,61,1,0.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_dense|charge_transfer_bad,41,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_dense|charge_transfer_bad,63,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_pretrigger_activity|anomaly_secondary_peak|qtemplate_extreme|covariance_dense|charge_transfer_bad,45,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_pretrigger_activity|anomaly_secondary_peak|qtemplate_extreme|covariance_dense|charge_transfer_bad,53,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,31,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,32,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,34,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,35,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,37,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,39,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,41,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,48,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,50,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,56,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,60,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_ok,40,3,0.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_ok,50,1,0.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_ok,59,1,0.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_ok,62,1,0.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_ok,63,1,0.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_secondary_peak|qtemplate_extreme|covariance_dense|charge_transfer_bad,31,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_secondary_peak|qtemplate_extreme|covariance_dense|charge_transfer_bad,37,2,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_secondary_peak|qtemplate_extreme|covariance_dense|charge_transfer_bad,50,3,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_secondary_peak|qtemplate_extreme|covariance_dense|charge_transfer_bad,51,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_secondary_peak|qtemplate_extreme|covariance_dense|charge_transfer_bad,53,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_secondary_peak|qtemplate_extreme|covariance_dense|charge_transfer_bad,56,3,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_boundary|pileup_like|baseline_quiet|anomaly_secondary_peak|qtemplate_extreme|covariance_dense|charge_transfer_bad,64,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_adaptive_lowering|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_dense|charge_transfer_bad,57,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_adaptive_lowering|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_dense|charge_transfer_bad,64,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_pretrigger_activity|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,37,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_pretrigger_activity|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,42,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_pretrigger_activity|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,48,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_pretrigger_activity|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,49,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_pretrigger_activity|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,54,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_pretrigger_activity|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,59,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_pretrigger_activity|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_bad,64,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_pretrigger_activity|anomaly_none|qtemplate_extreme|covariance_dense|charge_transfer_ok,48,1,0.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_dense|charge_transfer_bad,53,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_dense|charge_transfer_bad,62,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_pretrigger_activity|anomaly_pretrigger_excursion|qtemplate_extreme|covariance_dense|charge_transfer_ok,59,1,0.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_pretrigger_activity|anomaly_secondary_peak|qtemplate_extreme|covariance_dense|charge_transfer_bad,37,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_pretrigger_activity|anomaly_secondary_peak|qtemplate_extreme|covariance_dense|charge_transfer_bad,48,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_pretrigger_activity|anomaly_secondary_peak|qtemplate_extreme|covariance_dense|charge_transfer_bad,50,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_pretrigger_activity|anomaly_secondary_peak|qtemplate_extreme|covariance_dense|charge_transfer_bad,54,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_pretrigger_activity|anomaly_secondary_peak|qtemplate_extreme|covariance_dense|charge_transfer_bad,56,1,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_bad,31,2,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_bad,32,2,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_bad,33,4,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_bad,34,3,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_bad,35,2,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_bad,36,2,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_bad,37,5,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_bad,39,3,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_bad,40,4,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_bad,41,4,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_bad,42,5,1.0,0.0,0.0
shape_delayed_peak|timing_core|amp_extreme_ge7000|sat_high_amp|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_coupled|charge_transfer_bad,45,5,1.0,0.0,0.0
