heldout_run,check,value,pass,detail
63,shuffled_target_worse:mlp_only_samples_0_3,0.17835801834947773,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:cnn1d_only_samples_0_3,0.0431679303315049,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:early_late_gated_only_samples_0_3,0.18453190295497657,True,positive means shuffled target is no better than nominal
65,train_heldout_run_overlap,0.0,True,
65,train_heldout_event_id_overlap,0.0,True,
65,feature_audit,0.0,True,"same-pulse normalized waveform samples, amplitude summaries, S02b train-template SSE, stave one-hot; no run id, event id, event order, other-stave time, or target"
65,shuffled_target_worse:ridge_full,0.11512448461055702,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:hgb_full,0.30395513278497854,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:mlp_full,0.166260684859749,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:cnn1d_full,0.0040662832580840025,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:early_late_gated_full,0.08702934115069527,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:ridge_no_samples_0_3,0.11805632250678011,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:hgb_no_samples_0_3,0.2882732626926321,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:mlp_no_samples_0_3,0.2859421106280857,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:cnn1d_no_samples_0_3,0.05466313966175251,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:early_late_gated_no_samples_0_3,-0.004830041238323979,False,positive means shuffled target is no better than nominal
65,shuffled_target_worse:ridge_only_samples_0_3,0.10247410049895267,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:hgb_only_samples_0_3,0.38196108529770956,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:mlp_only_samples_0_3,0.12441709411511459,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:cnn1d_only_samples_0_3,0.06571709957378724,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:early_late_gated_only_samples_0_3,0.11289521598644336,True,positive means shuffled target is no better than nominal
