split,method,run,group,n,bias_median_frac,res68_abs_frac,full_rms_frac,within_5pct,within_10pct
holdout_sample_i_calib,peak_loglinear,34,sample_i_calib,34116,-0.009861103351428601,0.023788539320419713,0.13655150837568594,0.8841013014421386,0.9508441786844882
holdout_sample_i_calib,peak_loglinear,35,sample_i_calib,11657,-0.05130353794271663,0.09383812383403949,0.4848640651420797,0.3734236939178176,0.7066140516427898
holdout_sample_i_calib,peak_loglinear,36,sample_i_calib,10385,-0.04013087603716682,0.08815692113319855,0.4724356105571324,0.4388059701492537,0.7308618199325951
holdout_sample_i_calib,peak_loglinear,37,sample_i_calib,24508,-0.03726083846678414,0.09072801887501047,0.5381188444830591,0.4425901746368533,0.7164191284478537
holdout_sample_i_calib,peak_loglinear,39,sample_i_calib,14201,-0.04304370153865212,0.09515881855940474,0.6329860632609302,0.40384479966199566,0.6965706640377438
holdout_sample_i_calib,peak_loglinear,40,sample_i_calib,14698,-0.04717582066420459,0.09966484499416273,0.5890690636502244,0.3781466866240305,0.6805687848686897
holdout_sample_i_calib,peak_loglinear,41,sample_i_calib,16132,-0.0428899928722663,0.09431708989421413,0.6142252929448672,0.41048847012149764,0.701276965038433
holdout_sample_i_calib,peak_loglinear,42,sample_i_calib,18098,-0.029073148089301733,0.08364297310815519,0.5114803818998546,0.49220908387667145,0.7434523151729473
holdout_sample_i_calib,ml_extra_trees,31,sample_i_calib,27853,-0.0001673033563384003,0.0013482292504388238,0.027764754471884583,0.9815459735037518,0.993286181021793
holdout_sample_i_calib,ml_extra_trees,32,sample_i_calib,28226,-0.00018225432868167,0.0013638520125162153,0.02475777910807167,0.981435555870474,0.9928080493162332
holdout_sample_i_calib,ml_extra_trees,33,sample_i_calib,48733,-0.00017319612649693313,0.0007908202033869724,0.024845756640817784,0.9946032462602343,0.998214762070876
holdout_sample_i_calib,ml_extra_trees,34,sample_i_calib,34116,-0.000167184917746129,0.0007730841024302699,0.021283207863936487,0.9947238832219486,0.9982999179270723
holdout_sample_i_calib,ml_extra_trees,35,sample_i_calib,11657,-0.00016045933875060447,0.002288961936630217,0.033906117630722044,0.9676589173886935,0.9869606245174574
holdout_sample_i_calib,ml_extra_trees,36,sample_i_calib,10385,-0.00014777864143976208,0.002208628229805622,0.05928083594546681,0.9669715936446798,0.9862301396244584
holdout_sample_i_calib,ml_extra_trees,37,sample_i_calib,24508,-0.0001791855603960463,0.002493162719492843,0.05812063341573898,0.9594010119144769,0.9832299657254774
holdout_sample_i_calib,ml_extra_trees,39,sample_i_calib,14201,-0.00015286401920080648,0.002675717319418699,0.0789481069467333,0.9511302020984438,0.9790155622843462
holdout_sample_i_calib,ml_extra_trees,40,sample_i_calib,14698,-0.00018989663850114548,0.0029371698832772164,0.06744233683574577,0.9523744727173765,0.9809497890869506
holdout_sample_i_calib,ml_extra_trees,41,sample_i_calib,16132,-0.00017648268430420217,0.002620261830071105,0.07640019863193286,0.9548723034961567,0.9807835358294074
holdout_sample_i_calib,ml_extra_trees,42,sample_i_calib,18098,-0.00017845693631572505,0.0021942673180243857,0.0441200476828481,0.960492872140568,0.9854680075146425
holdout_sample_i_calib,shuffled_target_ml,31,sample_i_calib,27853,-0.3749283137480985,0.4910431620648151,1.4797762126585927,0.03496930312713173,0.07040534233296233
holdout_sample_i_calib,shuffled_target_ml,32,sample_i_calib,28226,-0.36438711799754986,0.4905978453102768,1.5176304559325025,0.03918373131155672,0.07602919294267696
holdout_sample_i_calib,shuffled_target_ml,33,sample_i_calib,48733,-0.34806646766259164,0.42391422562987136,0.7446062435023931,0.026080889746167894,0.05257217901627234
holdout_sample_i_calib,shuffled_target_ml,34,sample_i_calib,34116,-0.39281531186020113,0.4584406800399369,0.7154457721456327,0.017762926486106227,0.035056864814163445
holdout_sample_i_calib,shuffled_target_ml,35,sample_i_calib,11657,0.11258776886453269,0.5063079344440075,2.0510800011066053,0.07257441880415201,0.14146006691258473
holdout_sample_i_calib,shuffled_target_ml,36,sample_i_calib,10385,-0.0013557622015436142,0.5116320897243933,1.9309883963415628,0.06181993259508907,0.1241213288396726
holdout_sample_i_calib,shuffled_target_ml,37,sample_i_calib,24508,-0.0013105704235357504,0.5206932156140313,2.170248906330492,0.06153092867635058,0.11869593602089114
holdout_sample_i_calib,shuffled_target_ml,39,sample_i_calib,14201,0.06058251895237841,0.5192623077101778,2.32652054569276,0.06330540102809662,0.1257657911414689
holdout_sample_i_calib,shuffled_target_ml,40,sample_i_calib,14698,0.10731741558882107,0.5257271653803918,2.199728175828977,0.06320587835079602,0.12634372023404544
holdout_sample_i_calib,shuffled_target_ml,41,sample_i_calib,16132,0.04607881211495338,0.5204129036999136,2.1523828270954044,0.06719563600297546,0.1265187205554178
holdout_sample_i_calib,shuffled_target_ml,42,sample_i_calib,18098,-0.10759997665663448,0.5173839983335967,2.055536179228795,0.05586252624599403,0.10697314620400045
holdout_sample_i_analysis,traditional_huber,44,sample_i_analysis,2037,-0.0026944768981246514,0.02820565464761445,0.3672128723387926,0.7800687285223368,0.8404516445753559
holdout_sample_i_analysis,traditional_huber,45,sample_i_analysis,24315,-0.0029005134924700382,0.02688532213502084,0.403775194564238,0.797038864898211,0.850544931112482
holdout_sample_i_analysis,traditional_huber,46,sample_i_analysis,686,-0.008658666938158806,0.021690442681809516,0.18730526752957025,0.892128279883382,0.9329446064139941
holdout_sample_i_analysis,traditional_huber,47,sample_i_analysis,5275,-0.008826549035557626,0.022371620167489312,0.22089638868437564,0.8944075829383886,0.9321327014218009
holdout_sample_i_analysis,traditional_huber,48,sample_i_analysis,13986,-0.0009846566462278531,0.027112392662207708,0.29565585465069966,0.7970827970827971,0.8479193479193479
holdout_sample_i_analysis,traditional_huber,49,sample_i_analysis,14795,-0.0016796346845298572,0.027693295130170437,0.3106029137736997,0.7927002365664075,0.842919905373437
holdout_sample_i_analysis,traditional_huber,50,sample_i_analysis,35212,-0.0067572940568098126,0.01631905342631545,0.1351101603433081,0.9254515506077473,0.9564353061456322
holdout_sample_i_analysis,traditional_huber,51,sample_i_analysis,14738,-0.00568697141738685,0.017132723489248988,0.25735285060628843,0.9084679060930927,0.9390012213326095
holdout_sample_i_analysis,traditional_huber,52,sample_i_analysis,7151,-0.0059140119536414005,0.017141378575499612,0.1927263786585926,0.9095231436162774,0.9429450426513775
holdout_sample_i_analysis,traditional_huber,53,sample_i_analysis,32194,-0.004561802137631766,0.016123261813175523,0.14520067999923153,0.941262347021184,0.9607690874075915
holdout_sample_i_analysis,traditional_huber,54,sample_i_analysis,30439,-0.004679111114824821,0.0160730375646703,0.10734990243835633,0.9446762377213443,0.963237951312461
holdout_sample_i_analysis,traditional_huber,55,sample_i_analysis,17381,-0.005469263192404651,0.017026488112722428,0.20190955142610517,0.9066221736378804,0.9376330475806915
holdout_sample_i_analysis,traditional_huber,56,sample_i_analysis,40139,-0.007124713050989075,0.016562963695138603,0.14534718268436778,0.9191310197065199,0.9500984080320884
holdout_sample_i_analysis,traditional_huber,57,sample_i_analysis,13819,-0.0012553593679876835,0.02774220044235491,0.3657277974689506,0.7913741949489833,0.843548737245821
holdout_sample_i_analysis,peak_loglinear,44,sample_i_analysis,2037,-0.04131136575747874,0.09621996901326368,0.6420750534543275,0.42317133038782523,0.6926853215513009
holdout_sample_i_analysis,peak_loglinear,45,sample_i_analysis,24315,-0.03355353746510444,0.08915127752659259,0.6516810047275732,0.46280074028377544,0.7225992185893482
holdout_sample_i_analysis,peak_loglinear,46,sample_i_analysis,686,-0.04518213118338503,0.08305830476938461,0.307831968481157,0.45626822157434405,0.750728862973761
holdout_sample_i_analysis,peak_loglinear,47,sample_i_analysis,5275,-0.038475779028044055,0.07974062838077627,0.36462805634017575,0.4999052132701422,0.7744075829383886
holdout_sample_i_analysis,peak_loglinear,48,sample_i_analysis,13986,-0.04784941865964253,0.09947046137105946,0.5173777243058122,0.37952237952237955,0.6816101816101816
holdout_sample_i_analysis,peak_loglinear,49,sample_i_analysis,14795,-0.04578620703482675,0.09827174853909397,0.557271161344818,0.39060493409935787,0.6867860763771545
holdout_sample_i_analysis,peak_loglinear,50,sample_i_analysis,35212,-0.00040569326384859737,0.02814481688464975,0.23827502097984804,0.8142394638191526,0.9139213904350789
holdout_sample_i_analysis,peak_loglinear,51,sample_i_analysis,14738,-0.0029570899897437613,0.034138983074710916,0.41344067717380495,0.7648256208440766,0.8851268828877731
holdout_sample_i_analysis,peak_loglinear,52,sample_i_analysis,7151,-0.0024634123998257705,0.0338403544800972,0.3355699614543955,0.763809257446511,0.8861697664662285
holdout_sample_i_analysis,peak_loglinear,53,sample_i_analysis,32194,-0.008495062322164952,0.02544987370635924,0.2460786926051496,0.8502826613654718,0.9300801391563646
holdout_sample_i_analysis,peak_loglinear,54,sample_i_analysis,30439,-0.008421291144665609,0.02530314068059506,0.1797574505452484,0.8510792075955189,0.9328493051677125
holdout_sample_i_analysis,peak_loglinear,55,sample_i_analysis,17381,-0.003532812290231334,0.03389305529415256,0.3538933050102706,0.7643403716702146,0.8867153788619757
holdout_sample_i_analysis,peak_loglinear,56,sample_i_analysis,40139,-0.00037567300309931473,0.031085132523174405,0.2533536309273774,0.7935175265950821,0.906699220209771
holdout_sample_i_analysis,peak_loglinear,57,sample_i_analysis,13819,-0.04832556250603172,0.09988274918075482,0.6114155930303383,0.3763658730733049,0.6803676098125769
holdout_sample_i_analysis,ml_extra_trees,44,sample_i_analysis,2037,-0.00021334507180086285,0.002587158383891898,0.07698369595685274,0.9523809523809523,0.9808541973490427
holdout_sample_i_analysis,ml_extra_trees,45,sample_i_analysis,24315,-0.000186054439095763,0.0024299140850428274,0.09977868542733706,0.9559531153608883,0.9833436150524367
holdout_sample_i_analysis,ml_extra_trees,46,sample_i_analysis,686,-0.0001808719300467631,0.002025324227602673,0.013514315225193488,0.9825072886297376,0.9956268221574344
holdout_sample_i_analysis,ml_extra_trees,47,sample_i_analysis,5275,-0.00017929399669544763,0.002029882493344471,0.029187178825717804,0.9867298578199052,0.995260663507109
holdout_sample_i_analysis,ml_extra_trees,48,sample_i_analysis,13986,-0.00016921171721223513,0.00265291204071897,0.04608804415298672,0.9563849563849564,0.9825539825539825
holdout_sample_i_analysis,ml_extra_trees,49,sample_i_analysis,14795,-0.00017654207458143387,0.002675199540037294,0.04213534434241578,0.9542412977357215,0.9826292666441365
holdout_sample_i_analysis,ml_extra_trees,50,sample_i_analysis,35212,-0.0001754875960245505,0.0011859308728639046,0.017851608208525847,0.987617857548563,0.9953708962853572
holdout_sample_i_analysis,ml_extra_trees,51,sample_i_analysis,14738,-0.00016133934042171678,0.0012925957501982504,0.036880555040217276,0.9856154159316054,0.9938933369520966
holdout_sample_i_analysis,ml_extra_trees,52,sample_i_analysis,7151,-0.00019040221451940397,0.0013080238706026021,0.03717666472356853,0.9846175360089497,0.994546217312264
holdout_sample_i_analysis,ml_extra_trees,53,sample_i_analysis,32194,-0.00017169610935682247,0.0009994159408880726,0.02196420294174656,0.9898117661676089,0.9962104740013668
holdout_sample_i_analysis,ml_extra_trees,54,sample_i_analysis,30439,-0.00017196236209255776,0.0010025418578158923,0.013948090650563372,0.9907027169092283,0.9966161831860442
holdout_sample_i_analysis,ml_extra_trees,55,sample_i_analysis,17381,-0.00017394941230115338,0.0013065637336700977,0.023346046113336304,0.9814164892698924,0.9937287843047006
holdout_sample_i_analysis,ml_extra_trees,56,sample_i_analysis,40139,-0.00017429394076840738,0.0013225004778301475,0.037369452667130966,0.9870201051346571,0.9953910162186402
