method,n_events,n_valid,energy_bias,energy_sigma68,saturated_energy_sigma68,saturation_knee_accuracy,saturation_knee_calibration_abs,pedestal_high_minus_low_bias,pid_auc,pid_calibration_ece,timing_residual_bias_ns,timing_residual_sigma68_ns,pileup_merge_rate,false_split_rate,coverage90,coverage90_abs_error,n_events_ci_low,n_events_ci_high,n_valid_ci_low,n_valid_ci_high,energy_bias_ci_low,energy_bias_ci_high,energy_sigma68_ci_low,energy_sigma68_ci_high,saturated_energy_sigma68_ci_low,saturated_energy_sigma68_ci_high,saturation_knee_accuracy_ci_low,saturation_knee_accuracy_ci_high,saturation_knee_calibration_abs_ci_low,saturation_knee_calibration_abs_ci_high,pedestal_high_minus_low_bias_ci_low,pedestal_high_minus_low_bias_ci_high,pid_auc_ci_low,pid_auc_ci_high,pid_calibration_ece_ci_low,pid_calibration_ece_ci_high,timing_residual_bias_ns_ci_low,timing_residual_bias_ns_ci_high,timing_residual_sigma68_ns_ci_low,timing_residual_sigma68_ns_ci_high,pileup_merge_rate_ci_low,pileup_merge_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,coverage90_ci_low,coverage90_ci_high,coverage90_abs_error_ci_low,coverage90_abs_error_ci_high,winner_score
gradient_boosted_trees,860.0,390.0,0.0064032595884906595,0.07625663381098281,0.05088872893688441,0.9930232558139535,0.004651162790697674,-0.005093788958502101,0.9939416573301797,0.4624614012855547,-0.5729372120764031,5.140770847321024,0.3209302325581395,0.22790697674418606,0.6153846153846154,0.2846153846153846,860.0,860.0,344.0,432.0,-0.0032589152343471396,0.012133217406403999,0.06777550659548792,0.08684260071580979,0.024827995159599353,0.12777696913260633,0.986046511627907,0.9988372093023256,0.0,0.012790697674418604,-0.01757955753543533,0.007445154385737606,0.9921104536489153,0.9959546174023892,0.4522367906404569,0.4759093935717113,-1.7701804531823395,0.06979736600882802,4.902773115536226,5.9628493726842375,0.27203488372093027,0.3697674418604651,0.17191860465116282,0.2813953488372093,0.5845394083780028,0.6519174041297935,0.24808259587020653,0.3154605916219972,0.18610711178493466
ridge,860.0,393.0,0.022116643562449936,0.08305919781419478,0.03961962102697965,0.9918604651162791,0.0034883720930232558,0.011026647485570407,0.9918668824432549,0.45563483554451323,-1.5143961366530156,7.926865813285906,0.3186046511627907,0.23255813953488372,0.8651399491094147,0.034860050890585303,860.0,860.0,350.975,423.0,0.017860369747430608,0.026703213955935418,0.07276301837393674,0.08942088923471161,0.016378563870466774,0.08425389778137476,0.9813953488372092,0.9988372093023256,0.0011627906976744186,0.005813953488372093,0.0014711218129222982,0.021868454829435578,0.9884329618372172,0.9959094749010715,0.4465089123925118,0.4667763347163201,-2.166542631782704,-0.3548256119870352,7.436756065655685,8.299289010681251,0.27209302325581397,0.37209302325581395,0.18604651162790697,0.26744186046511625,0.8311941412445191,0.908641975308642,0.002887139107611514,0.06880585875548087,0.18973989555780837
saturation_residual_fusion_new,860.0,390.0,0.009054573800106465,0.0798128605772804,0.058069935015114996,0.9941860465116279,0.0011627906976744186,0.0021539609157459946,0.9937756753392257,0.4614480939319418,-0.562703964810658,5.728757431281134,0.33488372093023255,0.24186046511627907,0.5384615384615384,0.3615384615384616,860.0,860.0,360.0,411.0,0.0031816078401954826,0.012396816675061926,0.06962308330181863,0.08579538682399729,0.033150281399337254,0.11250586938522276,0.9860174418604651,1.0,0.0,0.0034883720930232558,-0.011842917988367826,0.02648278320254154,0.9911906275542639,0.9955809487813396,0.4511354215845169,0.47497827482522237,-1.2769267525553119,0.09211174423047197,5.071390810530407,6.423060322911599,0.3023255813953488,0.3651744186046511,0.1930232558139535,0.28604651162790695,0.49230769230769234,0.5805555555555556,0.3194444444444444,0.4076923076923077,0.19647400089126416
1d_cnn,860.0,417.0,0.010637451086640288,0.10905064062210573,0.07896303907789723,0.9941860465116279,0.0011627906976744186,0.032554577607030157,0.9897091165608531,0.4646416761122721,-1.278369711772278,10.259312842001213,0.3186046511627907,0.28837209302325584,0.9040767386091128,0.004076738609112729,860.0,860.0,385.0,439.0,0.003484695351311182,0.02144018255345748,0.0986908439744668,0.11466731615822222,0.021068327748510765,0.08376043781977997,0.9848837209302326,1.0,0.0,0.0034883720930232558,0.006778012545963612,0.07122693455310106,0.9872214430419198,0.9926931323156394,0.45277776416604226,0.4787988182868216,-2.79536168201421,-0.15992415912203128,9.459701051814639,10.718272295796183,0.29767441860465116,0.3372093023255814,0.23488372093023255,0.32325581395348835,0.8637469586374696,0.9391100702576113,0.001143111179836165,0.04523809523809519,0.2256787443181551
tiny_sequence_transformer,860.0,404.0,0.02437640266240293,0.11714027360190563,0.08035838219002128,0.9906976744186047,0.004651162790697674,0.04245929307954976,0.9899165940495457,0.45838068493369194,-3.7699743888386283,14.737392000386215,0.3372093023255814,0.27674418604651163,0.9381188118811881,0.03811881188118804,860.0,860.0,380.0,430.07499999999993,0.008195298550767281,0.03579788487978527,0.10844948424266446,0.1274822521943203,0.06780235221037628,0.09114333168212788,0.977906976744186,0.9988372093023256,0.0,0.013953488372093027,0.01708747942084038,0.062033244167820814,0.9840090208651563,0.9952215871826103,0.44994692390775076,0.4685187774707999,-5.082866652010338,-3.038086921742753,13.557346628455797,16.25563238749539,0.29534883720930233,0.36511627906976746,0.23255813953488372,0.3116279069767442,0.922519689927981,0.9549071618037135,0.022519689927980955,0.05490716180371347,0.25436023550990605
mlp,860.0,369.0,-0.00827181301175816,0.14983035628894106,0.05332371334499218,0.9872093023255814,0.0034883720930232558,0.009368425780396152,0.9839827378729408,0.4651336571674412,-2.151271564850976,9.429674090859276,0.3813953488372093,0.23953488372093024,0.8184281842818428,0.08157181571815719,860.0,860.0,333.0,396.0,-0.014362782567398938,0.009424898969986288,0.13875514143216516,0.16252223204582744,0.033326927581412466,0.07546794233366665,0.9755813953488373,0.9941860465116279,0.0,0.00813953488372093,-0.026234935538225392,0.035350597169948775,0.9808108296699463,0.9886988993710693,0.45415538878720724,0.4760671859676618,-3.424172437000861,-1.1290950652429554,8.560651246589686,10.375169467126685,0.36046511627906974,0.40232558139534885,0.17674418604651163,0.2837209302325581,0.7729166044497536,0.8651685393258427,0.03483146067415732,0.12708339555024636,0.26558720022169113
analytic_clipped_template_sideband_traditional,860.0,267.0,0.06531867336512089,0.11000299062504483,0.06559800281200215,0.9918604651162791,0.0011627906976744186,0.01455852635762439,0.5484252458608241,0.6953488372093024,-1.0680266752634804,7.476091372808115,0.5744186046511628,0.19534883720930232,0.8876404494382022,0.012359550561797827,860.0,860.0,249.0,285.0,0.05797283121918009,0.08255686432723543,0.09555956915391396,0.13487331852121529,0.03927431639737581,0.09707066303345122,0.9813662790697674,0.9988372093023256,0.0,0.004651162790697674,-0.025907468135039004,0.04077347586185558,0.4185606060606061,0.6970238095238096,0.6686046511627907,0.7192005813953489,-1.9807354634505892,0.02632392833165298,6.910811122449307,8.185241332613868,0.5416860465116279,0.6023837209302325,0.1744186046511628,0.2186627906976744,0.8414634146341463,0.9338235294117647,0.00036900369003689537,0.05853658536585371,0.2797497983899045
