pool,method,run,n_pairs,robust_width_ns,full_rms_ns,cfd_fraction,amplitude_cut_adc
cfd0.10_cut1000,constrained_monotone_timewalk,60,11,1.3451289039765597,1.3354315728717696,0.1,1000.0
cfd0.10_cut1000,constrained_monotone_timewalk,61,18,1.4995958339506517,2.3266797185875885,0.1,1000.0
cfd0.10_cut1000,constrained_monotone_timewalk,62,7,2.1789195642227943,2.3971254114251934,0.1,1000.0
cfd0.10_cut1000,constrained_monotone_timewalk,63,28,2.0358607743149797,1.7799057154463875,0.1,1000.0
cfd0.10_cut1000,constrained_monotone_timewalk,65,27,1.3376823749362445,1.3541650659160962,0.1,1000.0
cfd0.10_cut1000,ridge,58,25,2.008349244844308,2.732097817774507,0.1,1000.0
cfd0.10_cut1000,ridge,59,11,3.356242976545709,2.8615484516267466,0.1,1000.0
cfd0.10_cut1000,ridge,60,11,0.9840259110252534,0.98164589502481,0.1,1000.0
cfd0.10_cut1000,ridge,61,18,2.2915651680771845,2.590980536100133,0.1,1000.0
cfd0.10_cut1000,ridge,62,7,3.438371727014301,4.486441016314111,0.1,1000.0
cfd0.10_cut1000,ridge,63,28,1.828256069146002,1.8281068884475582,0.1,1000.0
cfd0.10_cut1000,ridge,65,27,1.7244129126843597,2.219333664574532,0.1,1000.0
cfd0.10_cut1000,gradient_boosted_trees,58,25,0.7174534518459021,1.372989613566872,0.1,1000.0
cfd0.10_cut1000,gradient_boosted_trees,59,11,1.4449336685880656,1.9434619714473733,0.1,1000.0
cfd0.10_cut1000,gradient_boosted_trees,60,11,0.5223208641234529,1.0859911081614508,0.1,1000.0
cfd0.10_cut1000,gradient_boosted_trees,61,18,2.480029564699853,2.4922821160917548,0.1,1000.0
cfd0.10_cut1000,gradient_boosted_trees,62,7,2.0098524406001674,3.1180196568610405,0.1,1000.0
cfd0.10_cut1000,gradient_boosted_trees,63,28,0.8025846331527478,1.695823239483253,0.1,1000.0
cfd0.10_cut1000,gradient_boosted_trees,65,27,0.7028762343576949,1.5340899868873152,0.1,1000.0
cfd0.10_cut1000,mlp,58,25,1.6218592259066666,1.8132058361078298,0.1,1000.0
cfd0.10_cut1000,mlp,59,11,2.110190307625829,2.3915079851581322,0.1,1000.0
cfd0.10_cut1000,mlp,60,11,1.9779663885781256,3.7990699358228106,0.1,1000.0
cfd0.10_cut1000,mlp,61,18,1.5183642563550783,1.4530672692314233,0.1,1000.0
cfd0.10_cut1000,mlp,62,7,1.3006547136609998,3.461759503637867,0.1,1000.0
cfd0.10_cut1000,mlp,63,28,2.0030070336701398,2.039187607542513,0.1,1000.0
cfd0.10_cut1000,mlp,65,27,1.514437685728322,2.33713743789852,0.1,1000.0
cfd0.10_cut1000,cnn_1d,58,25,2.3537063753467695,2.8009995488124533,0.1,1000.0
cfd0.10_cut1000,cnn_1d,59,11,3.385613441847131,3.4268344163289908,0.1,1000.0
cfd0.10_cut1000,cnn_1d,60,11,1.1652522997183439,2.7426489226672612,0.1,1000.0
cfd0.10_cut1000,cnn_1d,61,18,2.801414310120081,3.37419394194809,0.1,1000.0
cfd0.10_cut1000,cnn_1d,62,7,4.901750367148299,4.3707664895757805,0.1,1000.0
cfd0.10_cut1000,cnn_1d,63,28,2.221393475066299,2.674156318265088,0.1,1000.0
cfd0.10_cut1000,cnn_1d,65,27,2.0672205115845594,3.227000510107738,0.1,1000.0
cfd0.10_cut1000,gated_residual_cnn_new,58,25,0.6937678726658913,1.3761203368610273,0.1,1000.0
cfd0.10_cut1000,gated_residual_cnn_new,59,11,3.0417157264557964,3.804716624353358,0.1,1000.0
cfd0.10_cut1000,gated_residual_cnn_new,60,11,0.5133238106871669,1.128943767965832,0.1,1000.0
cfd0.10_cut1000,gated_residual_cnn_new,61,18,1.599101867290729,2.260988605579619,0.1,1000.0
cfd0.10_cut1000,gated_residual_cnn_new,62,7,3.3071985200774603,5.430326563385049,0.1,1000.0
cfd0.10_cut1000,gated_residual_cnn_new,63,28,0.7599058442957125,2.3616968898371993,0.1,1000.0
cfd0.10_cut1000,gated_residual_cnn_new,65,27,1.0346580779788355,3.8579830721599295,0.1,1000.0
cfd0.10_cut1500,constrained_monotone_timewalk,58,14,1.9754176269170136,1.8506730700418357,0.1,1500.0
cfd0.10_cut1500,constrained_monotone_timewalk,59,9,1.3842763273093595,1.2760642967375861,0.1,1500.0
cfd0.10_cut1500,constrained_monotone_timewalk,60,5,0.8690722567975913,1.1663105260628772,0.1,1500.0
cfd0.10_cut1500,constrained_monotone_timewalk,61,13,1.2131209269545282,1.608676371435945,0.1,1500.0
cfd0.10_cut1500,constrained_monotone_timewalk,62,5,2.0590625719278473,2.022980844305537,0.1,1500.0
cfd0.10_cut1500,constrained_monotone_timewalk,63,16,1.8902537204911187,1.7600861745150709,0.1,1500.0
cfd0.10_cut1500,constrained_monotone_timewalk,65,12,0.6878133074107707,0.7107044930878306,0.1,1500.0
cfd0.10_cut1500,ridge,58,14,2.5485998026825967,2.563958999772404,0.1,1500.0
cfd0.10_cut1500,ridge,59,9,2.1727693633617857,2.354592114460948,0.1,1500.0
cfd0.10_cut1500,ridge,60,5,0.6092721639782026,0.7716378411815086,0.1,1500.0
cfd0.10_cut1500,ridge,61,13,1.8166390440414757,2.3385841481972154,0.1,1500.0
cfd0.10_cut1500,ridge,62,5,2.501101019119268,3.0775590277088813,0.1,1500.0
cfd0.10_cut1500,ridge,63,16,1.9933586716334808,2.117680450421878,0.1,1500.0
cfd0.10_cut1500,ridge,65,12,2.619101725139759,2.6505833308763465,0.1,1500.0
cfd0.10_cut1500,gradient_boosted_trees,58,14,0.5907910539791885,1.1560155857263272,0.1,1500.0
cfd0.10_cut1500,gradient_boosted_trees,59,9,1.5485431802015834,1.5227235370719248,0.1,1500.0
cfd0.10_cut1500,gradient_boosted_trees,60,5,0.8108398212887747,1.3278960745469583,0.1,1500.0
cfd0.10_cut1500,gradient_boosted_trees,61,13,1.8256554766030682,2.0666458179350506,0.1,1500.0
cfd0.10_cut1500,gradient_boosted_trees,62,5,1.0845929245644008,1.445258776348115,0.1,1500.0
cfd0.10_cut1500,gradient_boosted_trees,63,16,0.6760819306062156,1.1496157888486322,0.1,1500.0
cfd0.10_cut1500,gradient_boosted_trees,65,12,1.4626779493243725,1.4801241083779884,0.1,1500.0
cfd0.10_cut1500,mlp,58,14,1.644343591014536,1.7206158102395852,0.1,1500.0
cfd0.10_cut1500,mlp,59,9,1.504099733513008,1.770578582724145,0.1,1500.0
cfd0.10_cut1500,mlp,60,5,0.9683332128182917,1.1776130123821729,0.1,1500.0
cfd0.10_cut1500,mlp,61,13,0.9929494341819343,1.479451885989361,0.1,1500.0
cfd0.10_cut1500,mlp,62,5,1.5379032919228783,1.4678945992274548,0.1,1500.0
cfd0.10_cut1500,mlp,63,16,1.076548800782048,1.2755701677250242,0.1,1500.0
cfd0.10_cut1500,mlp,65,12,1.148731631734634,2.0434627370364438,0.1,1500.0
cfd0.10_cut1500,cnn_1d,58,14,2.244046085043199,1.9770630482427425,0.1,1500.0
cfd0.10_cut1500,cnn_1d,59,9,1.3535714247698096,1.9245043129897932,0.1,1500.0
cfd0.10_cut1500,cnn_1d,60,5,0.9105281258069619,1.1764870283415125,0.1,1500.0
cfd0.10_cut1500,cnn_1d,61,13,1.0407416664007059,1.9023151176883164,0.1,1500.0
cfd0.10_cut1500,cnn_1d,62,5,2.4635129969760166,2.8827478852633583,0.1,1500.0
cfd0.10_cut1500,cnn_1d,63,16,1.7515288678226495,1.7072723064362179,0.1,1500.0
cfd0.10_cut1500,cnn_1d,65,12,1.0230407544498852,1.1705409091396215,0.1,1500.0
cfd0.10_cut1500,gated_residual_cnn_new,58,14,1.2161177189570456,1.1901431737169563,0.1,1500.0
cfd0.10_cut1500,gated_residual_cnn_new,59,9,1.4540108852455882,1.6160009455665612,0.1,1500.0
cfd0.10_cut1500,gated_residual_cnn_new,60,5,0.6989521338332171,0.7973887220827688,0.1,1500.0
cfd0.10_cut1500,gated_residual_cnn_new,61,13,0.8030042767568519,1.4222901066109936,0.1,1500.0
cfd0.10_cut1500,gated_residual_cnn_new,62,5,1.4972783442823796,2.1743759566495764,0.1,1500.0
cfd0.10_cut1500,gated_residual_cnn_new,63,16,0.9199935957110652,1.1622171688735012,0.1,1500.0
cfd0.10_cut1500,gated_residual_cnn_new,65,12,1.1070544087701224,1.5747349753493534,0.1,1500.0
cfd0.20_cut800,constrained_monotone_timewalk,58,29,1.188937590671924,1.3166957277425486,0.2,800.0
cfd0.20_cut800,constrained_monotone_timewalk,59,13,0.895131668745826,1.1070265420679422,0.2,800.0
cfd0.20_cut800,constrained_monotone_timewalk,60,14,1.0822446638037841,1.2038120865812458,0.2,800.0
cfd0.20_cut800,constrained_monotone_timewalk,61,18,1.6573455566914586,1.8217802225475648,0.2,800.0
cfd0.20_cut800,constrained_monotone_timewalk,62,9,0.7726123799954303,1.4158370302155432,0.2,800.0
cfd0.20_cut800,constrained_monotone_timewalk,63,31,1.3540779873673725,1.4140570098194154,0.2,800.0
cfd0.20_cut800,constrained_monotone_timewalk,65,28,1.6310750830973055,1.6696820065551363,0.2,800.0
cfd0.20_cut800,ridge,58,29,1.304259224691061,2.394104297971319,0.2,800.0
cfd0.20_cut800,ridge,59,13,3.166364935869636,3.142994122929897,0.2,800.0
cfd0.20_cut800,ridge,60,14,1.087855233423427,1.4476839196272175,0.2,800.0
cfd0.20_cut800,ridge,61,18,1.9104947410779685,1.996236233220122,0.2,800.0
cfd0.20_cut800,ridge,62,9,2.9662111950554357,4.439247934878341,0.2,800.0
cfd0.20_cut800,ridge,63,31,1.2442328456679892,3.252487163893888,0.2,800.0
cfd0.20_cut800,ridge,65,28,1.5158423737273068,2.2863827041481994,0.2,800.0
cfd0.20_cut800,gradient_boosted_trees,58,29,0.7414684797680196,1.5130750187847737,0.2,800.0
cfd0.20_cut800,gradient_boosted_trees,59,13,1.1388254640736464,1.4436943557523254,0.2,800.0
cfd0.20_cut800,gradient_boosted_trees,60,14,0.9256977597663996,0.966730068236279,0.2,800.0
cfd0.20_cut800,gradient_boosted_trees,61,18,1.8180623575713377,2.050667259331814,0.2,800.0
cfd0.20_cut800,gradient_boosted_trees,62,9,0.9314037259944054,2.3359888047683866,0.2,800.0
cfd0.20_cut800,gradient_boosted_trees,63,31,0.6092816709435531,2.164817721047998,0.2,800.0
cfd0.20_cut800,gradient_boosted_trees,65,28,0.6757192285473705,1.3940132769490743,0.2,800.0
cfd0.20_cut800,mlp,58,29,0.8612626551926704,1.0986363450011467,0.2,800.0
cfd0.20_cut800,mlp,59,13,1.3865394548789811,1.746856998687677,0.2,800.0
cfd0.20_cut800,mlp,60,14,0.7620492004098233,0.70568160295322,0.2,800.0
cfd0.20_cut800,mlp,61,18,1.442326353083613,1.4254885305955551,0.2,800.0
cfd0.20_cut800,mlp,62,9,1.7942550980272232,1.5746179825106712,0.2,800.0
cfd0.20_cut800,mlp,63,31,1.2174369971849575,2.038317050287794,0.2,800.0
cfd0.20_cut800,mlp,65,28,1.1898331752008717,1.3236645456600729,0.2,800.0
cfd0.20_cut800,cnn_1d,58,29,1.1254655711440713,1.824171117832453,0.2,800.0
cfd0.20_cut800,cnn_1d,59,13,2.5607077789112798,2.730570207052681,0.2,800.0
cfd0.20_cut800,cnn_1d,60,14,0.43973461703025435,1.6310126858046927,0.2,800.0
cfd0.20_cut800,cnn_1d,61,18,2.3594074432148133,2.292658097334731,0.2,800.0
cfd0.20_cut800,cnn_1d,62,9,3.1471385133307397,3.652988672565212,0.2,800.0
cfd0.20_cut800,cnn_1d,63,31,1.6171598083501197,2.695437052128483,0.2,800.0
cfd0.20_cut800,cnn_1d,65,28,1.99363351746339,2.3161424527672287,0.2,800.0
cfd0.20_cut800,gated_residual_cnn_new,58,29,0.7425510198301318,0.7667178553330394,0.2,800.0
cfd0.20_cut800,gated_residual_cnn_new,59,13,1.6856260168161425,2.236652778137093,0.2,800.0
cfd0.20_cut800,gated_residual_cnn_new,60,14,0.7852521570004372,0.8400630036884021,0.2,800.0
cfd0.20_cut800,gated_residual_cnn_new,61,18,1.4965457014341084,1.362881963520457,0.2,800.0
cfd0.20_cut800,gated_residual_cnn_new,62,9,2.0732991461311148,3.7667177350003684,0.2,800.0
cfd0.20_cut800,gated_residual_cnn_new,63,31,0.7587172790690835,3.4660271942070975,0.2,800.0
cfd0.20_cut800,gated_residual_cnn_new,65,28,0.8076866631684635,2.7573718852715294,0.2,800.0
cfd0.20_cut1000,constrained_monotone_timewalk,58,25,1.0760187025964294,1.2834413329927996,0.2,1000.0
cfd0.20_cut1000,constrained_monotone_timewalk,59,11,1.000398474643978,1.1970159211684868,0.2,1000.0
cfd0.20_cut1000,constrained_monotone_timewalk,60,11,0.9702199490985202,1.1629100886902515,0.2,1000.0
cfd0.20_cut1000,constrained_monotone_timewalk,61,18,1.6591342757554395,1.8017501123333235,0.2,1000.0
cfd0.20_cut1000,constrained_monotone_timewalk,62,7,0.9904105716088881,1.5664861425966525,0.2,1000.0
cfd0.20_cut1000,constrained_monotone_timewalk,63,28,1.333362147970506,1.3891231727124358,0.2,1000.0
cfd0.20_cut1000,constrained_monotone_timewalk,65,27,1.5737929904739256,1.6205563204471265,0.2,1000.0
cfd0.20_cut1000,ridge,58,25,0.9176595408114281,2.283676099171122,0.2,1000.0
cfd0.20_cut1000,ridge,59,11,2.7636412993041346,2.6413440658597778,0.2,1000.0
cfd0.20_cut1000,ridge,60,11,1.2701082871740637,1.4380513781045374,0.2,1000.0
cfd0.20_cut1000,ridge,61,18,1.9114635567161646,2.220100202810205,0.2,1000.0
cfd0.20_cut1000,ridge,62,7,3.5517840603956836,4.4524207775194755,0.2,1000.0
cfd0.20_cut1000,ridge,63,28,1.160919031932608,1.6136678046908923,0.2,1000.0
cfd0.20_cut1000,ridge,65,27,1.25042690359904,2.032327156180605,0.2,1000.0
cfd0.20_cut1000,gradient_boosted_trees,58,25,0.7647716766362046,1.1006479188179081,0.2,1000.0
cfd0.20_cut1000,gradient_boosted_trees,59,11,1.3552873130522793,1.7370898514955166,0.2,1000.0
cfd0.20_cut1000,gradient_boosted_trees,60,11,0.7069144225565004,0.9986869696749626,0.2,1000.0
cfd0.20_cut1000,gradient_boosted_trees,61,18,1.8354675323034133,1.8176188362191454,0.2,1000.0
cfd0.20_cut1000,gradient_boosted_trees,62,7,1.3303889322396247,3.0587043765851485,0.2,1000.0
cfd0.20_cut1000,gradient_boosted_trees,63,28,0.4939405248254989,1.4068281558890816,0.2,1000.0
cfd0.20_cut1000,gradient_boosted_trees,65,27,0.5684355861345791,1.0396541517892792,0.2,1000.0
cfd0.20_cut1000,mlp,58,25,0.6380735084760201,1.5684970142576502,0.2,1000.0
cfd0.20_cut1000,mlp,59,11,1.948624826949165,2.3454798582916476,0.2,1000.0
cfd0.20_cut1000,mlp,60,11,1.1878703368445844,2.9710801007331304,0.2,1000.0
cfd0.20_cut1000,mlp,61,18,1.055017372789123,1.386345784145739,0.2,1000.0
cfd0.20_cut1000,mlp,62,7,1.542474949670833,2.8094930783871117,0.2,1000.0
cfd0.20_cut1000,mlp,63,28,0.7255660499940182,1.5633251148449738,0.2,1000.0
cfd0.20_cut1000,mlp,65,27,0.8119093370850854,1.84949617704892,0.2,1000.0
cfd0.20_cut1000,cnn_1d,58,25,1.1881749273953712,1.883769583998976,0.2,1000.0
cfd0.20_cut1000,cnn_1d,59,11,3.020909563309342,3.381919382488842,0.2,1000.0
cfd0.20_cut1000,cnn_1d,60,11,0.8206508390666694,2.1051839539473307,0.2,1000.0
cfd0.20_cut1000,cnn_1d,61,18,2.5496871676210278,2.5145846900154223,0.2,1000.0
cfd0.20_cut1000,cnn_1d,62,7,3.4473506957396296,3.7205026251111097,0.2,1000.0
cfd0.20_cut1000,cnn_1d,63,28,1.3562867066433415,2.3700812420341766,0.2,1000.0
cfd0.20_cut1000,cnn_1d,65,27,1.9294808706405986,2.7800401898597773,0.2,1000.0
cfd0.20_cut1000,gated_residual_cnn_new,58,25,0.5053450885148535,0.567489172538849,0.2,1000.0
cfd0.20_cut1000,gated_residual_cnn_new,59,11,2.2054828151771573,2.5568726270705513,0.2,1000.0
cfd0.20_cut1000,gated_residual_cnn_new,60,11,0.45889690752505846,0.39371930504289254,0.2,1000.0
cfd0.20_cut1000,gated_residual_cnn_new,61,18,1.16285025646741,1.3770061917324339,0.2,1000.0
cfd0.20_cut1000,gated_residual_cnn_new,62,7,2.9236567236169786,4.4882388286892,0.2,1000.0
cfd0.20_cut1000,gated_residual_cnn_new,63,28,0.47106623834926153,1.309534901621332,0.2,1000.0
cfd0.20_cut1000,gated_residual_cnn_new,65,27,0.5334303702186037,2.7894520432995016,0.2,1000.0
cfd0.20_cut1500,constrained_monotone_timewalk,58,14,0.9903920418066403,1.0680448181535291,0.2,1500.0
cfd0.20_cut1500,constrained_monotone_timewalk,59,9,1.104854078215257,1.2433782359773713,0.2,1500.0
cfd0.20_cut1500,constrained_monotone_timewalk,60,5,0.49524929561718506,0.6834839336105912,0.2,1500.0
cfd0.20_cut1500,constrained_monotone_timewalk,61,13,1.6978232123577892,1.602995168143303,0.2,1500.0
cfd0.20_cut1500,constrained_monotone_timewalk,62,5,0.737929128141775,0.9577618294906631,0.2,1500.0
cfd0.20_cut1500,constrained_monotone_timewalk,63,16,1.4005182757677863,1.3701431088759275,0.2,1500.0
cfd0.20_cut1500,constrained_monotone_timewalk,65,12,1.60951132983016,1.4079777171714685,0.2,1500.0
cfd0.20_cut1500,ridge,58,14,0.9197056290196808,1.221240034124655,0.2,1500.0
cfd0.20_cut1500,ridge,59,9,2.9747731215326354,3.332644219954107,0.2,1500.0
cfd0.20_cut1500,ridge,60,5,0.7958480260150793,0.8215212074910738,0.2,1500.0
cfd0.20_cut1500,ridge,61,13,1.388829652531737,1.6455385118604675,0.2,1500.0
cfd0.20_cut1500,ridge,62,5,2.9417898630553,3.4154296859933635,0.2,1500.0
cfd0.20_cut1500,ridge,63,16,1.1981793972342039,2.0583933274520434,0.2,1500.0
cfd0.20_cut1500,ridge,65,12,2.0649491270129388,2.462722148143547,0.2,1500.0
cfd0.20_cut1500,gradient_boosted_trees,58,14,0.42324470195436265,1.6845537675541848,0.2,1500.0
cfd0.20_cut1500,gradient_boosted_trees,59,9,0.7418125294894262,1.026861165122502,0.2,1500.0
cfd0.20_cut1500,gradient_boosted_trees,60,5,0.4913137495342982,0.6156927866736677,0.2,1500.0
cfd0.20_cut1500,gradient_boosted_trees,61,13,1.1423619216178849,1.7668689956207464,0.2,1500.0
cfd0.20_cut1500,gradient_boosted_trees,62,5,0.7226008353973418,1.120003753585812,0.2,1500.0
cfd0.20_cut1500,gradient_boosted_trees,63,16,0.6146003378544689,0.6085235366286811,0.2,1500.0
cfd0.20_cut1500,gradient_boosted_trees,65,12,0.7222523690384084,0.9681019974745007,0.2,1500.0
cfd0.20_cut1500,mlp,58,14,0.43220640027797574,1.3095912024371363,0.2,1500.0
cfd0.20_cut1500,mlp,59,9,0.986772183152695,2.456665607203095,0.2,1500.0
cfd0.20_cut1500,mlp,60,5,0.2762794245781185,0.2620843729444448,0.2,1500.0
cfd0.20_cut1500,mlp,61,13,0.9443829919872624,0.9278037038365917,0.2,1500.0
cfd0.20_cut1500,mlp,62,5,1.2017737189663302,1.7850247987472398,0.2,1500.0
cfd0.20_cut1500,mlp,63,16,0.35420018865518144,0.41037410100209104,0.2,1500.0
cfd0.20_cut1500,mlp,65,12,0.978244978506711,2.113028429815843,0.2,1500.0
cfd0.20_cut1500,cnn_1d,58,14,0.98921399276814,0.9864312486258121,0.2,1500.0
cfd0.20_cut1500,cnn_1d,59,9,1.56490526167697,1.5180812611693866,0.2,1500.0
cfd0.20_cut1500,cnn_1d,60,5,0.5702052551145662,0.6855624264886875,0.2,1500.0
cfd0.20_cut1500,cnn_1d,61,13,1.5422694819003915,1.776150989171942,0.2,1500.0
cfd0.20_cut1500,cnn_1d,62,5,1.5126330867007967,1.7697138718376153,0.2,1500.0
cfd0.20_cut1500,cnn_1d,63,16,1.4389188129529322,1.4244761721585493,0.2,1500.0
cfd0.20_cut1500,cnn_1d,65,12,1.3964080345039578,1.2163046854653274,0.2,1500.0
cfd0.20_cut1500,gated_residual_cnn_new,58,14,0.9353056882906545,0.9524706619805243,0.2,1500.0
cfd0.20_cut1500,gated_residual_cnn_new,59,9,2.0190048364077042,2.0900948236530055,0.2,1500.0
cfd0.20_cut1500,gated_residual_cnn_new,60,5,0.6078490843541092,0.7304964025085843,0.2,1500.0
cfd0.20_cut1500,gated_residual_cnn_new,61,13,1.269915252744303,1.4399434091803829,0.2,1500.0
cfd0.20_cut1500,gated_residual_cnn_new,62,5,1.60858958412246,2.2798184031676674,0.2,1500.0
cfd0.20_cut1500,gated_residual_cnn_new,63,16,1.2822214401883483,1.6799854907109928,0.2,1500.0
cfd0.20_cut1500,gated_residual_cnn_new,65,12,1.1903908779758154,1.5678311955373367,0.2,1500.0
cfd0.40_cut800,constrained_monotone_timewalk,58,29,1.2952548266695179,1.4460842860044945,0.4,800.0
cfd0.40_cut800,constrained_monotone_timewalk,59,13,1.1431130082475551,1.0938142434437246,0.4,800.0
cfd0.40_cut800,constrained_monotone_timewalk,60,14,1.304814064921144,1.3461571652107927,0.4,800.0
cfd0.40_cut800,constrained_monotone_timewalk,61,18,1.7242533353396152,1.9263961691141223,0.4,800.0
cfd0.40_cut800,constrained_monotone_timewalk,62,9,0.9298092320785842,1.5375425397592637,0.4,800.0
cfd0.40_cut800,constrained_monotone_timewalk,63,31,1.4086012304585933,1.3062869527449887,0.4,800.0
cfd0.40_cut800,constrained_monotone_timewalk,65,28,1.369973235036916,1.657101835691314,0.4,800.0
cfd0.40_cut800,ridge,58,29,0.7446119009136268,1.464043105955671,0.4,800.0
cfd0.40_cut800,ridge,59,13,1.0686292364464172,1.619712944890241,0.4,800.0
cfd0.40_cut800,ridge,60,14,0.5164960591711584,0.5715518810513014,0.4,800.0
cfd0.40_cut800,ridge,61,18,1.1597756659247813,1.5020341436600886,0.4,800.0
cfd0.40_cut800,ridge,62,9,0.8158770435815843,1.640020326580068,0.4,800.0
cfd0.40_cut800,ridge,63,31,0.8142148521827703,1.1107347366549711,0.4,800.0
cfd0.40_cut800,ridge,65,28,0.6104872672167481,0.8679394284541451,0.4,800.0
cfd0.40_cut800,gradient_boosted_trees,58,29,0.2818345139778906,0.7944078897981858,0.4,800.0
cfd0.40_cut800,gradient_boosted_trees,59,13,1.3609240345091993,1.2655618783334508,0.4,800.0
cfd0.40_cut800,gradient_boosted_trees,60,14,0.8800329666369704,0.7281778493787617,0.4,800.0
cfd0.40_cut800,gradient_boosted_trees,61,18,1.4528975896630565,1.568487277956704,0.4,800.0
cfd0.40_cut800,gradient_boosted_trees,62,9,1.4562875264839994,1.5966145733812867,0.4,800.0
cfd0.40_cut800,gradient_boosted_trees,63,31,0.23138054390902763,0.7785482636895609,0.4,800.0
cfd0.40_cut800,gradient_boosted_trees,65,28,0.5147906612623181,0.7817876854494086,0.4,800.0
cfd0.40_cut800,mlp,58,29,0.36521372711129574,0.7898181588688674,0.4,800.0
cfd0.40_cut800,mlp,59,13,1.1192660840858066,1.2481823497113145,0.4,800.0
cfd0.40_cut800,mlp,60,14,0.6607601886295398,0.8299576657245681,0.4,800.0
cfd0.40_cut800,mlp,61,18,1.2558366353963715,1.2991103325449447,0.4,800.0
