stratum,value,method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
spacing_bin,"(-0.001, 10.0]",1d_cnn,,,0.8598710317460317,0.8125,0.8,0.8030753968253967,1.3174208044717384,12.647372884042909,0.2391304347826087,0.4566929133858268,,-0.003910867274759313,0.07518578962569752,127,127
spacing_bin,"(10.0, 25.0]",1d_cnn,,,0.7419354838709676,0.7096774193548387,0.7096774193548387,0.7224857685009488,1.4974444797450825,7.032444689969988,0.125,0.6307692307692307,,-0.006476180404232495,0.08051028869185595,65,65
spacing_bin,"(25.0, 45.0]",1d_cnn,,,0.9038461538461539,0.7692307692307693,0.8823529411764706,0.829059829059829,-3.0837092348327033,7.986986723495855,0.05660377358490566,0.29333333333333333,,-0.01240692138671875,0.11543341645275942,75,75
spacing_bin,"(45.0, 70.0]",1d_cnn,,,0.737987987987988,0.75,0.7105263157894737,0.7263513513513513,-2.4921782512914703,12.799533146586022,0.21428571428571427,0.136986301369863,,-0.08285806274414062,0.11836610540366588,73,73
spacing_bin,"(-0.001, 10.0]",deltaE_over_E_likelihood_template,,,0.7614087301587301,0.765625,0.6363636363636364,0.6605902777777778,2.1655448434661295,15.642124648117194,0.36666666666666664,0.7637795275590551,,0.037035309763118224,0.07710485109416358,127,127
spacing_bin,"(10.0, 25.0]",deltaE_over_E_likelihood_template,,,0.6793168880455408,0.8064516129032258,0.5681818181818182,0.6238140417457305,3.010037064416693,11.776937479232357,0.25,0.7538461538461538,,-0.012673460159140077,0.08982300009029229,65,65
spacing_bin,"(25.0, 45.0]",deltaE_over_E_likelihood_template,,,0.8732193732193733,0.8717948717948718,0.7083333333333334,0.7414529914529915,-1.6012478989699819,9.092492005478482,0.17857142857142858,0.6266666666666667,,0.01177773197972698,0.11388255182491411,75,75
spacing_bin,"(45.0, 70.0]",deltaE_over_E_likelihood_template,,,0.653903903903904,0.75,0.5625,0.5912162162162162,-2.191873063488412,9.320180097181527,0.15555555555555556,0.3835616438356164,,-0.07825292248426798,0.15392202612390365,73,73
spacing_bin,"(-0.001, 10.0]",gradient_boosted_trees,,,0.888640873015873,0.859375,0.8088235294117647,0.8265128968253967,2.065557626120884,9.374188710277839,0.175,0.5275590551181102,,0.024386836580626244,0.07543410821571767,127,127
spacing_bin,"(10.0, 25.0]",gradient_boosted_trees,,,0.9250474383301708,0.8709677419354839,0.75,0.8031309297912714,-1.0037097278728657,8.39553305378784,0.10714285714285714,0.5692307692307692,,0.019901745549740633,0.048543992903988226,65,65
spacing_bin,"(25.0, 45.0]",gradient_boosted_trees,,,0.9287749287749288,0.8717948717948718,0.8717948717948718,0.8664529914529915,-2.0481754773755645,7.2890641756521415,0.07627118644067797,0.21333333333333335,,-0.01988973254330449,0.07597818363112255,75,75
