input_view,methods,n,timing_pull_sigma68,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,saturation_leakage_rate,energy_fractional_bias,energy_fractional_sigma68,pid_balanced_accuracy
raw_adc_sequence_view,"1d_cnn, joint_sequence_transformer",1360,10.841276911986267,0.19264705882352942,0.4088235294117647,0.23529411764705882,0.44047619047619047,-0.04853099486016965,0.15588663034751504,0.646493109526828
pedestal_subtracted_feature_view,"deltaE_over_E_likelihood_template, gradient_boosted_trees, mlp, ridge, template_residual_boosted_stack_new",3400,7.40759045184233,0.08294117647058824,0.42823529411764705,0.21705882352941178,0.42142857142857143,-0.024082109943245996,0.13170543867547968,0.77392474752299
