method,heldout_run,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
1d_cnn,58,0.7890149637305691,0.7603806228373702,0.8150551589876704,0.7246376811594203,0.78125,0.7578412286394116,0.816773687501624,11.545428181457225,0.11363636363636363,0.35294117647058826,0.22058823529411764,-0.03774275928359363,0.09169577362701999,136,68
1d_cnn,60,0.7891991993614226,0.7610294117647058,0.8690292758089367,0.6949152542372882,0.8541666666666666,0.8020030816640986,-0.7031646353089549,11.864263332355485,0.18181818181818182,0.35294117647058826,0.3235294117647059,-0.01125802101826048,0.09880458596756132,136,68
1d_cnn,62,0.7485242268768518,0.7329152249134948,0.6961805555555556,0.765625,0.6805555555555556,0.7230902777777778,-0.7711764142673738,12.895230539056566,0.23255813953488372,0.36764705882352944,0.25,-0.024873037281402884,0.11864962765482821,136,68
1d_cnn,64,0.8175155866067791,0.7941176470588236,0.8469696969696969,0.7142857142857143,0.8064516129032258,0.7662337662337663,-0.3894445499459387,10.045921982507,0.19736842105263158,0.4411764705882353,0.14705882352941177,-0.026291763305664063,0.07770806009721351,136,68
1d_cnn,65,0.7686606652890924,0.7266435986159169,0.8758605374194981,0.8771929824561403,0.7575757575757576,0.83733066844326,-0.3704652446845458,8.975794050419509,0.1375,0.4117647058823529,0.20588235294117646,-0.05791925519117285,0.09945914245605467,136,68
deltaE_over_E_likelihood_template,58,0.5810464222849276,0.5670415224913495,0.7168505299589012,0.7391304347826086,0.6375,0.6531473069435432,0.41401372737597697,12.58623427438831,0.28,0.6323529411764706,0.20588235294117646,0.013425973661936767,0.07664518217241699,136,68
deltaE_over_E_likelihood_template,60,0.6987890953172562,0.6826340830449827,0.785163988553819,0.7966101694915254,0.6025641025641025,0.6970063834470615,-0.016075058286659782,8.523108046929634,0.19230769230769232,0.6176470588235294,0.11764705882352941,0.015027298812075521,0.10211612846590802,136,68
deltaE_over_E_likelihood_template,62,0.5951497841250735,0.5092993079584776,0.660373263888889,0.75,0.5647058823529412,0.6180555555555556,-0.41019144612490344,11.673495304231738,0.29411764705882354,0.75,0.14705882352941177,-0.037200640895923585,0.15712222831501155,136,68
deltaE_over_E_likelihood_template,64,0.6818259016323356,0.6794982698961938,0.7779220779220778,0.8,0.7088607594936709,0.7257575757575758,-1.2977559404491812,9.53562119744041,0.23076923076923078,0.6176470588235294,0.07352941176470588,-0.05431153108346344,0.11809778882400535,136,68
deltaE_over_E_likelihood_template,65,0.6669183731104371,0.6632785467128028,0.7765933821896513,0.8596491228070176,0.5568181818181818,0.6829891183655341,-1.1646879430841817,8.653780878945105,0.16,0.6323529411764706,0.08823529411764706,-0.039599963152145826,0.06837790348630003,136,68
