method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,pileup_ap_ci_low,pileup_ap_ci_high,pileup_auc_ci_low,pileup_auc_ci_high,pid_auc_ci_low,pid_auc_ci_high,pid_efficiency_ci_low,pid_efficiency_ci_high,pid_purity_ci_low,pid_purity_ci_high,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high
1d_cnn,0.7789669121307388,0.7551384083044984,0.8190154482063929,0.7523510971786834,0.7692307692307693,0.776452556899591,-0.3710962873324597,11.014523143027667,0.1722488038277512,0.38529411764705884,0.22941176470588234,-0.02546452708880326,0.09703856323242187,680,340,0.760697252101187,0.7957198649811165,0.7368170415224913,0.7726204584775086,0.7558593749999999,0.862880619503136,0.7116564417177914,0.8193377596373875,0.7212121212121212,0.8169751967688483,0.7440476190476191,0.8124588523424539,-0.7031646353089549,0.2074384389388939,9.535018125184166,12.309197714007052,0.1367059748427673,0.2087378640776699,0.35875,0.41477941176470584,0.18529411764705883,0.2765441176470588,-0.04801361083984375,-0.01932750685205257,0.0894271525968452,0.10890927594567956
deltaE_over_E_likelihood_template,0.6354760005510138,0.6211678200692041,0.74409294974774,0.786833855799373,0.6121951219512195,0.6731953212514871,-0.24173064102897435,10.016546911717768,0.226890756302521,0.65,0.1264705882352941,-0.0027773486521050473,0.11225874345119212,680,340,0.5950164763207008,0.6846754230771177,0.5451124567474048,0.6774221453287198,0.693891379130616,0.781030658838878,0.7515151515151515,0.8327974276527331,0.5700712589073634,0.6642203555088877,0.636410229681365,0.7033847387513463,-1.2493140589221152,0.08842541846817847,9.033765580874956,11.634133711801011,0.1859953488372093,0.27450980392156865,0.6205882352941177,0.7029411764705882,0.08823529411764706,0.17058823529411765,-0.039599963152145826,0.012153232888037678,0.09217440525331273,0.16369804267611565
gradient_boosted_trees,0.7637785211409736,0.7588494809688582,0.9310084318203526,0.8746081504702194,0.8134110787172012,0.8486614159553314,-0.9187519562465596,8.223204080691437,0.12971698113207547,0.3764705882352941,0.2529411764705882,-0.010562075396573278,0.08228487185308542,680,340,0.7380619500875476,0.7883860735544309,0.7438754325259516,0.7771725778546713,0.9099223946784922,0.9529604351441242,0.8429003021148036,0.9099468754368794,0.768361581920904,0.8614721385542169,0.8111349648109835,0.8838345343680709,-2.2891040430723186,0.194625980546399,7.377683947404896,9.37236378928607,0.10287081339712918,0.16113937857111219,0.36176470588235293,0.3911764705882353,0.21764705882352942,0.2823529411764706,-0.01616941319730472,0.0039240843018611095,0.07308595577367788,0.09366845344685419
joint_sequence_transformer,0.7380874880709309,0.7341089965397923,0.5152441407098013,0.6175548589341693,0.48284313725490197,0.5165336621540653,2.781543031367324,13.554455400633252,0.27979274611398963,0.4323529411764706,0.2411764705882353,0.00576990464511482,0.14220666696027973,680,340,0.7240743925226514,0.7536818463994799,0.717439446366782,0.747026384083045,0.4787012343495514,0.5609272783911945,0.5638629283489096,0.6656716417910448,0.4299222105448603,0.5394088669950738,0.48797148021930237,0.5446592364404139,2.222136469089304,3.1599647102424058,12.27945512190535,15.194681245923087,0.2338665848527349,0.3403141361256545,0.39698529411764705,0.47058823529411764,0.20588235294117646,0.2676470588235294,-0.007583670297625168,0.04351123688402537,0.13230694167989177,0.15509150928356047
mlp,0.7689841156967372,0.7607179930795848,0.7626151668562595,0.7554858934169278,0.6788732394366197,0.7198482098663587,0.24989783000932242,11.950502015257328,0.25925925925925924,0.36470588235294116,0.2529411764705882,-0.02429080002940543,0.13111070628188978,680,340,0.7446750832359588,0.7989512814984872,0.7415484429065744,0.7880138408304498,0.719550616258136,0.795884730436941,0.7151319087604964,0.7955974842767296,0.6514411110864925,0.7129337539432177,0.6977100293275428,0.7381654634519442,-0.6426013477961234,1.4593764320865699,10.673577039852452,13.266411960122202,0.2330316742081448,0.2850467289719626,0.34705882352941175,0.3883088235294117,0.18529411764705883,0.3058823529411765,-0.04751245911927869,-0.0003737893780521517,0.12335712527483389,0.15485025585507126
ridge,0.7486497954624726,0.747076124567474,0.8583523649910124,0.6959247648902821,0.8014440433212996,0.7717850971265815,-0.3820031220047948,9.437650477771918,0.1372093023255814,0.36764705882352944,0.2235294117647059,-0.008486086189292653,0.0981423924516851,680,340,0.7264409771042285,0.7728214944406098,0.7274708044982697,0.771583044982699,0.8007971587109997,0.9061206739541624,0.6707682926829268,0.7273073725055432,0.7342538008067019,0.8592592592592593,0.7375628042589748,0.8021629883116025,-0.8981709871085641,-0.13637113089254527,8.636557402378983,10.181738746020255,0.1036036036036036,0.17457330690000905,0.34411764705882353,0.38529411764705884,0.18529411764705883,0.26176470588235295,-0.022357321556505473,0.013434950161573958,0.08317745841434936,0.10876906038245072
template_residual_boosted_stack_new,0.7687981907450057,0.7668079584775087,0.9299490269974557,0.8840125391849529,0.8197674418604651,0.8561336934151911,-1.1236064816456315,7.709356878663335,0.1,0.38235294117647056,0.22941176470588234,-0.011031074404665959,0.08232497615649553,680,340,0.7450814133767518,0.796817560483421,0.7362543252595155,0.7961849048442906,0.9042449620053283,0.9572630879059351,0.842114448051948,0.9304635761589404,0.7900874635568513,0.8593272171253823,0.8248562582927907,0.8936526144728038,-1.9774375025121627,-0.7777860760594102,6.810662188291072,8.763137925685003,0.08663366336633663,0.1141552511415525,0.3558823529411765,0.4088235294117647,0.18823529411764706,0.2647794117647058,-0.01944667612720582,-0.002070975846451234,0.07475932215913592,0.09989240700953801
