heldout_run,method,family,is_control,sigma_scale,k90,k95,train_runs,n_pulses,mae_ns,bias_median_ns,pred_sigma_median_ns,pull_sigma68,pull_rms,coverage68,coverage90,coverage95,ece_abs,primary_score,pairwise_sigma68_ns,pairwise_full_rms_ns,n_pair_residuals
58,traditional_stratified_robust_width,traditional,False,1.0,1.645,1.96,"59,60,61,62,63,65",219,0.7871145105616065,-0.0135614967698103,0.4814388885045438,0.9118919730872096,6.284367290016214,0.684931506849315,0.8767123287671232,0.8949771689497716,0.0805420091324201,0.1734644249302558,0.848037337413181,2.624185828201026,219
58,ridge_conformal,ridge,False,1.7306708438274707,1.7048117570120944,2.12340570289901,"59,60,61,62,63,65",219,1.025586333876198,-0.425200890887595,1.1063622498877967,0.783751412582716,1.3532452862954905,0.7579908675799086,0.9315068493150684,0.954337899543379,0.1111356164383561,0.3384478263545181,1.1128778184254335,2.5812508796148825,219
58,gradient_boosted_trees_conformal,gradient_boosted_trees,False,1.643468039185211,1.7203649225073494,2.13437813995803,"59,60,61,62,63,65",219,0.9250020432647929,0.0119571481110849,0.9248143502707888,0.9786051707716626,1.4658139061693227,0.6666666666666666,0.8584474885844748,0.9360730593607306,0.0715127853881278,0.1021557581191731,1.1195259390460115,2.2847760513042585,219
58,mlp_heteroskedastic,mlp,False,0.7216031626641595,1.7851997660614067,2.2696039825716983,"59,60,61,62,63,65",219,1.3417109014131263,-0.2445420884966793,1.4443932541296696,0.7889338512832251,1.4409831512458064,0.7625570776255708,0.9223744292237442,0.9497716894977168,0.1024598173515981,0.3279698986096697,1.1863273939717405,2.521258056753235,219
58,cnn_1d_heteroskedastic,cnn_1d,False,0.6319112124646373,1.9508415764381195,2.452592921517097,"59,60,61,62,63,65",219,1.0815674149274324,-0.1586747109492279,1.254743540429169,0.7487984637425442,1.4254280392604557,0.7853881278538812,0.9315068493150684,0.954337899543379,0.1385328767123287,0.4022818483740762,0.8246030422605033,2.569689723851363,219
58,gated_waveform_tabular_cnn,new_gated_waveform_tabular_cnn,False,0.8375130287235069,1.7263121993227528,2.16074905534608,"59,60,61,62,63,65",219,1.5696420822298494,-0.8576816036327983,1.7607063760428996,0.8195338783194712,1.2148564436739204,0.7945205479452054,0.9360730593607306,0.958904109589041,0.1567977168949771,0.3548709023359349,1.1850178433609504,2.60345970820522,219
58,control_amplitude_only_ridge,control_amplitude_only,True,1.488590278628456,1.7774193976382373,2.281132358538649,"59,60,61,62,63,65",219,1.6186559112817245,-0.4997071739448557,1.6253060017095349,0.9335781902792472,1.3520521352330543,0.7077625570776256,0.9406392694063926,0.9634703196347032,0.0791721461187214,0.1618470158565695,1.4838201681202812,2.769157278878379,219
58,control_run_only_width,control_run_only,True,1.0,1.645,1.96,"59,60,61,62,63,65",219,1.5749141184304667,-0.2647106152828016,1.7866925521850423,0.93147350801307,1.3862687738637254,0.6164383561643836,0.9269406392694064,0.9497716894977168,0.0934305936073058,0.1798240111160863,1.1874833645739185,2.677930132419915,219
58,control_shuffled_target_ridge,control_shuffled_target,True,1.5182080854343762,1.6568638456883296,2.101322178748279,"59,60,61,62,63,65",219,1.6478589540515438,-0.7069635698725705,1.76428095595587,0.972570942874434,1.8166071621801032,0.6757990867579908,0.9269406392694064,0.9634703196347032,0.0473118721461187,0.0923837388312435,1.205761310981152,2.5280002296773194,219
58,control_phase_scrambled_cnn,control_phase_scrambled,True,0.6726874369022896,1.809929076768628,2.328640357546896,"59,60,61,62,63,65",219,1.053871311853827,-0.1240489597130718,1.336528568518969,0.6708078889040738,1.3093352495459978,0.8036529680365296,0.9269406392694064,0.9452054794520548,0.1526881278538812,0.495245524634997,0.9615754187033996,2.340644731387125,219
58,control_sample_permuted_cnn,control_sample_permuted,True,0.6590896260234527,1.7988350231815278,2.269210786635906,"59,60,61,62,63,65",219,1.025848881519882,0.0172557075452601,1.2736168500034022,0.6658428759752059,1.3919950020101075,0.8036529680365296,0.9223744292237442,0.9497716894977168,0.143555707762557,0.4904490002873851,1.031622123593063,2.4981780685712605,219
59,traditional_stratified_robust_width,traditional,False,1.0,1.645,1.96,"58,60,61,62,63,65",2289,0.9172968633789486,-0.0067024334329417,1.228935294921345,0.9655850828392224,6.746509565218301,0.6941896024464832,0.8781127129750983,0.9183049366535604,0.0650719528178244,0.1117762229278155,1.2191411289032912,2.339319460512998,2289
59,ridge_conformal,ridge,False,1.7295454371735377,1.7006554093415076,2.1136849056563545,"58,60,61,62,63,65",2289,0.9827744012130972,0.0615302834387563,1.2027491944514666,0.9766978028372796,2.0435760441657824,0.6928789864569681,0.91218872870249,0.9611183923110528,0.0334861074705111,0.0688157965777463,1.3149199595332712,2.3219479723285734,2289
59,gradient_boosted_trees_conformal,gradient_boosted_trees,False,1.6244836637011242,1.7216612552648998,2.139999399427239,"58,60,61,62,63,65",2289,0.8466748370244557,0.0845508022312426,1.0379915234767476,0.908890162474901,1.8489485903473055,0.7077326343381389,0.9148099606815204,0.9580602883355176,0.047902883355177,0.1493926361150435,1.0375403392432434,2.037969193393774,2289
59,mlp_heteroskedastic,mlp,False,0.6085676752913051,1.9037378587162843,2.4174436922690377,"58,60,61,62,63,65",2289,1.0929479975698395,-0.0558873719372527,1.1266983598425326,0.9597867826080376,1.4266115693514942,0.6968108344255133,0.9222367846221056,0.9602446483180428,0.0465922673656618,0.0980724683560496,1.3461411189527794,2.32835682195998,2289
59,cnn_1d_heteroskedastic,cnn_1d,False,0.6291286792277512,2.065170753392589,2.6362601029036794,"58,60,61,62,63,65",2289,1.048783846355432,0.0716168752225527,1.006822045950678,0.9827438233756912,1.6455562748146593,0.6819571865443425,0.9152468326780252,0.9584971603320228,0.0244868064657055,0.0518112035495212,1.1355732384577022,2.292078158553268,2289
59,gated_waveform_tabular_cnn,new_gated_waveform_tabular_cnn,False,0.7883030032841931,1.7436416359339542,2.158328449542152,"58,60,61,62,63,65",2289,1.4801739301625607,-0.4074258797234762,1.5508123802553624,0.947028977536863,1.247997096756146,0.7081695063346439,0.927042376583661,0.9584971603320228,0.0610090432503276,0.1294881895160182,1.43545418079373,2.5164935187921924,2289
59,control_amplitude_only_ridge,control_amplitude_only,True,1.4726238194215977,1.812857737054005,2.325953369344815,"58,60,61,62,63,65",2289,1.4769879023569246,-0.2633603472199368,1.6879998069179023,0.8786119042662339,1.5710583944600696,0.746614242027086,0.944954128440367,0.9702927042376585,0.1291610747051114,0.2674291685080565,1.641550514366724,2.592506852196494,2289
59,control_run_only_width,control_run_only,True,1.0,1.645,1.96,"58,60,61,62,63,65",2289,1.4913422283219548,0.1297066833535893,1.730626898781186,0.954440968374916,1.3545198426799974,0.6692878986456968,0.9030144167758848,0.9493228484054173,0.0171036697247705,0.0799689703376663,1.4587081303487532,2.540185062194438,2289
59,control_shuffled_target_ridge,control_shuffled_target,True,1.5052805970625456,1.6821499258918515,2.164069464550036,"58,60,61,62,63,65",2289,1.5255539713318187,-0.3665734605249611,1.7739251774961218,0.9155888886924228,1.3863977561983103,0.7160332022717344,0.9314110965487112,0.9685452162516384,0.0832895150720839,0.1854398781546224,1.4965257375288203,2.557655768905432,2289
59,control_phase_scrambled_cnn,control_phase_scrambled,True,0.6050300419991184,1.9923146210560465,2.5212057296510704,"58,60,61,62,63,65",2289,1.0205882942404714,-0.0669564618846649,0.9980626957118984,1.0164837221636596,1.607877021786926,0.6688510266491918,0.91044124071647,0.9536915683704674,0.0279817824377456,0.0544461315585241,1.180589782505317,2.293924640393173,2289
59,control_sample_permuted_cnn,control_sample_permuted,True,0.6616846381951242,1.954700801234686,2.490960891601884,"58,60,61,62,63,65",2289,1.0546461136876872,0.0924022338436145,1.066054212416242,0.9680768199053168,1.5713272684340946,0.6745303626037571,0.9139362166885102,0.9576234163390128,0.0297292704237658,0.0723129926426115,1.1925118845168134,2.278756155493728,2289
60,traditional_stratified_robust_width,traditional,False,1.0,1.645,1.96,"58,59,61,62,63,65",2424,0.8791829550259851,-0.0116727242736764,1.124173633504299,0.9916162820942972,6.320687980795535,0.6868811881188119,0.8650990099009901,0.903052805280528,0.0860293729372938,0.1056548271780395,1.2244276978965931,2.2738378892475253,2424
60,ridge_conformal,ridge,False,1.7481064255169418,1.7122807980541157,2.091620510094111,"58,59,61,62,63,65",2424,0.9634105092404966,0.1178562475994553,1.21651626248751,0.908516459928706,1.5938368711176456,0.721947194719472,0.912953795379538,0.9488448844884488,0.053356105610561,0.15700480830673,1.3298023424317,2.2366201013857814,2424
60,gradient_boosted_trees_conformal,gradient_boosted_trees,False,1.6121233262287964,1.7109778097920867,2.111999928659129,"58,59,61,62,63,65",2424,0.8565322592851714,0.1077648425449927,1.0446012155520386,0.9337230292543972,1.949519839951016,0.7029702970297029,0.9034653465346536,0.9447194719471949,0.0290161716171616,0.1057391545182849,1.118369452812153,1.945831119688104,2424
60,mlp_heteroskedastic,mlp,False,0.6837760347432155,1.846794180156699,2.305095903878817,"58,59,61,62,63,65",2424,1.147676664262115,0.2286523279642729,1.2674940226085771,0.8937474185986913,1.2523613864948098,0.7301980198019802,0.9278052805280528,0.9657590759075908,0.0910623762376238,0.2099898978650182,1.1721495715189725,2.234517929314045,2424
60,cnn_1d_heteroskedastic,cnn_1d,False,0.6269388750235513,2.0689849985964424,2.632034984638901,"58,59,61,62,63,65",2424,1.0105314581320628,0.1422132206402793,1.0715967127632195,0.8886701761874306,1.4710525719501948,0.6992574257425742,0.924092409240924,0.9657590759075908,0.0564089108910891,0.1784547018312907,1.1471856609428497,2.2459241496926525,2424
60,gated_waveform_tabular_cnn,new_gated_waveform_tabular_cnn,False,0.8225371141777322,1.7793948205380106,2.219931187056962,"58,59,61,62,63,65",2424,1.4529007819871562,-0.0974875025414867,1.6748537381694106,0.9033619819960844,1.1684826845495628,0.7042079207920792,0.9323432343234324,0.9694719471947196,0.073323102310231,0.1867096576958406,1.3785463487090854,2.40018467256676,2424
60,control_amplitude_only_ridge,control_amplitude_only,True,1.4975862563695708,1.8068675105197376,2.3428165753501204,"58,59,61,62,63,65",2424,1.419725296625421,-0.0307483600088218,1.4859324234996485,0.975798973886076,1.6646995917120793,0.6893564356435643,0.9108910891089108,0.9603960396039604,0.0279435643564356,0.0670039147053561,1.4762281734695275,2.441396742720862,2424
60,control_run_only_width,control_run_only,True,1.0,1.645,1.96,"58,59,61,62,63,65",2424,1.4525333794916702,0.0753710226261006,1.6954220888839444,0.934774226474278,1.3453328377714522,0.6534653465346535,0.8993399339933993,0.9422442244224424,0.0376504950495049,0.1198304894640664,1.3437044382667311,2.3952884674835904,2424
60,control_shuffled_target_ridge,control_shuffled_target,True,1.5277685535799264,1.7161444149188625,2.1677255634809827,"58,59,61,62,63,65",2424,1.4506206932227892,-0.3657902836796012,1.7280706653006097,0.8917116556072046,1.3166058994965533,0.7322607260726073,0.931930693069307,0.9702970297029704,0.1017884488448845,0.2273574998906861,1.2983727079672105,2.378443989430384,2424
60,control_phase_scrambled_cnn,control_phase_scrambled,True,0.6531896606476585,1.9814489453862745,2.5051846382495766,"58,59,61,62,63,65",2424,1.0302773135852528,0.1948821203815178,1.1436514979378636,0.8893293341334777,1.4364614888281797,0.7046204620462047,0.9294554455445544,0.9636963696369636,0.0650722772277229,0.1871794580736238,1.1154896382045911,2.1885457629911667,2424
60,control_sample_permuted_cnn,control_sample_permuted,True,0.6313226273939716,1.9815164126336209,2.546430716993515,"58,59,61,62,63,65",2424,1.032296895472743,0.208154492093719,1.0983960519853888,0.9288118320389508,1.4775998215394597,0.6864686468646864,0.9207920792079208,0.9616336633663366,0.0361943894389439,0.1183665179198471,1.2393076581235525,2.19947760999398,2424
61,traditional_stratified_robust_width,traditional,False,1.0,1.645,1.96,"58,59,60,62,63,65",2799,1.1145446611696916,-0.035089711153482,1.0940516627659866,1.242581673135016,9.679959520624193,0.5891389782065023,0.7738478027867095,0.8381564844587353,0.3315567345480529,0.5850789243107286,1.2515726525144806,2.513635407125985,2799
61,ridge_conformal,ridge,False,1.7083661123144895,1.738409314491095,2.1773896900658465,"58,59,60,62,63,65",2799,1.1800919980044509,0.0059391121691803,1.085436967290928,1.1125538169111446,2.318437018837576,0.6184351554126474,0.8538763844230082,0.9192568774562344,0.14113158270811,0.2645397692921639,1.2641076051368136,2.8134544798579317,2799
61,gradient_boosted_trees_conformal,gradient_boosted_trees,False,1.6286796185299164,1.732372378842847,2.1221150147634287,"58,59,60,62,63,65",2799,1.0666619269883093,-0.0012432346744384,0.927317005312444,1.2029336692613033,3.584313124918939,0.5987852804573062,0.8220793140407289,0.8906752411575563,0.2211601643444086,0.4333670036588364,1.0699849044261327,2.4446856346515347,2799
61,mlp_heteroskedastic,mlp,False,0.6471588098767144,1.7573297390071965,2.1474046980865413,"58,59,60,62,63,65",2799,1.6588645266052902,-0.2426550441218538,1.2798463213500852,1.2602283290109677,1.5899426644711052,0.5762772418720972,0.819935691318328,0.9056806002143624,0.2308064665952125,0.5038332588196809,1.314756365885057,2.709383979792891,2799
61,cnn_1d_heteroskedastic,cnn_1d,False,0.6030686764176139,1.8348278176696289,2.349083285162008,"58,59,60,62,63,65",2799,1.3034161835786406,0.1125026230610615,1.0786657973579823,1.19273576967763,1.761589401858656,0.6005716327259736,0.8252947481243301,0.902465166130761,0.2043684530189352,0.407890880670145,1.307879273585741,2.5710192019910485,2799
61,gated_waveform_tabular_cnn,new_gated_waveform_tabular_cnn,False,0.6372248150394346,1.6089552603903423,2.017834752482813,"58,59,60,62,63,65",2799,1.8409375518789453,-0.3279141589356982,1.5034641482299935,1.2422855595488715,1.557362486281575,0.5669882100750268,0.7842086459449803,0.8767416934619507,0.3047614505180421,0.5620816515492136,1.5440899579648613,2.7625100233481072,2799
