method,energy_response_median,timing_bias_ns,saturation_knee_location_adc,saturation_knee_accuracy,pedestal_high_minus_low_contrast,pileup_leakage_miss_rate,pileup_leakage_false_split_rate,pid_conditioned_residual_span,energy_response_median_ci_low,energy_response_median_ci_high,timing_bias_ns_ci_low,timing_bias_ns_ci_high,saturation_knee_location_adc_ci_low,saturation_knee_location_adc_ci_high,saturation_knee_accuracy_ci_low,saturation_knee_accuracy_ci_high,pedestal_high_minus_low_contrast_ci_low,pedestal_high_minus_low_contrast_ci_high,pileup_leakage_miss_rate_ci_low,pileup_leakage_miss_rate_ci_high,pileup_leakage_false_split_rate_ci_low,pileup_leakage_false_split_rate_ci_high,pid_conditioned_residual_span_ci_low,pid_conditioned_residual_span_ci_high
masked_token_waveform_transformer,-0.11315049739241803,-7.315561607023504,17046.75,0.980544747081712,0.06907402940057947,0.2861111111111111,0.3277777777777778,0.13504678829442487,-0.12605218280997946,-0.0977001881088482,-9.105073753466293,-5.681785562081396,15228.5,18865.0,0.9615272373540856,0.9960945070251938,0.048434958546507194,0.09959206408721233,0.26666666666666666,0.3055555555555556,0.2861111111111111,0.36951388888888886,0.08337537514051897,0.17155158893695038
mlp,-0.029417548728489007,-1.1159340538284157,12320.75,0.9870689655172413,-0.026223396649092935,0.35555555555555557,0.2,0.028884153596878855,-0.03974311899336325,-0.01711862616493904,-1.9755742634037432,0.5408947718615398,10970.04375,14124.0,0.9776785714285714,0.9957446808510638,-0.06071701948165174,0.020541304491378608,0.3277777777777778,0.3861111111111111,0.15,0.2611111111111111,0.015951762476074587,0.10261974287966232
1d_cnn,-0.017483752700436464,0.9840552913017131,12325.0,0.9833333333333333,-0.02422929774868344,0.3333333333333333,0.2611111111111111,0.024085628334115993,-0.024447636847034073,-0.013677261420964126,-0.18454068302051763,2.623349200661984,10978.5,14124.0,0.9700854700854701,0.9958333333333333,-0.06069527743984966,0.009408445699214936,0.3111111111111111,0.35555555555555557,0.20555555555555555,0.32229166666666664,0.009343149350867708,0.11248654617913617
ridge,-0.0043982705478806455,0.8180305511948038,13066.0,0.9923664122137404,-0.003250397465560195,0.2722222222222222,0.26944444444444443,0.041338512210224734,-0.009771795833211142,0.010944533987070045,0.22914559363525377,1.5276218276629283,12022.25,14676.25,0.984375,1.0,-0.043734462525055855,0.01222785637107142,0.23333333333333334,0.30840277777777775,0.2111111111111111,0.34444444444444444,0.016284954342811905,0.06502871626878781
gradient_boosted_trees,-0.003649448293482685,0.8197909032739847,13066.0,0.9960159362549801,-0.010946735596544875,0.30277777777777776,0.18611111111111112,0.027750263636607417,-0.015234088293041598,0.011368396043235718,-0.29953837196705635,1.8478189155030655,12320.75,14676.25,0.9885909706743586,1.0,-0.04791342273932486,0.022898969178550537,0.25,0.35555555555555557,0.13333333333333333,0.23624999999999988,0.014915067412306061,0.05326455106244214
template_residual_boosted_stack_new,-0.003030420389209107,0.5015798095980095,12320.75,0.9920948616600791,-0.005398921107569213,0.2972222222222222,0.19444444444444445,0.029905745186552073,-0.018217762324906333,0.010080586765745372,-0.28034263010143334,1.8670353436130593,10962.0,14124.0,0.982532751091703,1.0,-0.034888682632307634,0.021315035366363012,0.25,0.3638888888888889,0.13604166666666667,0.25277777777777777,0.007753878141241615,0.060156014677349545
two_pulse_template_cfd_baseline,0.011404084633614076,1.2257988262231834,12110.25,0.9874213836477987,-0.013497873818796295,0.5583333333333333,0.2,0.13837685165180605,0.0024079790746273405,0.021238005387736496,0.06671108685302851,2.451949401668001,10959.25,14676.25,0.974025974025974,1.0,-0.043100024368453664,0.020962259167882608,0.5361111111111111,0.5777777777777777,0.16937500000000003,0.2361111111111111,0.0766342802107044,0.16502170903823105
kalman_clipped_template_traditional,0.15136488641300297,1.3372552183054331,10809.75,0.9668874172185431,0.0803884407458208,0.5805555555555556,0.2,0.11176260113607106,0.13326004771822247,0.17032433777772865,0.2688280530284077,2.3064204926943166,9399.0,14124.0,0.9371069182389937,0.9932454954954955,-0.049646953534967786,0.11746163572997342,0.5583333333333333,0.6,0.16111111111111112,0.2388888888888889,0.10689678455929853,0.2071812207217123
