method,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,detection_auc_ci_low,detection_auc_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high
template_residual_boosted_stack_new,0.8398215784400784,0.8130709876543211,0.11169505939683688,7.154842926475231,0.05731225296442688,0.2972222222222222,0.19444444444444445,-0.003030420389209107,0.07281496193004997,720,360,0.8229611458049588,0.859131624035623,0.7862237654320987,0.8418518518518519,-0.728134952495556,1.1660827220386,6.164984400053942,7.550377389427053,0.02510460251046025,0.08139534883720931,0.25,0.3527777777777778,0.13305555555555557,0.25833333333333336,-0.017213655739421102,0.010080586765745372,0.061572990267446545,0.08043604397517634
gradient_boosted_trees,0.8385643827428878,0.811496913580247,0.09253291226884564,7.271977522874328,0.06374501992031872,0.30277777777777776,0.18611111111111112,-0.003649448293482685,0.0746307749322371,720,360,0.8218570058912014,0.8570457918016555,0.7865447530864197,0.8364891975308641,-0.6329591257609213,1.0027935272933952,6.156082516769956,7.852130087169531,0.042735042735042736,0.08088802016576943,0.25555555555555554,0.35,0.1388888888888889,0.2361111111111111,-0.015755107716007806,0.011368396043235718,0.0646661173487903,0.0845705621461845
kalman_clipped_template_traditional,0.6377857413192485,0.615667438271605,1.4201547560294792,8.429883704287374,0.1456953642384106,0.5805555555555556,0.2,0.15136488641300297,0.13931894453696736,720,360,0.6264043678245401,0.661222202497172,0.5959645061728395,0.6391951195987655,0.2896085739043741,2.5906027021011457,7.156959224589476,9.548291130396343,0.09666666666666666,0.1875,0.5583333333333333,0.5972916666666666,0.16111111111111112,0.23902777777777767,0.12957840803842183,0.17054132933481086,0.11160034085109322,0.15959729872421857
two_pulse_template_cfd_baseline,0.6841357962239435,0.6321682098765432,1.4460738559748698,8.864224202868709,0.16037735849056603,0.5583333333333333,0.2,0.011404084633614076,0.08872287295206659,720,360,0.6589630102755777,0.7049758436397462,0.6153626543209876,0.6446327160493827,0.11028809107116011,2.7385207976138393,7.807425482496115,10.60661878329742,0.125,0.1981165729175283,0.5361111111111111,0.5777777777777777,0.16666666666666666,0.23333333333333334,0.0023865498356451785,0.021238005387736496,0.06602530181267317,0.10181958230661176
ridge,0.7935080394464784,0.7978858024691358,0.47091600371433895,9.497592233739159,0.11641221374045801,0.2722222222222222,0.26944444444444443,-0.0043982705478806455,0.07173655558500121,720,360,0.771351771475931,0.8267879331478627,0.7666512345679012,0.8367438271604939,-0.404269276991025,1.5288199829220805,8.877270633737453,9.75715734690581,0.0984251968503937,0.13703703703703704,0.2388888888888889,0.30833333333333335,0.2111111111111111,0.3277777777777778,-0.009771795833211142,0.011349492793168891,0.06427546150262091,0.07402781246452195
mlp,0.7760736456960274,0.7740586419753086,-0.8265271262632323,10.297853369346004,0.1875,0.35555555555555557,0.2,-0.029417548728489007,0.11670144111317028,720,360,0.760823412597228,0.8084583054607647,0.7431558641975309,0.8102546296296297,-2.0278661238167928,0.6253600043905339,9.378432830609595,10.69163375321465,0.15879828326180256,0.20464135021097046,0.3277083333333333,0.38333333333333336,0.15555555555555556,0.25013888888888874,-0.03974311899336325,-0.01711862616493904,0.10877149751014006,0.12529618000695053
1d_cnn,0.7797653679121045,0.7745524691358024,1.055402452415506,11.345993153229951,0.17291666666666666,0.3333333333333333,0.2611111111111111,-0.017483752700436464,0.08103412349408959,720,360,0.7566530110138442,0.80851736426508,0.7405401234567901,0.8106250000000002,-0.0036348616877646123,2.6060970641436354,10.78037387066556,12.239490288905372,0.14828335506301607,0.19715447154471544,0.3111111111111111,0.35555555555555557,0.20833333333333334,0.32222222222222224,-0.024425029740610112,-0.013677261420964126,0.0690592801169069,0.08904251219090371
masked_token_waveform_transformer,0.7771049347486205,0.7570216049382716,-13.379532375036934,15.107628385044675,0.4571984435797665,0.2861111111111111,0.3277777777777778,-0.11315049739241803,0.13777761543878422,720,360,0.747052492634024,0.8118741717881738,0.7250814043209877,0.7905864197530863,-14.22623492379853,-12.076346683483976,13.814438514691945,15.697964198573375,0.42828056867732556,0.48295454545454547,0.26666666666666666,0.30840277777777775,0.28319444444444447,0.37222222222222223,-0.12605218280997946,-0.09588660562305276,0.12061594678416628,0.1550413679576014
