taxonomy_label,n,axis_z_rise_curvature_median,axis_z_late_tail_median,axis_z_undershoot_median,axis_z_width_change_median
late_tail,3586,-0.025765856159308455,1.9255928474807675,0.8591397412739739,0.11364295047040437
rise_curvature,6993,1.0811576950006556,-0.019570919731337875,-0.46403308432734997,-0.13720800366161623
undershoot,4984,-0.08206020161996481,0.01369330734982228,-0.980549805661847,-0.19373077892391338
width_change,5040,0.11027904159974995,-0.18218543250949282,0.2504675362238823,1.1547573789987298
