event_index,run,group,current_nA,eventno,stratum,amp_bin,baseline_bin,p02_topology,ref_stave,ref_amp_adc,adaptive_lowering_adc,downstream,one_sse_norm,resid_late_max_frac,trad_secondary_fraction,trad_secondary_primary_ratio,trad_score_sse_improvement,trad_failed,trad_t1_sample,trad_t2_sample,trad_sep_sample,trad_amp1_adc,trad_amp2_adc,trad_chi2_ndf_proxy,trad_one_template_id,trad_primary_template_id,trad_secondary_template_id,method,accepted,pred_secondary_fraction,pred_overlap_probability,accepted_secondary_contribution,bad_proxy,bad_proxy_contribution,event_key,blind_consensus_recoverable,blind_vote_count,blind_shape_score,blind_residual_score,blind_hybrid_score
73,44,high_20nA,20.0,172,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,9087.5,6602.1875,1,0.2525133333375379,0.5666574965612104,0.0,0.0,0.0,True,,,,,,,B2:amp2:balanced,,,traditional_template_fit,0,0.0,0.0,0.0,1,0.0,44:172:B2:73,1,2,1.2812033567764807,0.4427031560267562,0.8727926011063003
73,44,high_20nA,20.0,172,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,9087.5,6602.1875,1,0.2525133333375379,0.5666574965612104,0.0,0.0,0.0,True,,,,,,,B2:amp2:balanced,,,ridge_linear,0,0.1075145176725038,0.0214802055893313,0.0,1,0.0,44:172:B2:73,1,2,1.2812033567764807,0.4427031560267562,0.8727926011063003
73,44,high_20nA,20.0,172,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,9087.5,6602.1875,1,0.2525133333375379,0.5666574965612104,0.0,0.0,0.0,True,,,,,,,B2:amp2:balanced,,,gradient_boosted_trees,1,0.0635808148670833,0.1298150239396166,0.0635808148670833,1,1.0,44:172:B2:73,1,2,1.2812033567764807,0.4427031560267562,0.8727926011063003
73,44,high_20nA,20.0,172,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,9087.5,6602.1875,1,0.2525133333375379,0.5666574965612104,0.0,0.0,0.0,True,,,,,,,B2:amp2:balanced,,,mlp,1,0.0859832129536443,2.2168939968405563e-06,0.0859832129536443,1,1.0,44:172:B2:73,1,2,1.2812033567764807,0.4427031560267562,0.8727926011063003
73,44,high_20nA,20.0,172,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,9087.5,6602.1875,1,0.2525133333375379,0.5666574965612104,0.0,0.0,0.0,True,,,,,,,B2:amp2:balanced,,,cnn_1d_dual_head,0,0.1034563556313514,0.1816626936197281,0.0,1,0.0,44:172:B2:73,1,2,1.2812033567764807,0.4427031560267562,0.8727926011063003
73,44,high_20nA,20.0,172,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,9087.5,6602.1875,1,0.2525133333375379,0.5666574965612104,0.0,0.0,0.0,True,,,,,,,B2:amp2:balanced,,,consensus_abstention_ensemble,0,0.0632550958630197,0.1038266448177805,0.0,1,0.0,44:172:B2:73,1,2,1.2812033567764807,0.4427031560267562,0.8727926011063003
117,44,high_20nA,20.0,282,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,7054.5,6650.6825,0,0.3745899242822012,0.6614926642568574,0.0,0.0,0.0,True,,,,,,,,,,traditional_template_fit,0,0.0,0.0,0.0,0,0.0,44:282:B2:117,0,1,0.741406036638835,1.0337985726001229,0.7159296944148088
117,44,high_20nA,20.0,282,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,7054.5,6650.6825,0,0.3745899242822012,0.6614926642568574,0.0,0.0,0.0,True,,,,,,,,,,ridge_linear,0,0.324730229264708,0.985582912914546,0.0,0,0.0,44:282:B2:117,0,1,0.741406036638835,1.0337985726001229,0.7159296944148088
117,44,high_20nA,20.0,282,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,7054.5,6650.6825,0,0.3745899242822012,0.6614926642568574,0.0,0.0,0.0,True,,,,,,,,,,gradient_boosted_trees,1,0.1377655038755554,0.4873558866901649,0.1377655038755554,0,0.0,44:282:B2:117,0,1,0.741406036638835,1.0337985726001229,0.7159296944148088
117,44,high_20nA,20.0,282,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,7054.5,6650.6825,0,0.3745899242822012,0.6614926642568574,0.0,0.0,0.0,True,,,,,,,,,,mlp,1,0.0928262524261077,0.0587200535282196,0.0928262524261077,0,0.0,44:282:B2:117,0,1,0.741406036638835,1.0337985726001229,0.7159296944148088
