tier,method,subset,n_pair_rows,n_runs,sigma68_ns,sigma68_ci_low_ns,sigma68_ci_high_ns,full_rms_ns,tail_frac_abs_gt5ns,note
raw_loose500,raw_pair_median,all,74176,21,2.353311349506278,1.9864364673065862,8.192049952236834,22.813600422555353,0.16679249352890424,pair-median centered raw CFD20 residual
raw_loose500,raw_pair_median,raw_A_any_selected,452,20,3.759915344257747,2.568431299944813,15.948946127821,29.34438102215158,0.23672566371681417,pair-median centered raw CFD20 residual
raw_loose500,raw_pair_median,raw_A_both_selected,140,12,5.214675508465621,2.976714550654489,15.501581366305542,28.144622473834918,0.2857142857142857,pair-median centered raw CFD20 residual
raw_loose500,raw_pair_median,downstream_only,23815,21,1.9094800920382278,1.870833172065855,1.9725923480685796,8.027166801957659,0.023724543355028344,pair-median centered raw CFD20 residual
raw_loose500,traditional_b_only,all,74176,21,7.98329371454099,7.279159890146906,9.21815866611499,12.85115443584468,0.49474223468507333,run-held-out Ridge using B pair waveform features
raw_loose500,traditional_b_only,raw_A_any_selected,452,20,9.702945591650034,7.242705076010889,11.879825748692655,14.320166075155331,0.5553097345132744,run-held-out Ridge using B pair waveform features
raw_loose500,traditional_b_only,raw_A_both_selected,140,12,8.412826817483898,5.977520535374235,11.93961278257178,16.370048413981845,0.5357142857142857,run-held-out Ridge using B pair waveform features
raw_loose500,traditional_b_only,downstream_only,23815,21,7.607638107263339,7.088711476885917,8.415090247996519,9.611339847776964,0.48511442368255303,run-held-out Ridge using B pair waveform features
raw_loose500,traditional_b_plus_sorted_a,all,74176,21,7.987422163028841,7.34891141883533,9.26971283811216,12.85374979156653,0.49588815789473684,same Ridge plus sorted A quality controls
raw_loose500,traditional_b_plus_sorted_a,raw_A_any_selected,452,20,10.021643864208553,7.535370048355859,11.70569848674062,14.481208363722237,0.588495575221239,same Ridge plus sorted A quality controls
raw_loose500,traditional_b_plus_sorted_a,raw_A_both_selected,140,12,8.801318470398979,6.47949904299496,11.104621600413438,16.627148720206968,0.5785714285714286,same Ridge plus sorted A quality controls
raw_loose500,traditional_b_plus_sorted_a,downstream_only,23815,21,7.614525223049305,7.0851985844717,8.44390038697282,9.619335353004729,0.4840646651270208,same Ridge plus sorted A quality controls
raw_loose500,ml_extra_trees_b_only,all,74176,21,2.597475147283681,2.2353501766137316,4.087338791758164,9.609750322204107,0.19053332614322693,run-held-out bounded ExtraTrees using B features only
