row_id,method,run,label_injected,score,threshold,veto,pool_level,pool_clean,exact_stratum_available
58:400125:1658:11157:injected_two_pulse,transparent P02 morphology,58,1,0.0034655222609768694,0.4639568885094043,False,any_run_amp_topology_baseline,23,True
58:400389:1911:11420:raw_clean,transparent P02 morphology,58,0,0.0,0.571185859644526,False,adjacent_run_amp_topology_baseline,90,True
58:400389:1911:11420:injected_two_pulse,transparent P02 morphology,58,1,0.0,0.571185859644526,False,adjacent_run_amp_topology_baseline,90,True
58:400931:2410:11960:raw_clean,transparent P02 morphology,58,0,0.0012032281731474666,0.035877015052845095,False,adjacent_run_amp_topology_baseline,81,True
58:400931:2410:11960:injected_two_pulse,transparent P02 morphology,58,1,0.01306464637753545,0.035877015052845095,False,adjacent_run_amp_topology_baseline,81,True
58:401796:3214:12823:raw_clean,transparent P02 morphology,58,0,0.6097843297843298,9.787336018847782,False,adjacent_run_amp_topology_baseline,157,True
58:401796:3214:12823:injected_two_pulse,transparent P02 morphology,58,1,0.6097843297843298,9.787336018847782,False,adjacent_run_amp_topology_baseline,157,True
58:402308:3701:13332:raw_clean,transparent P02 morphology,58,0,0.6905621033544878,1.3581377424155874,False,adjacent_run_amp_topology_baseline,84,True
58:402308:3701:13332:injected_two_pulse,transparent P02 morphology,58,1,0.6905621033544878,6.211767201471237,False,adjacent_run_amp_topology_baseline,30,True
58:402626:3997:13647:raw_clean,transparent P02 morphology,58,0,0.037897359242650724,1.3581377424155874,False,adjacent_run_amp_topology_baseline,84,True
58:402626:3997:13647:injected_two_pulse,transparent P02 morphology,58,1,0.037897359242650724,1.3581377424155874,False,adjacent_run_amp_topology_baseline,84,True
58:404573:5824:15589:raw_clean,transparent P02 morphology,58,0,2.4082133676092545,0.17741564967695622,True,adjacent_run_amp_topology_baseline,29,True
58:404573:5824:15589:injected_two_pulse,transparent P02 morphology,58,1,2.7170735222125666,0.17741564967695622,True,adjacent_run_amp_topology_baseline,29,True
58:404672:5917:15687:raw_clean,transparent P02 morphology,58,0,1.3058053911900063,1.0590246865583879,True,adjacent_run_amp_topology_baseline,48,True
58:404672:5917:15687:injected_two_pulse,transparent P02 morphology,58,1,1.3058053911900063,1.0590246865583879,True,adjacent_run_amp_topology_baseline,48,True
58:405213:6424:16228:raw_clean,transparent P02 morphology,58,0,0.13583080158915636,0.15969952363503115,False,adjacent_run_amp_topology_baseline,121,True
58:405213:6424:16228:injected_two_pulse,transparent P02 morphology,58,1,0.13583080158915636,0.15969952363503115,False,adjacent_run_amp_topology_baseline,121,True
58:406327:7441:17342:raw_clean,transparent P02 morphology,58,0,3.236811250423585,6.211767201471237,False,adjacent_run_amp_topology_baseline,30,True
58:406327:7441:17342:injected_two_pulse,transparent P02 morphology,58,1,3.4948366514492846,6.211767201471237,False,adjacent_run_amp_topology_baseline,30,True
58:406372:7482:17387:raw_clean,transparent P02 morphology,58,0,0.17582111436950149,0.15969952363503115,True,adjacent_run_amp_topology_baseline,121,True
58:406372:7482:17387:injected_two_pulse,transparent P02 morphology,58,1,0.18000000000000002,0.15969952363503115,True,adjacent_run_amp_topology_baseline,121,True
58:406604:7705:17619:raw_clean,transparent P02 morphology,58,0,0.04981389014979573,0.17741564967695622,False,adjacent_run_amp_topology_baseline,29,True
58:406604:7705:17619:injected_two_pulse,transparent P02 morphology,58,1,0.06717270149574708,0.17741564967695622,False,adjacent_run_amp_topology_baseline,29,True
58:407377:8428:18392:raw_clean,transparent P02 morphology,58,0,0.00601260126012601,0.035877015052845095,False,adjacent_run_amp_topology_baseline,81,True
58:407377:8428:18392:injected_two_pulse,transparent P02 morphology,58,1,0.009055478427692465,0.035877015052845095,False,adjacent_run_amp_topology_baseline,81,True
58:409620:10496:20631:raw_clean,transparent P02 morphology,58,0,0.1554159495123352,0.571185859644526,False,adjacent_run_amp_topology_baseline,90,True
58:409620:10496:20631:injected_two_pulse,transparent P02 morphology,58,1,0.1554159495123352,4.408264688878591,False,any_run_amp_topology_baseline,22,True
58:409671:10543:20681:raw_clean,transparent P02 morphology,58,0,0.1465851101013632,0.5489399278806735,False,adjacent_run_amp_topology_baseline,30,True
58:409671:10543:20681:injected_two_pulse,transparent P02 morphology,58,1,0.16138256007499516,0.5489399278806735,False,adjacent_run_amp_topology_baseline,30,True
58:410177:11017:21186:raw_clean,transparent P02 morphology,58,0,0.033135471517472474,1.3581377424155874,False,adjacent_run_amp_topology_baseline,84,True
58:410177:11017:21186:injected_two_pulse,transparent P02 morphology,58,1,0.033135471517472474,1.3581377424155874,False,adjacent_run_amp_topology_baseline,84,True
58:410450:11283:21459:raw_clean,transparent P02 morphology,58,0,2.3714039649008773,9.787336018847782,False,adjacent_run_amp_topology_baseline,157,True
58:410450:11283:21459:injected_two_pulse,transparent P02 morphology,58,1,2.27722649482507,9.787336018847782,False,adjacent_run_amp_topology_baseline,157,True
58:411658:12377:22663:raw_clean,transparent P02 morphology,58,0,0.02820551567812618,0.4639568885094043,False,any_run_amp_topology_baseline,23,True
58:411658:12377:22663:injected_two_pulse,transparent P02 morphology,58,1,0.02820551567812618,0.4639568885094043,False,any_run_amp_topology_baseline,23,True
58:412612:13256:23614:raw_clean,transparent P02 morphology,58,0,0.02797431585384498,0.035877015052845095,False,adjacent_run_amp_topology_baseline,81,True
58:412612:13256:23614:injected_two_pulse,transparent P02 morphology,58,1,0.07500106941675706,0.5489399278806735,False,adjacent_run_amp_topology_baseline,30,True
58:413675:14293:24677:raw_clean,transparent P02 morphology,58,0,0.4431951172253441,0.15969952363503115,True,adjacent_run_amp_topology_baseline,121,True
58:413675:14293:24677:injected_two_pulse,transparent P02 morphology,58,1,0.509081274505777,0.15969952363503115,True,adjacent_run_amp_topology_baseline,121,True
58:414493:15051:25495:raw_clean,transparent P02 morphology,58,0,0.9964034592968604,0.5489399278806735,True,adjacent_run_amp_topology_baseline,30,True
58:414493:15051:25495:injected_two_pulse,transparent P02 morphology,58,1,0.9957143027510055,0.5489399278806735,True,adjacent_run_amp_topology_baseline,30,True
58:414565:15120:25567:raw_clean,transparent P02 morphology,58,0,0.0050192653480606204,0.07581332394879023,False,adjacent_run_amp_topology_baseline,51,True
58:414565:15120:25567:injected_two_pulse,transparent P02 morphology,58,1,0.04951296728130361,0.07581332394879023,False,adjacent_run_amp_topology_baseline,51,True
58:415534:16017:26536:raw_clean,transparent P02 morphology,58,0,0.0010098959654909923,0.07581332394879023,False,adjacent_run_amp_topology_baseline,51,True
58:415534:16017:26536:injected_two_pulse,transparent P02 morphology,58,1,0.0010098959654909923,0.07581332394879023,False,adjacent_run_amp_topology_baseline,51,True
58:417761:1736:28763:raw_clean,transparent P02 morphology,58,0,0.033083700440528635,0.15969952363503115,False,adjacent_run_amp_topology_baseline,121,True
58:417761:1736:28763:injected_two_pulse,transparent P02 morphology,58,1,0.0392869077589515,0.15969952363503115,False,adjacent_run_amp_topology_baseline,121,True
58:418646:2556:29648:raw_clean,transparent P02 morphology,58,0,0.024155167925019528,0.07581332394879023,False,adjacent_run_amp_topology_baseline,51,True
58:418646:2556:29648:injected_two_pulse,transparent P02 morphology,58,1,0.06099540530322234,0.15969952363503115,False,adjacent_run_amp_topology_baseline,121,True
58:418772:2676:29774:raw_clean,transparent P02 morphology,58,0,0.007319270939995903,0.571185859644526,False,adjacent_run_amp_topology_baseline,90,True
58:418772:2676:29774:injected_two_pulse,transparent P02 morphology,58,1,0.007319270939995903,0.4639568885094043,False,any_run_amp_topology_baseline,23,True
58:420237:4046:31237:raw_clean,transparent P02 morphology,58,0,0.0511323763955343,1.3581377424155874,False,adjacent_run_amp_topology_baseline,84,True
58:420237:4046:31237:injected_two_pulse,transparent P02 morphology,58,1,0.0511323763955343,1.3581377424155874,False,adjacent_run_amp_topology_baseline,84,True
58:420920:4681:31916:raw_clean,transparent P02 morphology,58,0,0.0004498325091721156,0.035877015052845095,False,adjacent_run_amp_topology_baseline,81,True
58:420920:4681:31916:injected_two_pulse,transparent P02 morphology,58,1,0.013740609798572823,0.035877015052845095,False,adjacent_run_amp_topology_baseline,81,True
58:421027:4781:32023:raw_clean,transparent P02 morphology,58,0,4.097395626242545,6.211767201471237,False,adjacent_run_amp_topology_baseline,30,True
58:421027:4781:32023:injected_two_pulse,transparent P02 morphology,58,1,4.097395626242545,6.211767201471237,False,adjacent_run_amp_topology_baseline,30,True
58:421068:4820:32064:raw_clean,transparent P02 morphology,58,0,0.9752662721893491,8.628416047696039,False,amp_topology,539,False
58:421068:4820:32064:injected_two_pulse,transparent P02 morphology,58,1,0.9752662721893491,8.628416047696039,False,amp_topology,539,False
58:421221:4967:32217:raw_clean,transparent P02 morphology,58,0,0.00702278083267871,0.035877015052845095,False,adjacent_run_amp_topology_baseline,81,True
58:421221:4967:32217:injected_two_pulse,transparent P02 morphology,58,1,0.00702278083267871,0.035877015052845095,False,adjacent_run_amp_topology_baseline,81,True
59:423271:6876:34259:raw_clean,transparent P02 morphology,59,0,2.47756335282651,0.7968042386390483,True,amp_topology,428,False
59:423271:6876:34259:injected_two_pulse,transparent P02 morphology,59,1,2.0450214945662983,0.7968042386390483,True,amp_topology,428,False
59:423323:6926:34311:raw_clean,transparent P02 morphology,59,0,4.11370607028754,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:423323:6926:34311:injected_two_pulse,transparent P02 morphology,59,1,4.11370607028754,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:423376:6973:34364:raw_clean,transparent P02 morphology,59,0,5.142788423934298,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:423376:6973:34364:injected_two_pulse,transparent P02 morphology,59,1,5.142788423934298,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:423434:7026:34422:raw_clean,transparent P02 morphology,59,0,0.0,0.050742568299434354,False,adjacent_run_amp_topology_baseline,81,True
59:423434:7026:34422:injected_two_pulse,transparent P02 morphology,59,1,0.002867175207184186,0.050742568299434354,False,adjacent_run_amp_topology_baseline,81,True
59:424134:7672:35122:raw_clean,transparent P02 morphology,59,0,6.974274455261937,7.767918570343317,False,adjacent_run_amp_topology_baseline,26,True
59:424134:7672:35122:injected_two_pulse,transparent P02 morphology,59,1,6.974274455261937,7.767918570343317,False,adjacent_run_amp_topology_baseline,26,True
59:424630:8132:35618:raw_clean,transparent P02 morphology,59,0,0.01136396790663749,0.028806090495021766,False,adjacent_run_amp_topology_baseline,98,True
59:424630:8132:35618:injected_two_pulse,transparent P02 morphology,59,1,0.013457656259690016,0.028806090495021766,False,adjacent_run_amp_topology_baseline,98,True
59:424739:8234:35727:raw_clean,transparent P02 morphology,59,0,3.902813990461049,7.767918570343317,False,adjacent_run_amp_topology_baseline,26,True
59:424739:8234:35727:injected_two_pulse,transparent P02 morphology,59,1,3.902813990461049,7.767918570343317,False,adjacent_run_amp_topology_baseline,26,True
59:424849:8333:35837:raw_clean,transparent P02 morphology,59,0,0.0,0.5697361935599928,False,adjacent_run_amp_topology_baseline,108,True
59:424849:8333:35837:injected_two_pulse,transparent P02 morphology,59,1,0.0,0.5697361935599928,False,adjacent_run_amp_topology_baseline,108,True
59:424901:8379:35889:raw_clean,transparent P02 morphology,59,0,0.058973660308810176,0.028181484754013636,True,adjacent_run_amp_topology_baseline,57,True
59:424901:8379:35889:injected_two_pulse,transparent P02 morphology,59,1,0.058973660308810176,0.028181484754013636,True,adjacent_run_amp_topology_baseline,57,True
59:424923:8401:35911:raw_clean,transparent P02 morphology,59,0,4.986907593778591,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:424923:8401:35911:injected_two_pulse,transparent P02 morphology,59,1,4.986907593778591,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:425017:8487:36005:raw_clean,transparent P02 morphology,59,0,0.002047244094488188,0.028806090495021766,False,adjacent_run_amp_topology_baseline,98,True
59:425017:8487:36005:injected_two_pulse,transparent P02 morphology,59,1,0.014431556372756072,0.028181484754013636,False,adjacent_run_amp_topology_baseline,57,True
59:425144:8601:36132:raw_clean,transparent P02 morphology,59,0,0.0298046875,1.0194778343385924,False,adjacent_run_amp_topology_baseline,107,True
59:425144:8601:36132:injected_two_pulse,transparent P02 morphology,59,1,0.030488233483989043,1.0194778343385924,False,adjacent_run_amp_topology_baseline,107,True
59:425147:8604:36135:raw_clean,transparent P02 morphology,59,0,0.0072611464968152855,0.018187706999855995,False,any_run_amp_topology_baseline,30,True
59:425147:8604:36135:injected_two_pulse,transparent P02 morphology,59,1,0.009851005192806628,0.018187706999855995,False,any_run_amp_topology_baseline,30,True
59:425245:8693:36233:raw_clean,transparent P02 morphology,59,0,0.02464037122969838,1.0194778343385924,False,adjacent_run_amp_topology_baseline,107,True
59:425245:8693:36233:injected_two_pulse,transparent P02 morphology,59,1,0.02464037122969838,1.0194778343385924,False,adjacent_run_amp_topology_baseline,107,True
59:425360:8799:36348:raw_clean,transparent P02 morphology,59,0,9.977446703024293,8.905896792158991,True,adjacent_run_amp_topology_baseline,160,True
59:425360:8799:36348:injected_two_pulse,transparent P02 morphology,59,1,9.35090021892812,8.905896792158991,True,adjacent_run_amp_topology_baseline,160,True
59:425381:8818:36369:raw_clean,transparent P02 morphology,59,0,0.05350519638277771,0.249487705153622,False,adjacent_run_amp_topology_baseline,60,True
59:425381:8818:36369:injected_two_pulse,transparent P02 morphology,59,1,0.05593134858190421,0.249487705153622,False,adjacent_run_amp_topology_baseline,60,True
59:425507:8933:36495:raw_clean,transparent P02 morphology,59,0,2.012215036378335,1.0194778343385924,True,adjacent_run_amp_topology_baseline,107,True
59:425507:8933:36495:injected_two_pulse,transparent P02 morphology,59,1,1.8834256588942493,5.527494618675364,False,adjacent_run_amp_topology_baseline,40,True
59:425624:9042:36612:raw_clean,transparent P02 morphology,59,0,0.014270172257479603,0.5697361935599928,False,adjacent_run_amp_topology_baseline,108,True
59:425624:9042:36612:injected_two_pulse,transparent P02 morphology,59,1,0.014270172257479603,0.5697361935599928,False,adjacent_run_amp_topology_baseline,108,True
59:425627:9044:36615:raw_clean,transparent P02 morphology,59,0,3.48726246814707,5.527494618675364,False,adjacent_run_amp_topology_baseline,40,True
59:425627:9044:36615:injected_two_pulse,transparent P02 morphology,59,1,3.48726246814707,5.527494618675364,False,adjacent_run_amp_topology_baseline,40,True
59:425634:9051:36622:raw_clean,transparent P02 morphology,59,0,0.5640593360018836,0.632348200616884,False,adjacent_run_amp_topology_baseline,33,True
59:425634:9051:36622:injected_two_pulse,transparent P02 morphology,59,1,0.5640593360018836,0.632348200616884,False,adjacent_run_amp_topology_baseline,33,True
59:425637:9053:36625:raw_clean,transparent P02 morphology,59,0,0.050343785417453726,0.632348200616884,False,adjacent_run_amp_topology_baseline,33,True
59:425637:9053:36625:injected_two_pulse,transparent P02 morphology,59,1,0.060572174079411206,0.632348200616884,False,adjacent_run_amp_topology_baseline,33,True
59:425928:9322:36916:raw_clean,transparent P02 morphology,59,0,0.06670520231213872,0.15996176178207647,False,adjacent_run_amp_topology_baseline,213,True
59:425928:9322:36916:injected_two_pulse,transparent P02 morphology,59,1,0.09062189875929605,0.15996176178207647,False,adjacent_run_amp_topology_baseline,213,True
59:426252:9624:37240:raw_clean,transparent P02 morphology,59,0,0.03860058309037901,1.0194778343385924,False,adjacent_run_amp_topology_baseline,107,True
59:426252:9624:37240:injected_two_pulse,transparent P02 morphology,59,1,0.03860058309037901,1.0194778343385924,False,adjacent_run_amp_topology_baseline,107,True
59:426294:9660:37282:raw_clean,transparent P02 morphology,59,0,3.661296513905209,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:426294:9660:37282:injected_two_pulse,transparent P02 morphology,59,1,3.5864620877029614,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:426377:9740:37365:raw_clean,transparent P02 morphology,59,0,0.0,0.028806090495021766,False,adjacent_run_amp_topology_baseline,98,True
59:426377:9740:37365:injected_two_pulse,transparent P02 morphology,59,1,0.0,0.028806090495021766,False,adjacent_run_amp_topology_baseline,98,True
59:426427:9789:37415:raw_clean,transparent P02 morphology,59,0,0.03758799769186383,0.5697361935599928,False,adjacent_run_amp_topology_baseline,108,True
59:426427:9789:37415:injected_two_pulse,transparent P02 morphology,59,1,0.03758799769186383,0.5697361935599928,False,adjacent_run_amp_topology_baseline,108,True
59:426641:9993:37629:raw_clean,transparent P02 morphology,59,0,0.06475836431226765,0.5697361935599928,False,adjacent_run_amp_topology_baseline,108,True
59:426641:9993:37629:injected_two_pulse,transparent P02 morphology,59,1,0.06475836431226765,0.632348200616884,False,adjacent_run_amp_topology_baseline,33,True
59:426813:10150:37801:raw_clean,transparent P02 morphology,59,0,0.020641839300682554,0.050742568299434354,False,adjacent_run_amp_topology_baseline,81,True
59:426813:10150:37801:injected_two_pulse,transparent P02 morphology,59,1,0.020641839300682554,0.050742568299434354,False,adjacent_run_amp_topology_baseline,81,True
59:426827:10163:37815:raw_clean,transparent P02 morphology,59,0,0.050830376153300216,0.5697361935599928,False,adjacent_run_amp_topology_baseline,108,True
59:426827:10163:37815:injected_two_pulse,transparent P02 morphology,59,1,0.046405464335649856,0.5697361935599928,False,adjacent_run_amp_topology_baseline,108,True
59:426835:10170:37823:raw_clean,transparent P02 morphology,59,0,8.793990825688073,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:426835:10170:37823:injected_two_pulse,transparent P02 morphology,59,1,8.793990825688073,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:426990:10313:37978:raw_clean,transparent P02 morphology,59,0,0.027349823321554768,0.5697361935599928,False,adjacent_run_amp_topology_baseline,108,True
59:426990:10313:37978:injected_two_pulse,transparent P02 morphology,59,1,0.03152470829609035,0.5697361935599928,False,adjacent_run_amp_topology_baseline,108,True
59:427080:10394:38068:raw_clean,transparent P02 morphology,59,0,0.6268829194120629,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:427080:10394:38068:injected_two_pulse,transparent P02 morphology,59,1,0.6268829194120629,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:427412:10696:38400:raw_clean,transparent P02 morphology,59,0,0.03764908372987749,0.050742568299434354,False,adjacent_run_amp_topology_baseline,81,True
59:427412:10696:38400:injected_two_pulse,transparent P02 morphology,59,1,0.03764908372987749,0.050742568299434354,False,adjacent_run_amp_topology_baseline,81,True
59:427514:10788:38502:raw_clean,transparent P02 morphology,59,0,10.878875598086124,8.905896792158991,True,adjacent_run_amp_topology_baseline,160,True
59:427514:10788:38502:injected_two_pulse,transparent P02 morphology,59,1,10.878875598086124,8.905896792158991,True,adjacent_run_amp_topology_baseline,160,True
59:427533:10806:38521:raw_clean,transparent P02 morphology,59,0,0.09116193156829977,0.15996176178207647,False,adjacent_run_amp_topology_baseline,213,True
59:427533:10806:38521:injected_two_pulse,transparent P02 morphology,59,1,0.12242919979987231,0.15996176178207647,False,adjacent_run_amp_topology_baseline,213,True
59:427652:10923:38640:raw_clean,transparent P02 morphology,59,0,0.42100992410974897,0.5697361935599928,False,adjacent_run_amp_topology_baseline,108,True
59:427652:10923:38640:injected_two_pulse,transparent P02 morphology,59,1,0.099847800277156,0.7968042386390483,False,amp_topology,428,False
59:427722:10985:38710:raw_clean,transparent P02 morphology,59,0,0.6340322580645161,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:427722:10985:38710:injected_two_pulse,transparent P02 morphology,59,1,0.6340322580645161,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:427740:11003:38728:raw_clean,transparent P02 morphology,59,0,6.597516483516484,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:427740:11003:38728:injected_two_pulse,transparent P02 morphology,59,1,6.597516483516484,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:427867:11124:38855:raw_clean,transparent P02 morphology,59,0,0.0,0.028806090495021766,False,adjacent_run_amp_topology_baseline,98,True
59:427867:11124:38855:injected_two_pulse,transparent P02 morphology,59,1,0.0039174452972669865,0.028806090495021766,False,adjacent_run_amp_topology_baseline,98,True
59:427950:11200:38938:raw_clean,transparent P02 morphology,59,0,0.6863415533775951,0.15996176178207647,True,adjacent_run_amp_topology_baseline,213,True
59:427950:11200:38938:injected_two_pulse,transparent P02 morphology,59,1,0.6863415533775951,0.15996176178207647,True,adjacent_run_amp_topology_baseline,213,True
59:427983:11231:38971:raw_clean,transparent P02 morphology,59,0,0.023290572184891063,0.632348200616884,False,adjacent_run_amp_topology_baseline,33,True
59:427983:11231:38971:injected_two_pulse,transparent P02 morphology,59,1,0.023290572184891063,0.632348200616884,False,adjacent_run_amp_topology_baseline,33,True
59:428021:11264:39009:raw_clean,transparent P02 morphology,59,0,0.04546546546546547,0.028181484754013636,True,adjacent_run_amp_topology_baseline,57,True
59:428021:11264:39009:injected_two_pulse,transparent P02 morphology,59,1,0.04546546546546547,0.028181484754013636,True,adjacent_run_amp_topology_baseline,57,True
59:428379:11594:39367:raw_clean,transparent P02 morphology,59,0,0.04382169067681435,0.8733897315472412,False,adjacent_run_amp_topology_baseline,54,True
59:428379:11594:39367:injected_two_pulse,transparent P02 morphology,59,1,0.06794875998187706,0.8733897315472412,False,adjacent_run_amp_topology_baseline,54,True
59:428394:11608:39382:raw_clean,transparent P02 morphology,59,0,2.754763673193788,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:428394:11608:39382:injected_two_pulse,transparent P02 morphology,59,1,2.754763673193788,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:428504:11711:39492:raw_clean,transparent P02 morphology,59,0,0.02932783175828564,0.028806090495021766,True,adjacent_run_amp_topology_baseline,98,True
59:428504:11711:39492:injected_two_pulse,transparent P02 morphology,59,1,0.032183078074387125,0.028806090495021766,True,adjacent_run_amp_topology_baseline,98,True
59:428507:11714:39495:raw_clean,transparent P02 morphology,59,0,0.009892221789378004,0.050742568299434354,False,adjacent_run_amp_topology_baseline,81,True
59:428507:11714:39495:injected_two_pulse,transparent P02 morphology,59,1,0.009892221789378004,0.050742568299434354,False,adjacent_run_amp_topology_baseline,81,True
59:428847:12026:39835:raw_clean,transparent P02 morphology,59,0,0.0043131621476028,0.018187706999855995,False,any_run_amp_topology_baseline,30,True
59:428847:12026:39835:injected_two_pulse,transparent P02 morphology,59,1,0.023652934895311586,0.018187706999855995,True,any_run_amp_topology_baseline,30,True
59:428969:12139:39957:raw_clean,transparent P02 morphology,59,0,0.0004669933698472184,0.018187706999855995,False,any_run_amp_topology_baseline,30,True
59:428969:12139:39957:injected_two_pulse,transparent P02 morphology,59,1,0.0004669933698472184,0.018187706999855995,False,any_run_amp_topology_baseline,30,True
59:429179:12337:40167:raw_clean,transparent P02 morphology,59,0,6.828461538461538,5.527494618675364,True,adjacent_run_amp_topology_baseline,40,True
59:429179:12337:40167:injected_two_pulse,transparent P02 morphology,59,1,6.828461538461538,5.527494618675364,True,adjacent_run_amp_topology_baseline,40,True
59:429220:12376:40208:raw_clean,transparent P02 morphology,59,0,11.648807673627973,0.018187706999855995,True,any_run_amp_topology_baseline,30,True
59:429220:12376:40208:injected_two_pulse,transparent P02 morphology,59,1,11.648807673627973,0.018187706999855995,True,any_run_amp_topology_baseline,30,True
59:429240:12396:40228:raw_clean,transparent P02 morphology,59,0,0.012705882352941178,0.5697361935599928,False,adjacent_run_amp_topology_baseline,108,True
59:429240:12396:40228:injected_two_pulse,transparent P02 morphology,59,1,0.012705882352941178,0.5697361935599928,False,adjacent_run_amp_topology_baseline,108,True
59:429286:12435:40274:raw_clean,transparent P02 morphology,59,0,1.0657225433526014,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:429286:12435:40274:injected_two_pulse,transparent P02 morphology,59,1,0.46261675743298625,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:429591:12722:40579:raw_clean,transparent P02 morphology,59,0,0.058988941548183266,0.632348200616884,False,adjacent_run_amp_topology_baseline,33,True
59:429591:12722:40579:injected_two_pulse,transparent P02 morphology,59,1,0.058988941548183266,0.632348200616884,False,adjacent_run_amp_topology_baseline,33,True
59:429704:12821:40692:raw_clean,transparent P02 morphology,59,0,0.17049533906050085,0.249487705153622,False,adjacent_run_amp_topology_baseline,60,True
59:429704:12821:40692:injected_two_pulse,transparent P02 morphology,59,1,0.18000000000000002,0.249487705153622,False,adjacent_run_amp_topology_baseline,60,True
59:429756:12868:40744:raw_clean,transparent P02 morphology,59,0,0.01436978613681177,0.028806090495021766,False,adjacent_run_amp_topology_baseline,98,True
59:429756:12868:40744:injected_two_pulse,transparent P02 morphology,59,1,0.04908461996304927,0.8733897315472412,False,adjacent_run_amp_topology_baseline,54,True
59:430006:13103:40994:raw_clean,transparent P02 morphology,59,0,10.74446540880503,0.028806090495021766,True,adjacent_run_amp_topology_baseline,98,True
59:430006:13103:40994:injected_two_pulse,transparent P02 morphology,59,1,10.74446540880503,0.028806090495021766,True,adjacent_run_amp_topology_baseline,98,True
59:430145:13223:41133:raw_clean,transparent P02 morphology,59,0,0.14893726305491012,0.15996176178207647,False,adjacent_run_amp_topology_baseline,213,True
59:430145:13223:41133:injected_two_pulse,transparent P02 morphology,59,1,0.1544950511036482,0.15996176178207647,False,adjacent_run_amp_topology_baseline,213,True
59:430215:13284:41203:raw_clean,transparent P02 morphology,59,0,3.5544131455399057,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:430215:13284:41203:injected_two_pulse,transparent P02 morphology,59,1,3.5544131455399057,8.905896792158991,False,adjacent_run_amp_topology_baseline,160,True
59:430274:13335:41262:raw_clean,transparent P02 morphology,59,0,0.01813138686131387,0.050742568299434354,False,adjacent_run_amp_topology_baseline,81,True
59:430274:13335:41262:injected_two_pulse,transparent P02 morphology,59,1,0.01966336577999103,0.050742568299434354,False,adjacent_run_amp_topology_baseline,81,True
