method,residual_column,nominal_coverage,support_atom,n_runs,n_pair_rows,coverage,coverage_ci_low,coverage_ci_high,coverage_error,abs_coverage_error,mean_interval_width_ns,interval_width_ci_low_ns,interval_width_ci_high_ns,run_family,topology,b2_saturation_depth_bin,q_template_shift_bin,amplitude_bin,baseline_bin,pileup_bin
cnn_1d,resid_cnn_1d,0.95,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,11,2888,0.9265927977839336,0.893660130980273,0.9665034840580884,-0.023407202216066403,0.023407202216066403,16.384402434294877,16.173784909386313,16.59383629672502,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
cnn_1d,resid_cnn_1d,0.95,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,3,291,0.9587628865979382,0.6666666666666666,0.9732824427480916,0.008762886597938224,0.008762886597938224,15.665510773092644,11.388747328069684,16.138683189909145,sample_i_analysis,downstream_only,none,all,all,nominal_baseline,not_pileup_like
cnn_1d,resid_cnn_1d,0.95,sample_ii_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,7,34941,0.9465670702040583,0.9226117910957234,0.9669063462998526,-0.003432929795941675,0.003432929795941675,60.30829455312206,57.598127651604244,63.14757213027337,sample_ii_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
cnn_1d,resid_cnn_1d,0.95,sample_ii_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,7,18098,0.8734114266769809,0.755256512152288,0.9722772277227723,-0.07658857332301905,0.07658857332301905,16.604658430120818,15.423807239202661,17.76049689529614,sample_ii_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,sample_i_analysis|B2_containing|sat=deep|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,4,232,0.5732758620689655,0.5603864734299517,0.7777777777777778,-0.10672413793103452,0.10672413793103452,7.1615369182070765,6.977780208647532,8.80747074735981,sample_i_analysis,B2_containing,deep,all,all,nominal_baseline,not_pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,sample_i_analysis|B2_containing|sat=mild|q=all|amp=all|base=nominal_baseline|pile=pileup_like,2,9,0.7777777777777778,0.0,0.875,0.09777777777777774,0.09777777777777774,33.154071849526844,29.99351271491009,33.549141741353935,sample_i_analysis,B2_containing,mild,all,all,nominal_baseline,pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,sample_i_analysis|B2_containing|sat=moderate|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,2,12,0.5833333333333334,0.5,1.0,-0.09666666666666668,0.09666666666666668,9.111199784583631,9.080356885355846,9.265414280722549,sample_i_analysis,B2_containing,moderate,all,all,nominal_baseline,not_pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,11,7557,0.6776498610559746,0.6368947367548571,0.7111230018531353,-0.0023501389440254705,0.0023501389440254705,15.225163600581416,15.060772727884821,15.412656271542138,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,4,374,0.7219251336898396,0.4857142857142857,0.7463126843657817,0.04192513368983952,0.04192513368983952,3.8591708819283843,3.2480713053134833,3.9436828023965997,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,not_pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=pileup_like,4,348,0.7068965517241379,0.41379310344827586,0.7335423197492164,0.02689655172413785,0.02689655172413785,43.864611825968026,15.099391887402193,46.46405693144107,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,11,2888,0.6769390581717452,0.6208332961374284,0.7342207099240607,-0.003060941828254893,0.003060941828254893,5.114742928457225,5.026504479243458,5.224995838150907,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,3,291,0.738831615120275,0.3333333333333333,0.7595419847328244,0.058831615120274905,0.058831615120274905,3.3517341612134435,2.952629696649746,3.3957495152386734,sample_i_analysis,downstream_only,none,all,all,nominal_baseline,not_pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,sample_ii_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,7,34941,0.6854984116081394,0.6226654313161359,0.7378688124847598,0.005498411608139353,0.005498411608139353,4.000044633191651,3.7621448749714625,4.146201553730446,sample_ii_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,sample_ii_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,7,18098,0.6800198917007404,0.656163753449862,0.704403861405122,1.989170074034874e-05,1.989170074034874e-05,3.0324394668400303,2.9965790833340993,3.0725609058506147,sample_ii_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,sample_i_analysis|B2_containing|sat=deep|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,4,232,0.8577586206896551,0.8454106280193237,1.0,-0.09224137931034482,0.09224137931034482,16.019826593430526,15.57385529212618,19.824092954124584,sample_i_analysis,B2_containing,deep,all,all,nominal_baseline,not_pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,sample_i_analysis|B2_containing|sat=mild|q=all|amp=all|base=nominal_baseline|pile=pileup_like,2,9,0.8888888888888888,0.875,1.0,-0.061111111111111116,0.061111111111111116,97.29695212973674,96.59117800675348,102.9431451136028,sample_i_analysis,B2_containing,mild,all,all,nominal_baseline,pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,sample_i_analysis|B2_containing|sat=moderate|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,2,12,1.0,1.0,1.0,0.050000000000000044,0.050000000000000044,25.7556757242548,25.675966464415573,25.771617576222646,sample_i_analysis,B2_containing,moderate,all,all,nominal_baseline,not_pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,11,7557,0.949715495567024,0.9374259303152406,0.9587014557175735,-0.00028450443297600714,0.00028450443297600714,59.26844774637677,58.48950880201391,60.0330504801654,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,4,374,0.9385026737967914,0.9357541899441341,1.0,-0.011497326203208535,0.011497326203208535,22.774070317603684,22.100017902722204,27.629302761166443,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,not_pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=pileup_like,4,348,0.9482758620689655,0.8571428571428571,0.9615384615384616,-0.0017241379310344307,0.0017241379310344307,132.64054282157818,129.45903033394572,167.76524197946733,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,11,2888,0.9463296398891967,0.922068820976045,0.9780564263322884,-0.003670360110803239,0.003670360110803239,16.678877467383142,16.388904229565412,17.083568646127397,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,3,291,0.8969072164948454,0.8905347112199338,1.0,-0.05309278350515456,0.05309278350515456,5.289727325056535,5.061081342110396,7.362984211956991,sample_i_analysis,downstream_only,none,all,all,nominal_baseline,not_pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,sample_ii_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,7,34941,0.9477690964769182,0.9223959247155046,0.9708603300048761,-0.002230903523081751,0.002230903523081751,36.64973254126347,33.662982101315976,39.09775618133699,sample_ii_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,sample_ii_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,7,18098,0.9504365123218035,0.9354275741710296,0.9599702207765619,0.0004365123218035283,0.0004365123218035283,8.740341946758043,8.590039031085142,8.890312188298033,sample_ii_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,sample_i_analysis|B2_containing|sat=deep|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,4,232,0.603448275862069,0.591346153846154,0.7777777777777778,-0.0765517241379311,0.0765517241379311,12.545680252097196,12.523483138652242,12.957734884535288,sample_i_analysis,B2_containing,deep,all,all,nominal_baseline,not_pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,sample_i_analysis|B2_containing|sat=mild|q=all|amp=all|base=nominal_baseline|pile=pileup_like,2,9,0.8888888888888888,0.875,1.0,0.2088888888888888,0.2088888888888888,62.91081023075349,59.90101780926739,63.287034283439255,sample_i_analysis,B2_containing,mild,all,all,nominal_baseline,pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,sample_i_analysis|B2_containing|sat=moderate|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,2,12,0.5833333333333334,0.5,1.0,-0.09666666666666668,0.09666666666666668,18.176760200873836,17.94712759806668,19.324923214909617,sample_i_analysis,B2_containing,moderate,all,all,nominal_baseline,not_pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,11,7557,0.6739446870451238,0.6026485053337709,0.7348565589822391,-0.0060553129548762685,0.0060553129548762685,36.099976336939626,34.9518529711344,36.92799725782311,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,4,374,0.7219251336898396,0.5428571428571428,0.75,0.04192513368983952,0.04192513368983952,7.42082114730217,6.553625045509875,7.532100960567059,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,not_pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=pileup_like,4,348,0.6321839080459771,0.38461538461538464,0.6521739130434784,-0.04781609195402292,0.04781609195402292,63.145242283848724,19.638830325973274,66.98062344850617,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,11,2888,0.6800554016620498,0.6592571884148459,0.6938510947667871,5.5401662049758826e-05,5.5401662049758826e-05,5.774839550122268,5.734766322753847,5.812423537428031,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,3,291,0.5979381443298969,0.0,0.6106870229007634,-0.08206185567010316,0.08206185567010316,5.554427721625706,5.4659800705987,6.55820276997398,sample_i_analysis,downstream_only,none,all,all,nominal_baseline,not_pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,sample_ii_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,7,34941,0.6836667525256862,0.5925942515302669,0.7354740744048949,0.0036667525256861566,0.0036667525256861566,6.998533051761894,6.796780818741922,7.178868777281086,sample_ii_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,sample_ii_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,7,18098,0.6752679854127528,0.664620679406352,0.68678648054059,-0.004732014587247257,0.004732014587247257,6.523495826588504,6.477644555158291,6.574475939594797,sample_ii_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,sample_i_analysis|B2_containing|sat=deep|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,4,232,0.8103448275862069,0.7874396135265701,1.0,-0.1396551724137931,0.1396551724137931,20.442228793600776,18.90440386335426,33.203423870945926,sample_i_analysis,B2_containing,deep,all,all,nominal_baseline,not_pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,sample_i_analysis|B2_containing|sat=mild|q=all|amp=all|base=nominal_baseline|pile=pileup_like,2,9,0.8888888888888888,0.875,1.0,-0.061111111111111116,0.061111111111111116,92.05138913489151,91.2037513908139,98.83249108751241,sample_i_analysis,B2_containing,mild,all,all,nominal_baseline,pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,sample_i_analysis|B2_containing|sat=moderate|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,2,12,1.0,1.0,1.0,0.050000000000000044,0.050000000000000044,38.89949909874681,38.2914845752468,39.02110200344681,sample_i_analysis,B2_containing,moderate,all,all,nominal_baseline,not_pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,11,7557,0.9495831679237793,0.9409459758483694,0.9585157618699748,-0.00041683207622067453,0.00041683207622067453,100.74851670174253,100.25498453046364,101.14283377509922,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,4,374,0.946524064171123,0.9428571428571428,1.0,-0.0034759358288769526,0.0034759358288769526,28.55422019267515,27.121230308241657,38.791313662089955,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,not_pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=pileup_like,4,348,0.9511494252873564,0.9230769230769231,1.0,0.0011494252873563982,0.0011494252873563982,126.35684039719126,121.91301726086,179.13162968595725,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,11,2888,0.9494459833795014,0.938618371700306,0.958902155061665,-0.0005540166204985875,0.0005540166204985875,12.422983239398034,12.392840232949867,12.46312959528187,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,3,291,0.9725085910652921,0.8461538461538461,0.9852830188679246,0.022508591065292127,0.022508591065292127,21.54384872620475,13.752489822399918,22.406251047618262,sample_i_analysis,downstream_only,none,all,all,nominal_baseline,not_pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,sample_ii_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,7,34941,0.9474256603989583,0.9110077981122362,0.9655571811753231,-0.0025743396010416975,0.0025743396010416975,49.44933119957495,47.0401760312513,51.6663248873049,sample_ii_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,sample_ii_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,7,18098,0.9492209083876672,0.9346638148623846,0.9626115547205261,-0.0007790916123328051,0.0007790916123328051,12.914769290164926,12.680134490656615,13.133248155110254,sample_ii_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
mlp,resid_mlp,0.68,sample_i_analysis|B2_containing|sat=deep|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,4,232,0.45689655172413796,0.4,0.7777777777777778,-0.2231034482758621,0.2231034482758621,12.202702345981441,12.177279294796884,12.832629058665482,sample_i_analysis,B2_containing,deep,all,all,nominal_baseline,not_pileup_like
mlp,resid_mlp,0.68,sample_i_analysis|B2_containing|sat=mild|q=all|amp=all|base=nominal_baseline|pile=pileup_like,2,9,0.3333333333333333,0.0,0.375,-0.34666666666666673,0.34666666666666673,92.31750974866534,76.72020040982912,94.26717341601987,sample_i_analysis,B2_containing,mild,all,all,nominal_baseline,pileup_like
mlp,resid_mlp,0.68,sample_i_analysis|B2_containing|sat=moderate|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,2,12,0.6666666666666666,0.6,1.0,-0.01333333333333342,0.01333333333333342,15.282351297716284,15.10961555614304,16.146030005582496,sample_i_analysis,B2_containing,moderate,all,all,nominal_baseline,not_pileup_like
mlp,resid_mlp,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,11,7557,0.6764589122667726,0.6115515259541372,0.7400737138984111,-0.003541087733227477,0.003541087733227477,51.8719124655272,48.85791794312575,54.292138361834446,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
mlp,resid_mlp,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,4,374,0.7379679144385026,0.45714285714285713,0.7675840978593272,0.05796791443850258,0.05796791443850258,7.251099371931444,5.586138746319549,7.480649294693548,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,not_pileup_like
mlp,resid_mlp,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=pileup_like,4,348,0.7758620689655172,0.34615384615384615,0.8105928366985339,0.09586206896551719,0.09586206896551719,84.8881341082544,14.80724494554216,91.13471648451544,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,pileup_like
mlp,resid_mlp,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,11,2888,0.6772853185595568,0.6554992981821273,0.7028279072061998,-0.0027146814404432895,0.0027146814404432895,5.849035828896812,5.805100383215089,5.890456544342154,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
mlp,resid_mlp,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,3,291,0.7869415807560137,0.3333333333333333,0.8015267175572519,0.10694158075601368,0.10694158075601368,6.315180587938146,4.380419443167456,6.528474736851845,sample_i_analysis,downstream_only,none,all,all,nominal_baseline,not_pileup_like
mlp,resid_mlp,0.68,sample_ii_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,7,34941,0.6632895452333935,0.6160131508968718,0.7015854054839394,-0.016710454766606597,0.016710454766606597,7.817498257856077,7.683885188276843,7.9794842604288965,sample_ii_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
mlp,resid_mlp,0.68,sample_ii_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,7,18098,0.6245441485246989,0.5034545248612526,0.738622754491018,-0.05545585147530119,0.05545585147530119,5.954597095999471,5.696878097950153,6.211186419898616,sample_ii_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
mlp,resid_mlp,0.95,sample_i_analysis|B2_containing|sat=deep|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,4,232,0.8103448275862069,0.7874396135265701,1.0,-0.1396551724137931,0.1396551724137931,22.032447593779658,20.873243749427697,31.850803834485713,sample_i_analysis,B2_containing,deep,all,all,nominal_baseline,not_pileup_like
mlp,resid_mlp,0.95,sample_i_analysis|B2_containing|sat=mild|q=all|amp=all|base=nominal_baseline|pile=pileup_like,2,9,0.8888888888888888,0.875,1.0,-0.061111111111111116,0.061111111111111116,168.44137962178868,165.81740304451606,189.43319223996969,sample_i_analysis,B2_containing,mild,all,all,nominal_baseline,pileup_like
mlp,resid_mlp,0.95,sample_i_analysis|B2_containing|sat=moderate|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,2,12,1.0,1.0,1.0,0.050000000000000044,0.050000000000000044,44.478844438925876,43.4258035386726,44.68945261897654,sample_i_analysis,B2_containing,moderate,all,all,nominal_baseline,not_pileup_like
mlp,resid_mlp,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,11,7557,0.9487892020643113,0.9396145571102394,0.9596158044095175,-0.0012107979356886789,0.0012107979356886789,198.63502721950002,198.19844499230163,199.0733137044098,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
