method,residual_column,nominal_coverage,support_atom,heldout_run,n_train_rows,n_test_rows,interval_center_ns,half_width_ns,interval_width_ns,coverage,coverage_error,abs_coverage_error,run_family,topology,b2_saturation_depth_bin,q_template_shift_bin,amplitude_bin,baseline_bin,pileup_bin
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=deep|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,44,212,20,-0.0657915244049114,6.158329551204915,12.31665910240983,0.55,-0.13,0.13,sample_i_analysis,B2_containing,deep,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=deep|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,45,29,203,4.390075912532975,5.042942384141425,10.08588476828285,0.4433497536945813,-0.23665024630541875,0.23665024630541875,sample_i_analysis,B2_containing,deep,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=deep|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,46,228,4,0.5527695445184371,6.158218256280246,12.316436512560491,1.0,0.31999999999999995,0.31999999999999995,sample_i_analysis,B2_containing,deep,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=deep|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,47,227,5,0.3815307657152047,6.193365502464384,12.386731004928768,1.0,0.31999999999999995,0.31999999999999995,sample_i_analysis,B2_containing,deep,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=deep|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,44,212,20,-0.0657915244049114,17.91302629462074,35.82605258924148,1.0,0.050000000000000044,0.050000000000000044,sample_i_analysis,B2_containing,deep,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=deep|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,45,29,203,4.390075912532975,8.859440328332296,17.71888065666459,0.729064039408867,-0.22093596059113296,0.22093596059113296,sample_i_analysis,B2_containing,deep,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=deep|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,46,228,4,0.5527695445184371,17.367689289911283,34.735378579822566,1.0,0.050000000000000044,0.050000000000000044,sample_i_analysis,B2_containing,deep,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=deep|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,47,227,5,0.3815307657152047,17.322736521335457,34.645473042670915,1.0,0.050000000000000044,0.050000000000000044,sample_i_analysis,B2_containing,deep,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=mild|q=all|amp=all|base=nominal_baseline|pile=pileup_like,44,112,8,47.33954556554761,47.96661455572286,95.93322911144573,0.625,-0.05500000000000005,0.05500000000000005,sample_i_analysis,B2_containing,mild,all,all,nominal_baseline,pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=mild|q=all|amp=all|base=nominal_baseline|pile=pileup_like,47,119,1,37.27302296791922,38.672893359783544,77.34578671956709,0.0,-0.68,0.68,sample_i_analysis,B2_containing,mild,all,all,nominal_baseline,pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=mild|q=all|amp=all|base=nominal_baseline|pile=pileup_like,44,112,8,47.33954556554761,85.50731026441103,171.01462052882206,0.875,-0.07499999999999996,0.07499999999999996,sample_i_analysis,B2_containing,mild,all,all,nominal_baseline,pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=mild|q=all|amp=all|base=nominal_baseline|pile=pileup_like,47,119,1,37.27302296791922,96.19217437183792,192.38434874367584,1.0,0.050000000000000044,0.050000000000000044,sample_i_analysis,B2_containing,mild,all,all,nominal_baseline,pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=moderate|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,44,118,10,-0.9909504834963379,8.68013163388312,17.36026326776624,0.5,-0.18000000000000005,0.18000000000000005,sample_i_analysis,B2_containing,moderate,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=moderate|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,47,126,2,-0.7045765981781145,9.440911140641994,18.881822281283988,1.0,0.31999999999999995,0.31999999999999995,sample_i_analysis,B2_containing,moderate,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=moderate|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,44,118,10,-0.9909504834963379,24.08812085160885,48.1762417032177,1.0,0.050000000000000044,0.050000000000000044,sample_i_analysis,B2_containing,moderate,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=moderate|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,47,126,2,-0.7045765981781145,23.8163788215559,47.6327576431118,1.0,0.050000000000000044,0.050000000000000044,sample_i_analysis,B2_containing,moderate,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,47,7476,81,1.4960711399625453,31.190914112131537,62.381828224263074,0.8024691358024691,0.1224691358024691,0.1224691358024691,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,48,6765,792,1.906398109329979,33.58974027114076,67.17948054228152,0.8295454545454546,0.14954545454545454,0.14954545454545454,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,49,6693,864,1.9066432312333883,34.62613717069431,69.25227434138861,0.8391203703703703,0.1591203703703703,0.1591203703703703,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,50,6603,954,1.165564489459363,28.30514382348822,56.61028764697644,0.5576519916142557,-0.12234800838574433,0.12234800838574433,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,51,7115,442,1.482154520240854,30.67811571180532,61.35623142361064,0.6515837104072398,-0.028416289592760213,0.028416289592760213,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,52,7340,217,1.4751671564047197,30.6204546979749,61.2409093959498,0.5944700460829493,-0.08552995391705076,0.08552995391705076,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,53,6744,813,1.2348722048585152,28.697968796649846,57.39593759329969,0.5498154981549815,-0.1301845018450185,0.1301845018450185,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,54,6785,772,1.278420804683897,29.342620323046816,58.68524064609363,0.572538860103627,-0.10746113989637307,0.10746113989637307,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,55,7018,539,1.4796562112421974,30.639137732966464,61.27827546593293,0.6512059369202227,-0.028794063079777388,0.028794063079777388,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,56,6348,1209,1.3124859136629057,29.274313259219692,58.548626518439384,0.6095947063688999,-0.07040529363110015,0.07040529363110015,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,57,6683,874,1.8417501946268875,33.90962513640546,67.81925027281092,0.8215102974828375,0.1415102974828375,0.1415102974828375,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,47,7476,81,1.4960711399625453,107.76750722190269,215.53501444380538,0.9506172839506173,0.0006172839506173311,0.0006172839506173311,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,48,6765,792,1.906398109329979,107.86187250220509,215.72374500441018,0.9772727272727273,0.027272727272727337,0.027272727272727337,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,49,6693,864,1.9066432312333883,108.07101449813082,216.14202899626164,0.9803240740740741,0.030324074074074114,0.030324074074074114,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,50,6603,954,1.165564489459363,107.81552474175173,215.63104948350346,0.9433962264150944,-0.006603773584905603,0.006603773584905603,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,51,7115,442,1.482154520240854,107.56211457593349,215.12422915186698,0.9389140271493213,-0.011085972850678694,0.011085972850678694,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,52,7340,217,1.4751671564047197,107.91129041167491,215.82258082334982,0.9723502304147466,0.022350230414746597,0.022350230414746597,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,53,6744,813,1.2348722048585152,107.10347310158492,214.20694620316985,0.9052890528905289,-0.0447109471094711,0.0447109471094711,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,54,6785,772,1.278420804683897,107.45006285496353,214.90012570992707,0.9287564766839378,-0.021243523316062163,0.021243523316062163,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,55,7018,539,1.4796562112421974,107.54485667230922,215.08971334461845,0.9406307977736549,-0.009369202226345075,0.009369202226345075,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,56,6348,1209,1.3124859136629057,107.68485886644822,215.36971773289645,0.9454094292803971,-0.004590570719602893,0.004590570719602893,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,57,6683,874,1.8417501946268875,107.6356788352426,215.2713576704852,0.9610983981693364,0.011098398169336443,0.011098398169336443,sample_i_analysis,B2_containing,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,44,341,33,-0.3435449318539553,1.5244154452551995,3.048830890510399,0.45454545454545453,-0.22545454545454552,0.22545454545454552,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,45,49,325,0.0096565937294599,2.88237406669538,5.76474813339076,0.8246153846153846,0.1446153846153846,0.1446153846153846,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,46,372,2,-0.34608855765329943,1.5818568286070682,3.1637136572141364,0.0,-0.68,0.68,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,47,360,14,-0.3371569458488216,1.5981847607239374,3.196369521447875,0.6428571428571429,-0.037142857142857144,0.037142857142857144,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,44,341,33,-0.3435449318539553,19.760570377479162,39.521140754958324,0.9393939393939394,-0.010606060606060508,0.010606060606060508,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,45,49,325,0.0096565937294599,19.443249886749513,38.886499773499025,0.9507692307692308,0.0007692307692308553,0.0007692307692308553,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,46,372,2,-0.34608855765329943,20.209216576242174,40.41843315248435,1.0,0.050000000000000044,0.050000000000000044,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=not_pileup_like,47,360,14,-0.3371569458488216,19.804642505206008,39.609285010412016,0.9285714285714286,-0.021428571428571352,0.021428571428571352,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=pileup_like,44,324,24,0.3115826194101316,8.417417647512622,16.834835295025243,0.375,-0.30500000000000005,0.30500000000000005,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=pileup_like,45,31,317,41.51176219795357,44.5017713462822,89.0035426925644,0.7760252365930599,0.09602523659305984,0.09602523659305984,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=pileup_like,46,346,2,0.3567100953077329,12.593027208643738,25.186054417287476,0.5,-0.18000000000000005,0.18000000000000005,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=pileup_like,47,343,5,0.3410387225380518,12.577951503830937,25.155903007661873,0.6,-0.08000000000000007,0.08000000000000007,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=pileup_like,44,324,24,0.3115826194101316,114.1439279239886,228.2878558479772,0.9166666666666666,-0.033333333333333326,0.033333333333333326,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=pileup_like,45,31,317,41.51176219795357,82.92877911761218,165.85755823522436,0.9716088328075709,0.021608832807570977,0.021608832807570977,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=pileup_like,46,346,2,0.3567100953077329,114.34804288177105,228.6960857635421,1.0,0.050000000000000044,0.050000000000000044,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|B2_containing|sat=none|q=all|amp=all|base=nominal_baseline|pile=pileup_like,47,343,5,0.3410387225380518,114.16672516904025,228.3334503380805,0.8,-0.1499999999999999,0.1499999999999999,sample_i_analysis,B2_containing,none,all,all,nominal_baseline,pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,47,2844,44,0.08315989369840525,1.7015552847492614,3.403110569498523,0.7727272727272727,0.09272727272727266,0.09272727272727266,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,48,2582,306,0.0969890669950341,1.6761333234681548,3.3522666469363096,0.6568627450980392,-0.023137254901960835,0.023137254901960835,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,49,2566,322,0.08030632819825184,1.6961820280845974,3.392364056169195,0.6863354037267081,0.006335403726708044,0.006335403726708044,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,50,2553,335,0.0670655944364284,1.6882357803646753,3.3764715607293505,0.6686567164179105,-0.01134328358208958,0.01134328358208958,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,51,2714,174,0.10594848517786735,1.680304653331375,3.36060930666275,0.6379310344827587,-0.042068965517241375,0.042068965517241375,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,52,2793,95,0.1069474764060736,1.6882276393059052,3.3764552786118105,0.6947368421052632,0.01473684210526316,0.01473684210526316,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,53,2581,307,0.0821721466787739,1.696111329358298,3.392222658716596,0.6872964169381107,0.0072964169381106725,0.0072964169381106725,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,54,2607,281,0.0841476407180366,1.7013175600498265,3.402635120099653,0.693950177935943,0.013950177935942998,0.013950177935942998,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,55,2671,217,0.0959578568494627,1.6793659368180651,3.3587318736361302,0.6543778801843319,-0.0256221198156682,0.0256221198156682,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,56,2428,460,0.09981326202765389,1.7052960173600544,3.410592034720109,0.7108695652173913,0.03086956521739126,0.03086956521739126,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.68,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,57,2541,347,0.1177738524334053,1.6750674313053449,3.3501348626106897,0.6484149855907781,-0.0315850144092219,0.0315850144092219,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
pair_median,resid_pair_median,0.95,sample_i_analysis|downstream_only|sat=none|q=all|amp=all|base=low_baseline|pile=not_pileup_like,47,2844,44,0.08315989369840525,3.603775458320157,7.207550916640314,0.9318181818181818,-0.018181818181818188,0.018181818181818188,sample_i_analysis,downstream_only,none,all,all,low_baseline,not_pileup_like
