fold,method,run,n_eval_pulses,n_events,timing_sigma68_ns,timing_rms_ns,charge_sigma68_log,charge_rms_log
holdout_sample_i,shuffled_target_ridge_sentinel,57,240,60,4.704549400048497,26.106411281041915,0.751293970846868,1.7045539938655088
holdout_sample_i,mlp,44,28,7,18.884605754392165,28.548314624260126,0.6708623254188386,2.410037801362988
holdout_sample_i,mlp,45,364,91,10.243844930129239,27.857929138191334,0.5651466429001352,1.5499806576224098
holdout_sample_i,mlp,46,4,1,4.149974771383242,4.207940982771827,0.4076629333397286,0.40823067514041433
holdout_sample_i,mlp,47,36,9,12.037136314877063,33.07394847991319,0.4782034318883421,0.7177350350218696
holdout_sample_i,mlp,48,208,52,3.4585139325620973,20.39450291566713,0.5135072762633957,1.580585102579058
holdout_sample_i,mlp,49,212,53,3.893597576677267,20.082254030730837,0.5434775968597767,1.9202408697040452
holdout_sample_i,mlp,50,240,60,18.503794832886747,29.664329584271474,0.7074557750589174,1.6473539573612856
holdout_sample_i,mlp,51,136,34,21.338768101339177,31.9232438166049,0.6407985530918044,1.7752497343508227
holdout_sample_i,mlp,52,84,21,24.57136068491882,27.84431989501618,0.7005260996932954,0.6496746299893403
holdout_sample_i,mlp,53,236,59,31.305746770209694,34.10399302968383,0.736864412460524,1.236732865468525
holdout_sample_i,mlp,54,200,50,34.79525831446973,35.74806871571214,0.7729663745614695,1.2128989207516856
holdout_sample_i,mlp,55,172,43,26.37254747147979,30.66995492724439,0.6425621842096602,1.201851284168094
holdout_sample_i,mlp,56,364,91,18.579472664406637,29.285457466641894,0.6930439045473087,1.3334166990840155
holdout_sample_i,mlp,57,240,60,4.374748640390628,25.098323942469218,0.5024816617060512,1.5018748726448345
holdout_sample_i,cnn_1d,44,28,7,18.491328876659416,28.7558449079634,0.6538875005750203,2.5075734410676165
holdout_sample_i,cnn_1d,45,364,91,10.057306879018805,28.43187120180088,0.5649804253358435,1.6135750870611927
holdout_sample_i,cnn_1d,46,4,1,3.330173576197436,3.433476631846255,0.46426049548033765,0.4451193686747143
holdout_sample_i,cnn_1d,47,36,9,12.778600284014276,33.762628593347955,0.5406845206931711,0.7442940293582164
holdout_sample_i,cnn_1d,48,208,52,3.5006984370092886,20.630700957232087,0.5456345907663138,1.7055965423422195
holdout_sample_i,cnn_1d,49,212,53,4.142131078236906,20.644242170723185,0.5960448229449107,1.9748853980033374
holdout_sample_i,cnn_1d,50,240,60,19.05635473997829,30.50038501169055,0.7436645173418311,1.8559694652929126
holdout_sample_i,cnn_1d,51,136,34,21.372015769503452,32.68935320824456,0.683287928039689,1.8421099062099744
holdout_sample_i,cnn_1d,52,84,21,25.50464137984594,28.433571832399775,0.7631697576075034,0.6940316179433184
holdout_sample_i,cnn_1d,53,236,59,31.60461022949336,35.0187526310931,0.7906544468739763,1.2835330668777434
holdout_sample_i,cnn_1d,54,200,50,35.61294883707439,36.60405328775715,0.8459865762996976,1.267396621276661
holdout_sample_i,cnn_1d,55,172,43,26.77604561135703,31.450647936824883,0.6845329565467009,1.2466142533493008
holdout_sample_i,cnn_1d,56,364,91,18.485649342270296,29.976491750616585,0.7288485992316209,1.4085474003118128
holdout_sample_i,cnn_1d,57,240,60,4.58129164835279,25.6047502409953,0.49774161353902546,1.5513091577932887
holdout_sample_i,phase_gated_cnn_new,44,28,7,19.11202688421634,29.331475874240066,0.6237577802614336,2.406860788898081
holdout_sample_i,phase_gated_cnn_new,45,364,91,10.136391917502209,28.33463002543346,0.5011313327675265,1.6053738747369142
holdout_sample_i,phase_gated_cnn_new,46,4,1,4.772922816381286,5.327281644452444,0.40543092899428557,0.38674400444711404
holdout_sample_i,phase_gated_cnn_new,47,36,9,12.081816840411673,33.65384555622483,0.4207531345844365,0.6923626245890082
holdout_sample_i,phase_gated_cnn_new,48,208,52,3.8095216313670766,20.635837645759157,0.4880362057777884,1.683423129099025
holdout_sample_i,phase_gated_cnn_new,49,212,53,4.15425012745205,20.65060532743518,0.5036525392170205,1.9778305825903506
holdout_sample_i,phase_gated_cnn_new,50,240,60,19.583209713488372,30.354243254579554,0.6139963201534641,1.868117297350873
holdout_sample_i,phase_gated_cnn_new,51,136,34,21.848720493479316,32.16259650683944,0.6101684744241433,1.82838684065106
holdout_sample_i,phase_gated_cnn_new,52,84,21,24.67927690200684,28.127781922298674,0.6242755837203822,0.6048731034585627
holdout_sample_i,phase_gated_cnn_new,53,236,59,31.525889647302844,34.80876910349247,0.6756873816487698,1.2678720218236967
holdout_sample_i,phase_gated_cnn_new,54,200,50,35.36082610511747,36.44943085130254,0.670716458671923,1.2219210499262654
holdout_sample_i,phase_gated_cnn_new,55,172,43,26.933950646725652,31.14330118403465,0.5355340041185137,1.2080412177930675
holdout_sample_i,phase_gated_cnn_new,56,364,91,18.385342506409717,29.84006771892356,0.602398517900807,1.3618452068929663
holdout_sample_i,phase_gated_cnn_new,57,240,60,4.526340501749897,25.78625031176629,0.45613457668320045,1.5414211853264093
holdout_sample_ii,traditional_explicit_handles,58,288,72,7.45924290892874,19.838537330437635,0.4638562495666726,1.7351934107587852
holdout_sample_ii,traditional_explicit_handles,59,2996,749,3.557483753598758,13.133071335574051,0.39988797634563655,1.5694480864006566
holdout_sample_ii,traditional_explicit_handles,60,3208,802,3.718142023180396,11.698450686737223,0.4234432325827945,1.5525093485457133
holdout_sample_ii,traditional_explicit_handles,61,3700,925,3.61483403235231,10.23573845159154,0.3619006150172251,1.349441052655351
holdout_sample_ii,traditional_explicit_handles,62,3192,798,3.1508557207470185,9.88019491307629,0.3706078583392025,1.5137328861564185
holdout_sample_ii,traditional_explicit_handles,63,1460,365,3.5360039145936435,14.412469548698065,0.41397119661998893,1.506383809766305
holdout_sample_ii,traditional_explicit_handles,65,252,63,3.842777981936872,18.709814222994385,0.4279947703776301,1.3812407828511397
holdout_sample_ii,ridge,58,288,72,11.629879796390844,13.005226821182454,0.33797235037416584,1.166124776313512
holdout_sample_ii,ridge,59,2996,749,11.466428350618985,13.074839205897238,0.2976923022552065,0.8643999217150474
holdout_sample_ii,ridge,60,3208,802,11.313967939521637,12.647555803954251,0.30510899617588183,0.924392285791511
holdout_sample_ii,ridge,61,3700,925,10.534602845387356,12.026769209630029,0.2959686199285573,0.8012211003978846
holdout_sample_ii,ridge,62,3192,798,11.329473215592595,12.24026044786307,0.2940598394842443,0.8829501896882334
holdout_sample_ii,ridge,63,1460,365,11.908380852260812,13.68804055204961,0.3065187540823862,0.8128106342369319
holdout_sample_ii,ridge,65,252,63,11.708388340604582,13.601023450061396,0.3136708106949597,0.8625702765394202
holdout_sample_ii,gradient_boosted_trees,58,288,72,9.813965941869444,11.525332448003697,0.2506385026492564,0.5951318155875884
holdout_sample_ii,gradient_boosted_trees,59,2996,749,7.320250908924622,10.662799925375037,0.2387088231385846,0.6141208590275006
holdout_sample_ii,gradient_boosted_trees,60,3208,802,7.869969978416589,10.033922654555173,0.2141243266746775,0.5772199543891843
holdout_sample_ii,gradient_boosted_trees,61,3700,925,7.236275345549644,9.698322408823351,0.20644552994892712,0.5857511216679475
holdout_sample_ii,gradient_boosted_trees,62,3192,798,6.49937419385974,9.31019138089642,0.20675059955850333,0.5218936865897158
holdout_sample_ii,gradient_boosted_trees,63,1460,365,8.793399432318623,12.269485479231319,0.24084863469033022,0.5727145317249928
holdout_sample_ii,gradient_boosted_trees,65,252,63,8.733602727989574,11.90586622884084,0.208529988749854,0.44379834532521595
holdout_sample_ii,shuffled_target_ridge_sentinel,58,288,72,5.471029798423731,18.04784703042089,0.6585124533191667,1.7756845666268994
holdout_sample_ii,shuffled_target_ridge_sentinel,59,2996,749,4.862368431889722,11.395128966191987,0.5465262041479233,1.5542159935440472
holdout_sample_ii,shuffled_target_ridge_sentinel,60,3208,802,4.3645495560727525,9.924616638730384,0.42932217458981214,1.4710889920199997
holdout_sample_ii,shuffled_target_ridge_sentinel,61,3700,925,4.343605569943847,8.401815078302889,0.43426310251232125,1.2717536861205845
holdout_sample_ii,shuffled_target_ridge_sentinel,62,3192,798,4.561434384912809,8.846840099133015,0.4720609475866202,1.466106115244102
holdout_sample_ii,shuffled_target_ridge_sentinel,63,1460,365,5.533306329839673,14.040163394914552,0.6426681522773632,1.516167224331861
holdout_sample_ii,shuffled_target_ridge_sentinel,65,252,63,5.703694559684854,17.69201322367161,0.5693471486616899,1.3284564295259875
holdout_sample_ii,mlp,58,288,72,4.156972758715609,13.284500942250336,0.38304660590411715,1.4937991555304393
holdout_sample_ii,mlp,59,2996,749,3.729893989641219,8.984238503878098,0.2873902317133231,1.269115877337368
holdout_sample_ii,mlp,60,3208,802,3.336094794988516,7.383424325006443,0.23345560394861298,1.2571340827937514
holdout_sample_ii,mlp,61,3700,925,3.0842365536686147,6.287104392449886,0.22469640346430886,1.0745360814044003
holdout_sample_ii,mlp,62,3192,798,3.356008641530862,6.879491554122302,0.24350198293532815,1.2282641728828751
holdout_sample_ii,mlp,63,1460,365,4.333341234987819,10.777691910733344,0.3252076143812825,1.2021718099382122
holdout_sample_ii,mlp,65,252,63,4.141058861680835,12.929822788113384,0.2834691316490963,1.0982236854897247
holdout_sample_ii,cnn_1d,58,288,72,4.768946724480447,15.424616942401078,0.3952178224874836,1.5289701473494859
holdout_sample_ii,cnn_1d,59,2996,749,4.339203657965934,9.992066927223954,0.31945122309970264,1.319520194823849
holdout_sample_ii,cnn_1d,60,3208,802,3.925216628367865,8.601797818203028,0.27311805951199963,1.3058699985116904
holdout_sample_ii,cnn_1d,61,3700,925,3.7295402443490238,7.357302804588547,0.2588870106402136,1.121942224561786
holdout_sample_ii,cnn_1d,62,3192,798,3.9831931088258044,7.612620485109027,0.28324345621267116,1.2775404604130196
holdout_sample_ii,cnn_1d,63,1460,365,4.72288199111713,12.057148624647363,0.3527352398623072,1.2468287826903153
holdout_sample_ii,cnn_1d,65,252,63,4.590465016514918,15.361983520404335,0.296532863979098,1.1302895495817102
holdout_sample_ii,phase_gated_cnn_new,58,288,72,4.86968666923738,15.346748037877948,0.3255970121299375,1.5410746176088819
holdout_sample_ii,phase_gated_cnn_new,59,2996,749,4.536648179224443,10.087570506601379,0.27392091369211236,1.3210966330289542
holdout_sample_ii,phase_gated_cnn_new,60,3208,802,4.042314057459155,8.762242265356866,0.2137905792957702,1.3162509080996472
holdout_sample_ii,phase_gated_cnn_new,61,3700,925,3.7510940571033293,7.332806279374335,0.21802578956611235,1.1255642118994096
holdout_sample_ii,phase_gated_cnn_new,62,3192,798,4.204969231493015,7.874561907475472,0.24326621755384856,1.2896919114458003
holdout_sample_ii,phase_gated_cnn_new,63,1460,365,5.1448450464576085,12.39689389463648,0.29866133283703106,1.2494549696066
holdout_sample_ii,phase_gated_cnn_new,65,252,63,5.086842993419421,15.196557306454558,0.27549573613030187,1.129974404164035
