fold,heldout_runs,n,accuracy,balanced_accuracy,macro_f1,row_cv_macro_f1_mean,row_minus_run_macro_f1
0,45,2990,0.9244147157190635,0.9414308037039177,0.8647011871084387,0.875963130782439,0.0012970022627084576
1,49,1938,0.9380804953560371,0.9503055901808808,0.8927970750518163,0.875963130782439,0.0012970022627084576
2,"44,48",2048,0.93505859375,0.9497046258216076,0.8814987958044125,0.875963130782439,0.0012970022627084576
3,"46,47,50,52",1885,0.8938992042440318,0.9194691288639286,0.8611814147528433,0.875963130782439,0.0012970022627084576
4,"51,53",1891,0.9037546271813856,0.9246583544255073,0.8731521698811419,0.875963130782439,0.0012970022627084576
