event_id,pair,method,residual_ns
63:575673:1062:186659,B4-B6,traditional_template_phase,7.437108084945706
63:575673:1062:186659,B4-B8,traditional_template_phase,8.162202264339484
63:575673:1062:186659,B6-B8,traditional_template_phase,0.7250941793937784
63:575700:1089:186686,B4-B6,traditional_template_phase,-4.062891915054301
63:575700:1089:186686,B4-B8,traditional_template_phase,-3.837797735660523
63:575700:1089:186686,B6-B8,traditional_template_phase,0.2250941793937784
63:575883:1261:186869,B4-B6,traditional_template_phase,-5.562891915054294
63:575883:1261:186869,B4-B8,traditional_template_phase,-5.337797735660516
63:575883:1261:186869,B6-B8,traditional_template_phase,0.2250941793937784
63:575953:1325:186939,B4-B6,traditional_template_phase,-4.562891915054301
63:575953:1325:186939,B4-B8,traditional_template_phase,-3.83779773566053
63:575953:1325:186939,B6-B8,traditional_template_phase,0.7250941793937713
63:576032:1399:187018,B4-B6,traditional_template_phase,-4.562891915054294
63:576032:1399:187018,B4-B8,traditional_template_phase,-3.8377977356605157
63:576032:1399:187018,B6-B8,traditional_template_phase,0.7250941793937784
63:576174:1535:187160,B4-B6,traditional_template_phase,-4.562891915054301
63:576174:1535:187160,B4-B8,traditional_template_phase,-3.83779773566053
63:576174:1535:187160,B6-B8,traditional_template_phase,0.7250941793937713
63:576696:2008:187682,B4-B6,traditional_template_phase,-6.062891915054308
63:576696:2008:187682,B4-B8,traditional_template_phase,-5.837797735660537
63:576696:2008:187682,B6-B8,traditional_template_phase,0.2250941793937713
63:576814:2121:187800,B4-B6,traditional_template_phase,-4.562891915054301
63:576814:2121:187800,B4-B8,traditional_template_phase,-5.83779773566053
63:576814:2121:187800,B6-B8,traditional_template_phase,-1.2749058206062287
63:577185:2462:188171,B4-B6,traditional_template_phase,-3.0628919150543013
63:577185:2462:188171,B4-B8,traditional_template_phase,-2.837797735660523
63:577185:2462:188171,B6-B8,traditional_template_phase,0.2250941793937784
63:577354:2620:188340,B4-B6,traditional_template_phase,-4.562891915054301
63:577354:2620:188340,B4-B8,traditional_template_phase,-3.83779773566053
63:577354:2620:188340,B6-B8,traditional_template_phase,0.7250941793937713
63:577360:2625:188346,B4-B6,traditional_template_phase,-4.562891915054301
63:577360:2625:188346,B4-B8,traditional_template_phase,-3.83779773566053
63:577360:2625:188346,B6-B8,traditional_template_phase,0.7250941793937713
63:577375:2638:188361,B4-B6,traditional_template_phase,-7.062891915054301
63:577375:2638:188361,B4-B8,traditional_template_phase,-4.337797735660523
63:577375:2638:188361,B6-B8,traditional_template_phase,2.7250941793937784
63:577380:2642:188366,B4-B6,traditional_template_phase,-4.562891915054294
63:577380:2642:188366,B4-B8,traditional_template_phase,-3.8377977356605157
63:577380:2642:188366,B6-B8,traditional_template_phase,0.7250941793937784
63:577563:2849:188549,B4-B6,traditional_template_phase,-3.5628919150543013
63:577563:2849:188549,B4-B8,traditional_template_phase,-4.337797735660523
63:577563:2849:188549,B6-B8,traditional_template_phase,-0.7749058206062216
63:577842:3112:188828,B4-B6,traditional_template_phase,-5.062891915054301
63:577842:3112:188828,B4-B8,traditional_template_phase,-4.837797735660523
63:577842:3112:188828,B6-B8,traditional_template_phase,0.2250941793937784
63:577915:3179:188901,B4-B6,traditional_template_phase,-4.5628919150543155
63:577915:3179:188901,B4-B8,traditional_template_phase,-0.33779773566052285
63:577915:3179:188901,B6-B8,traditional_template_phase,4.225094179393793
63:577943:3203:188929,B4-B6,traditional_template_phase,-4.562891915054301
63:577943:3203:188929,B4-B8,traditional_template_phase,-3.83779773566053
63:577943:3203:188929,B6-B8,traditional_template_phase,0.7250941793937713
63:578000:3253:188986,B4-B6,traditional_template_phase,-4.562891915054301
63:578000:3253:188986,B4-B8,traditional_template_phase,-3.83779773566053
63:578000:3253:188986,B6-B8,traditional_template_phase,0.7250941793937713
63:578167:3408:189153,B4-B6,traditional_template_phase,-4.562891915054301
63:578167:3408:189153,B4-B8,traditional_template_phase,-3.83779773566053
63:578167:3408:189153,B6-B8,traditional_template_phase,0.7250941793937713
63:578423:3646:189409,B4-B6,traditional_template_phase,-2.5628919150543013
63:578423:3646:189409,B4-B8,traditional_template_phase,-6.837797735660523
63:578423:3646:189409,B6-B8,traditional_template_phase,-4.274905820606222
63:578609:3819:189595,B4-B6,traditional_template_phase,-3.562891915054294
63:578609:3819:189595,B4-B8,traditional_template_phase,-3.837797735660523
63:578609:3819:189595,B6-B8,traditional_template_phase,-0.2749058206062287
63:578685:3891:189671,B4-B6,traditional_template_phase,-6.062891915054308
63:578685:3891:189671,B4-B8,traditional_template_phase,-4.33779773566053
63:578685:3891:189671,B6-B8,traditional_template_phase,1.7250941793937784
63:578949:4131:189935,B4-B6,traditional_template_phase,-4.562891915054308
63:578949:4131:189935,B4-B8,traditional_template_phase,-2.8377977356605157
63:578949:4131:189935,B6-B8,traditional_template_phase,1.7250941793937926
63:579022:4196:190008,B4-B6,traditional_template_phase,-6.062891915054308
63:579022:4196:190008,B4-B8,traditional_template_phase,-4.33779773566053
63:579022:4196:190008,B6-B8,traditional_template_phase,1.7250941793937784
63:579138:4307:190124,B4-B6,traditional_template_phase,-6.062891915054308
63:579138:4307:190124,B4-B8,traditional_template_phase,-6.837797735660537
63:579138:4307:190124,B6-B8,traditional_template_phase,-0.7749058206062287
63:579339:4493:190325,B4-B6,traditional_template_phase,-4.562891915054301
63:579339:4493:190325,B4-B8,traditional_template_phase,-3.83779773566053
63:579339:4493:190325,B6-B8,traditional_template_phase,0.7250941793937713
63:579463:4606:190449,B4-B6,traditional_template_phase,-7.062891915054308
63:579463:4606:190449,B4-B8,traditional_template_phase,-5.33779773566053
63:579463:4606:190449,B6-B8,traditional_template_phase,1.7250941793937784
63:579512:4650:190498,B4-B6,traditional_template_phase,-4.562891915054301
63:579512:4650:190498,B4-B8,traditional_template_phase,-3.83779773566053
63:579512:4650:190498,B6-B8,traditional_template_phase,0.7250941793937713
63:579543:4680:190529,B4-B6,traditional_template_phase,-5.5628919150543155
63:579543:4680:190529,B4-B8,traditional_template_phase,-5.837797735660537
63:579543:4680:190529,B6-B8,traditional_template_phase,-0.2749058206062216
63:579714:4834:190700,B4-B6,traditional_template_phase,-3.5628919150543084
63:579714:4834:190700,B4-B8,traditional_template_phase,-4.337797735660537
63:579714:4834:190700,B6-B8,traditional_template_phase,-0.7749058206062287
63:579728:4848:190714,B4-B6,traditional_template_phase,-5.062891915054308
63:579728:4848:190714,B4-B8,traditional_template_phase,-5.33779773566053
63:579728:4848:190714,B6-B8,traditional_template_phase,-0.2749058206062216
63:579832:4947:190818,B4-B6,traditional_template_phase,-6.562891915054308
63:579832:4947:190818,B4-B8,traditional_template_phase,-7.337797735660537
63:579832:4947:190818,B6-B8,traditional_template_phase,-0.7749058206062287
63:579842:4956:190828,B4-B6,traditional_template_phase,-2.5628919150543013
63:579842:4956:190828,B4-B8,traditional_template_phase,-4.837797735660523
63:579842:4956:190828,B6-B8,traditional_template_phase,-2.2749058206062216
63:579860:4972:190846,B4-B6,traditional_template_phase,-2.062891915054287
63:579860:4972:190846,B4-B8,traditional_template_phase,-1.8377977356605086
63:579860:4972:190846,B6-B8,traditional_template_phase,0.2250941793937784
63:579950:5059:190936,B4-B6,traditional_template_phase,-1.5628919150542941
63:579950:5059:190936,B4-B8,traditional_template_phase,7.162202264339491
63:579950:5059:190936,B6-B8,traditional_template_phase,8.725094179393786
63:579971:5077:190957,B4-B6,traditional_template_phase,-4.562891915054287
63:579971:5077:190957,B4-B8,traditional_template_phase,-1.3377977356605086
63:579971:5077:190957,B6-B8,traditional_template_phase,3.2250941793937784
63:579985:5091:190971,B4-B6,traditional_template_phase,-6.062891915054301
63:579985:5091:190971,B4-B8,traditional_template_phase,-3.837797735660523
63:579985:5091:190971,B6-B8,traditional_template_phase,2.2250941793937784
63:579992:5097:190978,B4-B6,traditional_template_phase,-4.062891915054301
63:579992:5097:190978,B4-B8,traditional_template_phase,-2.337797735660523
63:579992:5097:190978,B6-B8,traditional_template_phase,1.7250941793937784
63:579995:5100:190981,B4-B6,traditional_template_phase,-4.562891915054301
63:579995:5100:190981,B4-B8,traditional_template_phase,-3.83779773566053
63:579995:5100:190981,B6-B8,traditional_template_phase,0.7250941793937713
63:580062:5160:191048,B4-B6,traditional_template_phase,-4.062891915054301
63:580062:5160:191048,B4-B8,traditional_template_phase,-3.837797735660523
63:580062:5160:191048,B6-B8,traditional_template_phase,0.2250941793937784
63:580135:5225:191121,B4-B6,traditional_template_phase,-4.562891915054294
63:580135:5225:191121,B4-B8,traditional_template_phase,-3.8377977356605157
63:580135:5225:191121,B6-B8,traditional_template_phase,0.7250941793937784
63:580431:5502:191417,B4-B6,traditional_template_phase,-4.562891915054287
63:580431:5502:191417,B4-B8,traditional_template_phase,-3.837797735660523
63:580431:5502:191417,B6-B8,traditional_template_phase,0.7250941793937642
63:580575:5636:191561,B4-B6,traditional_template_phase,-4.562891915054294
63:580575:5636:191561,B4-B8,traditional_template_phase,-3.8377977356605157
63:580575:5636:191561,B6-B8,traditional_template_phase,0.7250941793937784
63:580634:5684:191620,B4-B6,traditional_template_phase,-5.062891915054308
63:580634:5684:191620,B4-B8,traditional_template_phase,-2.33779773566053
63:580634:5684:191620,B6-B8,traditional_template_phase,2.7250941793937784
63:580646:5692:191632,B4-B6,traditional_template_phase,-3.5628919150543013
63:580646:5692:191632,B4-B8,traditional_template_phase,-5.337797735660537
63:580646:5692:191632,B6-B8,traditional_template_phase,-1.7749058206062358
63:580692:5736:191678,B4-B6,traditional_template_phase,-4.562891915054301
63:580692:5736:191678,B4-B8,traditional_template_phase,-3.83779773566053
63:580692:5736:191678,B6-B8,traditional_template_phase,0.7250941793937713
63:580795:5832:191781,B4-B6,traditional_template_phase,-7.062891915054301
63:580795:5832:191781,B4-B8,traditional_template_phase,-6.33779773566053
63:580795:5832:191781,B6-B8,traditional_template_phase,0.7250941793937713
63:580824:5861:191810,B4-B6,traditional_template_phase,2.437108084945706
