run,evt,truth_score,pred_score,lower_score,upper_score,true_band,pred_band,interval_covers_band
58,42,72.47159127781016,72.6867818948867,72.16497310095401,73.17050190522241,2,2,True
58,44,20.76815887813951,20.770898606272333,20.684691896827694,20.85354255549714,2,2,True
58,48,10.929726261557809,10.924689169739892,10.881585150474907,10.966011755093623,1,1,True
58,49,10.3246947675929,10.311163337212108,10.268059989739779,10.352485305161718,0,0,True
58,50,21.371844789608247,21.370676633774863,21.28446905494252,21.45332138200208,2,2,True
58,51,9.02977726819709,9.031340619387993,8.988241075050484,9.072659092090719,0,0,True
58,52,9.18142636181154,9.19830423964049,9.155203885225687,9.239623456841745,0,0,True
58,53,19.31276029223061,19.286922195677036,19.200719645013205,19.36956232279995,1,1,True
58,54,21.111712590870148,21.098998720228565,21.006475196121496,21.187413094373888,2,2,True
58,56,20.267640583247662,20.266492525634195,20.18028673369571,20.349135631632933,1,1,True
58,58,21.402346739652774,21.39857589103463,21.3123683220744,21.481220630188915,2,2,True
58,59,10.625780828826777,10.658450436736667,10.61534665943694,10.699772799714813,1,1,True
58,60,10.353575423086568,10.344798908282604,10.301695512353678,10.386120920765777,0,0,True
58,61,21.44184488458566,21.47472583346122,21.388518123474736,21.557370702224322,2,2,True
58,64,9.919754525,9.929340271320951,9.886237605004133,9.970661613260793,0,0,True
58,65,11.07324151347538,11.060884509414306,11.01146393687011,11.1079772789118,1,1,True
58,67,12.688715935491372,12.55772789937581,11.739912875360481,13.161976428111938,1,1,True
58,68,10.968887706998125,10.980103781326575,10.936999719301989,11.02142640597805,1,1,True
58,69,21.67254994615074,21.667564840609284,21.581356953977313,21.75020987171654,2,2,True
58,70,11.009786886685633,10.997171698952187,10.947751178785458,11.044264420891054,1,1,True
58,71,15.625680978959608,15.608073299211453,14.732653218516791,16.24443665826723,1,1,True
58,72,20.891926155847486,20.89955288810152,20.807029805921367,20.987966855821657,2,2,True
58,73,13.932211047054684,13.93611389780954,13.815192193839067,14.047089256911276,1,1,True
58,74,31.68956366268256,31.681751900138387,31.44474656138799,31.900694316784588,2,2,True
58,75,21.623815944647923,21.65275578547413,21.566547918606872,21.735400798416826,2,2,True
58,77,19.402735066260178,19.50643456206008,19.09008515220399,19.81893148335798,1,1,True
58,78,11.066857088419516,11.079824586337045,11.030403998855116,11.126917369397965,1,1,True
58,79,20.10599434207073,20.118396684440704,20.032190983996742,20.20103970635276,1,1,True
58,82,10.096666619330865,10.103603218990235,10.060500209451792,10.14492487636489,0,0,True
58,83,10.458578834600106,10.46308483977419,10.419981285818519,10.504406997490275,0,0,True
58,84,10.314868461073596,10.31150806143494,10.26840471345768,10.352830029848606,0,0,True
58,87,10.112004656988175,10.111092845129706,10.067989822138411,10.15241451486808,0,0,True
58,88,10.968077592589802,10.968869685263861,10.919449189455985,11.015962385084938,1,1,True
58,90,21.41539921728453,21.41775601581177,21.331548421923802,21.50040077787564,2,2,True
58,91,9.672815734801127,9.67732562411417,9.634223572916799,9.718646400733387,0,0,True
58,92,21.453475196931773,21.37382601092993,21.287618403640096,21.45647078531075,2,2,True
58,93,10.871687389147713,10.872879065769679,10.82977508868409,10.914201612358895,1,1,True
58,94,9.543306469268108,9.54469507198642,9.501593412414831,9.586015488684732,0,0,True
58,95,21.33634180467655,21.325445012065167,21.232921183391824,21.41385966532299,2,2,True
58,96,10.744192297453688,10.719491308717013,10.67638747011931,10.760813728030417,1,1,True
58,98,10.600377719374908,10.613626214016351,10.57052248417309,10.65494853338013,1,1,True
58,99,9.817493839369153,9.825155527845062,9.78205309718764,9.866476653204094,0,0,True
58,100,21.287722065879738,21.297922490985222,21.205398645113625,21.386337160775298,2,2,True
58,101,10.765913264918073,10.75916520708864,10.716061330609941,10.800487661216176,1,1,True
58,102,10.831291749368175,10.831131365981317,10.788027424509437,10.872453879840139,1,1,True
58,103,20.009585837445243,20.023794975175974,19.93759008958642,20.106437248200496,1,1,True
58,105,9.743964132018151,9.762161061712998,9.719058785923279,9.8034820447421,0,0,True
58,107,20.678396464916155,20.7064123582798,20.620205724053072,20.789056238376332,2,2,True
58,108,9.350102314351341,9.34638886737569,9.303287899346612,9.38770864851609,0,0,True
58,109,10.974248913048461,10.980103781326575,10.936999719301989,11.02142640597805,1,1,True
58,110,10.177932398205888,10.183647450607905,10.14054430237977,10.22496923544404,0,0,True
58,113,10.612138919632038,10.65793131613595,10.614827539373742,10.699253678620096,1,1,True
58,117,10.791255345477046,10.806045655741855,10.762941736396009,10.84736814926598,1,1,True
58,118,24.26755885907859,24.270349839711614,24.106325985577623,24.422646202969347,2,2,True
58,120,21.163159217788362,21.143795903378326,21.057588576446875,21.226440420098616,2,2,True
58,121,10.487321973155373,10.493302039578627,10.45019844816293,10.53462423172197,1,1,True
58,123,10.395497262044477,10.382780576187729,10.33967712746508,10.424102637190456,0,0,True
58,124,9.660205067381032,9.687443400876125,9.644341321881681,9.728764203042035,0,0,True
58,126,21.04612499173865,21.044996676693643,20.9587894805764,21.127641073190432,2,2,True
58,128,20.989040809101272,20.986411558839,20.90020437752807,21.069055941728315,2,2,True
58,130,11.068308841314574,11.064100836752848,11.014680261652002,11.111193608571774,1,1,True
58,133,21.6585923493221,22.08481575454745,21.2239318225162,22.730365464820682,2,2,True
58,134,47.796419788317436,48.32006528605244,47.979554408663205,48.63768030680097,2,2,True
58,136,21.177223693571783,21.178208013584314,21.08568441965378,21.26662245123388,2,2,True
58,137,20.31491756401011,20.331588854884174,20.24538267195632,20.414232320219043,1,1,True
58,139,9.029297996680608,9.027950627189755,8.98485110074144,9.069269083451468,0,0,True
58,141,11.155107010329417,11.156786662694708,10.828648283265448,11.40344098260128,1,1,True
58,142,9.989114638503565,10.01277084745999,9.96966800935417,10.05409234728103,0,0,True
58,143,34.98256768571238,34.89710068455876,34.68997269168976,35.09071969968874,2,2,True
58,144,21.62101952412877,21.66144977162064,21.5689254981096,21.749864833574204,2,2,True
58,145,19.650707992179722,19.67854076746255,19.592337459262097,19.761181590794465,1,1,True
58,148,10.729700392283613,10.746138955366607,10.703035091160157,10.787461398215463,1,1,True
58,149,10.026280241122993,10.01312940006815,9.970026561254542,10.054450900539674,0,0,True
58,151,10.873792872716521,10.870677473226014,10.827573497981632,10.912000018123088,1,1,True
58,153,21.454209510208234,21.434184543573636,21.3479768943334,21.516829356508506,2,2,True
58,154,16.421823301828567,16.346375689632353,15.912166013349687,16.668122297851873,1,1,True
58,155,10.188365697655176,10.19436787778823,10.151264711813987,10.235689678933758,0,0,True
58,156,20.227850062548825,20.244460767893806,20.158254889871746,20.327103953007285,1,1,True
58,159,19.686144081673305,19.537301897124337,19.451097795951874,19.61994344923719,1,1,True
58,162,10.352682423505618,10.344909489269536,10.301806093183977,10.386231501896663,0,0,True
58,163,9.278746404640243,9.288706723796428,9.245605984043092,9.330026295141224,0,0,True
58,164,20.811657177598057,20.7682973814932,20.68209048046605,20.85094150679052,2,2,True
58,166,21.914538096716043,21.905348858346713,21.812824344903227,21.99376414043175,2,2,True
58,167,10.95280454947936,10.960257021072822,10.91715297409098,11.001579631899428,1,1,True
58,168,10.641464685013865,10.676485643953683,10.633381848151746,10.717808023936088,1,1,True
58,169,10.49349397417656,10.496771894784052,10.453668299138808,10.538094090814518,1,1,True
58,170,10.45547431330706,10.452764202678194,10.409660661778474,10.49408634839534,0,0,True
58,172,11.039138688639223,11.025332868799076,10.97591232506942,11.072425612133031,1,1,True
58,173,9.685891087651035,9.696785816568449,9.653683712155665,9.738106642094891,0,0,True
58,175,10.443745756985825,10.44511702596825,10.402013494829744,10.486439162714449,0,0,True
58,179,21.620311576217254,21.605069085070276,21.512544853293036,21.693484109225132,2,2,True
58,183,11.067247551748258,11.087415809698578,11.037995216308545,11.134508598124043,1,1,True
58,184,9.870809390145546,9.882116276641002,9.83901371410533,9.923437523201654,0,0,True
58,186,9.590487672100057,9.563288483550297,9.520186765897247,9.604608953627983,0,0,True
58,187,10.336081328032545,10.328110167934694,10.285006795844454,10.36943215850916,0,0,True
58,191,21.968610694018835,21.96185806028423,21.863017047868674,22.056043478812562,2,2,True
58,192,9.96038759966894,9.95508486629632,9.911982145432793,9.996406258366848,0,0,True
58,193,9.428993858017527,9.434081554982932,9.390980264183927,9.475401632763162,0,0,True
58,194,9.370331108285123,9.395175307827524,9.352074156743658,9.436495257203388,0,0,True
58,196,61.0182748989064,61.1734900754967,60.69478730555559,61.6158858568666,2,2,True
58,198,20.886769441492554,20.92199263099694,20.835785645760204,21.00463683368598,2,2,True
58,199,10.559244343877515,10.56471175689961,10.521608081329102,10.606034026384574,1,1,True
58,200,21.60107668940619,21.58228031497847,21.489756101094812,21.670695322921254,2,2,True
58,202,18.750510395948233,18.785537262690426,18.699335075198167,18.868177056049696,1,1,True
58,203,10.750535381668122,10.728461316058135,10.685357468763833,10.769783743364059,1,1,True
58,204,11.125275716732066,11.044506411232074,10.9950858518351,11.091599168791918,1,1,True
58,205,10.846692816951165,10.84624032676947,10.803136372236592,10.887562852631861,1,1,True
58,206,10.23444460846923,10.227095301391676,10.183992082404043,10.268417151258662,0,0,True
58,208,21.803014907175637,21.849178303640358,21.756653831010606,21.937593548749092,2,2,True
58,209,10.079539496316487,10.049490792099203,10.006387882809726,10.090812357340948,0,0,True
58,210,10.927591789029176,10.91793986499906,10.874835851105782,10.959262445415984,1,1,True
58,211,21.606963097372713,21.630398581605682,21.54419072669632,21.71304358355861,2,2,True
58,212,19.750041235138085,19.750677132185324,19.664472156259052,19.83331948823561,1,1,True
58,214,21.482107252736547,21.48313287125296,21.390608763822563,21.57154778164351,2,2,True
58,216,9.993419660036736,9.988854763624303,9.945751973306741,10.030176219525963,0,0,True
58,217,9.038721338315364,9.027950627189755,8.98485110074144,9.069269083451468,0,0,True
58,218,20.503068152303072,20.502523159429572,20.41631664818751,20.585166926498687,2,2,True
58,219,36.07166426998566,35.95855540659056,35.75142460013744,36.15217678337583,2,2,True
58,220,11.088078740928163,11.074922410141141,11.025501826498385,11.122015189716103,1,1,True
58,221,10.61381136646669,10.611278792109346,10.568175064810454,10.652601109134743,1,1,True
58,222,35.35480826381421,35.42120755377259,35.20776190803207,35.62059768870469,2,2,True
58,223,10.406200356191569,10.382780576187729,10.33967712746508,10.424102637190456,0,0,True
58,225,9.654384962051822,9.66909156313436,9.625989534767331,9.710412318771517,0,0,True
58,226,16.69442136474903,16.34959461271282,15.564213432889039,16.94972892188012,1,1,True
58,229,9.206031100388085,9.206385111006472,9.163284720711918,9.247704361182851,0,0,True
58,230,11.00678883069037,10.99114163464149,10.94172111960705,11.038234351920247,1,1,True
58,232,20.124296726505477,20.100341404625915,20.0141357677681,20.18298436809957,1,1,True
58,233,10.811867073138947,10.818362491328832,10.77525856104996,10.859684994900839,1,1,True
58,234,9.585346272599638,9.592466021795266,9.549364215147756,9.633786573662693,0,0,True
58,235,10.260847261969445,10.249530931639544,10.206427677299155,10.290852813997144,0,0,True
58,236,10.838796290246044,10.838614923568299,10.795510975602562,10.879937443395226,1,1,True
58,237,18.57239072770268,18.180828111630312,17.745779046869103,18.503003578276427,1,1,True
58,238,19.98910299188464,20.193085164162085,19.756023801713603,20.55402716465216,1,1,True
58,239,18.98094276303545,19.035528275893725,18.94932625693831,19.11816791435379,1,1,True
58,240,10.454811918581997,10.453746887194109,10.410643345045447,10.495069034059082,0,0,True
58,242,10.213102334987457,10.212144738764147,10.169041543778974,10.253466566571898,0,0,True
58,243,9.900783900961812,9.925419602146139,9.882316944260198,9.966740936337658,0,0,True
58,244,19.607166537870715,19.623558102514618,19.537354114720905,19.70619955042608,1,1,True
58,245,49.224449182129014,49.12414299004552,48.78993254332613,49.43600161621234,2,2,True
58,247,10.255622204932642,10.251927897322009,10.208824639251304,10.29324978310792,0,0,True
58,248,10.118034256624819,10.137687785467643,10.094584715512498,10.179009498367712,0,0,True
58,249,20.74411704370271,20.74747738774542,20.661270937534393,20.830121098723446,2,2,True
58,250,34.82555107231271,34.79099357081574,34.58386500637056,34.984613021353134,2,2,True
58,251,19.6773641318369,19.737508338980078,19.65130545997087,19.820148767863557,1,1,True
58,252,10.568723822335235,10.62911904257052,10.586015296083533,10.670441377230542,1,1,True
58,254,10.75094254343483,10.771176537395093,10.728072649741112,10.812499001793151,1,1,True
58,256,10.676185011854082,10.706163017583144,10.663059192052415,10.747485424887484,1,1,True
58,257,40.35336162119371,40.53369515695939,38.37633502445978,42.10149405651123,2,2,True
58,259,11.13334737781391,11.132584301701684,11.083163674070281,11.179677121218235,1,1,True
58,260,18.47127993750766,18.509982575672467,18.42378173704744,18.59262112936013,1,1,True
58,261,10.51848398453864,10.50081673392957,10.457713133372396,10.542138934474293,1,1,True
58,262,21.038019367850772,21.043113753044054,20.95690671156845,21.125758007418668,2,2,True
58,263,9.75666826558467,9.753537421902747,9.710435168083038,9.794858384740484,0,0,True
58,264,19.24535490025984,19.267654591597044,19.18145224486947,19.35029453129255,1,1,True
58,265,21.201026440426062,21.194797320584527,21.10858997650009,21.277441853069014,2,2,True
58,266,26.994193302808007,26.995546969149643,26.825350543126767,27.15511784438747,2,2,True
58,267,10.779310393854486,10.779628304926662,10.736524409489267,10.820950776477984,1,1,True
58,268,10.834351576259744,10.846079083838866,10.802975129444336,10.88740160957411,1,1,True
58,269,10.265905971101926,10.27678931045506,10.233686014216172,10.318111231319074,0,0,True
58,270,24.79261418934886,24.95755297924054,24.0205614666586,25.64480665905674,2,2,True
58,271,20.148342314954313,20.201620834386638,20.115415573552344,20.284263452277116,1,1,True
58,272,10.914688384193267,10.91939804004306,10.876294024986162,10.960720621529395,1,1,True
58,273,10.711279516251953,10.732681763534277,10.689577912175073,10.774004194576003,1,1,True
58,274,10.268095943298984,10.274963958300582,10.231860664831878,10.316285876618682,0,0,True
58,276,10.278527816830314,10.28055569813821,10.237452396199341,10.321877624240736,0,0,True
58,278,10.775993572039262,10.779628304926662,10.736524409489267,10.820950776477984,1,1,True
58,279,10.655092302667642,10.639742000472722,10.596638242721749,10.68106434548479,1,1,True
58,280,10.986800060859236,10.987093796968098,10.937673285396246,11.034186511102833,1,1,True
58,281,10.480943258599881,10.470500330734149,10.427396767480477,10.511822496995466,1,0,True
58,283,11.020185308750623,11.038938938430038,10.989518383551514,11.086031691887136,1,1,True
58,284,10.045334276764365,10.034517523072362,9.991414642494151,10.075839061927276,0,0,True
58,285,19.864367780359736,19.87189606057911,19.785691357728894,19.954538165658867,1,1,True
58,287,20.56885134232309,20.589517507365453,20.496995337321014,20.677930636474997,2,2,True
58,288,10.8190580250858,10.837162959522518,10.794059012812928,10.878485478195001,1,1,True
58,289,10.367976001093753,10.344909489269536,10.301806093183977,10.386231501896663,0,0,True
58,290,21.372783711171103,21.410472345180615,21.32426469718498,21.493117156971678,2,2,True
58,291,8.97979449089521,8.963070312196345,8.919971140076186,9.004388442813712,0,0,True
58,294,10.072554993651666,10.059531546208035,10.016428617904795,10.10085312892421,0,0,True
58,295,10.709003136050958,10.724079017645995,10.680975174590673,10.76540144105613,1,1,True
58,296,20.18017146568521,20.135176160063352,19.76393852630992,20.423148638420777,1,1,True
58,297,19.08035038293164,19.10117098500694,19.01496830131542,19.183811234391904,1,1,True
58,300,9.945876319027915,9.943544985784555,9.900442289197732,9.984866355543788,0,0,True
58,303,11.022963996383547,11.026791046533152,10.977370501601387,11.073883790958616,1,1,True
58,304,21.47342472058481,21.471181198254598,21.384973513531683,21.553826043799454,2,2,True
58,307,10.466212786842876,10.452764202678194,10.409660661778474,10.49408634839534,0,0,True
58,308,21.917675175969052,21.903844231183072,21.811319718836835,21.992259512271808,2,2,True
58,310,10.607994960666709,10.58910236653265,10.545998663567852,10.630424661194052,1,1,True
58,311,9.153664194782626,9.150484164748601,9.107384028697444,9.191803181263667,0,0,True
58,312,23.60914124067901,23.700287706385605,22.83814894798291,24.346495319874307,2,2,True
58,313,10.633761910177357,10.612985760519942,10.569882031370275,10.654308079246277,1,1,True
58,316,10.931373324966124,10.942035735759177,10.898931702853414,10.983358333649315,1,1,True
58,317,21.301415495265296,21.312425395625105,21.226217870065884,21.395070094892233,2,2,True
58,318,8.881002624255569,8.915340571099495,8.87224167471927,8.956658448298652,0,0,True
58,320,9.389239411968807,9.391331316205367,9.34823017922291,9.432651252621413,0,0,True
58,321,10.827012057472162,10.831597937675813,10.788493995797642,10.87292045190803,1,1,True
58,323,21.565433445782837,21.541644431616703,21.455436696405137,21.624289323562586,2,2,True
58,324,10.73733102144275,10.72346048279731,10.680356640341792,10.764782905656201,1,1,True
58,326,19.331901163490073,19.344089092603976,19.25788533553169,19.426730328474726,1,1,True
58,328,19.949777808773636,19.95851511567667,19.872310855511536,20.041156813907456,1,1,True
58,331,21.738515782794224,21.762091578349708,21.669567194117196,21.850506742095277,2,2,True
58,332,30.792759150326255,30.804148311042816,30.67483870444607,30.928113814354532,2,2,True
58,333,21.005271344647653,21.030658183856687,20.938134777044837,21.119072450296734,2,2,True
58,334,10.630480449879682,10.6539864388709,10.61088266620251,10.695308797592665,1,1,True
58,335,11.116038459511904,11.133740712506555,11.084320084018643,11.180833532800813,1,1,True
58,336,10.655328079435291,10.662827979008554,10.619724197187217,10.704150346142237,1,1,True
58,337,10.51452948317723,10.507075754716647,10.463972146597762,10.548397962210887,1,1,True
58,338,10.14112555000079,10.142917620241285,10.099814541196858,10.184239341494777,0,0,True
58,340,20.987957777964006,20.98908543328844,20.902878360192712,21.071729716723418,2,2,True
58,341,10.442171504430515,10.446468001643751,10.403364468775363,10.487790139979781,0,0,True
58,344,8.989194823324645,9.031340619387993,8.988241075050484,9.072659092090719,0,0,True
58,345,35.65847367872218,35.73712479885626,35.52999439020576,35.93074584840005,2,2,True
58,346,9.289798293310898,9.288706723796428,9.245605984043092,9.330026295141224,0,0,True
58,347,10.370361288772935,10.344909489269536,10.301806093183977,10.386231501896663,0,0,True
58,348,9.683837890476173,9.697382835458733,9.65428072942967,9.738703662470604,0,0,True
58,349,9.828764006340192,9.799790519150042,9.756688149680047,9.84111158827526,0,0,True
58,350,10.566201298475118,10.54776946319371,10.504665807049019,10.589091714825573,1,1,True
58,351,9.924955459151368,9.907126846240471,9.864024228130518,9.948448143876202,0,0,True
58,352,21.09214295779513,21.112207601628633,21.02600031313733,21.194852083020898,2,2,True
58,354,33.38985447817025,33.34366759014337,33.13654217444759,33.5372842040603,2,2,True
58,355,11.047200668449333,11.046747809884192,10.997327248675232,11.093840569089314,1,1,True
58,356,10.473930231870588,10.479750279755368,10.436646704999768,10.521072456587419,0,1,True
58,358,27.790620189003462,27.647643674240193,26.782615336522376,28.29542399464699,2,2,True
58,359,9.997433165378656,9.994836909657081,9.951734107278813,10.036158376643028,0,0,True
58,360,10.415951832970627,10.400120971248274,10.357017499081522,10.44144305379707,0,0,True
58,361,10.710744363386148,10.695476545490584,10.652372730563336,10.736798943049907,1,1,True
58,362,21.509375110894023,21.50262497526621,21.410100878492415,21.591039875114717,2,2,True
58,363,9.871170951059584,9.85868034327054,9.815577834086927,9.900001540798428,0,0,True
58,364,21.606526823218406,21.63848801170275,21.55228016180888,21.721133009046227,2,2,True
58,365,10.747379619788498,10.757915388725658,10.714811513417512,10.799237841777408,1,1,True
58,366,9.994515850883692,9.972477269349875,9.929374512422797,10.013798694564299,0,0,True
58,367,21.10933866163583,21.161078983512677,21.07487160270518,21.243723549747266,2,2,True
58,368,11.019907014854104,11.000664928881948,10.951244405756198,11.0477576535076,1,1,True
58,369,21.072493649208106,21.048205573069914,20.961998357069714,21.13084998783997,2,2,True
58,370,20.2681374589229,20.24657456973292,20.16036856671434,20.329217869723724,1,1,True
58,371,9.227295812625597,9.240075528937345,9.196974992139799,9.281394913756618,0,0,True
58,372,19.695526762811696,19.659100769000105,19.57289657302986,19.741742408235332,1,1,True
58,373,65.09244967012324,65.0418790365498,64.5631661634948,65.48428340802754,2,2,True
58,375,21.32748433238289,21.33616092900055,21.2499533947294,21.41880563627425,2,2,True
58,376,10.524870166866762,10.516481120531317,10.47337750113815,10.55780333838707,1,1,True
58,377,19.068694858998235,19.10286926646063,19.016667136172778,19.185509007239688,1,1,True
58,381,9.126306376366173,9.0808447609138,9.037744962132395,9.122163467462366,0,0,True
58,382,10.351181664862002,10.344909489269536,10.301806093183977,10.386231501896663,0,0,True
58,384,10.78330100460001,10.795675839963591,10.752571929927493,10.836998324931695,1,1,True
58,385,10.840541234762362,10.84036408025632,10.79726013077975,10.881686601471767,1,1,True
58,386,10.916451171670543,10.904378585395174,10.86127458240542,10.945701155791332,1,1,True
58,387,22.192649095389488,22.135427148702043,22.042902443774683,22.22384260649075,2,2,True
58,388,10.115934094302002,10.118295876495853,10.075192840661188,10.15961755803781,0,0,True
58,389,10.878537638283815,10.877176228296086,10.834072247628406,10.918498778177387,1,1,True
58,390,21.603622480250877,21.631498438059385,21.538974168931517,21.71991349680538,2,2,True
58,391,9.958449110610102,9.983464447749995,9.94036166836191,10.024785893607016,0,0,True
58,394,9.233079858945672,9.238394078506014,9.195293548903837,9.279713456712418,0,0,True
58,395,22.48728809372688,22.590745985156644,22.096565952502793,22.972902262852504,2,2,True
58,396,15.264503539298275,14.869977623034517,14.049264995105432,15.475798324521366,1,1,True
58,397,24.43094805227789,24.562891802014462,24.398865840309597,24.71518989004302,2,2,True
58,398,19.63977205601899,19.729809306929653,19.307139980070268,20.048078193201988,1,1,True
58,399,19.634475810534997,19.648085664427217,19.561881154168457,19.73072759250847,1,1,True
58,401,43.168514729433355,43.33737870141779,43.0399373117788,43.61370091448414,2,2,True
58,402,10.963965204722781,10.961055908160045,10.917951860566907,11.002378519548456,1,1,True
58,403,20.977778570968262,20.95402409932305,20.867816985809178,21.036668419904103,2,2,True
58,404,8.925587339030281,8.958260486323391,8.915161341397617,8.99957859194782,0,0,True
58,406,9.686698766859926,9.69610378683703,9.653001684271851,9.737424610665446,0,0,True
58,407,10.836910683150585,10.834345007338715,10.791241063072246,10.875667523765875,1,1,True
58,408,20.928055267580014,20.918790087882986,20.832583107115806,21.001434286464317,2,2,True
58,409,11.0035155053454,11.000837737049991,10.951417213778127,11.047930461808313,1,1,True
58,410,14.954033352467082,15.079306290559412,14.95222340436096,15.19754635311687,1,1,True
58,412,9.846070281666178,9.869412723725825,9.826310189954638,9.910733943850717,0,0,True
58,413,9.62483129129166,9.625218347103992,9.58211644360359,9.666538987983387,0,0,True
58,414,9.323579767582693,9.340973032727362,9.2978720855756,9.38229279468058,0,0,True
58,415,10.599156550639583,10.594052219874978,10.55094851143185,10.635374519571183,1,1,True
58,416,10.892359377191038,10.88488063466564,10.841776647614019,10.926203190414029,1,1,True
58,417,21.733342103307315,21.7383074175358,21.315575327624405,22.056609266106655,2,2,True
58,418,18.273824650486507,18.359141896709723,18.272941642125893,18.441779913637244,1,1,True
58,420,9.511999311358759,9.512053080478697,9.468951525522051,9.553373401031338,0,0,True
58,421,9.997751730926211,9.994836909657081,9.951734107278813,10.036158376643028,0,0,True
58,422,10.43084575693648,10.428131183043435,10.385027673855355,10.469453299616314,0,0,True
58,423,11.05282464069585,11.046747809884192,10.997327248675232,11.093840569089314,1,1,True
58,424,8.961622569542543,8.967431310487537,8.924332113823434,9.008749463661955,0,0,True
58,425,20.936958689962317,20.93703812987811,20.85083100876239,21.019682457445633,2,2,True
58,427,10.112004656988175,10.118609098546921,10.075506062155862,10.159930780600227,0,0,True
58,428,21.215121488366854,21.217636686553934,21.12511293753592,21.306051267694716,2,2,True
58,429,10.078238860499914,10.086197149412657,10.0430941715309,10.127518777693522,0,0,True
58,430,10.958879138749674,10.970784866396594,10.927680811398057,11.012107484590857,1,1,True
58,432,21.65642865985055,21.772425353485776,21.584837140046428,21.944277896360408,2,2,True
58,433,9.756436609824092,9.767355381126164,9.72425309219428,9.80867637623347,0,0,True
58,434,10.791317079588248,10.801888373143939,10.758784457518802,10.843210863248588,1,1,True
58,435,21.072004701345072,21.068074708957035,20.981867430542643,21.15071918108829,2,2,True
58,436,19.930412758754912,19.93985916213325,19.853653792042714,20.02250188043689,1,1,True
58,437,9.352013530292329,9.340973032727362,9.2978720855756,9.38229279468058,0,0,True
58,438,21.160927156886707,21.157925733093066,21.071718484060614,21.240570178220885,2,2,True
58,439,10.319760709360885,10.30384127359913,10.260737936892989,10.34516323165418,0,0,True
58,440,20.065056084356993,20.040810272573985,19.954604710119554,20.12345316766799,1,1,True
58,442,10.92404820558608,10.926593678325599,10.883489657551381,10.967916265066375,1,1,True
58,443,10.857266728821275,10.871210568082603,10.828106592392018,10.912533113389754,1,1,True
58,444,10.416670395875796,10.397092636721235,10.353989168619528,10.43841471553409,0,0,True
58,445,21.180513427770002,21.169727222229465,21.08351987138274,21.25237176092883,2,2,True
58,446,23.529201021227003,23.853166469070057,22.99038814178195,24.499688640866022,2,2,True
58,447,10.461072708705126,10.452784957736238,10.409681416810127,10.49410710347764,0,0,True
58,448,21.678094408099316,21.695173759231963,21.608965858745258,21.77781880307225,2,2,True
