method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
gradient_boosted_trees,energy_bin,q3,1381,-0.3998952421983377,3.8252032677807923,4.605192582057652,0.17958001448225924,0.03403330919623461
mlp,energy_bin,q3,1381,-0.7394811309558431,4.274415677695013,4.828006287706344,0.25633598841419264,0.036929761042722664
ridge,energy_bin,q3,1381,-0.5814136006839252,4.7097617988850455,5.019068575750259,0.278059377262853,0.0391020999275887
traditional_cfd_template_derivative,energy_bin,q3,1381,0.6043034262561697,0.9088426108750968,0.9173377295103998,0.0,0.0
1d_cnn,energy_bin,q4_high,1133,-1.2557835815000757,4.8753232773586195,5.630742507843313,0.3159752868490733,0.05560458958517211
compact_waveform_transformer,energy_bin,q4_high,1133,-2.6139081904568773,5.480607336247093,7.090981040418492,0.4007060900264784,0.147396293027361
derivative_gate_transformer_new,energy_bin,q4_high,1133,-0.18190205122978576,5.304847693532892,6.621501234260736,0.30979699911738745,0.06001765225066196
gradient_boosted_trees,energy_bin,q4_high,1133,-0.5328687498368527,3.3455548743624295,4.296317656829351,0.176522506619594,0.02912621359223301
mlp,energy_bin,q4_high,1133,-0.7265258716701499,3.964068150170771,4.629167412107961,0.24624889673433362,0.04148278905560459
ridge,energy_bin,q4_high,1133,-0.5572230732637813,4.12755301755668,4.886459927263595,0.22065313327449249,0.04324801412180053
traditional_cfd_template_derivative,energy_bin,q4_high,1133,0.4352140259915842,1.1432113788725906,1.0220415168133954,0.0,0.0
1d_cnn,late_tail_morphology,compact,3303,-1.0488477706693509,5.036406469247659,5.586536673411128,0.32122313048743567,0.046624280956706024
compact_waveform_transformer,late_tail_morphology,compact,3303,0.365311201784591,7.030266745113979,7.200376078317381,0.4789585225552528,0.1298819255222525
derivative_gate_transformer_new,late_tail_morphology,compact,3303,0.8388201744435033,5.271030784047387,5.936906170653804,0.36179231002119283,0.06357856494096276
gradient_boosted_trees,late_tail_morphology,compact,3303,-0.8912334425817203,3.655354802695457,4.339648324425439,0.15349682107175294,0.02633969118982743
mlp,late_tail_morphology,compact,3303,-1.2218184668463365,4.228718926295098,4.728655990214722,0.23191038449894036,0.02997275204359673
ridge,late_tail_morphology,compact,3303,-0.2869263908685049,4.544626092202056,5.030200664153619,0.25885558583106266,0.03178928247048138
traditional_cfd_template_derivative,late_tail_morphology,compact,3303,0.5965804746060765,0.957083087227514,0.987626057520334,0.0,0.0
1d_cnn,late_tail_morphology,diffuse_tail,595,-1.2266935175662717,4.351853254889687,4.955204450727496,0.2689075630252101,0.040336134453781515
compact_waveform_transformer,late_tail_morphology,diffuse_tail,595,-0.11999730790994434,5.074803290503065,5.789935582202025,0.334453781512605,0.08571428571428572
derivative_gate_transformer_new,late_tail_morphology,diffuse_tail,595,0.7065899330494201,4.412430602209228,5.336030024878886,0.2722689075630252,0.04873949579831933
gradient_boosted_trees,late_tail_morphology,diffuse_tail,595,-0.07159293777059439,3.5059032023903702,4.145016757701234,0.15798319327731092,0.02857142857142857
mlp,late_tail_morphology,diffuse_tail,595,-0.4931684594999648,4.287350557063328,4.592029810969997,0.24873949579831933,0.03361344537815126
ridge,late_tail_morphology,diffuse_tail,595,-0.6969847173101371,4.029585324988568,4.452889306172388,0.20504201680672268,0.03529411764705882
traditional_cfd_template_derivative,late_tail_morphology,diffuse_tail,595,0.7731931966317793,0.9951575160626586,1.0031295147145671,0.0,0.0
1d_cnn,late_tail_morphology,late_derivative_bump,362,-1.4479671819060664,5.808401658653819,10.038125314220952,0.3701657458563536,0.1408839779005525
compact_waveform_transformer,late_tail_morphology,late_derivative_bump,362,-0.1084240572050792,6.340686577440063,7.8414549937317295,0.40331491712707185,0.1574585635359116
derivative_gate_transformer_new,late_tail_morphology,late_derivative_bump,362,1.6133987730050414,4.555216821721283,6.981245135981201,0.3370165745856354,0.06629834254143646
gradient_boosted_trees,late_tail_morphology,late_derivative_bump,362,-0.6046524561482549,3.0306833386852574,3.642946582076075,0.1574585635359116,0.013812154696132596
mlp,late_tail_morphology,late_derivative_bump,362,-1.3560251015393576,3.9775997687109514,6.362527007068214,0.2569060773480663,0.052486187845303865
ridge,late_tail_morphology,late_derivative_bump,362,-0.22748895121693025,3.6927242670325784,5.486925315748734,0.22375690607734808,0.049723756906077346
traditional_cfd_template_derivative,late_tail_morphology,late_derivative_bump,362,0.30663657250544984,1.1199661773859568,1.0624063830123185,0.0027624309392265192,0.0
1d_cnn,late_tail_morphology,late_rising_tail,1206,-0.03715356132712344,5.544972037177267,7.343929461512253,0.3756218905472637,0.12271973466003316
compact_waveform_transformer,late_tail_morphology,late_rising_tail,1206,1.2381555272471019,5.872739433967691,8.245479640020356,0.41044776119402987,0.16086235489220563
derivative_gate_transformer_new,late_tail_morphology,late_rising_tail,1206,0.7437166851260759,5.052316566703289,7.556275811646026,0.33996683250414594,0.12106135986733002
gradient_boosted_trees,late_tail_morphology,late_rising_tail,1206,0.2867278062890919,4.366833123046334,5.898805347691327,0.2645107794361526,0.08872305140961857
mlp,late_tail_morphology,late_rising_tail,1206,-0.26319495467704357,4.770084634544331,5.839099574294146,0.3225538971807628,0.0845771144278607
ridge,late_tail_morphology,late_rising_tail,1206,-0.12896691057933207,4.419951259131965,5.7992634825775236,0.3009950248756219,0.07877280265339967
traditional_cfd_template_derivative,late_tail_morphology,late_rising_tail,1206,0.13234442908170507,0.8930369739502264,0.9946513593838974,0.0,0.0
1d_cnn,pedestal_drift_bin,high,1741,-0.7064051570357996,5.53868541948504,7.65148075744743,0.37507179781734634,0.10281447443997703
compact_waveform_transformer,pedestal_drift_bin,high,1741,-1.4219799798429875,7.6924884285472945,8.485987703534223,0.5215393452039058,0.19758759333716255
derivative_gate_transformer_new,pedestal_drift_bin,high,1741,0.7959845301137989,6.1874099875485555,7.569339138883708,0.41757610568638714,0.1154508902929351
gradient_boosted_trees,pedestal_drift_bin,high,1741,-0.38315173028202665,4.196546112076581,5.150814631978574,0.2257323377369328,0.051694428489373924
mlp,pedestal_drift_bin,high,1741,-0.5268457989089086,4.5505110135886335,5.764373324140511,0.2688110281447444,0.056289488799540495
ridge,pedestal_drift_bin,high,1741,-0.05593849321719446,4.539206900897825,5.664414703496768,0.27627800114876505,0.05514072372199885
traditional_cfd_template_derivative,pedestal_drift_bin,high,1741,0.48816201160781336,1.0230919572228765,1.0485282155564701,0.0005743825387708214,0.0
1d_cnn,pedestal_drift_bin,low,1832,-0.931149878473585,5.0622570501181166,5.8800424380531835,0.3247816593886463,0.0584061135371179
compact_waveform_transformer,pedestal_drift_bin,low,1832,1.0132937390390975,5.734745065978521,6.697073079846824,0.40611353711790393,0.1064410480349345
derivative_gate_transformer_new,pedestal_drift_bin,low,1832,0.7238961798654255,4.795540160437551,5.911021355107447,0.31768558951965065,0.05895196506550218
gradient_boosted_trees,pedestal_drift_bin,low,1832,-0.6533873490968141,3.5694762801373185,4.627929445924109,0.1653930131004367,0.036026200873362446
mlp,pedestal_drift_bin,low,1832,-0.8883464479654015,4.381672621522672,4.934582331078202,0.2587336244541485,0.04039301310043668
ridge,pedestal_drift_bin,low,1832,-0.47502996303333145,4.597416368761813,5.156146600105785,0.2663755458515284,0.04312227074235808
traditional_cfd_template_derivative,pedestal_drift_bin,low,1832,0.4546734077097785,0.9451614405741486,0.9640471605821936,0.0,0.0
1d_cnn,pedestal_drift_bin,mid,1893,-0.9668115022093513,4.81585350204902,5.359122740747271,0.29582673005810883,0.04807184363444268
compact_waveform_transformer,pedestal_drift_bin,mid,1893,1.0591607300939447,5.826804457402213,6.432582254772764,0.40676175382989965,0.10142630744849446
derivative_gate_transformer_new,pedestal_drift_bin,mid,1893,0.9007777765183178,4.691900586731693,5.43086231958106,0.306391970417327,0.05282620179609086
gradient_boosted_trees,pedestal_drift_bin,mid,1893,-0.6332634351911857,3.546821368033711,4.216265273156898,0.14844162704701533,0.03169572107765452
mlp,pedestal_drift_bin,mid,1893,-0.8824206297590198,4.248845936914359,4.606358790552697,0.2398309561542525,0.03592181722134179
ridge,pedestal_drift_bin,mid,1893,-0.3564930431082587,4.261943081351137,4.70789979950538,0.2387744321183307,0.03380876914949815
traditional_cfd_template_derivative,pedestal_drift_bin,mid,1893,0.5375893543088157,0.9652394102158552,1.009770459324833,0.0,0.0
1d_cnn,pid_sideband,central,3742,-0.8585434596370396,4.979302787719163,5.8025083266562545,0.3212185996793159,0.05986103687867451
compact_waveform_transformer,pid_sideband,central,3742,1.2229976887121339,5.8521130791859655,6.585300766757043,0.41742383752004275,0.11357562800641369
derivative_gate_transformer_new,pid_sideband,central,3742,0.8949212076168056,4.783871709497994,5.734892121657588,0.3188134687332977,0.0603955104222341
gradient_boosted_trees,pid_sideband,central,3742,-0.6190438227510628,3.5986767961999355,4.551082052577599,0.16087653661143772,0.03955104222340994
mlp,pid_sideband,central,3742,-0.8065890107222624,4.270387281614406,4.897733040505382,0.24532335649385356,0.04195617316942812
ridge,pid_sideband,central,3742,-0.3144894380331289,4.528059031641159,5.143320790773607,0.26456440406199894,0.0432923570283271
traditional_cfd_template_derivative,pid_sideband,central,3742,0.45424604903708443,0.9523890872060364,0.9881356078040912,0.0,0.0
1d_cnn,pid_sideband,high_duplicate,880,-1.3897979910578293,5.919819825618676,8.790031692276532,0.42045454545454547,0.12613636363636363
compact_waveform_transformer,pid_sideband,high_duplicate,880,-5.705049001844525,6.859601215242813,8.36819988316008,0.5988636363636364,0.25795454545454544
derivative_gate_transformer_new,pid_sideband,high_duplicate,880,-0.3380746105313932,6.985775867072191,8.49804898255242,0.4965909090909091,0.1534090909090909
gradient_boosted_trees,pid_sideband,high_duplicate,880,-0.6564754644727788,4.443958304695359,5.321682585216403,0.2625,0.05
mlp,pid_sideband,high_duplicate,880,-1.206959094510367,4.829910958114039,6.273468727455951,0.29204545454545455,0.06136363636363636
ridge,pid_sideband,high_duplicate,880,-0.2740290821044127,4.6359851657660105,5.791106193422937,0.2761363636363636,0.05454545454545454
traditional_cfd_template_derivative,pid_sideband,high_duplicate,880,0.5895705555422186,1.031321517134668,1.1070955793712707,0.0011363636363636363,0.0
1d_cnn,pid_sideband,low_duplicate,844,-0.646611517023322,4.617918952124245,5.513025898657884,0.2796208530805687,0.04976303317535545
compact_waveform_transformer,pid_sideband,low_duplicate,844,1.078073958249413,5.75919843804637,6.792314413477416,0.39454976303317535,0.09360189573459715
derivative_gate_transformer_new,pid_sideband,low_duplicate,844,1.239997432339658,4.63669991913905,6.148838173545718,0.3068720379146919,0.05687203791469194
gradient_boosted_trees,pid_sideband,low_duplicate,844,-0.3776628441008746,3.908833069567651,4.455190351003478,0.17061611374407584,0.02843601895734597
mlp,pid_sideband,low_duplicate,844,-0.7222569985420693,4.269898826619711,4.6573770135404144,0.2618483412322275,0.034360189573459717
ridge,pid_sideband,low_duplicate,844,-0.2970930538461207,4.100710992777348,4.639056598713622,0.22274881516587677,0.034360189573459717
traditional_cfd_template_derivative,pid_sideband,low_duplicate,844,0.6471905503951647,1.0189126621793239,0.98628555640067,0.0,0.0
1d_cnn,pileup_separation_bin,close,1662,-1.6235623549833704,4.989220928772405,5.511680887095811,0.35138387484957884,0.05054151624548736
compact_waveform_transformer,pileup_separation_bin,close,1662,-0.29519160381362664,6.0696289965285715,6.437414206014073,0.41456077015643805,0.10168471720818291
derivative_gate_transformer_new,pileup_separation_bin,close,1662,0.4671298514942439,4.954680012312375,5.635913534902554,0.3140794223826715,0.04753309265944645
gradient_boosted_trees,pileup_separation_bin,close,1662,-0.8433366817578989,3.511358929987055,4.184598796587876,0.13176895306859207,0.023465703971119134
mlp,pileup_separation_bin,close,1662,-1.1594409955449154,4.177522234697602,4.690791811003324,0.2430806257521059,0.030685920577617327
ridge,pileup_separation_bin,close,1662,-0.7229724829098627,4.368202003126005,5.041680387532797,0.2713598074608905,0.036702767749699154
traditional_cfd_template_derivative,pileup_separation_bin,close,1662,0.6753086013318622,0.9526110006701157,0.9922323579636878,0.0,0.0
1d_cnn,pileup_separation_bin,late,5,-2.4244520691021956,1.9175260364511466,1.9755018494751366,0.2,0.0
compact_waveform_transformer,pileup_separation_bin,late,5,-7.397924187479881,4.013192770251274,4.998692308597442,0.8,0.4
derivative_gate_transformer_new,pileup_separation_bin,late,5,-1.1389544036969221,2.1455580602690896,1.9880900347744883,0.0,0.0
gradient_boosted_trees,pileup_separation_bin,late,5,-0.9050475326524152,1.159884164487401,1.311561093162974,0.0,0.0
mlp,pileup_separation_bin,late,5,-3.8857860304539935,2.874427804506295,4.216753717148625,0.6,0.0
ridge,pileup_separation_bin,late,5,-0.8289947136862885,2.5464504458469137,2.3636883515856213,0.0,0.0
traditional_cfd_template_derivative,pileup_separation_bin,late,5,-0.4560220300278518,0.6053357245065315,0.8098924212231616,0.0,0.0
1d_cnn,pileup_separation_bin,mid,1185,0.19377633005096584,5.016408446639357,5.423689663411259,0.3206751054852321,0.0379746835443038
compact_waveform_transformer,pileup_separation_bin,mid,1185,-3.118464544423057,6.6835848248520815,7.315544174527294,0.510548523206751,0.1881856540084388
derivative_gate_transformer_new,pileup_separation_bin,mid,1185,0.3086252554997877,5.674426287275136,5.947840443107857,0.3848101265822785,0.056540084388185655
gradient_boosted_trees,pileup_separation_bin,mid,1185,-0.9029055715925747,3.808961799864726,4.374496886761152,0.17890295358649788,0.02362869198312236
mlp,pileup_separation_bin,mid,1185,-1.169654731794676,4.271362953494827,4.751809548058372,0.24641350210970464,0.03291139240506329
ridge,pileup_separation_bin,mid,1185,-0.4021375632798989,4.727233435025118,4.981263439625669,0.27932489451476794,0.03459915611814346
traditional_cfd_template_derivative,pileup_separation_bin,mid,1185,0.7204289728946334,0.980924202396684,0.9957019656549084,0.0,0.0
1d_cnn,pileup_separation_bin,none,2614,-0.6517854622872017,5.030105889366284,7.089994775835066,0.3224942616679419,0.09487375669472073
compact_waveform_transformer,pileup_separation_bin,none,2614,2.023588474927066,5.638242337464066,7.255095118997905,0.4299923488905891,0.12892119357306808
derivative_gate_transformer_new,pileup_separation_bin,none,2614,1.2250530318033022,4.793329509910572,6.860384843791224,0.3485080336648814,0.10061208875286917
gradient_boosted_trees,pileup_separation_bin,none,2614,-0.20920675688098128,3.8619232639038605,5.0594291272988166,0.2088752869166029,0.057000765110941085
mlp,pileup_separation_bin,none,2614,-0.5336992339578146,4.398229170679633,5.483571704112941,0.26664116296863044,0.057383320581484314
ridge,pileup_separation_bin,none,2614,-0.05153390874433983,4.079242428159721,5.3128922104050424,0.2444529456771232,0.05241009946442234
traditional_cfd_template_derivative,pileup_separation_bin,none,2614,0.32440517687673953,0.9264820849104045,1.001877492599308,0.00038255547054322876,0.0
1d_cnn,pulse_shape_class,compact,1870,-0.9710940659442606,5.699324151711137,7.357875574260935,0.4101604278074866,0.09090909090909091
compact_waveform_transformer,pulse_shape_class,compact,1870,-1.2144252317159578,7.52898485176502,7.854131538675018,0.5524064171122994,0.15614973262032086
derivative_gate_transformer_new,pulse_shape_class,compact,1870,0.8577794051540266,5.829916276549582,6.999612663943119,0.4144385026737968,0.09358288770053476
gradient_boosted_trees,pulse_shape_class,compact,1870,-1.1245138896029263,3.831402222372736,4.860227936590995,0.18181818181818182,0.039572192513368985
mlp,pulse_shape_class,compact,1870,-1.267585906082593,4.516081489462974,5.564557556582909,0.25989304812834224,0.04919786096256684
ridge,pulse_shape_class,compact,1870,0.339361365825237,4.890308858072422,5.802333993566682,0.3048128342245989,0.0481283422459893
traditional_cfd_template_derivative,pulse_shape_class,compact,1870,0.5706513692542483,0.977394512789429,1.0542942488819433,0.0005347593582887701,0.0
1d_cnn,pulse_shape_class,late_tail,1829,-0.6449725496739624,5.170276055020789,6.6159142513993885,0.3384363039912521,0.09404045926735921
compact_waveform_transformer,pulse_shape_class,late_tail,1829,0.6391609761757735,5.636495491629506,7.495888929919665,0.3816293056314926,0.1344997266265719
derivative_gate_transformer_new,pulse_shape_class,late_tail,1829,0.7164599837527188,4.772078917424526,6.862517837650319,0.3154729360306178,0.09568069983597595
gradient_boosted_trees,pulse_shape_class,late_tail,1829,0.1227204925647758,4.104805452658132,5.354170220435227,0.22744669218151994,0.06779661016949153
mlp,pulse_shape_class,late_tail,1829,-0.34691805527639885,4.583414688379671,5.433024120091557,0.2974302897758338,0.06670311645708037
ridge,pulse_shape_class,late_tail,1829,-0.3602283785324225,4.25460082338201,5.3610138590778345,0.2689994532531438,0.0634226353198469
traditional_cfd_template_derivative,pulse_shape_class,late_tail,1829,0.27856198010790933,0.9698890051885203,1.007426770352369,0.0,0.0
1d_cnn,pulse_shape_class,nominal,1767,-1.0915789429606786,4.437224263434098,4.647658410180274,0.2388228636106395,0.019807583474816072
compact_waveform_transformer,pulse_shape_class,nominal,1767,1.2175343038615036,5.718038066156209,6.381938050344444,0.39105829088851163,0.10922467458970006
derivative_gate_transformer_new,pulse_shape_class,nominal,1767,0.9982800148736004,4.253852774221063,4.862290698906541,0.30390492359932086,0.03338992642897567
gradient_boosted_trees,pulse_shape_class,nominal,1767,-0.6880849261241901,3.316259767299333,3.5474232255085445,0.1250707413695529,0.010186757215619695
mlp,pulse_shape_class,nominal,1767,-1.1655870037037157,3.778096565842424,4.132544878078688,0.2071307300509338,0.014714204867006225
ridge,pulse_shape_class,nominal,1767,-0.7114179198831003,3.976945301548862,4.288571443872706,0.20316921335597057,0.01867572156196944
traditional_cfd_template_derivative,pulse_shape_class,nominal,1767,0.598834839191734,0.9453724704972478,0.9308341121835527,0.0,0.0
1d_cnn,saturation_onset_bin,linear,3948,-0.7339627223277301,5.333932463069534,6.5505546805994666,0.3465045592705167,0.07522796352583587
compact_waveform_transformer,saturation_onset_bin,linear,3948,0.33871745631813877,6.8191173622585275,7.4657339245494985,0.46048632218844987,0.14285714285714285
derivative_gate_transformer_new,saturation_onset_bin,linear,3948,0.5677081588341615,5.286755108747789,6.365298316437313,0.3576494427558257,0.07624113475177305
gradient_boosted_trees,saturation_onset_bin,linear,3948,-0.6326530128132458,3.831919318443955,4.703478520877908,0.18135764944275581,0.040780141843971635
mlp,saturation_onset_bin,linear,3948,-0.8016870426954776,4.392812450275747,5.069167172324553,0.25759878419452886,0.044579533941236066
ridge,saturation_onset_bin,linear,3948,-0.37652502816297684,4.541724124503151,5.212225728225686,0.2662107396149949,0.04559270516717325
traditional_cfd_template_derivative,saturation_onset_bin,linear,3948,0.49460972647108203,0.9982025255708531,1.0132856842806566,0.0,0.0
1d_cnn,saturation_onset_bin,near_saturation,1518,-1.0873340522161037,4.665524168803637,5.741155339791515,0.2898550724637681,0.052700922266139656
compact_waveform_transformer,saturation_onset_bin,near_saturation,1518,0.7034916950297392,5.996944066344337,7.068636356872191,0.39789196310935443,0.11001317523056653
derivative_gate_transformer_new,saturation_onset_bin,near_saturation,1518,1.482888392069774,4.671568302163921,6.237531785546113,0.3142292490118577,0.07114624505928854
gradient_boosted_trees,saturation_onset_bin,near_saturation,1518,-0.43686981569767,3.6528440161348876,4.579938184274128,0.17193675889328064,0.036231884057971016
mlp,saturation_onset_bin,near_saturation,1518,-0.8568049823322919,4.377836322662938,5.213398056580218,0.24967061923583664,0.04216073781291173
ridge,saturation_onset_bin,near_saturation,1518,-0.18314921000973428,4.309551226228422,5.094304724232244,0.2437417654808959,0.038866930171278
traditional_cfd_template_derivative,saturation_onset_bin,near_saturation,1518,0.4899639886441196,0.913878237701172,0.9905731473780688,0.0006587615283267457,0.0
