method,reference_method,delta_bias_ns,delta_bias_ns_ci_low,delta_bias_ns_ci_high,delta_sigma68_ns,delta_sigma68_ns_ci_low,delta_sigma68_ns_ci_high,delta_rms_ns,delta_rms_ns_ci_low,delta_rms_ns_ci_high,delta_tail_fraction_abs_gt_5ns,delta_tail_fraction_abs_gt_5ns_ci_low,delta_tail_fraction_abs_gt_5ns_ci_high,delta_tail_fraction_abs_gt_10ns,delta_tail_fraction_abs_gt_10ns_ci_low,delta_tail_fraction_abs_gt_10ns_ci_high
gradient_boosted_trees,traditional_cfd_template_derivative,-1.091537624495787,-1.847281866083475,-0.08467649574336834,2.8027407700116402,2.3132818107237783,3.3360562819977404,3.6622951169308835,2.363998598502823,5.452109017208461,0.17855836077570433,0.12692276178551848,0.23511223397136943,0.03951701427003293,0.004039823963022299,0.10612990322767957
mlp,traditional_cfd_template_derivative,-1.3057253868372358,-2.140841396398583,-0.2523830280463172,3.4102016327582154,3.029253963325754,3.9056771833135784,4.10246851273426,3.1544342616574457,5.4507823672933355,0.2552140504939627,0.2184275314311076,0.29285860648327333,0.043907793633369926,0.006924333444685392,0.10977638144520421
ridge,traditional_cfd_template_derivative,-0.802210651531345,-1.6576683731533077,0.08085997417796287,3.485316467703033,3.0213932451853927,4.174804060008402,4.173205226399464,2.8624181615302677,5.752166701053426,0.2597877789974387,0.20646915754698406,0.3055376317861866,0.04372484449323088,0.004374384595485832,0.11022060253089279
derivative_gate_transformer_new,traditional_cfd_template_derivative,0.3340905512927552,-0.622067247686248,1.227993648861756,4.143390690270732,3.6690954616732667,4.934918456059683,5.33331051684983,4.115786104449103,6.898012274324874,0.34540797658251005,0.2979090704781455,0.39657978128521315,0.07482619831686792,0.03650595751182166,0.13558226082767783
1d_cnn,traditional_cfd_template_derivative,-1.3552043924060913,-2.21203882149225,-0.2109278888585354,4.147074080265799,3.634121138327722,4.825993177561234,5.331727604627867,4.137616979957318,6.482938116037708,0.3305890962312477,0.2698455950734961,0.40351058395559464,0.06897182583241859,0.03123890663826766,0.12750274209069304
compact_waveform_transformer,traditional_cfd_template_derivative,-0.04781613772264315,-0.8379472400224512,0.7865926629308375,5.62514038049979,5.1378910141863186,6.328151452328751,6.353687273191531,5.438927596733395,7.527651585031515,0.4429198682766191,0.421774241680293,0.46622897750537,0.13373582144163923,0.0943258529465426,0.18987085125775283
