ablation,n_features,sigma68_ns,sigma68_ns_ci_low,sigma68_ns_ci_high,bias_ns,tail_fraction_abs_gt_5ns,delta_sigma68_vs_full_ns
drop_derivative_features,33,3.7959778240053064,3.3658191056377906,4.276052196685263,-0.5831524492984901,0.17288693743139408,-0.014127948855093386
full_derivative_gradient_boosted_trees,76,3.8101057728603998,3.354031459055301,4.267572337849466,-0.6182847813760386,0.1759970728137578,0.0
derivative_only,43,4.396475469236206,4.0123699747816595,5.078420139860811,-0.32698597468744595,0.2579582875960483,0.5863696963758063
amplitude_cfd_no_derivative,5,4.4128634973813945,4.030858549315288,4.943584377552663,-0.2615355405440951,0.261068422978412,0.6027577245209947
late_tail_curvature_window_only,17,4.8124356048038255,4.298298757938563,5.601552741178267,-0.04621422428194144,0.2987559458470545,1.0023298319434257
onset_derivative_window_only,14,5.234983293506165,4.429561806772362,6.545457420619036,-0.21624646099112255,0.33680936699597513,1.4248775206457651
pretrigger_derivative_only,7,18.172683551843015,17.285200216806466,18.79091520136668,-3.626533523194667,0.5711672155140871,14.362577778982615
